
SetupTitle, ADC
PrimitiveTest, I/V-t Sampling
DataValue, 36.30729, 0.0098380000000000013
DataValue, 36.312650000000005, 0.0098920000000000015
DataValue, 36.33124, 0.009898
DataValue, 36.351330000000004, 0.0099720000000000017
DataValue, 36.35665, 0.00995
DataValue, 36.360730000000004, 0.009912
DataValue, 36.379920000000006, 0.0098760000000000011
DataValue, 36.399910000000006, 0.009986
DataValue, 36.41743, 0.009898
DataValue, 36.42065, 0.0098500000000000011
DataValue, 36.424690000000005, 0.00982
DataValue, 36.443960000000004, 0.00992
DataValue, 36.46332, 0.009842
DataValue, 36.482040000000005, 0.0098640000000000012
DataValue, 36.50332, 0.00991
DataValue, 36.50869, 0.009934
DataValue, 36.52734, 0.009846
DataValue, 36.547320000000006, 0.009952
DataValue, 36.567220000000006, 0.009868
DataValue, 36.57289, 0.009882
DataValue, 36.59526, 0.0099
DataValue, 36.61531, 0.009896
DataValue, 36.620650000000005, 0.0098920000000000015
DataValue, 36.63922, 0.0099560000000000013
DataValue, 36.65934, 0.0098780000000000014
DataValue, 36.67927, 0.0098780000000000014
DataValue, 36.68471, 0.009886
DataValue, 36.70441, 0.0098140000000000015
DataValue, 36.723620000000004, 0.009872
DataValue, 36.728680000000004, 0.009886
DataValue, 36.747780000000006, 0.0098500000000000011
DataValue, 36.767230000000005, 0.009816
DataValue, 36.78728, 0.009894
DataValue, 36.79269, 0.0098660000000000015
DataValue, 36.811280000000004, 0.0098780000000000014
DataValue, 36.831390000000006, 0.009934
DataValue, 36.849430000000005, 0.0098500000000000011
DataValue, 36.86731, 0.0098640000000000012
DataValue, 36.88797, 0.009898
DataValue, 36.90728, 0.0099140000000000009
DataValue, 36.92723, 0.009924
DataValue, 36.93265, 0.009938
DataValue, 36.95197, 0.0099
DataValue, 36.97124, 0.0099060000000000016
DataValue, 36.98935, 0.0098760000000000011
DataValue, 36.992740000000005, 0.009844
DataValue, 37.01135, 0.009818
DataValue, 37.03191, 0.009912
DataValue, 37.051280000000006, 0.0098640000000000012
DataValue, 37.07233, 0.009926
DataValue, 37.09132, 0.0099060000000000016
DataValue, 37.11224, 0.009832
DataValue, 37.13289, 0.009872
DataValue, 37.136680000000005, 0.0098760000000000011
DataValue, 37.1555, 0.0097980000000000012
DataValue, 37.17539, 0.0097760000000000017
DataValue, 37.19614, 0.0098760000000000011
DataValue, 37.216120000000004, 0.009856
DataValue, 37.23583, 0.009882
DataValue, 37.24065, 0.009872
DataValue, 37.258050000000004, 0.0098920000000000015
DataValue, 37.27635, 0.0097980000000000012
DataValue, 37.29612, 0.0097720000000000012
DataValue, 37.31588, 0.0098500000000000011
DataValue, 37.33523, 0.0098660000000000015
DataValue, 37.35343, 0.009836000000000001
DataValue, 37.37198, 0.009842
DataValue, 37.37669, 0.0099040000000000013
DataValue, 37.393390000000004, 0.0098280000000000017
DataValue, 37.41127, 0.009884
DataValue, 37.416650000000004, 0.00991
DataValue, 37.435280000000006, 0.00991
DataValue, 37.45523, 0.009818
DataValue, 37.47533, 0.0098020000000000017
DataValue, 37.495270000000005, 0.009832
DataValue, 37.51523, 0.0097980000000000012
DataValue, 37.53531, 0.009872
DataValue, 37.55646, 0.009768
DataValue, 37.576220000000006, 0.009848
DataValue, 37.5959, 0.0097860000000000013
DataValue, 37.61679, 0.009856
DataValue, 37.620790000000007, 0.009924
DataValue, 37.64068, 0.0097960000000000009
DataValue, 37.65925, 0.0098000000000000014
DataValue, 37.67938, 0.00979
DataValue, 37.699310000000004, 0.009874
DataValue, 37.719910000000006, 0.00979
DataValue, 37.73928, 0.0098220000000000009
DataValue, 37.744690000000006, 0.0098780000000000014
DataValue, 37.74869, 0.009832
DataValue, 37.7685, 0.0098500000000000011
DataValue, 37.77264, 0.009804
DataValue, 37.794290000000004, 0.0098540000000000016
DataValue, 37.815270000000005, 0.009832
DataValue, 37.83339, 0.009836000000000001
DataValue, 37.849430000000005, 0.009810000000000001
DataValue, 37.865390000000005, 0.009752
DataValue, 37.88327, 0.009784000000000001
DataValue, 37.90332, 0.009836000000000001
DataValue, 37.92327, 0.0098020000000000017
DataValue, 37.928650000000005, 0.009862000000000001
DataValue, 37.947990000000004, 0.0097980000000000012
DataValue, 37.965340000000005, 0.009818
DataValue, 37.98335, 0.0098140000000000015
DataValue, 38.003220000000006, 0.0097980000000000012
DataValue, 38.02521, 0.0098000000000000014
DataValue, 38.04332, 0.0098220000000000009
DataValue, 38.06387, 0.0097460000000000012
DataValue, 38.068690000000004, 0.0098000000000000014
DataValue, 38.087970000000006, 0.009782
DataValue, 38.10788, 0.009844
DataValue, 38.12733, 0.009808
DataValue, 38.14846, 0.0097620000000000016
DataValue, 38.15279, 0.0097960000000000009
DataValue, 38.17199, 0.0097980000000000012
DataValue, 38.19187, 0.0098000000000000014
DataValue, 38.21128, 0.00982
DataValue, 38.231350000000006, 0.0098280000000000017
DataValue, 38.25124, 0.009848
DataValue, 38.27134, 0.009862000000000001
DataValue, 38.291760000000004, 0.0098660000000000015
DataValue, 38.312520000000006, 0.009908
DataValue, 38.331280000000007, 0.009872
DataValue, 38.351870000000005, 0.00983
DataValue, 38.371280000000006, 0.009858
DataValue, 38.391270000000006, 0.009818
DataValue, 38.396640000000005, 0.009858
DataValue, 38.41523, 0.0097980000000000012
DataValue, 38.435300000000005, 0.009792
DataValue, 38.45591, 0.009804
DataValue, 38.475280000000005, 0.009792
DataValue, 38.495230000000006, 0.009844
DataValue, 38.515890000000006, 0.00975
DataValue, 38.5349, 0.009868
DataValue, 38.5566, 0.009808
DataValue, 38.57605, 0.0098520000000000014
DataValue, 38.59534, 0.009848
DataValue, 38.60069, 0.0097740000000000014
DataValue, 38.620270000000005, 0.0098140000000000015
DataValue, 38.640710000000006, 0.009784000000000001
DataValue, 38.65928, 0.009756
DataValue, 38.6798, 0.0097960000000000009
DataValue, 38.699290000000005, 0.0097880000000000016
DataValue, 38.720150000000004, 0.009884
DataValue, 38.72469, 0.00987
DataValue, 38.74396, 0.0098220000000000009
DataValue, 38.7633, 0.009784000000000001
DataValue, 38.78134, 0.009810000000000001
DataValue, 38.799330000000005, 0.0097700000000000009
DataValue, 38.81922, 0.0098140000000000015
DataValue, 38.82471, 0.009794
DataValue, 38.843970000000006, 0.009886
DataValue, 38.848650000000006, 0.009842
DataValue, 38.867290000000004, 0.009810000000000001
DataValue, 38.88725, 0.0098380000000000013
DataValue, 38.90726, 0.009872
DataValue, 38.92723, 0.0099
DataValue, 38.947320000000005, 0.0098500000000000011
DataValue, 38.968810000000005, 0.0098140000000000015
DataValue, 38.98731, 0.0098020000000000017
DataValue, 39.00732, 0.0097980000000000012
DataValue, 39.02727, 0.009804
DataValue, 39.047410000000006, 0.0098400000000000015
DataValue, 39.066410000000005, 0.009934
DataValue, 39.087270000000004, 0.009868
DataValue, 39.092690000000005, 0.009842
DataValue, 39.11193, 0.0098800000000000016
DataValue, 39.13129, 0.009842
DataValue, 39.15191, 0.0098500000000000011
DataValue, 39.171290000000006, 0.00987
DataValue, 39.191390000000006, 0.009832
DataValue, 39.21128, 0.0098640000000000012
DataValue, 39.231880000000004, 0.009938
DataValue, 39.252230000000004, 0.009948
DataValue, 39.272710000000004, 0.009842
DataValue, 39.291830000000004, 0.00983
DataValue, 39.311330000000005, 0.009810000000000001
DataValue, 39.316640000000007, 0.009924
DataValue, 39.33541, 0.0098140000000000015
DataValue, 39.3553, 0.0098280000000000017
DataValue, 39.37523, 0.009846
DataValue, 39.395340000000004, 0.0098520000000000014
DataValue, 39.415870000000005, 0.009882
DataValue, 39.43527, 0.009858
DataValue, 39.45591, 0.0098500000000000011
DataValue, 39.47523, 0.009894
DataValue, 39.480650000000004, 0.009908
DataValue, 39.499300000000005, 0.0099420000000000012
DataValue, 39.504650000000005, 0.009938
DataValue, 39.52351, 0.009948
DataValue, 39.529210000000006, 0.0099320000000000016
DataValue, 39.54829, 0.009908
DataValue, 39.565380000000005, 0.009936
DataValue, 39.58388, 0.00978
DataValue, 39.603910000000006, 0.0098660000000000015
DataValue, 39.623250000000006, 0.009872
DataValue, 39.628690000000006, 0.0098520000000000014
DataValue, 39.63273, 0.00987
DataValue, 39.63665, 0.009836000000000001
DataValue, 39.640690000000006, 0.009844
DataValue, 39.65742, 0.009898
DataValue, 39.675380000000004, 0.0098920000000000015
DataValue, 39.69532, 0.009874
DataValue, 39.71587, 0.0098280000000000017
DataValue, 39.735260000000004, 0.0098240000000000011
DataValue, 39.75531, 0.009862000000000001
DataValue, 39.7753, 0.009844
DataValue, 39.796200000000006, 0.0098920000000000015
DataValue, 39.81335, 0.009844
DataValue, 39.81665, 0.00986
DataValue, 39.83523, 0.0098260000000000014
DataValue, 39.855230000000006, 0.009844
DataValue, 39.875910000000005, 0.0098500000000000011
DataValue, 39.896100000000004, 0.009784000000000001
DataValue, 39.91593, 0.009844
DataValue, 39.936820000000004, 0.009810000000000001
DataValue, 39.94068, 0.00983
DataValue, 39.95844, 0.009782
DataValue, 39.97614, 0.009836000000000001
DataValue, 39.99756, 0.009886
DataValue, 40.01536, 0.009816
DataValue, 40.03587, 0.009842
DataValue, 40.040690000000005, 0.009834
DataValue, 40.04469, 0.0097980000000000012
DataValue, 40.063860000000005, 0.0097980000000000012
DataValue, 40.084, 0.0098240000000000011
DataValue, 40.10327, 0.0099060000000000016
DataValue, 40.12333, 0.0098500000000000011
DataValue, 40.143890000000006, 0.009934
DataValue, 40.163230000000006, 0.009926
DataValue, 40.168690000000005, 0.009926
DataValue, 40.185350000000007, 0.009978
DataValue, 40.203880000000005, 0.009948
DataValue, 40.22332, 0.0099040000000000013
DataValue, 40.24322, 0.009938
DataValue, 40.264950000000006, 0.009894
DataValue, 40.283390000000004, 0.009836000000000001
DataValue, 40.303990000000006, 0.0099180000000000015
DataValue, 40.30865, 0.0099060000000000016
DataValue, 40.327360000000006, 0.0099160000000000012
DataValue, 40.33274, 0.0099060000000000016
DataValue, 40.35125, 0.009926
DataValue, 40.37243, 0.0099060000000000016
DataValue, 40.39135, 0.009898
DataValue, 40.39668, 0.009922
DataValue, 40.415310000000005, 0.0099040000000000013
DataValue, 40.43607, 0.0099140000000000009
DataValue, 40.45535, 0.0099140000000000009
DataValue, 40.47527, 0.009872
DataValue, 40.495270000000005, 0.0098800000000000016
DataValue, 40.500690000000006, 0.0099
DataValue, 40.52035, 0.009874
DataValue, 40.54104, 0.009926
DataValue, 40.54467, 0.009936
DataValue, 40.563300000000005, 0.009924
DataValue, 40.56868, 0.0099040000000000013
DataValue, 40.588100000000004, 0.009952
DataValue, 40.607420000000005, 0.009924
DataValue, 40.62736, 0.00995
DataValue, 40.64799, 0.00996
DataValue, 40.665440000000004, 0.009924
DataValue, 40.668650000000007, 0.0099280000000000011
DataValue, 40.688680000000005, 0.00996
DataValue, 40.692640000000004, 0.00991
DataValue, 40.696670000000005, 0.009856
DataValue, 40.70116, 0.009832
DataValue, 40.70468, 0.009862000000000001
DataValue, 40.72373, 0.010020000000000001
DataValue, 40.728640000000006, 0.010006000000000001
DataValue, 40.73266, 0.010006000000000001
DataValue, 40.73664, 0.009978
DataValue, 40.75535, 0.010016
DataValue, 40.760650000000005, 0.009988
DataValue, 40.779340000000005, 0.009936
DataValue, 40.784690000000005, 0.0099280000000000011
DataValue, 40.80398, 0.0099300000000000013
DataValue, 40.823280000000004, 0.00996
DataValue, 40.82865, 0.0099300000000000013
DataValue, 40.847260000000006, 0.0099980000000000017
DataValue, 40.868010000000005, 0.009980000000000001
DataValue, 40.872690000000006, 0.0099700000000000014
DataValue, 40.89133, 0.009912
DataValue, 40.896780000000007, 0.0099
DataValue, 40.91528, 0.00986
DataValue, 40.92065, 0.0099060000000000016
DataValue, 40.93923, 0.0099040000000000013
DataValue, 40.94469, 0.00987
DataValue, 40.96323, 0.0099660000000000009
DataValue, 40.968650000000004, 0.0099460000000000017
DataValue, 40.987700000000004, 0.0099660000000000009
DataValue, 41.0077, 0.009912
DataValue, 41.02839, 0.009896
DataValue, 41.03269, 0.00996
DataValue, 41.03665, 0.0099180000000000015
DataValue, 41.05525, 0.009872
DataValue, 41.07522, 0.009856
DataValue, 41.09537, 0.009938
DataValue, 41.11654, 0.0099020000000000011
DataValue, 41.135290000000005, 0.009948
DataValue, 41.140690000000006, 0.0099300000000000013
DataValue, 41.159290000000006, 0.0098780000000000014
DataValue, 41.18137, 0.0098380000000000013
DataValue, 41.2006, 0.009896
DataValue, 41.220110000000005, 0.0098760000000000011
DataValue, 41.24087, 0.009934
DataValue, 41.25986, 0.0099140000000000009
DataValue, 41.27928, 0.009938
DataValue, 41.284690000000005, 0.009862000000000001
DataValue, 41.28869, 0.0098380000000000013
DataValue, 41.30899, 0.009874
DataValue, 41.328160000000004, 0.009908
DataValue, 41.34731, 0.009856
DataValue, 41.352650000000004, 0.009896
DataValue, 41.372930000000004, 0.009856
DataValue, 41.39204, 0.0098900000000000012
DataValue, 41.412830000000007, 0.009894
DataValue, 41.416940000000004, 0.009810000000000001
DataValue, 41.437380000000005, 0.009888000000000001
DataValue, 41.440690000000004, 0.00983
DataValue, 41.45738, 0.009858
DataValue, 41.476150000000004, 0.009832
DataValue, 41.49692, 0.009894
DataValue, 41.51341, 0.009862000000000001
DataValue, 41.53267, 0.0098800000000000016
DataValue, 41.55163, 0.0098500000000000011
DataValue, 41.57249, 0.009924
DataValue, 41.591420000000006, 0.009948
DataValue, 41.59664, 0.0099320000000000016
DataValue, 41.61674, 0.0099400000000000009
DataValue, 41.63707, 0.009888000000000001
DataValue, 41.640690000000006, 0.00987
DataValue, 41.6593, 0.009898
DataValue, 41.664640000000006, 0.0098900000000000012
DataValue, 41.669770000000007, 0.0099040000000000013
DataValue, 41.688660000000006, 0.009896
DataValue, 41.69268, 0.0098800000000000016
DataValue, 41.712610000000005, 0.0099420000000000012
DataValue, 41.73232, 0.0099300000000000013
DataValue, 41.73669, 0.00992
DataValue, 41.75336, 0.009872
DataValue, 41.77201, 0.009858
DataValue, 41.791270000000004, 0.0098760000000000011
DataValue, 41.81127, 0.009842
DataValue, 41.831250000000004, 0.00987
DataValue, 41.836650000000006, 0.009836000000000001
DataValue, 41.855920000000005, 0.0098660000000000015
DataValue, 41.860650000000007, 0.009872
DataValue, 41.879960000000004, 0.009896
DataValue, 41.89932, 0.0098400000000000015
DataValue, 41.91991, 0.009832
DataValue, 41.939330000000005, 0.0098760000000000011
DataValue, 41.959300000000006, 0.00987
DataValue, 41.979290000000006, 0.009886
DataValue, 41.999280000000006, 0.009858
DataValue, 42.019420000000004, 0.0098900000000000012
DataValue, 42.02465, 0.009888000000000001
DataValue, 42.044500000000006, 0.00991
DataValue, 42.063900000000004, 0.009858
DataValue, 42.06864, 0.009832
DataValue, 42.072840000000006, 0.009832
DataValue, 42.092160000000007, 0.0098920000000000015
DataValue, 42.111340000000006, 0.009818
DataValue, 42.13199, 0.009884
DataValue, 42.13669, 0.0098520000000000014
DataValue, 42.155910000000006, 0.0098380000000000013
DataValue, 42.16069, 0.0099060000000000016
DataValue, 42.179320000000004, 0.009874
DataValue, 42.199270000000006, 0.009882
DataValue, 42.21828, 0.0098140000000000015
DataValue, 42.241530000000004, 0.009934
DataValue, 42.259750000000004, 0.0098640000000000012
DataValue, 42.264930000000007, 0.00986
DataValue, 42.26865, 0.0099160000000000012
DataValue, 42.28857, 0.0098640000000000012
DataValue, 42.30727, 0.009848
DataValue, 42.32723, 0.009856
DataValue, 42.34727, 0.0098540000000000016
DataValue, 42.367230000000006, 0.009862000000000001
DataValue, 42.38723, 0.009952
DataValue, 42.408530000000006, 0.0098500000000000011
DataValue, 42.42884, 0.009896
DataValue, 42.44803, 0.009844
DataValue, 42.46734, 0.009858
DataValue, 42.487320000000004, 0.0099060000000000016
DataValue, 42.492650000000005, 0.009856
DataValue, 42.513090000000005, 0.0098900000000000012
DataValue, 42.51664, 0.009856
DataValue, 42.536030000000004, 0.0098280000000000017
DataValue, 42.542550000000006, 0.0098380000000000013
DataValue, 42.548680000000004, 0.0098920000000000015
DataValue, 42.5694, 0.0098500000000000011
DataValue, 42.58832, 0.0099140000000000009
DataValue, 42.60734, 0.00992
DataValue, 42.627280000000006, 0.0098780000000000014
DataValue, 42.647250000000007, 0.009856
DataValue, 42.652690000000007, 0.0098640000000000012
DataValue, 42.656690000000005, 0.009868
DataValue, 42.67334, 0.00983
DataValue, 42.67665, 0.0099060000000000016
DataValue, 42.695910000000005, 0.009818
DataValue, 42.70069, 0.00983
DataValue, 42.719930000000005, 0.009810000000000001
DataValue, 42.739290000000004, 0.009936
DataValue, 42.7599, 0.009894
DataValue, 42.779300000000006, 0.009844
DataValue, 42.799890000000005, 0.009912
DataValue, 42.819900000000004, 0.009872
DataValue, 42.839240000000004, 0.0099060000000000016
DataValue, 42.859240000000007, 0.009888000000000001
DataValue, 42.864650000000005, 0.009908
DataValue, 42.868700000000004, 0.0098920000000000015
DataValue, 42.88808, 0.0098780000000000014
DataValue, 42.89265, 0.0098520000000000014
DataValue, 42.911980000000007, 0.009888000000000001
DataValue, 42.916650000000004, 0.009868
DataValue, 42.935280000000006, 0.00991
DataValue, 42.955330000000004, 0.009846
DataValue, 42.97523, 0.0098380000000000013
DataValue, 42.980650000000004, 0.009868
DataValue, 42.999320000000004, 0.009810000000000001
DataValue, 43.02002, 0.0098920000000000015
DataValue, 43.040800000000004, 0.0098640000000000012
DataValue, 43.05931, 0.00992
DataValue, 43.079220000000007, 0.009884
DataValue, 43.099120000000006, 0.0098500000000000011
DataValue, 43.104690000000005, 0.0098800000000000016
DataValue, 43.12333, 0.009924
DataValue, 43.12865, 0.009898
DataValue, 43.147920000000006, 0.009912
DataValue, 43.16669, 0.0099280000000000011
DataValue, 43.188730000000007, 0.0099180000000000015
DataValue, 43.208720000000007, 0.0098920000000000015
DataValue, 43.22858, 0.0099
DataValue, 43.24804, 0.0098780000000000014
DataValue, 43.26727, 0.009848
DataValue, 43.28857, 0.009886
DataValue, 43.30534, 0.009842
DataValue, 43.323980000000006, 0.009896
DataValue, 43.34328, 0.00992
DataValue, 43.361430000000006, 0.0098520000000000014
DataValue, 43.37995, 0.00991
DataValue, 43.384690000000006, 0.0098920000000000015
DataValue, 43.388690000000004, 0.00995
DataValue, 43.4055, 0.009858
DataValue, 43.408730000000006, 0.0099040000000000013
DataValue, 43.42792, 0.0098900000000000012
DataValue, 43.43265, 0.0098900000000000012
DataValue, 43.43665, 0.0099
DataValue, 43.44068, 0.009924
DataValue, 43.45922, 0.00987
DataValue, 43.479350000000004, 0.0099
DataValue, 43.499280000000006, 0.0099020000000000011
DataValue, 43.517390000000006, 0.009888000000000001
DataValue, 43.535320000000006, 0.009922
DataValue, 43.540650000000007, 0.0099060000000000016
DataValue, 43.55937, 0.0099460000000000017
DataValue, 43.56465, 0.009922
DataValue, 43.568650000000005, 0.00987
DataValue, 43.585390000000004, 0.009938
DataValue, 43.602070000000005, 0.0099420000000000012
DataValue, 43.62326, 0.009908
DataValue, 43.641340000000007, 0.009896
DataValue, 43.659310000000005, 0.009882
DataValue, 43.679230000000004, 0.009872
DataValue, 43.699310000000004, 0.009846
DataValue, 43.704690000000006, 0.0099
DataValue, 43.708650000000006, 0.009888000000000001
DataValue, 43.72543, 0.009836000000000001
DataValue, 43.74333, 0.009846
DataValue, 43.76391, 0.00986
DataValue, 43.783510000000007, 0.0099
DataValue, 43.78864, 0.009862000000000001
DataValue, 43.792770000000004, 0.0098280000000000017
DataValue, 43.796640000000004, 0.009872
DataValue, 43.800680000000007, 0.0098780000000000014
DataValue, 43.820400000000006, 0.009844
DataValue, 43.83928, 0.0098800000000000016
DataValue, 43.86063, 0.0098500000000000011
DataValue, 43.87989, 0.0099180000000000015
DataValue, 43.884690000000006, 0.0099
DataValue, 43.904, 0.0099
DataValue, 43.923590000000004, 0.0099660000000000009
DataValue, 43.94471, 0.0098640000000000012
DataValue, 43.96376, 0.0098380000000000013
DataValue, 43.96869, 0.009846
DataValue, 43.98729, 0.0098920000000000015
DataValue, 43.992650000000005, 0.009862000000000001
DataValue, 44.0131, 0.0098800000000000016
DataValue, 44.03128, 0.0098540000000000016
DataValue, 44.051930000000006, 0.0099060000000000016
DataValue, 44.071290000000005, 0.00982
DataValue, 44.09197, 0.009856
DataValue, 44.111300000000007, 0.0099180000000000015
DataValue, 44.13194, 0.0098520000000000014
DataValue, 44.150240000000004, 0.009862000000000001
DataValue, 44.170170000000006, 0.009862000000000001
DataValue, 44.19129, 0.0099580000000000016
DataValue, 44.211290000000005, 0.009818
DataValue, 44.23203, 0.009858
DataValue, 44.25126, 0.009898
DataValue, 44.27129, 0.0098240000000000011
DataValue, 44.2894, 0.0099440000000000014
DataValue, 44.307280000000006, 0.0098500000000000011
DataValue, 44.32791, 0.00983
DataValue, 44.347260000000006, 0.009848
DataValue, 44.365990000000004, 0.009832
DataValue, 44.387910000000005, 0.0098520000000000014
DataValue, 44.39265, 0.0098520000000000014
DataValue, 44.411300000000004, 0.00986
DataValue, 44.43133, 0.0098220000000000009
DataValue, 44.45154, 0.0098380000000000013
DataValue, 44.471810000000005, 0.0098520000000000014
DataValue, 44.49208, 0.009842
DataValue, 44.510870000000004, 0.00991
DataValue, 44.516690000000004, 0.0099420000000000012
DataValue, 44.536170000000006, 0.0098380000000000013
DataValue, 44.556790000000007, 0.0099
DataValue, 44.576310000000007, 0.009908
DataValue, 44.595670000000005, 0.009844
DataValue, 44.61675, 0.009888000000000001
DataValue, 44.63532, 0.00987
DataValue, 44.65527, 0.009872
DataValue, 44.675920000000005, 0.0098660000000000015
DataValue, 44.696090000000005, 0.00991
DataValue, 44.71641, 0.0098240000000000011
DataValue, 44.73523, 0.009924
DataValue, 44.75594, 0.0098920000000000015
DataValue, 44.76075, 0.00991
DataValue, 44.78387, 0.0098760000000000011
DataValue, 44.80328, 0.009882
DataValue, 44.808650000000007, 0.009894
DataValue, 44.82793, 0.0098640000000000012
DataValue, 44.84792, 0.009844
DataValue, 44.85269, 0.009884
DataValue, 44.872820000000004, 0.0098220000000000009
DataValue, 44.892080000000007, 0.009856
DataValue, 44.896690000000007, 0.009894
DataValue, 44.91523, 0.009926
DataValue, 44.935370000000006, 0.009934
DataValue, 44.95544, 0.0098760000000000011
DataValue, 44.976350000000004, 0.009936
DataValue, 44.99759, 0.00992
DataValue, 45.00068, 0.009912
DataValue, 45.004670000000004, 0.009908
DataValue, 45.024040000000006, 0.00991
DataValue, 45.041380000000004, 0.009894
DataValue, 45.044650000000004, 0.00991
DataValue, 45.06327, 0.0098660000000000015
DataValue, 45.084840000000007, 0.0099060000000000016
DataValue, 45.103930000000005, 0.0099040000000000013
DataValue, 45.12364, 0.009862000000000001
DataValue, 45.14377, 0.009872
DataValue, 45.14869, 0.0098780000000000014
DataValue, 45.16863, 0.009844
DataValue, 45.172650000000004, 0.0098500000000000011
DataValue, 45.191280000000006, 0.009832
DataValue, 45.211290000000005, 0.009856
DataValue, 45.231280000000005, 0.0098640000000000012
DataValue, 45.23666, 0.0098780000000000014
DataValue, 45.25674, 0.009884
DataValue, 45.27564, 0.0099460000000000017
DataValue, 45.295230000000004, 0.009884
DataValue, 45.315920000000006, 0.009952
DataValue, 45.32065, 0.0099
DataValue, 45.340790000000005, 0.00992
DataValue, 45.360640000000004, 0.009858
DataValue, 45.379850000000005, 0.00958
DataValue, 45.38465, 0.009908
DataValue, 45.40446, 0.009908
DataValue, 45.421600000000005, 0.009898
DataValue, 45.424640000000004, 0.0098760000000000011
DataValue, 45.445, 0.0098900000000000012
DataValue, 45.463690000000007, 0.0098780000000000014
DataValue, 45.484500000000004, 0.0098540000000000016
DataValue, 45.50341, 0.009862000000000001
DataValue, 45.508680000000005, 0.009856
DataValue, 45.52801, 0.0099040000000000013
DataValue, 45.54684, 0.0098500000000000011
DataValue, 45.56812, 0.00986
DataValue, 45.587990000000005, 0.0098900000000000012
DataValue, 45.608770000000007, 0.009882
DataValue, 45.627320000000005, 0.009926
DataValue, 45.64809, 0.00987
DataValue, 45.668760000000006, 0.009938
DataValue, 45.67269, 0.0098780000000000014
DataValue, 45.676640000000006, 0.009974
DataValue, 45.69615, 0.009842
DataValue, 45.716370000000005, 0.0098140000000000015
DataValue, 45.73666, 0.009834
DataValue, 45.740680000000005, 0.0098900000000000012
DataValue, 45.75988, 0.009894
DataValue, 45.781420000000004, 0.0098640000000000012
DataValue, 45.79932, 0.009898
DataValue, 45.819230000000005, 0.0098780000000000014
DataValue, 45.839960000000005, 0.0098760000000000011
DataValue, 45.859980000000007, 0.009858
DataValue, 45.879830000000005, 0.0098760000000000011
DataValue, 45.884690000000006, 0.0098640000000000012
DataValue, 45.904370000000007, 0.0098920000000000015
DataValue, 45.92331, 0.009858
DataValue, 45.943270000000005, 0.0099020000000000011
DataValue, 45.96329, 0.0098760000000000011
DataValue, 45.98331, 0.0099
DataValue, 45.988650000000007, 0.009898
DataValue, 46.00728, 0.009834
DataValue, 46.02792, 0.009844
DataValue, 46.04733, 0.009896
DataValue, 46.06732, 0.0099300000000000013
DataValue, 46.087280000000007, 0.0098920000000000015
DataValue, 46.107920000000007, 0.0099
DataValue, 46.11265, 0.009908
DataValue, 46.1323, 0.009926
DataValue, 46.15223, 0.009848
DataValue, 46.171330000000005, 0.0098020000000000017
DataValue, 46.17669, 0.009844
DataValue, 46.197280000000006, 0.00982
DataValue, 46.216310000000007, 0.009848
DataValue, 46.23604, 0.009818
DataValue, 46.256760000000007, 0.009844
DataValue, 46.27548, 0.009886
DataValue, 46.28065, 0.0098400000000000015
DataValue, 46.30002, 0.0098380000000000013
DataValue, 46.319320000000005, 0.009888000000000001
DataValue, 46.337990000000005, 0.009882
DataValue, 46.359230000000004, 0.0098240000000000011
DataValue, 46.36469, 0.0098220000000000009
DataValue, 46.36865, 0.009832
DataValue, 46.388310000000004, 0.0098400000000000015
DataValue, 46.4078, 0.009844
DataValue, 46.428770000000007, 0.0098280000000000017
DataValue, 46.44796, 0.009858
DataValue, 46.46732, 0.009848
DataValue, 46.48727, 0.009872
DataValue, 46.507790000000007, 0.009858
DataValue, 46.528900000000007, 0.0098520000000000014
DataValue, 46.548330000000007, 0.0098140000000000015
DataValue, 46.56808, 0.009846
DataValue, 46.58787, 0.009836000000000001
DataValue, 46.60732, 0.0098780000000000014
DataValue, 46.627280000000006, 0.009844
DataValue, 46.6482, 0.00986
DataValue, 46.667330000000007, 0.009806
DataValue, 46.68894, 0.0098640000000000012
DataValue, 46.70801, 0.009834
DataValue, 46.726620000000004, 0.0098920000000000015
DataValue, 46.746120000000005, 0.009844
DataValue, 46.76726, 0.0098900000000000012
DataValue, 46.788000000000004, 0.009844
DataValue, 46.807500000000005, 0.0098760000000000011
DataValue, 46.828250000000004, 0.009886
DataValue, 46.832640000000005, 0.009888000000000001
DataValue, 46.851830000000007, 0.0098640000000000012
DataValue, 46.87259, 0.009868
DataValue, 46.89229, 0.009952
DataValue, 46.91129, 0.009962
DataValue, 46.93128, 0.009856
DataValue, 46.95141, 0.0099060000000000016
DataValue, 46.9699, 0.00995
DataValue, 46.992210000000007, 0.0099180000000000015
DataValue, 47.013220000000004, 0.009912
DataValue, 47.01668, 0.009912
DataValue, 47.03567, 0.00996
DataValue, 47.055290000000006, 0.0099580000000000016
DataValue, 47.075280000000006, 0.009954000000000001
DataValue, 47.080690000000004, 0.0099400000000000009
DataValue, 47.08465, 0.009954000000000001
DataValue, 47.08865, 0.0099400000000000009
DataValue, 47.107920000000007, 0.009912
DataValue, 47.11269, 0.0098920000000000015
DataValue, 47.131290000000007, 0.009924
DataValue, 47.15187, 0.0099720000000000017
DataValue, 47.171920000000007, 0.0099300000000000013
DataValue, 47.19129, 0.0098660000000000015
DataValue, 47.196650000000005, 0.0098660000000000015
DataValue, 47.215300000000006, 0.009912
