P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29
3484,1669,984,1511,786,1573,1551,878,958,2416,3528,1428,1291,2386,1401,1933,2623,1208,1142,949,874,1485,1639
3541,1656,997,1423,817,1560,1507,914,936,2408,3484,1423,1278,2416,1419,1880,2597,1160,1125,953,883,1476,1656
3506,1656,1032,1498,795,1577,1533,878,892,2403,3520,1406,1305,2443,1428,1902,2649,1168,1133,966,905,1555,1647
3498,1656,1015,1476,782,1582,1494,892,953,2416,3502,1454,1300,2399,1410,1924,2649,1177,1120,993,922,1498,1656
3480,1656,958,1467,786,1560,1498,852,966,2390,3476,1445,1305,2425,1401,1863,2623,1151,1125,958,909,1502,1652
3489,1643,988,1498,812,1568,1524,839,914,2390,3528,1397,1296,2416,1423,1916,2636,1133,1142,958,914,1529,1674
3462,1661,1032,1476,795,1551,1524,883,918,2412,3493,1428,1309,2403,1428,1911,2623,1204,1151,988,900,1542,1669
3471,1643,1010,1489,795,1595,1485,892,927,2416,3528,1437,1305,2460,1397,1929,2632,1155,1173,971,896,1555,1647
3520,1656,1010,1511,795,1546,1485,848,914,2381,3524,1454,1283,2443,1415,1894,2592,1168,1168,979,914,1524,1661
3520,1687,984,1454,821,1604,1538,887,922,2377,3537,1441,1291,2443,1454,1863,2592,1204,1120,971,918,1511,1656
3515,1665,1023,1472,755,1529,1516,874,900,2399,3489,1454,1287,2403,1432,1872,2632,1177,1120,953,887,1538,1669
3493,1683,1001,1480,848,1586,1511,856,918,2412,3484,1423,1318,2465,1441,1876,2623,1177,1120,918,940,1529,1647
3458,1687,1001,1480,795,1551,1524,883,944,2399,3480,1445,1296,2430,1445,1920,2645,1190,1146,975,887,1507,1669
3541,1656,1001,1489,773,1590,1507,874,909,2425,3506,1445,1296,2425,1441,1894,2610,1177,1138,988,914,1502,1643
3511,1652,1006,1485,782,1555,1511,887,949,2399,3546,1450,1270,2408,1428,1916,2623,1190,1116,944,922,1560,1669
3493,1639,1041,1463,791,1625,1480,874,949,2386,3511,1467,1296,2421,1450,1933,2636,1199,1138,962,892,1538,1652
3533,1678,979,1516,777,1595,1524,848,927,2412,3546,1463,1287,2421,1410,1880,2645,1190,1133,966,918,1520,1630
3476,1661,1006,1467,804,1551,1502,896,962,2416,3511,1432,1305,2421,1454,1894,2627,1168,1129,971,909,1498,1687
3524,1665,979,1450,808,1586,1533,892,922,2447,3454,1445,1331,2390,1441,1902,2636,1190,1133,979,949,1489,1647
3520,1665,1028,1476,795,1529,1538,861,949,2430,3489,1480,1296,2381,1415,1929,2605,1168,1125,1010,918,1524,1674
3511,1674,979,1489,782,1538,1472,861,918,2412,3546,1401,1248,2403,1445,1911,2601,1173,1125,966,909,1507,1652
3502,1683,1019,1463,786,1564,1529,843,918,2447,3462,1441,1252,2430,1397,1911,2649,1160,1120,1001,936,1507,1687
3489,1678,975,1458,786,1573,1524,870,931,2469,3506,1423,1283,2390,1397,1924,2632,1195,1111,944,896,1516,1665
3489,1647,1023,1458,804,1582,1546,905,927,2478,3515,1406,1305,2425,1415,1911,2614,1168,1120,966,905,1507,1630
3524,1652,1015,1458,782,1564,1529,861,940,2491,3533,1445,1318,2421,1415,1920,2658,1164,1072,975,887,1516,1683
3498,1643,1010,1494,782,1577,1494,892,962,2518,3533,1437,1278,2425,1463,1876,2610,1182,1111,971,927,1538,1669
3476,1656,971,1463,773,1546,1511,874,936,2548,3498,1445,1252,2408,1419,1894,2619,1199,1116,993,896,1520,1683
3493,1621,1010,1419,812,1507,1494,909,914,2509,3493,1463,1327,2399,1401,1916,2649,1133,1120,962,887,1524,1665
3493,1722,975,1476,786,1577,1568,878,936,2553,3537,1437,1327,2373,1428,1850,2597,1125,1085,979,900,1480,1683
3493,1630,1015,1450,760,1586,1520,874,936,2518,3533,1415,1313,2403,1410,1902,2623,1173,1107,988,922,1511,1678
3528,1674,1006,1454,777,1564,1520,861,940,2478,3476,1428,1296,2408,1423,1964,2619,1160,1168,962,900,1538,1674
3462,1652,966,1498,760,1555,1516,848,966,2509,3484,1445,1243,2381,1432,1937,2605,1182,1120,971,927,1555,1696
3498,1652,1006,1450,751,1533,1542,892,927,2531,3537,1406,1278,2386,1415,1911,2641,1208,1120,936,896,1529,1639
3480,1665,966,1529,777,1564,1502,896,958,2513,3498,1450,1305,2386,1423,1885,2601,1221,1146,971,905,1529,1665
3493,1656,1019,1498,799,1516,1502,870,936,2460,3511,1410,1291,2425,1423,1937,2623,1164,1116,971,922,1489,1652
3484,1639,1001,1516,769,1542,1516,918,953,2531,3480,1454,1274,2416,1432,1867,2645,1155,1160,971,927,1494,1665
3502,1643,1010,1480,786,1542,1542,843,914,2553,3563,1419,1287,2434,1406,1885,2636,1120,1138,949,892,1529,1617
3506,1661,988,1485,769,1494,1498,874,914,2531,3515,1463,1327,2395,1415,1885,2641,1160,1107,979,909,1542,1665
3502,1705,1015,1511,777,1546,1480,878,896,2557,3515,1428,1287,2416,1428,1924,2627,1186,1089,936,905,1564,1696
3480,1665,1010,1507,808,1511,1480,865,909,2557,3555,1419,1287,2438,1384,1916,2632,1168,1160,949,905,1511,1674
3493,1674,1028,1467,791,1555,1507,834,927,2535,3546,1419,1322,2390,1445,1916,2610,1129,1107,966,940,1507,1661
3484,1674,997,1498,791,1551,1529,896,905,2575,3572,1428,1291,2443,1437,1850,2658,1133,1138,953,861,1476,1687
3484,1661,971,1467,799,1485,1489,861,966,2531,3520,1406,1287,2377,1423,1867,2636,1182,1120,949,914,1502,1643
3515,1674,1015,1463,843,1502,1498,883,940,2540,3520,1432,1309,2412,1441,1876,2645,1160,1133,962,922,1511,1656
3458,1683,966,1502,786,1538,1489,843,940,2513,3572,1441,1274,2395,1410,1911,2619,1129,1116,949,878,1507,1700
3502,1634,971,1454,786,1507,1445,874,936,2509,3550,1432,1296,2377,1419,1885,2649,1089,1111,949,914,1516,1696
3533,1625,1023,1432,826,1520,1494,887,940,2513,3528,1397,1270,2403,1450,1911,2601,1151,1151,936,892,1524,1683
3502,1656,1015,1524,773,1511,1489,848,940,2504,3533,1419,1296,2412,1397,1872,2610,1155,1098,975,922,1480,1643
3449,1634,993,1498,747,1507,1502,812,918,2504,3502,1450,1291,2403,1384,1876,2583,1160,1125,936,900,1467,1647
3515,1683,971,1458,777,1494,1472,883,953,2531,3524,1437,1313,2395,1428,1814,2601,1125,1142,949,900,1520,1630
3520,1634,979,1507,799,1511,1480,870,944,2465,3480,1441,1300,2399,1415,1889,2605,1155,1142,993,927,1507,1661
3506,1665,975,1472,760,1524,1507,848,931,2478,3572,1423,1300,2386,1450,1850,2579,1103,1107,993,878,1494,1678
3533,1621,988,1494,812,1502,1445,839,936,2496,3572,1415,1265,2390,1419,1902,2649,1186,1107,944,909,1502,1687
3515,1656,997,1498,755,1520,1480,843,905,2509,3520,1441,1265,2408,1437,1854,2636,1151,1120,940,918,1516,1683
3520,1713,988,1489,795,1520,1476,852,931,2482,3528,1454,1274,2443,1415,1894,2588,1133,1116,949,887,1511,1687
3520,1661,975,1511,755,1485,1476,848,918,2491,3541,1410,1305,2408,1397,1916,2614,1133,1076,1001,944,1502,1647
3506,1669,1010,1485,764,1489,1480,878,962,2513,3559,1437,1248,2381,1415,1858,2579,1164,1111,944,918,1533,1661
3489,1718,1032,1494,834,1502,1516,848,944,2531,3524,1463,1309,2377,1445,1885,2636,1182,1151,949,936,1546,1665
3541,1683,1001,1472,764,1507,1454,817,953,2496,3546,1423,1283,2447,1441,1894,2583,1138,1107,949,896,1498,1661
3480,1683,1015,1516,808,1516,1472,883,918,2491,3590,1437,1278,2381,1375,1863,2610,1129,1120,958,892,1511,1687
3559,1678,1032,1516,791,1507,1476,878,927,2496,3563,1428,1300,2421,1419,1894,2597,1155,1076,949,914,1524,1647
3555,1652,993,1494,786,1529,1498,861,931,2504,3555,1454,1296,2434,1397,1850,2588,1151,1111,971,905,1489,1683
3568,1665,993,1489,733,1524,1445,870,918,2491,3568,1476,1278,2434,1401,1819,2597,1151,1081,971,931,1542,1683
3484,1652,993,1494,760,1546,1445,865,949,2522,3555,1445,1296,2403,1437,1854,2614,1142,1129,949,944,1511,1683
3502,1687,971,1498,795,1507,1489,874,918,2504,3506,1437,1274,2403,1441,1902,2614,1103,1138,979,900,1538,1683
3506,1678,1032,1551,791,1516,1437,878,936,2504,3541,1450,1274,2377,1450,1872,2605,1146,1116,958,900,1529,1678
3467,1709,1032,1538,769,1480,1458,883,962,2500,3550,1445,1270,2399,1419,1836,2601,1098,1111,940,896,1485,1608
3511,1656,984,1538,791,1480,1423,856,936,2496,3599,1463,1287,2425,1406,1841,2619,1107,1120,962,922,1560,1647
3458,1639,997,1560,777,1467,1445,896,918,2504,3520,1432,1287,2390,1415,1911,2579,1107,1120,979,900,1542,1639
3502,1661,1032,1467,777,1511,1437,896,922,2487,3541,1450,1305,2381,1423,1823,2601,1142,1129,971,896,1546,1678
3476,1674,1015,1485,777,1485,1454,861,953,2482,3533,1393,1261,2425,1401,1828,2601,1151,1120,936,887,1538,1687
3493,1656,984,1467,777,1494,1437,887,927,2509,3546,1445,1287,2403,1423,1832,2627,1151,1146,962,883,1520,1696
3471,1634,1023,1546,777,1458,1406,878,944,2478,3506,1454,1300,2430,1415,1885,2588,1138,1160,936,909,1498,1678
3520,1669,997,1498,773,1489,1432,874,949,2474,3511,1454,1278,2386,1419,1872,2623,1116,1146,966,922,1524,1656
3493,1669,997,1502,795,1489,1423,883,927,2487,3533,1406,1291,2421,1419,1832,2605,1142,1146,958,883,1524,1669
3506,1656,988,1529,782,1458,1437,896,914,2491,3528,1458,1296,2408,1437,1885,2588,1138,1129,975,927,1529,1652
3493,1678,1037,1494,791,1458,1445,896,931,2460,3480,1428,1313,2395,1428,1898,2575,1151,1094,940,918,1485,1674
3458,1652,1019,1498,711,1480,1419,870,918,2452,3511,1423,1305,2408,1419,1880,2601,1129,1142,962,944,1529,1665
3502,1661,1001,1511,755,1472,1428,861,944,2465,3493,1445,1265,2416,1419,1880,2562,1164,1081,966,896,1472,1643
3454,1634,1015,1458,812,1463,1458,870,914,2518,3498,1441,1300,2425,1415,1885,2592,1160,1098,971,900,1538,1656
3476,1665,1023,1511,782,1494,1419,883,962,2469,3555,1445,1313,2421,1419,1845,2597,1138,1089,936,883,1520,1683
3502,1678,1001,1511,747,1472,1423,865,887,2452,3546,1428,1313,2465,1406,1832,2614,1151,1116,949,896,1529,1683
3511,1669,984,1502,786,1454,1441,839,962,2456,3528,1423,1256,2452,1445,1836,2588,1111,1125,966,900,1511,1705
3484,1652,979,1494,804,1463,1397,878,949,2456,3533,1458,1322,2438,1450,1872,2592,1107,1103,966,918,1524,1674
3498,1696,975,1516,760,1480,1432,856,927,2482,3555,1458,1300,2434,1397,1880,2557,1168,1103,958,900,1516,1669
3502,1696,984,1476,799,1441,1472,874,940,2482,3537,1437,1243,2412,1419,1836,2579,1107,1125,927,905,1494,1669
3498,1669,997,1502,799,1472,1445,883,953,2469,3528,1437,1283,2421,1419,1841,2566,1111,1125,944,927,1533,1691
3458,1665,988,1489,786,1472,1467,874,918,2456,3493,1428,1327,2421,1458,1836,2592,1120,1129,958,922,1516,1683
3493,1683,979,1480,786,1458,1441,865,936,2487,3546,1410,1283,2421,1423,1810,2548,1107,1089,944,918,1516,1674
3462,1643,1015,1494,804,1480,1432,861,936,2478,3537,1432,1248,2430,1401,1845,2544,1125,1142,953,883,1538,1656
3489,1647,988,1485,812,1467,1419,874,962,2465,3493,1432,1256,2465,1388,1810,2557,1103,1142,940,927,1498,1669
3445,1656,984,1507,760,1476,1463,861,905,2500,3498,1419,1270,2399,1410,1863,2583,1111,1111,927,900,1520,1669
3493,1652,1010,1472,804,1467,1463,874,940,2460,3541,1423,1296,2469,1401,1854,2566,1120,1116,944,896,1502,1665
3436,1652,975,1472,791,1498,1458,843,944,2465,3506,1415,1283,2434,1406,1828,2553,1125,1098,966,883,1489,1647
3454,1665,1015,1498,764,1467,1445,870,931,2460,3502,1415,1291,2438,1428,1810,2544,1116,1111,962,909,1524,1700
3476,1665,1015,1533,782,1476,1458,870,918,2491,3559,1432,1287,2443,1437,1858,2570,1125,1094,984,905,1494,1691
3476,1678,997,1498,812,1467,1441,839,914,2452,3541,1419,1287,2452,1437,1832,2592,1103,1146,936,900,1520,1705
3498,1630,971,1498,764,1458,1419,843,936,2452,3533,1428,1283,2443,1423,1850,2588,1129,1111,927,887,1485,1687
3533,1652,997,1489,769,1467,1423,839,931,2465,3546,1441,1274,2469,1445,1885,2592,1129,1089,966,905,1489,1656
3449,1669,1015,1524,795,1463,1463,878,922,2518,3528,1437,1278,2421,1428,1850,2588,1111,1089,962,874,1511,1691
3449,1647,1015,1498,804,1489,1467,865,953,2447,3528,1406,1278,2438,1415,1823,2588,1138,1138,949,914,1507,1661
3401,1621,988,1494,777,1445,1419,896,966,2469,3524,1432,1340,2443,1410,1867,2601,1155,1116,940,918,1472,1687
3480,1656,971,1485,821,1454,1423,865,944,2482,3524,1410,1291,2430,1467,1806,2566,1129,1125,971,905,1533,1709
3462,1678,975,1502,755,1480,1432,861,962,2469,3559,1428,1287,2430,1423,1823,2575,1111,1098,931,896,1507,1661
3484,1652,958,1494,777,1458,1432,861,940,2456,3511,1384,1252,2456,1410,1828,2553,1146,1076,936,927,1498,1652
3405,1674,997,1520,782,1472,1428,834,927,2447,3498,1437,1270,2434,1401,1854,2548,1098,1125,966,892,1476,1669
3458,1652,1010,1498,812,1480,1454,843,953,2416,3555,1428,1291,2456,1419,1801,2597,1107,1059,953,892,1511,1683
3484,1674,1015,1511,786,1458,1437,856,918,2456,3555,1441,1287,2478,1432,1801,2575,1146,1133,944,887,1516,1669
3454,1674,1028,1502,808,1445,1450,834,949,2434,3537,1423,1300,2438,1445,1867,2614,1111,1133,966,918,1533,1656
3432,1647,1010,1485,791,1432,1454,865,953,2443,3550,1419,1300,2438,1428,1806,2588,1133,1160,940,892,1524,1669
3515,1634,988,1502,808,1463,1437,856,940,2465,3493,1423,1265,2518,1415,1819,2583,1138,1085,971,931,1502,1665
3498,1634,1015,1529,777,1480,1454,892,914,2487,3511,1437,1300,2531,1410,1797,2583,1107,1107,971,914,1498,1678
3524,1661,971,1498,786,1454,1450,905,918,2447,3506,1419,1305,2465,1406,1902,2588,1155,1089,962,870,1476,1700
3498,1608,997,1520,795,1494,1428,878,927,2474,3568,1432,1318,2513,1406,1819,2557,1142,1160,944,900,1516,1669
3484,1656,993,1524,830,1511,1458,878,905,2425,3506,1397,1305,2443,1419,1832,2579,1094,1116,927,909,1476,1652
3476,1665,979,1507,817,1458,1428,861,958,2452,3493,1428,1274,2443,1432,1841,2557,1125,1133,958,848,1511,1674
3480,1656,993,1476,760,1472,1432,865,953,2421,3467,1432,1265,2443,1415,1894,2544,1072,1089,927,909,1454,1669
3493,1634,958,1511,777,1524,1432,856,914,2416,3427,1423,1287,2496,1397,1801,2557,1146,1116,940,900,1498,1652
3572,1665,971,1489,791,1555,1458,883,944,2460,3440,1437,1296,2588,1428,1836,2526,1133,1116,962,887,1476,1669
3546,1674,1006,1494,764,1555,1428,865,966,2434,3520,1437,1296,2535,1406,1832,2531,1085,1111,953,909,1498,1700
3607,1674,993,1555,843,1533,1437,856,940,2491,3458,1410,1309,2535,1423,1872,2544,1120,1107,971,914,1546,1674
3621,1630,971,1502,769,1533,1432,870,914,2478,3493,1423,1305,2566,1415,1819,2579,1098,1120,949,900,1498,1625
3546,1656,975,1489,804,1546,1441,883,900,2443,3484,1428,1349,2518,1393,1863,2579,1107,1129,958,931,1546,1683
3563,1625,975,1507,826,1520,1428,870,922,2513,3493,1432,1305,2518,1384,1867,2566,1133,1111,958,909,1564,1683
3590,1674,988,1485,786,1564,1428,883,918,2469,3498,1379,1318,2562,1441,1850,2562,1125,1129,958,927,1498,1625
3568,1669,979,1476,799,1538,1437,861,953,2408,3423,1428,1274,2540,1419,1863,2557,1138,1111,949,878,1511,1669
3563,1669,1006,1511,826,1529,1458,870,927,2452,3520,1419,1296,2540,1415,1858,2583,1129,1103,922,922,1502,1683
3585,1700,997,1489,808,1533,1428,865,922,2452,3489,1410,1287,2544,1423,1880,2583,1111,1125,940,927,1551,1678
3546,1678,1010,1533,834,1546,1450,905,922,2496,3506,1410,1296,2540,1428,1880,2583,1129,1103,949,914,1489,1691
3524,1661,979,1502,782,1577,1428,865,971,2478,3458,1458,1331,2526,1415,1854,2579,1142,1129,971,892,1516,1643
3546,1669,984,1516,782,1560,1428,878,940,2456,3498,1441,1305,2509,1397,1902,2544,1125,1120,966,909,1520,1661
3524,1678,966,1516,817,1577,1454,817,927,2482,3511,1441,1278,2491,1432,1894,2610,1133,1116,953,914,1507,1625
3563,1665,1015,1507,808,1577,1419,861,944,2465,3484,1441,1322,2504,1428,1863,2548,1173,1094,962,905,1529,1674
3498,1661,1006,1463,791,1590,1489,839,944,2487,3498,1428,1300,2566,1432,1916,2588,1125,1138,953,918,1529,1678
3493,1639,979,1498,777,1573,1472,839,940,2496,3480,1450,1335,2531,1384,1880,2588,1133,1138,944,931,1520,1647
3489,1647,1015,1507,777,1555,1472,883,909,2509,3480,1406,1300,2500,1379,1858,2562,1160,1120,949,936,1494,1665
3528,1639,997,1524,812,1560,1458,874,927,2544,3476,1401,1270,2531,1450,1916,2605,1125,1129,975,914,1529,1639
3502,1669,979,1489,799,1551,1467,865,936,2513,3502,1401,1274,2544,1437,1876,2610,1098,1129,936,909,1538,1652
3498,1687,953,1480,812,1621,1476,861,870,2509,3458,1397,1318,2522,1406,1876,2597,1160,1116,944,914,1516,1656
3520,1687,1001,1476,843,1564,1485,883,949,2531,3511,1423,1265,2540,1401,1854,2623,1155,1098,958,914,1542,1656
3541,1656,958,1498,795,1586,1450,909,940,2513,3493,1432,1291,2518,1419,1898,2605,1146,1151,949,905,1502,1647
3436,1630,1019,1480,782,1568,1476,861,914,2526,3471,1428,1305,2504,1432,1876,2601,1168,1116,979,883,1498,1647
3489,1639,1010,1480,777,1590,1511,874,949,2518,3502,1437,1296,2553,1419,1889,2601,1138,1116,966,914,1516,1674
3489,1674,1006,1507,777,1617,1485,874,953,2535,3524,1432,1300,2562,1410,1911,2575,1155,1146,936,949,1507,1687
3498,1608,1006,1502,777,1639,1480,843,927,2548,3502,1437,1300,2535,1432,1894,2597,1146,1129,958,892,1524,1643
3546,1656,988,1511,821,1582,1546,848,940,2579,3506,1480,1270,2557,1458,1942,2627,1146,1155,962,931,1516,1709
3550,1687,984,1511,773,1656,1542,878,940,2592,3546,1441,1313,2544,1428,1942,2627,1151,1120,997,900,1546,1661
3555,1691,997,1489,786,1621,1494,883,953,2623,3498,1428,1296,2522,1450,1894,2658,1164,1107,993,900,1507,1647
3581,1687,949,1485,821,1647,1516,883,896,2667,3480,1450,1283,2540,1397,1889,2658,1182,1173,958,918,1542,1691
3550,1687,1006,1489,812,1621,1542,896,940,2658,3462,1437,1291,2544,1406,1872,2632,1164,1129,984,900,1546,1652
3555,1669,975,1458,830,1625,1538,896,931,2654,3471,1423,1300,2553,1393,1885,2654,1164,1125,953,909,1511,1674
3480,1696,988,1472,804,1617,1502,878,883,2658,3427,1432,1322,2513,1415,1845,2658,1164,1125,953,874,1511,1691
3480,1700,1006,1463,795,1590,1533,918,927,2641,3541,1437,1305,2509,1463,1894,2685,1177,1155,953,940,1520,1661
3515,1652,1010,1463,830,1621,1511,892,922,2632,3484,1419,1287,2553,1401,1889,2676,1195,1111,953,914,1546,1705
3471,1669,993,1480,826,1621,1542,878,918,2610,3506,1428,1340,2504,1406,1902,2693,1129,1120,944,905,1524,1687
3511,1661,971,1432,843,1621,1546,826,905,2645,3498,1375,1335,2553,1428,1894,2649,1173,1146,975,914,1533,1652
3423,1696,979,1476,791,1590,1494,927,949,2632,3467,1445,1322,2526,1415,1902,2641,1186,1151,931,922,1511,1656
3533,1691,993,1476,795,1617,1498,883,914,2636,3467,1437,1309,2491,1423,1942,2658,1138,1133,993,896,1520,1691
3502,1647,1010,1507,834,1612,1542,878,883,2619,3506,1415,1300,2522,1419,1876,2641,1116,1133,953,909,1524,1665
3498,1656,1028,1485,773,1625,1520,865,940,2605,3484,1428,1309,2509,1437,1898,2601,1146,1133,940,892,1538,1674
3498,1634,1006,1450,808,1599,1485,861,949,2610,3484,1401,1300,2518,1397,1872,2623,1111,1111,940,861,1551,1647
3458,1652,1010,1467,826,1582,1555,852,940,2597,3449,1437,1322,2553,1393,1889,2667,1177,1138,949,914,1507,1678
3480,1683,1015,1494,808,1595,1502,861,927,2592,3467,1401,1318,2562,1393,1894,2649,1151,1094,944,887,1538,1652
3489,1656,1010,1472,808,1621,1538,870,958,2570,3489,1415,1287,2535,1393,1885,2645,1168,1160,958,936,1520,1674
3410,1687,1006,1489,786,1590,1507,900,958,2627,3454,1441,1322,2535,1437,1902,2667,1155,1125,900,922,1520,1661
3458,1687,979,1445,795,1568,1516,843,922,2601,3427,1401,1305,2597,1419,1841,2649,1133,1142,966,931,1516,1652
3454,1683,984,1445,808,1621,1494,874,914,2619,3480,1415,1300,2522,1406,1907,2671,1160,1133,962,909,1533,1678
3467,1678,1015,1463,821,1604,1538,856,936,2575,3427,1410,1287,2566,1406,1867,2641,1129,1089,993,918,1524,1647
3423,1665,997,1494,799,1604,1476,826,927,2592,3476,1450,1283,2509,1384,1937,2658,1133,1133,975,918,1507,1665
3462,1647,984,1485,812,1599,1573,861,914,2614,3471,1423,1283,2531,1432,1920,2658,1142,1107,962,905,1516,1687
3480,1625,979,1415,791,1612,1502,883,966,2623,3467,1428,1278,2482,1397,1924,2649,1151,1076,940,900,1560,1665
3454,1652,1006,1458,791,1621,1507,878,944,2636,3533,1467,1335,2496,1423,1863,2645,1138,1111,962,878,1520,1691
3462,1674,1006,1467,795,1608,1511,874,958,2592,3432,1401,1291,2531,1428,1894,2605,1164,1120,958,905,1524,1669
3427,1678,1023,1458,769,1599,1520,878,922,2627,3480,1428,1313,2526,1397,1898,2645,1182,1125,984,918,1516,1652
3427,1647,1023,1480,799,1590,1498,870,936,2597,3396,1428,1296,2491,1432,1889,2645,1186,1151,966,883,1520,1687
3432,1661,988,1463,812,1617,1524,870,900,2597,3401,1432,1296,2553,1423,1902,2636,1173,1164,966,870,1551,1696
3445,1696,979,1472,799,1590,1511,861,936,2583,3454,1432,1296,2509,1463,1907,2597,1151,1155,949,905,1524,1661
3449,1661,966,1445,826,1595,1480,896,927,2566,3440,1415,1283,2557,1419,1885,2627,1146,1142,953,892,1520,1661
3445,1652,984,1467,808,1621,1489,900,922,2575,3445,1419,1305,2500,1384,1867,2619,1177,1125,940,878,1507,1683
3436,1661,962,1463,795,1582,1524,852,909,2588,3436,1397,1344,2513,1441,1863,2623,1160,1138,979,927,1516,1665
3383,1652,988,1454,786,1586,1498,852,909,2566,3410,1397,1309,2526,1401,1867,2619,1098,1142,979,927,1516,1647
3436,1661,971,1463,791,1612,1529,870,914,2592,3489,1415,1256,2526,1379,1863,2641,1151,1129,922,922,1533,1683
3440,1669,997,1467,777,1582,1502,883,918,2601,3427,1401,1274,2518,1388,1894,2623,1111,1155,958,909,1494,1678
3467,1634,1015,1441,782,1599,1520,843,918,2522,3427,1423,1291,2513,1410,1942,2588,1133,1142,927,927,1494,1678
3462,1665,997,1467,795,1590,1511,892,900,2575,3440,1419,1313,2513,1437,1898,2636,1138,1120,962,914,1529,1669
3396,1678,984,1489,799,1595,1494,883,918,2601,3476,1423,1291,2518,1410,1916,2597,1116,1146,962,892,1520,1647
3458,1683,993,1467,817,1560,1511,856,940,2588,3480,1437,1291,2522,1393,1929,2588,1208,1155,940,861,1533,1599
3383,1665,984,1432,804,1608,1480,861,922,2592,3449,1423,1287,2491,1410,1929,2627,1164,1129,953,892,1529,1661
3392,1652,1010,1476,791,1608,1529,861,918,2535,3462,1406,1270,2513,1441,1858,2579,1142,1146,936,887,1511,1665
3375,1665,1001,1458,782,1568,1511,878,922,2597,3498,1410,1261,2491,1393,1885,2636,1186,1098,931,896,1511,1665
3401,1656,993,1432,808,1533,1476,852,918,2566,3440,1419,1322,2522,1415,1907,2641,1125,1160,949,931,1533,1617
3388,1643,1032,1472,764,1573,1511,848,918,2610,3458,1441,1296,2513,1419,1916,2619,1164,1125,966,905,1529,1634
3392,1665,988,1480,786,1617,1507,892,918,2583,3498,1441,1291,2518,1432,1880,2583,1151,1129,909,914,1511,1656
3383,1678,1006,1476,812,1573,1476,852,927,2592,3436,1428,1270,2522,1428,1885,2601,1151,1129,966,896,1516,1634
3383,1656,1037,1458,804,1599,1538,839,940,2575,3476,1397,1278,2531,1388,1880,2627,1142,1129,949,909,1511,1625
3414,1656,997,1467,817,1560,1511,887,931,2570,3436,1410,1309,2518,1423,1828,2592,1151,1103,988,927,1507,1634
3493,1687,1015,1450,817,1568,1489,848,927,2619,3458,1428,1300,2544,1401,1863,2605,1182,1107,958,900,1516,1647
3401,1678,997,1423,791,1564,1498,914,900,2575,3462,1428,1291,2526,1419,1872,2579,1151,1116,962,909,1520,1665
3353,1639,1015,1485,791,1560,1467,856,927,2548,3414,1388,1322,2526,1401,1898,2645,1168,1125,927,878,1511,1696
3392,1678,966,1463,773,1551,1502,887,896,2566,3489,1397,1331,2513,1419,1911,2601,1164,1098,944,900,1529,1656
3396,1661,1015,1476,791,1529,1511,900,922,2553,3418,1366,1261,2535,1432,1872,2601,1146,1125,944,905,1502,1691
3401,1669,1015,1437,795,1586,1480,887,900,2526,3423,1393,1300,2487,1441,1907,2592,1138,1146,966,834,1520,1661
3418,1643,979,1467,773,1573,1516,865,936,2575,3445,1397,1318,2513,1415,1885,2610,1111,1107,944,918,1494,1656
3462,1669,979,1454,826,1577,1516,905,927,2557,3445,1415,1340,2535,1401,1902,2641,1116,1116,993,940,1542,1661
3506,1665,1006,1454,786,1555,1511,848,922,2548,3484,1419,1287,2518,1393,1872,2583,1151,1160,953,949,1516,1674
3489,1678,1015,1458,799,1643,1520,887,931,2588,3418,1410,1296,2553,1437,1916,2583,1146,1151,988,896,1485,1647
3550,1665,1006,1445,804,1595,1480,874,944,2645,3445,1445,1287,2548,1423,1876,2601,1190,1160,962,896,1489,1656
3506,1643,988,1480,812,1595,1507,870,909,2583,3498,1401,1313,2531,1393,1898,2597,1146,1138,962,909,1507,1661
3498,1674,1015,1502,782,1595,1476,896,953,2575,3471,1454,1357,2518,1388,1885,2619,1142,1111,966,874,1529,1665
3493,1665,975,1485,791,1582,1529,900,966,2601,3498,1419,1300,2548,1415,1889,2588,1164,1142,966,909,1520,1661
3511,1643,971,1445,791,1599,1511,909,949,2570,3458,1458,1278,2544,1423,1889,2623,1146,1125,944,878,1533,1630
3476,1647,1006,1472,799,1582,1507,856,909,2627,3462,1441,1265,2531,1445,1876,2575,1107,1142,975,927,1533,1687
3467,1630,1019,1450,799,1582,1520,870,914,2583,3484,1445,1265,2544,1415,1937,2597,1133,1133,936,918,1489,1691
3506,1669,993,1480,830,1612,1524,865,896,2601,3511,1419,1296,2579,1393,1854,2619,1204,1146,962,900,1498,1630
3454,1661,975,1445,791,1568,1538,870,900,2597,3502,1450,1322,2509,1450,1968,2601,1151,1103,975,887,1529,1669
3484,1652,988,1458,773,1564,1480,834,949,2575,3528,1485,1278,2544,1419,1876,2583,1177,1173,958,856,1516,1678
3476,1652,993,1472,812,1564,1533,896,944,2632,3511,1441,1274,2562,1419,1902,2597,1168,1142,958,918,1538,1691
3484,1669,984,1467,812,1582,1520,843,984,2614,3489,1445,1265,2548,1384,1911,2583,1160,1125,975,922,1498,1652
3471,1705,975,1454,799,1573,1538,887,896,2610,3458,1432,1313,2522,1450,1907,2636,1164,1094,953,905,1516,1683
