Time Stamp,sensorPin2,sensorPin3,sensorPin4,sensorPin6,sensorPin7,sensorPin9,sensorPin10,sensorPin11,sensorPin12,sensorPin13,sensorPin19,sensorPin20,sensorPin21,sensorPin22,sensorPin23,sensorPin24,sensorPin26,sensorPin27,sensorPin28,sensorPin29,sensorPin30,sensorPin31
11-05-2018 22:04:11,75.8,184.7,497.9,540.4,543.9,233.6,100.7,250.1,421.7,536.1,128.3,150.3,167.3,76.8,437.0,98.4,118.9,104.7,423.7,137.7,448.5,106.9,193.5
11-05-2018 22:04:11,76.2,185.2,497.2,538.5,544.3,233.6,101.1,250.9,422.3,528.7,128.1,150.1,167.4,76.6,437.1,99.1,119.7,105.1,422.2,138.3,447.2,107.2,193.7
11-05-2018 22:04:11,76.5,184.9,496.4,540.8,544.0,232.8,100.9,250.7,422.0,533.9,127.7,150.3,166.7,76.6,435.8,99.0,119.3,104.7,422.9,138.0,446.5,106.9,193.6
11-05-2018 22:04:12,76.5,185.0,497.8,540.0,543.9,233.7,100.8,250.7,422.0,534.6,127.4,150.4,167.4,76.5,437.4,98.9,118.9,104.5,423.1,138.5,446.4,106.7,193.8
11-05-2018 22:04:12,76.8,184.9,496.5,540.8,543.4,233.4,100.8,251.0,422.1,534.2,128.2,149.8,167.4,76.8,436.8,98.4,119.4,104.5,423.1,137.8,447.4,107.2,193.2
11-05-2018 22:04:12,76.2,184.6,497.7,539.7,543.6,233.4,100.9,250.7,421.9,528.9,127.8,150.4,167.7,76.1,437.3,98.8,119.3,104.3,423.5,137.8,447.6,107.0,194.2
11-05-2018 22:04:12,76.3,184.8,496.9,539.7,543.6,233.5,100.8,250.8,422.5,533.9,127.7,150.3,167.5,76.4,437.2,98.6,119.2,104.4,421.9,137.7,447.7,106.4,193.9
11-05-2018 22:04:12,76.7,184.6,497.4,540.0,544.3,233.4,100.9,251.5,422.5,533.7,127.7,150.0,167.5,76.4,436.7,98.7,119.1,104.3,423.5,137.9,447.8,106.9,193.3
11-05-2018 22:04:12,76.6,184.3,497.1,539.7,543.6,233.1,100.8,251.1,421.6,534.5,127.6,149.9,167.3,76.4,436.4,99.1,119.2,104.8,422.4,137.8,447.8,106.8,193.6
11-05-2018 22:04:12,76.8,184.5,497.1,539.0,542.7,233.7,101.1,251.1,422.3,528.5,127.6,150.2,167.6,76.2,437.0,98.7,119.2,104.2,423.2,137.9,447.3,106.7,193.4
11-05-2018 22:04:12,76.5,184.7,498.2,540.2,543.9,233.8,100.9,251.5,421.8,534.4,128.0,150.9,167.3,76.4,436.6,98.7,119.3,104.8,423.2,137.7,447.8,106.9,193.6
11-05-2018 22:04:12,76.2,184.7,496.7,540.3,543.2,233.6,100.7,251.1,421.4,535.1,127.7,150.0,167.4,76.5,436.7,99.1,119.4,104.5,423.2,138.1,448.1,106.8,193.5
11-05-2018 22:04:12,76.8,184.7,497.6,539.8,543.6,233.7,101.2,250.9,422.1,534.2,127.5,149.9,167.4,76.2,437.0,98.4,119.3,104.3,422.5,137.9,447.0,106.7,194.1
11-05-2018 22:04:12,76.5,184.9,496.6,538.7,542.9,233.7,100.6,250.9,421.4,529.7,127.9,150.1,167.6,76.2,436.6,98.6,119.2,104.7,422.5,138.6,447.1,106.6,193.9
11-05-2018 22:04:12,76.3,184.3,497.7,540.1,543.6,233.6,100.9,250.5,421.8,533.9,127.9,149.9,167.1,76.3,436.7,98.4,118.8,104.4,423.1,137.8,446.6,106.9,193.5
11-05-2018 22:04:13,76.5,184.8,496.8,540.3,542.8,233.2,100.7,251.3,421.2,528.2,128.0,150.1,167.2,76.2,437.0,99.1,118.8,104.5,423.0,137.9,446.8,106.9,193.8
11-05-2018 22:04:13,76.4,184.9,497.3,540.8,543.9,233.7,100.5,250.6,421.3,537.0,128.5,150.0,167.6,76.4,436.5,98.5,119.3,104.7,422.0,137.7,446.8,106.3,193.9
11-05-2018 22:04:13,76.2,184.7,497.1,538.5,543.9,233.6,100.8,251.4,422.5,528.8,127.8,150.3,167.3,76.3,436.5,98.8,119.6,104.5,422.4,138.5,447.6,106.9,193.4
11-05-2018 22:04:13,76.7,184.6,498.3,540.0,543.6,233.5,100.5,251.0,423.6,534.3,128.3,149.6,167.2,76.6,437.0,98.9,119.3,104.2,423.3,138.0,446.7,106.6,193.8
11-05-2018 22:04:13,76.3,184.7,497.7,540.1,543.4,233.6,100.8,250.9,423.8,533.9,127.9,150.3,167.4,76.4,436.6,98.7,119.4,104.7,422.6,137.8,447.3,107.0,194.1
11-05-2018 22:04:13,76.7,184.5,497.4,539.6,543.2,233.6,101.0,251.1,423.7,534.3,128.5,149.2,167.7,76.2,436.1,98.6,119.0,104.7,422.9,137.7,447.5,107.3,193.5
11-05-2018 22:04:13,76.3,183.6,496.8,539.6,542.9,233.6,101.2,250.9,422.3,527.7,128.1,149.6,167.4,76.2,436.4,98.8,119.3,104.2,422.0,137.6,447.6,106.3,194.2
11-05-2018 22:04:13,76.3,185.1,496.4,540.0,543.9,233.7,101.3,251.5,423.2,534.4,127.3,150.1,167.5,76.7,436.8,98.7,118.8,104.6,422.8,137.9,446.6,107.2,193.6
11-05-2018 22:04:13,77.4,184.1,494.2,539.4,542.6,232.9,100.7,251.1,421.6,527.6,127.9,149.8,167.6,76.2,436.6,99.1,119.3,104.5,421.9,138.1,447.3,107.3,193.6
11-05-2018 22:04:13,76.5,184.7,498.3,540.3,543.7,233.7,101.0,251.2,421.7,534.9,128.2,149.9,167.6,76.2,437.0,98.4,119.5,104.7,422.8,138.4,446.6,106.8,193.6
11-05-2018 22:04:13,76.4,184.9,498.2,540.1,542.2,233.3,100.4,250.7,421.4,537.0,128.2,150.5,167.5,76.7,436.9,99.1,119.1,104.5,423.0,138.1,447.1,107.1,193.4
11-05-2018 22:04:13,76.9,185.4,496.5,539.8,543.2,232.6,101.2,251.0,421.3,533.6,127.7,150.6,167.6,76.1,436.2,98.5,119.1,104.7,422.3,137.9,447.8,106.6,193.5
11-05-2018 22:04:14,76.5,184.2,498.0,540.5,543.2,232.6,101.3,250.9,422.0,533.8,128.2,150.4,167.5,76.2,437.1,98.4,119.5,104.2,422.1,138.1,447.5,107.0,193.8
11-05-2018 22:04:14,76.9,185.1,496.7,539.7,543.1,232.7,101.1,250.9,420.9,527.7,128.2,149.8,167.6,76.4,437.0,99.0,118.7,104.5,421.9,138.1,445.9,106.8,193.1
11-05-2018 22:04:14,76.8,184.5,496.9,539.1,543.0,232.7,101.1,251.2,421.5,527.5,128.4,150.9,167.4,76.3,437.1,98.9,119.2,104.7,422.6,138.0,447.2,106.7,193.7
11-05-2018 22:04:14,76.4,184.9,497.0,540.8,543.8,233.1,100.6,250.1,421.7,535.0,128.3,150.4,167.2,76.2,436.7,99.0,118.9,104.2,423.0,137.8,446.6,107.0,193.3
11-05-2018 22:04:14,76.6,184.9,496.5,541.1,544.0,232.9,100.9,250.7,421.5,534.8,127.7,150.2,167.2,76.5,436.2,98.9,118.8,104.6,423.8,137.9,446.8,107.0,193.8
11-05-2018 22:04:14,76.5,184.6,497.5,540.1,543.6,232.8,100.8,251.1,421.6,534.7,127.6,150.2,166.8,76.2,437.4,99.8,119.0,104.7,423.1,138.0,447.6,106.5,193.8
11-05-2018 22:04:14,76.7,185.1,497.8,538.4,543.2,232.2,101.3,251.1,421.8,528.5,127.7,150.2,167.4,76.3,436.5,98.8,119.4,104.9,423.1,137.5,446.6,106.7,193.9
11-05-2018 22:04:14,76.5,184.5,497.7,540.1,543.2,232.9,100.6,251.1,421.5,534.5,128.0,150.0,167.7,76.4,437.2,98.7,119.1,105.2,422.4,137.7,447.3,106.9,193.7
11-05-2018 22:04:14,76.7,185.0,497.2,540.1,544.2,232.3,100.6,250.0,421.6,534.5,127.9,150.4,167.2,76.4,436.3,98.6,119.3,104.8,422.8,137.7,447.3,107.1,194.4
11-05-2018 22:04:14,76.4,184.9,496.7,540.5,543.6,232.4,100.9,250.8,421.5,534.2,128.3,150.8,167.6,76.4,436.7,98.4,119.5,104.7,423.1,138.1,447.0,107.1,194.0
11-05-2018 22:04:14,76.3,184.3,496.8,539.0,543.5,232.1,101.1,250.5,421.5,528.5,128.1,150.4,167.3,75.9,437.3,98.7,119.6,104.3,423.3,138.4,447.8,107.4,193.4
11-05-2018 22:04:14,76.6,185.1,496.3,540.6,542.7,232.2,101.1,250.8,421.9,528.2,127.8,150.6,167.4,76.3,436.2,99.3,119.3,104.2,423.1,138.0,448.1,107.1,193.6
11-05-2018 22:04:14,76.4,184.6,497.5,540.4,543.7,232.3,100.8,251.3,421.5,534.6,127.9,150.3,167.3,76.7,436.7,98.7,119.0,104.5,422.5,137.7,446.6,107.0,193.8
11-05-2018 22:04:15,76.7,184.5,497.4,540.0,543.9,232.6,101.2,250.8,421.9,534.2,127.4,150.3,167.5,76.8,436.5,98.8,118.9,104.9,422.8,137.9,446.9,106.4,193.9
11-05-2018 22:04:15,76.7,184.5,497.3,538.6,543.6,232.6,100.2,250.4,422.2,528.2,127.8,150.3,167.1,76.0,436.4,98.9,118.7,104.2,422.6,138.0,446.6,107.3,193.5
11-05-2018 22:04:15,77.1,184.7,497.1,540.3,543.6,232.8,100.6,251.3,421.6,533.3,128.0,150.5,167.5,76.2,436.5,99.1,119.2,104.4,422.8,138.2,446.8,106.5,192.8
11-05-2018 22:04:15,77.1,184.9,497.5,540.8,544.3,233.0,100.6,250.9,421.5,533.9,127.6,150.2,167.5,76.2,436.5,99.0,118.8,104.9,423.4,138.1,447.8,106.4,193.3
11-05-2018 22:04:15,76.8,184.9,496.8,539.5,542.8,232.6,100.9,250.2,421.5,534.3,127.8,149.7,166.9,76.4,436.4,99.0,119.2,104.1,422.9,138.2,446.8,107.2,193.8
11-05-2018 22:04:15,76.3,184.6,497.4,538.1,543.2,232.9,101.6,250.8,422.4,527.8,127.7,150.2,166.9,76.3,437.0,98.6,119.0,104.7,422.4,138.4,447.1,107.2,193.3
11-05-2018 22:04:15,76.9,185.2,497.0,540.3,543.0,232.6,101.3,250.5,422.1,534.9,127.7,150.1,167.3,76.6,435.9,98.9,118.8,104.1,422.7,138.1,447.0,106.9,193.3
11-05-2018 22:04:15,76.3,185.2,496.9,539.4,542.9,232.3,100.6,250.7,421.2,534.1,127.8,150.2,167.0,76.4,437.0,98.9,118.6,104.1,422.2,137.7,447.1,107.3,193.8
11-05-2018 22:04:15,76.7,184.6,496.8,540.1,543.2,232.6,100.6,250.7,421.9,533.8,127.9,150.1,167.2,76.4,436.5,98.7,119.4,104.6,423.0,137.9,448.1,106.8,193.8
11-05-2018 22:04:15,76.5,184.5,497.3,538.9,543.2,232.6,101.0,251.1,422.4,529.8,127.5,150.1,167.0,76.2,436.7,99.1,119.2,104.3,422.7,137.8,447.1,106.8,194.0
11-05-2018 22:04:15,76.5,184.1,498.0,541.1,544.1,232.7,100.8,251.2,422.1,534.0,127.8,150.4,167.2,76.2,436.2,98.8,119.0,104.6,422.9,138.1,447.1,107.2,193.1
11-05-2018 22:04:15,76.6,184.8,496.4,539.8,543.6,232.2,100.6,250.4,422.5,534.0,127.7,150.6,167.5,76.2,437.0,98.8,119.3,104.4,423.2,138.3,447.2,107.5,193.7
11-05-2018 22:04:16,76.8,185.1,497.4,539.9,543.9,232.6,101.2,250.5,421.9,534.1,127.6,150.2,167.2,76.2,436.5,99.2,119.3,104.1,422.8,137.9,446.9,106.7,193.2
11-05-2018 22:04:16,76.7,184.8,497.8,539.1,543.5,231.9,100.9,250.5,421.7,528.5,127.8,150.3,167.6,76.3,436.9,98.4,119.1,104.4,423.7,137.8,447.6,107.2,193.7
11-05-2018 22:04:16,76.5,184.6,497.1,540.1,544.5,232.4,100.7,250.4,421.4,534.5,127.6,150.6,167.4,76.8,437.0,99.1,118.9,104.4,422.6,137.9,447.3,107.3,193.7
11-05-2018 22:04:16,76.4,184.8,497.9,541.4,543.5,232.4,101.2,250.4,422.0,533.8,128.2,150.1,167.4,76.2,437.0,98.9,119.0,104.6,423.1,137.6,446.6,106.8,194.0
11-05-2018 22:04:16,76.6,184.8,496.9,540.8,543.9,232.3,100.7,250.5,421.6,534.0,127.6,150.2,167.6,76.2,436.7,99.1,119.0,104.6,424.0,137.7,447.5,106.6,193.4
11-05-2018 22:04:16,76.8,184.9,496.9,538.8,543.9,233.1,100.3,250.3,422.1,528.5,127.6,150.3,167.3,76.3,437.1,99.0,118.9,104.2,422.7,137.6,447.8,106.5,193.2
11-05-2018 22:04:16,76.1,184.3,496.6,540.1,543.3,232.2,100.8,250.4,421.5,533.7,127.7,149.9,167.5,75.9,435.8,99.0,118.7,104.4,423.1,138.3,446.8,106.7,193.1
11-05-2018 22:04:16,76.9,184.7,497.1,539.7,543.6,232.3,101.1,250.5,421.0,534.1,128.1,150.3,167.0,76.4,436.2,98.7,119.2,104.3,422.8,138.0,447.2,107.1,193.6
11-05-2018 22:04:16,76.4,184.7,497.3,540.4,544.3,232.5,100.2,250.2,420.4,533.9,127.4,150.3,167.4,76.2,436.3,98.6,119.4,104.5,423.8,137.5,446.8,107.3,193.6
11-05-2018 22:04:16,77.3,184.6,498.0,539.7,543.4,232.5,101.3,251.5,421.4,528.4,128.3,150.3,167.5,76.0,436.7,99.3,119.4,104.7,423.7,138.0,446.8,106.4,194.1
11-05-2018 22:04:16,76.7,184.8,497.2,539.9,542.7,232.6,101.1,250.1,422.3,535.1,128.3,150.3,167.6,76.3,436.6,99.1,119.2,104.6,423.1,137.8,447.1,106.7,193.5
11-05-2018 22:04:16,76.5,184.7,497.4,539.4,542.2,232.5,100.9,250.2,420.6,536.8,127.6,150.2,167.0,76.2,436.9,98.6,119.3,104.4,423.5,137.9,446.8,107.3,193.2
11-05-2018 22:04:17,76.2,184.9,497.0,539.1,542.6,232.7,100.5,250.2,422.5,533.1,128.3,150.5,167.5,76.2,436.5,98.9,118.9,103.8,423.0,137.8,447.1,106.7,193.2
11-05-2018 22:04:17,76.5,185.2,498.2,538.0,543.7,232.4,100.5,250.4,421.2,528.2,127.9,149.8,167.7,76.4,436.3,99.1,119.0,105.3,423.0,138.0,446.8,106.6,193.4
11-05-2018 22:04:17,76.7,184.9,496.8,539.4,543.2,232.0,100.6,250.7,421.4,532.9,127.8,150.3,166.9,76.3,436.6,98.9,119.1,104.6,423.7,137.5,446.2,107.2,193.5
11-05-2018 22:04:17,76.3,184.2,497.1,539.5,543.7,232.2,100.8,250.7,422.0,532.9,127.7,149.9,167.3,76.5,436.7,98.9,118.9,104.4,422.8,138.2,447.0,107.2,193.4
11-05-2018 22:04:17,76.6,184.8,498.0,540.5,543.6,232.2,100.5,250.8,421.2,533.8,128.4,150.4,167.3,76.5,437.0,99.7,118.8,104.5,423.7,138.1,446.6,106.8,193.1
11-05-2018 22:04:17,76.1,184.9,497.0,539.0,543.9,232.9,100.6,250.9,422.0,528.9,127.7,150.1,167.8,76.2,436.3,99.3,118.7,104.5,423.1,137.9,446.7,107.2,193.3
11-05-2018 22:04:17,76.6,184.8,496.4,539.0,543.6,232.7,100.8,250.8,421.8,534.8,127.1,150.5,166.7,76.0,436.5,98.5,119.2,104.8,422.1,137.9,447.5,106.9,194.1
11-05-2018 22:04:17,76.3,184.6,497.7,540.4,543.9,232.5,100.8,250.7,420.6,533.6,127.7,150.3,167.0,76.2,435.4,98.6,119.2,104.3,422.7,138.5,447.6,106.8,193.4
11-05-2018 22:04:17,76.5,184.6,497.5,540.1,543.5,233.5,100.8,250.7,421.4,533.3,127.2,150.3,167.0,76.2,436.0,99.1,119.3,104.4,421.9,138.4,446.5,107.1,193.0
11-05-2018 22:04:17,76.6,184.6,496.7,538.7,542.9,233.6,100.5,250.9,423.3,527.4,127.5,150.1,167.3,76.4,437.2,98.9,118.8,104.0,421.7,138.2,447.0,106.9,193.5
11-05-2018 22:04:17,76.8,184.8,496.8,539.8,543.2,233.1,101.0,250.7,422.4,533.6,127.7,150.1,167.1,76.1,436.2,99.1,118.6,104.0,421.4,137.8,447.0,107.1,193.4
11-05-2018 22:04:17,76.4,184.2,496.8,539.6,542.5,233.6,100.9,250.5,422.5,533.3,127.5,150.2,167.2,76.1,436.1,98.9,119.4,104.5,421.6,137.8,447.4,106.8,193.4
11-05-2018 22:04:18,77.3,184.9,496.7,539.0,542.5,233.4,100.9,250.9,422.5,527.8,127.2,150.3,167.5,76.0,436.7,98.4,118.6,104.4,421.5,138.0,446.6,107.5,193.7
11-05-2018 22:04:18,76.5,184.4,496.5,539.4,542.8,232.6,100.7,250.1,423.4,528.2,126.9,150.1,167.3,76.2,441.5,98.6,119.1,104.4,421.5,137.3,446.6,107.0,193.2
11-05-2018 22:04:18,76.3,184.9,498.0,540.3,543.6,232.0,100.6,249.7,422.9,536.0,127.7,150.3,167.3,76.7,444.3,98.8,119.0,104.5,425.6,137.9,447.1,107.0,195.8
11-05-2018 22:04:18,76.6,184.2,498.3,539.7,542.5,232.0,100.3,249.1,422.6,533.5,127.3,151.0,167.0,76.6,446.1,99.1,119.2,104.9,433.9,137.9,446.9,107.1,197.4
11-05-2018 22:04:18,76.3,185.1,499.4,539.5,543.8,231.5,100.8,246.8,421.2,533.5,127.8,150.7,166.7,76.3,447.1,98.9,119.2,104.9,438.2,138.2,448.6,106.8,197.2
11-05-2018 22:04:18,76.9,184.8,498.9,538.9,542.8,231.8,100.8,247.4,421.7,527.0,128.5,151.2,167.5,76.4,448.6,98.9,119.2,105.5,440.7,138.5,449.6,106.9,196.0
11-05-2018 22:04:18,76.9,184.6,498.6,539.2,543.4,232.2,101.1,246.7,421.5,533.5,128.8,151.2,167.3,76.4,451.3,99.6,119.1,105.4,441.8,138.6,449.2,107.3,194.8
11-05-2018 22:04:18,76.4,185.1,498.8,539.6,542.7,231.8,100.9,247.2,422.0,533.4,128.1,151.1,167.7,76.3,450.8,99.1,119.3,105.7,443.0,138.9,448.4,106.8,194.7
11-05-2018 22:04:18,76.4,185.1,497.9,539.7,542.9,230.2,101.1,248.9,422.5,533.5,128.5,151.1,167.5,76.3,450.2,99.1,119.0,105.4,446.8,138.5,449.6,106.9,197.5
11-05-2018 22:04:18,76.4,184.2,498.6,538.8,542.1,230.8,102.0,249.5,423.1,527.8,129.1,149.7,167.5,76.1,449.4,98.6,118.7,105.6,448.4,137.9,452.6,107.3,203.2
11-05-2018 22:04:18,76.9,185.1,497.7,539.7,543.5,231.5,101.9,250.0,424.2,534.1,128.7,150.2,167.3,76.4,449.3,99.3,119.4,105.5,451.2,138.0,452.8,107.1,205.8
11-05-2018 22:04:18,76.6,184.4,499.2,539.0,543.9,231.1,101.8,250.1,423.5,537.0,129.1,150.0,167.8,76.3,450.1,99.1,119.0,105.3,452.5,138.7,453.7,107.0,205.6
11-05-2018 22:04:18,76.9,183.9,497.1,539.4,543.0,231.2,101.8,250.1,422.8,533.0,128.8,150.4,167.8,76.7,448.6,98.8,118.3,105.1,454.3,138.5,453.9,107.2,204.3
11-05-2018 22:04:19,77.0,184.6,498.2,538.3,543.2,231.6,102.8,250.1,422.5,527.6,128.7,150.2,168.2,76.6,448.3,99.2,118.9,105.4,455.7,138.6,453.7,107.3,204.6
11-05-2018 22:04:19,76.5,183.9,498.8,540.1,543.6,231.0,101.8,250.2,421.9,534.8,128.7,150.4,167.8,76.3,448.8,98.9,119.0,105.0,455.5,138.6,454.2,107.1,204.6
11-05-2018 22:04:19,76.6,184.3,498.5,539.6,542.8,232.1,101.7,249.5,422.2,533.8,128.3,150.1,167.7,76.6,447.8,99.5,118.6,105.0,455.0,138.9,453.9,107.1,204.4
11-05-2018 22:04:19,76.9,184.1,498.9,539.5,543.6,232.2,102.1,249.8,423.9,534.0,128.6,150.0,168.1,76.2,448.6,98.6,119.0,105.3,455.2,138.6,453.4,107.4,204.7
11-05-2018 22:04:19,76.2,183.7,498.3,539.7,542.3,231.8,101.9,249.8,423.6,536.8,128.6,150.5,168.1,76.2,448.9,99.1,118.6,104.9,455.0,138.6,454.2,107.3,203.5
11-05-2018 22:04:19,76.4,184.4,498.4,538.5,542.9,231.0,102.5,250.2,424.9,528.3,128.3,150.4,167.4,76.1,448.5,98.8,118.8,104.8,455.6,138.6,453.3,107.4,204.0
11-05-2018 22:04:19,77.0,184.4,501.1,540.2,543.2,231.2,102.6,250.8,425.0,536.1,128.3,150.5,167.0,75.9,448.5,98.6,119.3,105.1,455.1,138.8,454.8,106.7,203.0
11-05-2018 22:04:19,76.9,184.5,499.9,540.9,544.3,231.4,102.0,250.5,424.8,534.3,128.2,150.7,168.1,76.4,448.8,99.1,118.9,105.8,455.7,138.9,453.8,107.6,202.1
11-05-2018 22:04:19,76.2,184.0,500.4,539.3,543.2,230.8,102.6,250.0,424.8,528.7,129.0,150.1,168.3,76.9,447.5,99.0,118.5,105.4,456.6,138.2,454.9,107.4,201.8
11-05-2018 22:04:19,76.7,184.1,501.0,540.5,542.9,231.3,102.5,250.2,424.8,534.8,128.5,150.3,168.1,76.7,448.1,99.4,118.5,105.1,456.8,138.3,454.3,107.1,201.3
11-05-2018 22:04:19,76.6,184.6,500.6,539.7,542.7,231.9,102.8,250.4,425.4,537.3,128.7,149.8,167.5,76.2,447.7,99.1,119.3,104.9,456.8,138.6,454.5,106.6,201.2
11-05-2018 22:04:19,76.8,184.2,499.9,540.1,543.5,232.3,102.2,250.3,425.4,534.0,128.2,150.0,167.8,76.1,447.8,99.0,119.2,105.3,456.8,138.4,454.0,107.1,201.3
11-05-2018 22:04:20,76.6,183.7,500.0,539.0,543.6,232.0,102.2,251.5,425.1,527.9,128.8,149.9,167.4,76.2,446.7,99.4,118.4,105.0,456.6,139.0,453.3,106.6,200.8
11-05-2018 22:04:20,77.0,184.4,500.3,539.8,542.7,232.0,103.0,251.9,427.1,533.9,128.4,150.4,167.8,75.8,446.4,98.7,118.5,104.6,456.5,138.3,454.6,106.8,200.5
11-05-2018 22:04:20,76.8,184.0,499.9,538.6,543.0,232.8,102.7,251.8,427.7,527.2,128.4,150.6,167.8,75.8,447.5,99.2,118.6,105.6,455.7,138.5,454.6,107.2,201.2
11-05-2018 22:04:20,76.6,183.4,499.8,540.3,542.9,233.4,102.1,250.9,425.6,533.6,128.9,150.5,167.3,76.0,449.7,98.8,118.7,105.4,453.3,138.4,455.2,106.7,198.1
11-05-2018 22:04:20,76.8,185.5,496.5,538.5,542.2,232.4,101.7,252.2,425.1,527.5,128.6,150.0,167.7,76.7,450.2,99.0,118.9,105.8,451.8,138.6,453.4,106.8,194.3
11-05-2018 22:04:20,77.1,186.2,495.1,539.3,542.7,231.8,102.0,249.5,423.4,533.9,128.4,150.7,167.9,76.6,454.1,99.7,118.8,105.0,451.2,138.3,453.2,106.8,194.3
11-05-2018 22:04:20,76.3,186.7,497.4,540.1,543.9,233.1,101.9,248.4,424.3,533.5,128.2,151.3,168.4,77.5,455.7,99.9,119.6,105.4,452.2,138.7,448.0,107.3,188.5
11-05-2018 22:04:20,76.5,187.4,496.9,539.3,543.8,235.1,101.6,250.0,422.2,534.1,128.7,152.1,168.2,77.2,456.8,99.8,120.4,105.3,449.4,138.5,447.1,106.7,189.2
11-05-2018 22:04:20,76.5,188.0,497.3,540.5,542.2,236.7,101.6,249.7,422.6,537.3,128.5,152.2,168.3,77.7,456.5,100.3,120.3,104.8,450.0,138.5,446.7,107.4,188.3
11-05-2018 22:04:20,75.9,187.9,497.8,539.7,543.8,238.1,101.9,250.5,422.6,535.0,128.9,153.6,168.1,77.5,457.3,100.1,119.5,105.1,450.5,138.6,446.4,107.3,187.9
11-05-2018 22:04:20,77.0,187.9,498.0,541.1,543.6,243.3,102.3,250.7,422.8,533.9,128.5,152.4,168.7,77.2,457.2,100.3,120.1,105.2,449.0,139.1,445.4,107.5,188.0
11-05-2018 22:04:20,76.4,188.0,496.3,540.5,544.2,243.4,101.9,252.2,422.3,533.6,128.6,152.0,169.1,77.2,456.9,100.1,120.2,105.4,448.7,139.0,445.9,107.6,188.8
11-05-2018 22:04:21,76.8,187.4,497.2,538.2,542.9,242.9,101.2,251.4,422.2,528.2,129.2,151.8,168.8,77.4,457.6,100.2,119.8,105.4,448.3,139.1,446.2,107.3,188.0
11-05-2018 22:04:21,76.7,188.4,496.1,541.0,543.6,242.9,101.9,251.4,422.3,534.8,128.4,151.6,169.1,77.8,456.5,100.1,119.7,105.5,448.3,138.7,444.8,107.3,188.4
11-05-2018 22:04:21,76.5,188.4,498.2,539.6,542.4,243.3,101.8,250.7,422.6,534.3,128.5,152.0,168.1,77.0,457.6,100.3,119.4,105.5,447.1,138.5,446.1,107.0,187.6
11-05-2018 22:04:21,76.9,188.0,496.9,540.3,542.9,243.1,102.6,251.6,421.8,534.3,128.0,151.2,168.8,77.3,457.3,99.9,120.4,105.5,447.4,137.9,446.1,107.6,187.5
11-05-2018 22:04:21,76.6,188.0,497.7,538.8,542.9,243.3,101.9,251.6,421.9,527.9,128.1,150.8,168.6,77.9,455.8,99.7,120.2,105.8,447.6,138.9,445.3,107.1,187.5
11-05-2018 22:04:21,76.8,188.2,496.1,539.7,543.5,242.6,101.5,250.9,422.3,535.0,127.9,151.2,168.7,76.9,456.9,100.1,120.0,106.0,448.3,138.6,445.1,107.6,187.9
11-05-2018 22:04:21,76.7,188.0,497.7,539.3,543.2,243.2,101.7,251.8,422.0,533.8,128.7,151.0,169.3,77.4,457.1,100.3,120.0,105.3,448.1,138.5,445.4,107.5,187.9
11-05-2018 22:04:21,76.7,187.8,498.0,540.6,543.6,242.9,101.9,251.4,422.2,533.4,128.2,151.0,168.3,77.2,457.0,100.0,119.6,105.4,447.8,138.6,446.3,107.5,187.9
11-05-2018 22:04:21,77.0,187.7,497.9,538.3,542.5,242.9,101.5,251.2,422.4,528.7,127.9,150.7,169.1,77.2,457.3,100.1,120.0,105.4,446.9,138.6,445.6,106.9,187.2
11-05-2018 22:04:21,76.6,187.4,496.5,539.5,542.7,243.1,101.8,250.9,422.5,533.6,128.2,151.2,168.6,77.3,456.4,99.9,119.5,105.6,447.8,138.7,445.7,107.1,187.1
11-05-2018 22:04:21,77.0,188.0,496.5,539.8,542.2,242.8,101.9,250.9,422.6,533.5,128.8,150.8,168.3,77.1,457.8,99.5,119.4,105.8,447.8,138.9,445.7,107.4,187.2
11-05-2018 22:04:21,76.6,188.0,496.6,539.9,543.9,243.2,101.9,252.1,422.6,537.0,128.4,151.2,168.7,77.4,456.8,99.8,119.7,105.0,448.0,138.8,446.6,107.3,186.7
11-05-2018 22:04:22,76.6,188.0,495.7,538.4,542.9,242.9,101.9,252.0,422.8,527.5,128.6,150.8,169.2,77.2,457.1,100.0,119.7,105.4,447.8,138.6,445.4,107.5,187.5
11-05-2018 22:04:22,77.0,187.9,496.9,538.3,543.2,243.1,101.7,251.5,422.8,527.9,128.5,150.5,169.2,76.9,457.1,100.1,120.2,105.7,452.8,138.7,444.9,107.2,186.7
11-05-2018 22:04:22,76.7,187.8,496.3,540.1,543.0,242.4,101.6,251.1,422.6,533.6,128.0,151.2,168.7,76.8,456.2,100.4,119.6,105.3,452.1,138.5,445.6,107.4,190.6
11-05-2018 22:04:22,76.3,187.5,495.6,540.2,542.5,239.7,101.5,249.7,422.2,534.4,127.9,150.5,168.3,76.2,452.5,100.3,119.5,105.2,446.6,138.5,445.6,106.6,191.8
11-05-2018 22:04:22,76.9,187.4,495.8,538.7,542.9,239.5,101.5,249.8,423.1,527.8,127.6,151.3,168.5,76.6,452.0,99.6,119.5,105.1,452.0,138.2,445.9,107.4,193.1
11-05-2018 22:04:22,76.2,186.6,496.1,539.8,543.3,236.3,101.9,249.7,425.1,534.6,128.2,151.3,168.3,76.8,452.5,99.5,119.1,105.0,452.1,138.2,448.7,107.0,195.5
