Scenario,Time,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,ECG,AX,AY,AZ,QW,QX,QY,QZ,CS,CA,CG,CM
Wait,18:07:03.888,28756,28605,28672,28233,28415,28722,28431,28605,28728,28588,28666,28299,28343,28807,28515,28516,28560,28487,28745,28343,28287,28717,28762,28661,28566,28459,28756,28393,28249,28733,28700,28745,2147483647,65530,5,939,15136,61,83,59264,0,0,3,0
Wait,18:07:03.989,28733,28465,28722,28700,28801,28734,28532,28650,28717,28509,28829,28666,28795,28750,28537,28655,28695,28532,28801,28857,28812,28767,28683,28672,28610,28548,28857,28801,28722,28801,28644,28683,2147483647,65530,4,942,15136,61,83,59264,0,0,3,0
Wait,18:07:04.088,28767,28548,28829,28767,28779,28650,28369,28611,28790,28442,28829,28801,28779,28683,28453,28560,28611,28448,28666,28728,28610,28694,28621,28756,28577,28492,28706,28739,28677,28784,28582,28700,2147483647,65528,2,942,15136,61,83,59264,0,0,3,0
Wait,18:07:04.104,28666,28470,28667,28711,28818,28790,28459,28644,28689,28504,28734,28683,28795,28801,28492,28610,28650,28498,28835,28812,28700,28796,28627,28627,28655,28571,28812,28807,28705,28739,28571,28638,2147483647,65530,3,940,15136,61,83,59264,0,0,3,0
Wait,18:07:04.288,28829,28582,28733,28627,28700,28683,28448,28656,28801,28537,28756,28683,28734,28728,28431,28611,28661,28470,28734,28739,28762,28672,28700,28700,28633,28448,28717,28728,28750,28745,28554,28807,2147483647,65530,1,939,15136,61,83,59264,0,0,3,0
Wait,18:07:04.389,28655,28470,28705,28599,28750,28790,28481,28599,28717,28476,28711,28711,28885,28795,28498,28571,28593,28548,28818,28869,28711,28756,28593,28616,28588,28504,28835,28812,28705,28722,28537,28688,2147483647,65531,5,940,15136,61,83,59264,0,0,3,0
Wait,18:07:04.488,28773,28733,28795,28756,28767,28779,28487,28650,28751,28660,28801,28807,28705,28767,28526,28616,28645,28526,28734,28767,28638,28818,28548,28722,28655,28509,28773,28745,28784,28807,28621,28779,2147483647,65530,4,940,15136,61,83,59264,0,0,3,0
Wait,18:07:04.588,28739,28520,28683,28818,28750,28705,28431,28588,28745,28554,28739,28739,28694,28722,28442,28610,28644,28425,28795,28790,28700,28812,28482,28722,28638,28386,28705,28745,28711,28739,28571,28706,2147483647,65531,3,940,15136,61,83,59264,0,0,3,0
Wait,18:07:04.604,28790,28537,28795,28790,28784,28739,28459,28706,28756,28537,28801,28722,28778,28790,28532,28689,28667,28565,28767,28784,28655,28835,28762,28705,28655,28526,28790,28756,28750,28829,28660,28756,2147483647,65529,4,939,15136,61,83,59264,0,0,3,0
Wait,18:07:04.789,28745,28498,28706,28745,28683,28621,28437,28627,28661,28560,28694,28711,28790,28689,28425,28571,28599,28492,28604,28795,28565,28717,28621,28706,28621,28425,28700,28728,28700,28706,28543,28689,2147483647,65528,3,939,15136,61,83,59264,0,0,3,0
Wait,18:07:04.888,28823,28660,28728,28728,28812,28767,28548,28672,28807,28638,28829,28829,28790,28767,28526,28678,28655,28571,28807,28801,28728,28846,28565,28779,28717,28515,28801,28812,28823,28823,28582,28790,2147483647,65530,4,939,15136,61,83,59264,0,0,3,0
Wait,18:07:04.988,28695,28453,28745,28689,28700,28689,28431,28555,28711,28481,28773,28644,28711,28717,28453,28633,28576,28408,28683,28705,28644,28711,28644,28621,28565,28431,28728,28733,28694,28767,28604,28700,2147483647,65531,5,939,15136,61,83,59264,0,0,3,0
Wait,18:07:05.089,28795,28571,28795,28688,28812,28784,28537,28678,28717,28565,28773,28672,28846,28767,28521,28672,28683,28520,28784,28801,28773,28773,28717,28784,28700,28554,28745,28784,28705,28807,28582,28790,2147483647,65531,3,937,15136,61,83,59264,0,0,3,0
Wait,18:07:05.188,28706,28537,28705,28554,28688,28739,28464,28498,28706,28531,28722,28593,28711,28672,28425,28543,28554,28431,28728,28745,28739,28689,28649,28627,28504,28436,28677,28745,28660,28773,28571,28649,2147483647,65531,4,941,15136,61,83,59264,0,0,3,0
