Time,Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,IMU1,IMU2,IMU3,IMU4,PinkyMCPY,PinkyMCPZ,PinkyPIPZ,PinkyDIPZ,RingMCPY,RingMCPZ,RingPIPZ,RingDIPZ,MiddleMCPY,MiddleMCPZ,MiddlePIPZ,MiddleDIPZ,IndexMCPY,IndexMCPZ,IndexPIPZ,IndexDIPZ,ThumbsCMCY,ThumbsCMCZ,ThumbsMCPY,ThumbsMCPZ,ThumbsIPZ,HandX,HandY,HandZ,HandW
2022-05-08 14:57:00.975721-07:00,14:21:33.986310-07:00,377.8348092,346.3686242,395.3956239,485.9200557,394.714517,403.0011101,450.63207,438.7128578,358.6005156,378.7770048,400.8854875,409.6710151,418.8505558,374.156405,483.2110175,493.6737782,357.8539298,352.6791497,372.818041,359.5873123,361.2553116,331.0393476,331.4037618,372.1691493,452.2736167,337.3033733,383.4792959,341.4579599,496.6141696,0.014331,-0.277427,0.140361,0.51545,0.008605,-0.153467,0.304059,0.65204,-0.094486,-0.077286,0.389105,0.696714,-0.137621,-0.009123,0.471678,0.738323,-0.435948,-0.491903,-0.583622,-0.360954,-0.32938,-0.464485,-0.463193,-0.55379,0.512857
2022-05-08 14:57:01.005682-07:00,14:21:33.987433-07:00,380.0580248,346.0633594,394.867608,489.1636147,396.2964241,404.142966,451.7189671,442.3303459,361.084877,381.514677,402.8199011,412.8648733,419.1063262,374.7283073,488.2850194,494.5860811,358.395077,351.23793,374.1037379,357.0722256,361.9842512,331.1410197,331.8981377,372.3704268,451.9975263,338.6474993,384.5323469,341.3239634,496.8919148,0.028747,-0.268503,0.15765,0.534258,0.027056,-0.135424,0.328579,0.669324,-0.084706,-0.053918,0.417611,0.712174,-0.13362,0.006597,0.484713,0.741229,-0.43432,-0.49051,-0.581294,-0.351154,-0.317047,-0.462729,-0.464178,-0.55277,0.514651
2022-05-08 14:57:01.095685-07:00,14:21:34.046742-07:00,379.9432013,347.0431555,398.7959924,488.816152,398.3011837,402.6157986,453.1440251,441.4180132,363.9600983,382.3164793,403.8575149,413.5770978,419.1685606,376.2623192,486.265637,494.5643026,357.713178,349.8007686,375.4177142,360.3540927,363.2402676,331.0160856,331.6151777,373.5255696,451.9418024,337.6716589,385.8263811,340.1857603,496.8342485,0.041903,-0.25906,0.171347,0.547107,0.042299,-0.121332,0.346153,0.680701,-0.072384,-0.036464,0.439069,0.723729,-0.131026,0.014242,0.490475,0.743415,-0.430145,-0.493818,-0.576489,-0.347014,-0.310871,-0.46213,-0.462285,-0.552451,0.51723
2022-05-08 14:57:01.125062-07:00,14:21:34.136821-07:00,381.6420134,346.8377432,399.8895135,489.7007513,399.0456508,405.7986345,455.7085408,441.365164,363.2982635,382.9298799,407.867206,414.1801077,420.5675255,377.9984082,489.6171413,494.6620654,358.2838127,352.8588945,373.743638,358.4421364,365.5079969,329.1122324,332.0254494,372.0238029,451.1545494,339.5852154,385.1585644,340.911714,497.3401448,0.051925,-0.250669,0.182765,0.557338,0.0523,-0.110949,0.359837,0.689604,-0.062939,-0.024392,0.454242,0.73175,-0.130489,0.022094,0.497415,0.74584,-0.426864,-0.496516,-0.57274,-0.343318,-0.305579,-0.460949,-0.460994,-0.552588,0.519286
2022-05-08 14:57:01.155526-07:00,14:21:34.166239-07:00,381.7654197,348.9572425,400.9129957,490.41168,396.8169966,406.4617583,456.5170744,445.0945745,363.3022028,384.9203807,408.6891308,414.0449537,420.3667505,377.3454087,489.1711617,493.9968125,359.7911107,349.720538,371.4391456,359.5087732,363.3871169,331.1088306,331.1835314,373.6291079,451.7674544,338.0326501,385.0432562,341.1707701,499.9647568,0.056794,-0.248051,0.186045,0.560296,0.054552,-0.107507,0.363835,0.692464,-0.061908,-0.021496,0.457912,0.734393,-0.130581,0.025553,0.5007,0.747774,-0.424123,-0.501325,-0.569499,-0.343503,-0.304695,-0.45988,-0.459126,-0.553412,0.521007
2022-05-08 14:57:01.245018-07:00,14:21:34.226009-07:00,381.2846715,347.6809176,397.3792131,492.0067173,395.9598553,407.3939432,455.6275613,443.0032713,363.5120802,383.5711891,406.5402234,413.4289253,420.1343005,377.5823383,490.3780044,495.0952683,358.5815661,349.7524029,374.6593211,361.0257312,364.1501209,330.3472164,331.5641981,373.5058652,452.1674217,338.1483813,385.3200029,341.9216619,496.5010149,0.058177,-0.246594,0.187555,0.561315,0.055446,-0.105839,0.365221,0.692773,-0.060799,-0.019534,0.45967,0.734705,-0.131469,0.027881,0.501879,0.747226,-0.424846,-0.503507,-0.569117,-0.340834,-0.301445,-0.459652,-0.460354,-0.553049,0.520511
2022-05-08 14:57:01.246644-07:00,14:21:34.256072-07:00,381.3782518,347.3808266,398.3136861,490.2988376,398.0316246,406.2345695,455.372659,443.0354798,363.7786663,384.873017,407.0248158,413.4420127,418.4052747,377.9639342,489.6337994,494.1309931,357.7600653,351.3099818,373.533117,358.8947232,363.4335242,331.6230931,331.7816942,373.4206458,451.0879889,338.6362448,384.2914416,341.1498304,498.1387847,0.058053,-0.248097,0.186233,0.56068,0.054713,-0.107218,0.364521,0.692977,-0.061288,-0.021386,0.458522,0.734758,-0.13215,0.026046,0.500531,0.747152,-0.425456,-0.506397,-0.569316,-0.342864,-0.303891,-0.458817,-0.460209,-0.554726,0.519589
2022-05-08 14:57:01.305053-07:00,14:21:34.316200-07:00,382.9224623,349.0162687,398.9230279,491.1020819,398.1355602,405.0535626,456.7050504,443.506662,362.416434,382.1305979,408.8508477,413.9422007,419.913679,375.7784808,488.7683383,493.749705,357.7478716,349.8950731,373.1810008,361.1456082,365.346357,329.6456132,330.9453655,373.6002152,450.0999058,339.1135843,384.0689729,341.5254654,496.9400531,0.05748,-0.250207,0.18424,0.559542,0.053916,-0.109045,0.363412,0.692995,-0.062423,-0.023332,0.457153,0.734653,-0.132986,0.023643,0.498643,0.746957,-0.426211,-0.508362,-0.569759,-0.344458,-0.305605,-0.458062,-0.45998,-0.556463,0.5186
2022-05-08 14:57:01.364966-07:00,14:21:34.376698-07:00,379.789769,349.313092,399.1340695,489.8772465,397.9717478,407.5936662,454.3903382,440.9780494,363.1005564,383.1040813,404.9802757,414.9088633,418.142096,377.2325932,488.4689651,496.0337924,358.6915288,349.7489988,374.0175851,360.8662489,364.8652266,329.9761035,330.7030064,370.8412024,453.4136045,339.0503812,382.8257129,339.6304971,496.99814,0.056766,-0.250827,0.18335,0.558747,0.053163,-0.109924,0.362563,0.692613,-0.06327,-0.024368,0.45599,0.734155,-0.133678,0.022546,0.497431,0.746612,-0.426651,-0.509498,-0.569972,-0.345411,-0.306901,-0.457985,-0.460019,-0.556712,0.518367
2022-05-08 14:57:01.424968-07:00,14:21:34.466119-07:00,383.4720758,347.3388603,397.2207966,491.3520763,397.9615525,406.3317797,454.4603388,442.6573109,362.4250674,382.4997629,407.2223751,414.0379754,419.1816965,376.3515833,485.7383627,495.5514816,358.7509671,350.0377593,373.8144418,360.4415375,364.2393826,329.1016161,331.7619441,371.371849,451.2839182,338.1639044,383.4105156,341.2627424,497.3848928,0.055446,-0.251439,0.18174,0.556862,0.051635,-0.110989,0.361061,0.691614,-0.063918,-0.025953,0.453941,0.733129,-0.133918,0.021102,0.495899,0.746198,-0.426801,-0.510384,-0.569951,-0.346505,-0.3086,-0.458457,-0.459884,-0.556321,0.518488
2022-05-08 14:57:01.455123-07:00,14:21:34.467647-07:00,381.1093874,346.7478862,398.2113151,489.7831975,397.1709803,404.7530877,454.6765102,441.0038039,364.5544856,381.5069235,407.3084074,414.519359,419.4445493,375.1138516,486.2111784,494.3657488,358.404165,348.594169,373.040847,360.0021499,362.8513772,331.772282,333.2032557,371.7200306,453.9371425,338.2052198,383.8491297,340.2879336,498.6075964,0.049899,-0.252731,0.177895,0.552354,0.044883,-0.1142,0.356208,0.68862,-0.069822,-0.030702,0.447462,0.730069,-0.137246,0.017609,0.492055,0.745379,-0.427059,-0.511253,-0.570535,-0.348753,-0.311815,-0.457532,-0.460529,-0.55556,0.519548
2022-05-08 14:57:01.545607-07:00,14:21:34.496037-07:00,378.5481304,346.5692837,396.774316,487.1959221,393.8237122,402.9933069,452.9602818,441.5380865,361.1068858,380.8365008,403.1766855,413.2460402,418.7316379,373.9978461,485.881363,494.1754974,357.637487,349.8573805,372.1498238,357.3760732,363.6317043,331.8061151,329.5260434,373.0351385,451.9432948,338.2824848,384.1683309,340.9851233,496.134362,0.024247,-0.265222,0.152491,0.524695,0.012992,-0.136871,0.323744,0.666352,-0.095898,-0.059971,0.408944,0.709116,-0.152361,-0.007468,0.463314,0.735062,-0.433866,-0.514552,-0.577469,-0.358961,-0.325331,-0.454605,-0.465462,-0.555688,0.517581
2022-05-08 14:57:01.547023-07:00,14:21:34.556604-07:00,372.3256127,345.1472908,389.8740087,477.7010213,386.9077466,399.2215009,441.2837023,431.182392,355.0193025,372.4120693,389.6399816,407.5801724,415.8097221,368.5488618,472.3700702,486.7353841,358.2332697,348.6025315,373.6298953,357.0828823,359.0616395,331.914855,328.2449106,374.0242148,453.214552,340.013971,385.0759181,343.2297359,497.3223796,-0.045177,-0.291831,0.076001,0.425662,-0.068537,-0.201689,0.219377,0.575953,-0.164107,-0.144635,0.287128,0.622331,-0.19141,-0.097942,0.357119,0.683571,-0.438531,-0.51689,-0.584145,-0.375693,-0.349407,-0.451395,-0.470601,-0.55182,0.519877
2022-05-08 14:57:01.604972-07:00,14:21:34.586465-07:00,367.5128754,339.9519815,378.8056678,462.4771384,376.3149258,388.8979085,423.6068967,418.2310372,350.1312332,363.4174957,372.8055439,393.4056663,411.7952342,358.3052498,454.2851738,475.302372,356.7614595,349.9508835,372.3050014,354.8615152,357.4518118,332.3722552,330.3563325,372.20847,451.258849,341.2918419,384.9712489,342.6404117,496.6369596,-0.118765,-0.335333,-0.036183,0.269114,-0.162601,-0.285464,0.072326,0.414647,-0.244886,-0.253474,0.114245,0.453957,-0.25293,-0.210331,0.198408,0.55401,-0.440707,-0.521097,-0.588627,-0.397278,-0.37913,-0.450035,-0.474322,-0.552203,0.517261
2022-05-08 14:57:01.725665-07:00,14:21:34.676172-07:00,361.6231201,334.9688054,369.0094016,449.2130192,365.6717548,381.9615874,412.266612,403.7623126,345.9389621,353.0658931,358.006017,381.5963394,406.9157426,353.5998166,439.4505824,459.1589749,358.2985526,349.3059027,371.2124958,352.6315862,355.3699365,331.9134607,329.7283492,374.2613624,451.3525174,339.1476213,383.3477387,341.2503064,499.069105,-0.186327,-0.378391,-0.146297,0.10237,-0.251993,-0.351842,-0.063379,0.234494,-0.314105,-0.33789,-0.039588,0.265496,-0.319861,-0.280191,0.068334,0.403522,-0.443452,-0.520704,-0.593281,-0.411171,-0.399035,-0.447877,-0.479002,-0.550135,0.517025
2022-05-08 14:57:01.728119-07:00,14:21:34.705868-07:00,357.3663512,331.0578571,360.6327572,435.0715929,359.036896,379.4801774,400.6862474,390.7301009,341.6522472,347.5134303,344.5696949,371.0152572,401.6149133,351.448818,427.6504894,441.8912408,357.7547663,349.8916835,372.5690628,350.8203885,353.8957595,330.822901,329.19111,372.8604029,450.4381779,339.8677195,382.378534,341.517445,496.9176199,-0.235116,-0.416666,-0.238234,-0.041988,-0.321093,-0.39773,-0.16905,0.077033,-0.362133,-0.393419,-0.14966,0.112641,-0.376929,-0.323775,-0.03121,0.265848,-0.444926,-0.523519,-0.596187,-0.430398,-0.424757,-0.447905,-0.48077,-0.548319,0.51729
2022-05-08 14:57:01.785312-07:00,14:21:34.736543-07:00,355.1891763,329.0737875,355.1228228,426.736497,355.0166563,377.7008229,394.3423648,381.6387979,338.2268615,344.7000902,339.3105544,365.9213962,402.0244609,347.84482,421.330543,436.6446433,358.4153834,348.8087421,372.0292985,350.029543,352.4385912,332.7297496,328.6027776,372.8262668,451.1571252,340.1607268,381.8120856,340.6018317,496.4800775,-0.261844,-0.445196,-0.298028,-0.134395,-0.359927,-0.427861,-0.235882,-0.025335,-0.389119,-0.424515,-0.212195,0.021414,-0.408721,-0.344624,-0.087814,0.179188,-0.44851,-0.525388,-0.60016,-0.445145,-0.443996,-0.448281,-0.480843,-0.549347,0.515802
2022-05-08 14:57:01.845005-07:00,14:21:34.885771-07:00,352.4509481,323.9914205,349.4458796,417.7183862,350.7315952,374.5004525,386.142304,371.9399865,336.4501469,340.119171,332.1547981,357.8785367,397.2428148,347.3392978,411.1603499,422.6972025,354.8172874,348.7905174,369.3902163,347.9321045,349.1000907,332.1842732,327.7772137,371.8583709,450.3636355,340.3656828,383.103272,341.582308,496.8808476,-0.291047,-0.479338,-0.366673,-0.240613,-0.405012,-0.463702,-0.316566,-0.152711,-0.421618,-0.462719,-0.289041,-0.093773,-0.449377,-0.371452,-0.160955,0.063162,-0.452223,-0.531853,-0.603482,-0.464133,-0.467003,-0.451451,-0.480652,-0.55078,0.511671
2022-05-08 14:57:01.846616-07:00,14:21:34.886770-07:00,350.2270723,322.804683,343.9473325,405.7031397,346.7316802,369.6039172,377.7701179,364.8731922,334.2881127,336.6794903,326.888872,349.9543048,394.8387113,345.0650563,404.6041356,410.335307,358.4710226,347.0635037,372.0028678,345.8433938,346.6891238,331.5471498,331.1359554,372.924362,450.7923071,340.2222687,381.8950063,341.0645274,497.311412,-0.329069,-0.513711,-0.435419,-0.348015,-0.449133,-0.493058,-0.38601,-0.266249,-0.45525,-0.499691,-0.363281,-0.207759,-0.494735,-0.396656,-0.23371,-0.057471,-0.455518,-0.537075,-0.606362,-0.479856,-0.485778,-0.456014,-0.482498,-0.548869,0.507926
2022-05-08 14:57:01.905603-07:00,14:21:34.916352-07:00,346.4860415,317.9988704,336.7073681,396.4471408,343.568995,370.7565349,376.0584104,352.1537302,333.0103008,335.6383654,319.1046676,346.0703973,391.4439203,342.5134125,396.1903383,399.3002106,356.6375891,346.808655,371.3265937,345.3712775,344.7293351,331.1081894,326.7396752,374.0910962,449.3280433,337.0874157,382.6820158,341.2402771,496.2697168,-0.367108,-0.544352,-0.494702,-0.440017,-0.488079,-0.517906,-0.444023,-0.361858,-0.484681,-0.527545,-0.422467,-0.302346,-0.53395,-0.414038,-0.292567,-0.160652,-0.45693,-0.538776,-0.607964,-0.490964,-0.499497,-0.459751,-0.485145,-0.544266,0.50699
2022-05-08 14:57:01.965653-07:00,14:21:35.036036-07:00,343.5301197,313.8418617,332.688232,389.3278479,340.0016846,365.9234896,367.2914254,346.6274632,330.7592971,331.6062897,313.8640953,337.9251415,392.030303,343.9158662,389.480899,389.8720217,354.657469,347.7799612,371.0942898,343.2234294,344.5059482,330.1611355,326.7901187,373.1615686,449.6175245,340.0351363,383.4573756,342.8833466,496.6843034,-0.397804,-0.576465,-0.550216,-0.522054,-0.514958,-0.540431,-0.491598,-0.438066,-0.507679,-0.554692,-0.477262,-0.389272,-0.561745,-0.430416,-0.341839,-0.245996,-0.458017,-0.537358,-0.60935,-0.495041,-0.504739,-0.463532,-0.486791,-0.541362,0.505074
2022-05-08 14:57:02.025058-07:00,14:21:35.038702-07:00,343.5792046,312.1662961,329.490183,384.9425021,339.1396547,365.0575898,364.192939,341.1724758,329.001899,329.7202354,310.5250078,332.8211158,389.9801181,342.1492457,388.7759146,384.9904449,355.8078644,347.3388714,372.1346319,344.1173141,345.7620503,332.6258816,329.4866652,374.5226408,451.266967,338.2291004,382.565946,342.8929682,495.3033937,-0.414682,-0.601628,-0.592985,-0.584079,-0.529794,-0.554652,-0.523131,-0.48925,-0.520478,-0.571601,-0.513171,-0.447557,-0.576269,-0.440959,-0.373546,-0.30115,-0.45887,-0.539443,-0.610138,-0.502568,-0.513388,-0.467382,-0.486153,-0.540525,0.503033
2022-05-08 14:57:02.085314-07:00,14:21:35.039530-07:00,343.5501879,311.989484,328.4338367,381.0507441,336.15142,365.2016627,363.0718913,340.0805794,330.1358797,330.2375168,308.4515363,331.7089549,389.6951048,342.2921617,385.3508709,379.885487,355.2326246,346.972969,371.4466103,342.9277642,344.2066038,329.5686079,327.9004115,375.7906906,450.3271142,338.5930798,381.5161277,343.580566,494.2496054,-0.419818,-0.613702,-0.613702,-0.613702,-0.535619,-0.560487,-0.541094,-0.520707,-0.527095,-0.58177,-0.53734,-0.488236,-0.586024,-0.448388,-0.396139,-0.340512,-0.458986,-0.53774,-0.610617,-0.503917,-0.514858,-0.469655,-0.486448,-0.540467,0.500687
2022-05-08 14:57:02.115103-07:00,14:21:35.156693-07:00,341.1223939,311.2350342,326.5946884,382.7393227,338.2530259,364.8512742,362.9880451,338.711798,327.7491723,329.0945998,307.3702839,330.9768329,388.7402811,341.7596445,385.1552373,379.894332,357.5445085,347.7201221,370.5336284,342.6961329,346.9380587,330.7294957,329.8824278,373.5950553,448.1773766,338.0156552,380.6631147,341.9796446,496.2600683,-0.427716,-0.619487,-0.619487,-0.619487,-0.535074,-0.557162,-0.546907,-0.536366,-0.527737,-0.580593,-0.544954,-0.506201,-0.587179,-0.446251,-0.401247,-0.353673,-0.456229,-0.536248,-0.608614,-0.505423,-0.516393,-0.471069,-0.485849,-0.53858,0.501973
2022-05-08 14:57:02.145172-07:00,14:21:35.157603-07:00,342.5000766,310.2449993,326.7786644,382.0847284,339.4424923,367.0337842,362.2836388,340.2659363,329.8594975,330.0276718,308.4198739,329.8674838,387.6982703,340.3381528,384.6035107,378.9372085,355.8124577,348.5459439,371.3121042,342.5304864,343.8720434,330.482094,327.5313561,375.4847906,450.3841822,337.4781768,382.041106,342.7693999,494.3917642,-0.423949,-0.618688,-0.618688,-0.618688,-0.529821,-0.554488,-0.546617,-0.53858,-0.524581,-0.580035,-0.547547,-0.512458,-0.585138,-0.446174,-0.403577,-0.358665,-0.454687,-0.537329,-0.607222,-0.507177,-0.517867,-0.472125,-0.483949,-0.539228,0.50212
2022-05-08 14:57:02.235821-07:00,14:21:35.305726-07:00,343.2841958,308.7656865,325.9005063,381.1069822,338.5282285,364.5612144,362.5839083,339.2953255,327.8165053,329.741655,308.3022611,328.1374034,387.2751998,339.8430244,385.0474604,377.3512959,356.1029158,347.5043832,370.3918635,342.5844797,345.5714827,329.1611521,327.5440572,372.9575845,449.3439554,338.9721056,383.7088734,342.2623579,496.454181,-0.426326,-0.620679,-0.620679,-0.620679,-0.527698,-0.550697,-0.549441,-0.548181,-0.523145,-0.577453,-0.551314,-0.523473,-0.585921,-0.444552,-0.406348,-0.366258,-0.454948,-0.535947,-0.607678,-0.507493,-0.517687,-0.471009,-0.485004,-0.539556,0.501798
2022-05-08 14:57:02.295295-07:00,14:21:35.366592-07:00,342.3322361,309.198051,326.2809008,381.9854263,338.9003997,365.3424213,363.2496512,337.845428,329.5940664,328.8273023,308.0244716,327.9919543,389.5837506,340.2138071,383.4548335,378.6699909,357.3647219,347.2623393,370.5046229,343.3005455,345.347134,329.257488,327.5771059,373.1150265,450.9022009,336.9406878,382.0933546,342.840815,496.3376465,-0.425014,-0.621123,-0.621123,-0.621123,-0.524138,-0.548827,-0.548254,-0.54768,-0.520276,-0.576451,-0.551203,-0.524379,-0.58346,-0.444157,-0.406088,-0.36616,-0.453965,-0.537078,-0.60673,-0.50894,-0.518992,-0.471185,-0.483609,-0.540287,0.502192
2022-05-08 14:57:02.296463-07:00,14:21:35.367941-07:00,340.6737494,310.6973251,326.8045182,382.4520096,339.1691674,367.6208977,363.7669179,338.2072608,327.8022371,328.1648693,309.0357579,330.142385,388.0657279,339.8854305,383.5677085,377.9712729,356.8006069,348.112099,370.8517871,343.884744,345.7812426,328.0492723,329.1810552,373.1476154,449.2361622,338.6828313,382.8645504,342.2217886,495.8616938,-0.423295,-0.618665,-0.618665,-0.618665,-0.521495,-0.54598,-0.54598,-0.54598,-0.519111,-0.573357,-0.548772,-0.522715,-0.582308,-0.441615,-0.402679,-0.361834,-0.455404,-0.535923,-0.608088,-0.508333,-0.518034,-0.468715,-0.484993,-0.541448,0.501918
2022-05-08 14:57:02.355928-07:00,14:21:35.369024-07:00,343.2803755,312.5539072,327.1163567,383.4414754,341.2715686,366.2532229,365.2426019,337.1459636,329.557706,331.5809667,309.9332695,329.5456678,389.8719101,341.2866546,386.760453,379.4716078,356.6375416,347.7936489,370.8009702,342.9929937,343.7873508,330.4895533,327.9289608,374.241096,449.3740576,338.4470033,381.8903399,342.6795191,494.2727305,-0.408755,-0.603014,-0.599074,-0.595078,-0.510168,-0.533932,-0.530723,-0.527489,-0.511288,-0.560911,-0.533033,-0.503398,-0.574814,-0.432587,-0.38689,-0.338755,-0.460469,-0.536208,-0.61236,-0.509587,-0.51837,-0.463765,-0.487665,-0.547093,0.497789
2022-05-08 14:57:02.475018-07:00,14:21:35.395549-07:00,346.0527572,315.1465166,332.27205,390.46426,343.3705386,369.9370263,367.2334766,344.3810199,331.8945926,332.405837,312.3476311,334.2947155,391.3123642,342.8759014,388.2742224,383.8025798,355.849869,348.8266161,370.4555407,343.6464379,345.7195484,329.7857139,329.8976438,373.5907942,449.1468027,338.6133837,383.0403101,341.8414249,495.2770727,-0.373887,-0.572251,-0.54745,-0.521028,-0.47403,-0.512649,-0.489547,-0.465479,-0.48707,-0.541421,-0.498859,-0.452879,-0.553282,-0.421989,-0.361326,-0.296934,-0.463377,-0.540829,-0.614234,-0.512522,-0.519759,-0.461972,-0.48394,-0.555272,0.494021
2022-05-08 14:57:02.476168-07:00,14:21:35.455932-07:00,349.3039315,316.4333702,337.7477702,397.1456803,347.8329743,372.596125,373.4788111,352.2638241,332.2592822,333.9512496,314.7349913,336.4985937,392.3495243,344.5731428,392.1807513,392.4502618,355.4991163,346.7397517,370.0801543,341.040619,343.1914008,330.5441209,327.9897532,371.913606,448.6533341,337.1330954,381.9636416,342.0821436,492.6507858,-0.342992,-0.546222,-0.496806,-0.442531,-0.44776,-0.49752,-0.45431,-0.408334,-0.465205,-0.524068,-0.464626,-0.399616,-0.527156,-0.410163,-0.329152,-0.242631,-0.46451,-0.541377,-0.615042,-0.511079,-0.5167,-0.460704,-0.48254,-0.55837,0.493081
2022-05-08 14:57:02.536028-07:00,14:21:35.486155-07:00,349.9798666,318.2824865,341.5410691,402.9171859,348.5942373,372.7128424,377.1515503,354.0773313,335.069258,338.2356636,323.934701,345.1226976,397.2136138,346.8942022,399.3313599,404.2177202,354.3455519,348.9803344,370.5353763,343.7875263,344.3566396,331.8207841,328.2955481,372.0898316,449.3268246,338.1505354,382.8859772,341.9243211,495.1374956,-0.331941,-0.528373,-0.464083,-0.392712,-0.433016,-0.480343,-0.417103,-0.348863,-0.435746,-0.483629,-0.38845,-0.283053,-0.489291,-0.381756,-0.258668,-0.126788,-0.468947,-0.535797,-0.61937,-0.503473,-0.507796,-0.460671,-0.485539,-0.555589,0.49331
2022-05-08 14:57:02.565084-07:00,14:21:35.545778-07:00,352.0161184,321.4868795,346.6653345,411.815491,352.3576792,374.3218126,383.2599653,363.6632908,338.5151187,340.4132327,328.3203244,351.3466675,398.305244,348.1247459,406.5804213,413.9791106,355.4720145,349.6445274,368.9777079,345.4139788,344.5113295,330.6800975,327.9656084,373.2673797,450.4149935,339.4988429,383.7181652,340.9103008,495.9449083,-0.297412,-0.493978,-0.397425,-0.289216,-0.395984,-0.453615,-0.349876,-0.236356,-0.416117,-0.459022,-0.330509,-0.187477,-0.466216,-0.368683,-0.207174,-0.034345,-0.4697,-0.532585,-0.620254,-0.497834,-0.500596,-0.460603,-0.483522,-0.556283,0.494571
2022-05-08 14:57:02.595208-07:00,14:21:35.605937-07:00,358.1583204,327.23309,353.0893287,424.9600458,359.8923052,376.9933609,393.7620006,381.6714192,338.1376475,346.5994668,340.0056162,363.4561003,401.4963516,350.0071931,418.5952301,430.0881172,353.6552038,351.5570405,368.9285874,344.1723081,346.4908357,332.7180483,327.9219843,371.6559673,448.6582335,339.4798354,381.0740735,342.5616649,495.1040889,-0.255521,-0.455554,-0.309789,-0.146717,-0.338228,-0.418715,-0.236762,-0.037917,-0.378304,-0.417546,-0.219582,-0.001893,-0.422851,-0.345522,-0.111262,0.134461,-0.47702,-0.523162,-0.627317,-0.485204,-0.485644,-0.453239,-0.486942,-0.559738,0.494121
2022-05-08 14:57:02.745216-07:00,14:21:35.636424-07:00,357.7715297,330.0758271,361.6198481,437.4503211,365.0595581,380.8325251,402.9931539,395.0489406,341.7366091,348.3580965,348.496008,376.0941699,403.5843077,350.2978844,429.8234375,446.1274372,352.7265876,348.7626212,369.7491356,345.5523572,346.2775011,330.2886953,328.534751,372.7605396,449.985456,339.0797784,383.2563824,340.0237586,494.485706,-0.220131,-0.418407,-0.224525,-0.011075,-0.290158,-0.390052,-0.134987,0.136916,-0.341254,-0.379161,-0.114281,0.167115,-0.374727,-0.319899,-0.012456,0.297017,-0.480442,-0.519637,-0.630622,-0.481929,-0.481416,-0.447318,-0.488306,-0.561979,0.495625
2022-05-08 14:57:02.746491-07:00,14:21:35.696061-07:00,364.8318615,335.9982425,371.289824,453.2316828,370.1709497,385.601465,418.3035453,412.1514235,347.2044632,353.3281033,362.5898758,389.0041549,406.3000668,353.7871966,443.8074059,464.0732138,353.8721137,348.8632297,369.5167127,346.4619854,348.0685307,333.7767008,328.6296115,370.670735,450.3680092,341.6574317,381.0833651,339.6860754,495.4657876,-0.169374,-0.378678,-0.117254,0.160532,-0.218535,-0.343796,-0.00671,0.331696,-0.286818,-0.322026,0.013241,0.345712,-0.31467,-0.277103,0.101112,0.455738,-0.482383,-0.517167,-0.632426,-0.477571,-0.475325,-0.443056,-0.486389,-0.564983,0.497918
2022-05-08 14:57:02.747678-07:00,14:21:35.756085-07:00,365.8109331,336.9440048,377.8273445,464.8385637,375.0027307,389.9264397,429.5080146,422.2771639,347.5161116,358.438504,370.8089214,395.4260135,409.5227217,354.9597424,450.514301,471.3540437,353.2692407,348.7845813,369.3686372,346.9699524,348.970291,332.8866221,328.6199413,370.5248838,450.4460005,341.7844759,384.1835249,340.4734636,495.7992948,-0.123333,-0.350934,-0.036706,0.284365,-0.154929,-0.301573,0.082332,0.446153,-0.244711,-0.271625,0.100093,0.44676,-0.268914,-0.235091,0.173919,0.53591,-0.484509,-0.515019,-0.634286,-0.47284,-0.468728,-0.440876,-0.484601,-0.567634,0.498581
2022-05-08 14:57:02.835940-07:00,14:21:35.786720-07:00,369.5339309,340.1051388,383.1969112,472.9458898,381.8594992,392.6067091,435.9749403,429.7473179,352.1832267,362.8383995,380.4322095,400.7795713,413.1083336,359.454392,457.506487,480.0957993,352.7742335,350.1837203,368.9770601,344.3862946,350.2645836,334.0510114,327.4751766,370.2567876,449.7576929,340.3267477,384.2828273,339.0525774,495.5092233,-0.082945,-0.330085,0.021736,0.368729,-0.099018,-0.262864,0.155888,0.530194,-0.202935,-0.221056,0.184802,0.536546,-0.23364,-0.189188,0.244018,0.601971,-0.484878,-0.512861,-0.634617,-0.467559,-0.461341,-0.438826,-0.482754,-0.571234,0.498069
2022-05-08 14:57:02.865074-07:00,14:21:35.845651-07:00,373.5532271,341.316152,387.4360193,477.2462383,385.4238424,394.9556628,439.3677765,434.9415509,353.8217685,368.1710076,384.9331695,404.2763279,414.9635863,363.0865311,465.7745492,485.0791789,353.3858127,349.2474287,369.0598288,345.4222064,349.1601671,333.9251455,328.2352247,370.1262161,450.417328,341.8568278,384.3356829,339.0013813,494.9256515,-0.047879,-0.313935,0.063939,0.425969,-0.055102,-0.231471,0.20903,0.583765,-0.169199,-0.181343,0.246074,0.594076,-0.208416,-0.149961,0.295574,0.642421,-0.482949,-0.512881,-0.63274,-0.464232,-0.455871,-0.437709,-0.479258,-0.574943,0.49816
