Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,IMU1,IMU2,IMU3,IMU4,IMU5,IMU6,IMU7,IMU8,IMU9,PinkyMCPY,PinkyMCPZ,PinkyPIPY,PinkyPIPZ,PinkyDIPY,PinkyDIPZ,RingMCPY,RingMCPZ,RingPIPY,RingPIPZ,RingDIPY,RingDIPZ,MiddleMCPY,MiddleMCPZ,MiddlePIPY,MiddlePIPZ,MiddleDIPY,MiddleDIPZ,IndexMCPY,IndexMCPZ,IndexPIPY,IndexPIPZ,IndexDIPY,IndexDIPZ,ThumbsCMCY,ThumbsCMCZ,ThumbsMCPY,ThumbsMCPZ,ThumbsIPY,ThumbsIPZ,HandX,HandY,HandZ,HandW
2022-05-08 14:54:32.530082-07:00,323.0701759,338.4835441,309.0149368,468.1848016,352.5098086,345.3323377,334.7242773,427.1973389,373.5274943,401.774529,319.6033127,484.2625311,376.3168491,364.8519884,338.3823745,448.4903188,336.5191822,364.711986,330.1248712,479.7564788,371.8780947,393.4106346,353.9574183,423.3599963,392.7033951,409.5892579,403.7094893,415.8643549,350.1560991,334.6790253,366.1208594,416.340673,316.975458,364.2135644,-0.361752,-0.556746,-0.31916,-0.523654,-0.275,-0.487988,-0.477447,-0.532068,-0.428396,-0.481684,-0.3754,-0.426865,-0.48541,-0.563906,-0.446575,-0.52255,-0.404789,-0.47774,-0.535378,-0.442227,-0.482535,-0.368265,-0.422761,-0.289013,-0.361752,-0.556746,-0.31916,-0.523654,-0.275,-0.487988,-0.477447,-0.532068,-0.428396,-0.481684
2022-05-08 14:54:32.531423-07:00,324.2276404,340.1626738,307.793018,464.3253297,353.3059997,345.60297,333.2400085,425.8210229,372.4698896,399.4595563,318.473439,483.3711565,376.5382647,366.9153255,335.1244638,450.2537819,338.3486106,365.9432926,330.5732904,478.9519429,372.6466645,391.7236062,351.7577861,423.927397,392.6099025,406.7115228,404.6859201,415.2260833,352.4277598,331.6912684,367.169682,416.1522606,315.0806427,363.3796226,-0.365492,-0.565345,-0.326925,-0.535994,-0.287026,-0.504458,-0.480212,-0.538232,-0.435123,-0.492676,-0.386622,-0.443258,-0.486645,-0.571695,-0.45552,-0.538868,-0.422408,-0.50369,-0.532536,-0.446587,-0.478242,-0.370986,-0.416754,-0.289804,-0.365492,-0.565345,-0.326925,-0.535994,-0.287026,-0.504458,-0.480212,-0.538232,-0.435123,-0.492676
2022-05-08 14:54:32.532379-07:00,322.0107712,338.943304,308.935899,465.3486858,351.1190326,344.801084,334.0357418,424.7005182,374.1699288,399.7091979,318.9065841,482.1235575,376.3763828,364.5423489,336.0170707,449.4816629,337.6100799,364.7444578,330.2420105,479.6611078,372.8345225,392.8145692,351.57842,421.9425307,395.3118677,405.5553718,403.5262544,411.6161834,351.8437054,332.5465106,366.6992101,415.6027694,314.7531585,361.8297728,-0.3687,-0.568682,-0.33217,-0.541513,-0.29443,-0.512371,-0.481749,-0.537904,-0.43784,-0.494498,-0.39073,-0.447475,-0.485174,-0.572539,-0.45854,-0.544814,-0.430448,-0.515355,-0.529749,-0.447066,-0.472091,-0.367719,-0.406621,-0.282287,-0.3687,-0.568682,-0.33217,-0.541513,-0.29443,-0.512371,-0.481749,-0.537904,-0.43784,-0.494498
2022-05-08 14:54:32.860557-07:00,321.5251036,340.222955,307.0759037,465.6245411,351.6782204,343.5387159,331.9573616,425.7734815,374.1013443,399.2929555,315.96563,481.2803739,378.1980437,366.4871436,334.1814438,448.8068176,337.5648925,363.6105281,328.2055748,478.1036326,372.303198,392.1075072,350.6871345,423.299605,394.0597782,407.9421933,404.8017518,412.7513767,351.012279,332.2465022,364.8870703,414.3206856,315.5388328,363.6973385,-0.366533,-0.573781,-0.330867,-0.547556,-0.294052,-0.519428,-0.479271,-0.540848,-0.436558,-0.499133,-0.390848,-0.453991,-0.481691,-0.575704,-0.459855,-0.553209,-0.437036,-0.529531,-0.525446,-0.450953,-0.464723,-0.367956,-0.395603,-0.278312,-0.366533,-0.573781,-0.330867,-0.547556,-0.294052,-0.519428,-0.479271,-0.540848,-0.436558,-0.499133
2022-05-08 14:54:32.862411-07:00,322.5803289,336.5350949,308.9646159,464.8800498,353.378224,343.5067858,331.7079255,424.51192,374.25388,398.2128563,316.2365618,480.3951227,377.770857,366.0064387,333.7627395,448.5128958,338.2973885,363.2822035,327.0281321,477.8418858,373.6297891,391.8246681,351.4998911,420.3805461,393.946071,407.8133487,403.5784009,412.756889,351.2145982,333.9204778,363.8733576,414.2071752,316.3636587,363.1746529,-0.367325,-0.579004,-0.333952,-0.55454,-0.29955,-0.528367,-0.479608,-0.544055,-0.439565,-0.505028,-0.396842,-0.462923,-0.478964,-0.577315,-0.461674,-0.559449,-0.443756,-0.540824,-0.508514,-0.448313,-0.437142,-0.349045,-0.355146,-0.241294,-0.367325,-0.579004,-0.333952,-0.55454,-0.29955,-0.528367,-0.479608,-0.544055,-0.439565,-0.505028
2022-05-08 14:54:32.863418-07:00,321.8173734,337.3706067,305.977196,462.9396003,352.9013034,342.5433727,329.6886545,420.7652494,374.9485883,396.1283424,314.0446498,478.330786,375.4905846,365.9579759,336.7994307,446.4680446,338.8775241,363.335343,328.0493998,477.8234323,375.1136149,391.4409382,347.5961948,420.2988013,394.202586,406.5065589,404.1189306,411.8123163,352.8657272,330.9857943,362.1706085,411.8975106,318.6787065,359.3903895,-0.377164,-0.584811,-0.350285,-0.565468,-0.32269,-0.544969,-0.488531,-0.545943,-0.453677,-0.512488,-0.416693,-0.476627,-0.48181,-0.580158,-0.470863,-0.568798,-0.459652,-0.557118,-0.498477,-0.451439,-0.417093,-0.335297,-0.322451,-0.208499,-0.377164,-0.584811,-0.350285,-0.565468,-0.32269,-0.544969,-0.488531,-0.545943,-0.453677,-0.512488
2022-05-08 14:54:32.864310-07:00,323.9256667,337.8819059,307.3870195,464.7016857,354.4580669,339.3717792,329.7654441,421.5481577,379.128771,393.7133526,312.0300866,477.9032413,378.8227711,364.2576496,337.5095963,448.4799597,338.6273444,363.6878542,327.7287759,475.2520001,374.558195,387.8360927,347.1452646,417.1719725,394.1491419,406.5585349,402.5246091,411.8957944,354.9211199,328.9560197,361.8059436,413.7282191,320.9510663,357.4654878,-0.387426,-0.58657,-0.366061,-0.571097,-0.344208,-0.554863,-0.497825,-0.544431,-0.468081,-0.515643,-0.436686,-0.485035,-0.48001,-0.572174,-0.469895,-0.561369,-0.459553,-0.550293,-0.468313,-0.443185,-0.355316,-0.273528,-0.221152,-0.087577,-0.387426,-0.58657,-0.366061,-0.571097,-0.344208,-0.554863,-0.497825,-0.544431,-0.468081,-0.515643
2022-05-08 14:54:32.890520-07:00,324.6716555,337.8075552,306.5434996,463.5415459,354.6561052,339.720277,329.0720482,420.9250545,377.7338921,394.3883632,312.3348725,475.2648649,377.1658976,363.893003,335.4283758,449.1460861,339.1058358,362.6073792,327.0857751,476.9947982,375.9212574,387.9499666,347.5769961,417.3237986,395.0158996,406.6026376,402.7113901,410.2030861,355.3555128,329.1228323,361.0639571,413.287141,321.4290351,354.7157935,-0.390524,-0.591022,-0.373675,-0.578815,-0.35651,-0.566119,-0.499432,-0.546241,-0.47326,-0.520785,-0.44577,-0.493877,-0.476926,-0.571287,-0.468565,-0.562235,-0.460048,-0.552995,-0.454464,-0.453502,-0.312142,-0.231731,-0.140099,0.012105,-0.390524,-0.591022,-0.373675,-0.578815,-0.35651,-0.566119,-0.499432,-0.546241,-0.47326,-0.520785
2022-05-08 14:54:32.894001-07:00,324.6119426,335.5451508,305.8041415,464.0202998,355.2063873,340.8315361,328.1868135,419.8579362,379.7377851,391.2278042,310.2033665,476.1053354,378.411332,365.2488319,335.2365749,449.0356915,338.1333169,361.3768167,325.7721876,476.3251702,374.3636475,387.2790334,348.3604716,420.0285319,395.5786207,407.2666208,401.7212441,410.0511633,354.6010832,326.6734811,360.5787765,410.8916868,323.0873724,355.7966309,-0.392202,-0.593558,-0.380471,-0.585063,-0.368582,-0.576325,-0.497335,-0.545403,-0.473252,-0.521765,-0.448045,-0.496887,-0.471394,-0.566247,-0.463091,-0.557177,-0.454638,-0.547927,-0.439491,-0.461211,-0.265417,-0.18085,-0.053525,0.12528,-0.392202,-0.593558,-0.380471,-0.585063,-0.368582,-0.576325,-0.497335,-0.545403,-0.473252,-0.521765
2022-05-08 14:54:33.100111-07:00,324.0564716,336.7235926,306.4735949,462.3976536,356.1966524,340.4373913,328.1972046,420.5148006,380.5216029,391.2448639,309.4833618,474.3148927,378.2165192,365.3082317,336.8908698,447.2943492,340.6037212,361.0050409,326.1867858,476.4538788,376.0125218,389.1073702,346.413294,417.7044108,395.4014193,405.890364,402.1928206,411.5503408,354.0973128,327.3703942,359.1984546,410.9408143,323.4175841,354.7804063,-0.392226,-0.594777,-0.385439,-0.589841,-0.378598,-0.584822,-0.494393,-0.54382,-0.471935,-0.521522,-0.448498,-0.49814,-0.464309,-0.553123,-0.452356,-0.540081,-0.440114,-0.526695,-0.430748,-0.462194,-0.236598,-0.145268,-0.000924,0.197155,-0.392226,-0.594777,-0.385439,-0.589841,-0.378598,-0.584822,-0.494393,-0.54382,-0.471935,-0.521522
2022-05-08 14:54:33.340443-07:00,324.0965455,336.7115974,304.7822563,462.6590327,355.5167863,340.5201126,327.4715522,419.6614239,381.3303806,390.5681981,306.9718071,474.0253414,378.4502162,364.6609614,335.2968878,449.2126283,339.2701956,362.6345002,327.6539259,476.8347063,375.5588415,389.7151494,346.0350978,415.5978384,396.1214534,404.973662,402.2833811,410.2968679,354.0533861,327.932522,360.4007655,409.8380876,323.4706446,355.6452114,-0.392613,-0.5965,-0.389703,-0.594352,-0.386782,-0.592187,-0.492728,-0.543732,-0.471132,-0.521858,-0.448615,-0.498965,-0.459216,-0.546144,-0.443791,-0.529062,-0.427902,-0.511426,-0.414081,-0.455933,-0.201699,-0.103864,0.0524,0.269687,-0.392613,-0.5965,-0.389703,-0.594352,-0.386782,-0.592187,-0.492728,-0.543732,-0.471132,-0.521858
2022-05-08 14:54:33.342607-07:00,324.0695565,336.4511518,305.0028464,463.2886828,357.003014,339.1539019,326.928837,419.610166,381.4815401,390.9274362,308.489346,474.6585855,378.083635,364.9462568,335.5142429,449.65727,340.0712602,362.0141159,326.9709396,476.1744936,377.509721,388.7397773,349.8484978,420.2663384,396.5054918,406.1699101,402.9054772,410.5119775,355.4038068,328.3609422,358.861378,411.6938229,322.2381431,351.2589164,-0.394796,-0.595035,-0.394796,-0.595035,-0.394796,-0.595035,-0.492961,-0.540769,-0.472183,-0.519671,-0.450552,-0.497636,-0.455402,-0.540305,-0.436918,-0.519704,-0.41779,-0.498337,-0.39624,-0.44488,-0.165026,-0.061961,0.105123,0.335577,-0.394796,-0.595035,-0.394796,-0.595035,-0.394796,-0.595035,-0.492961,-0.540769,-0.472183,-0.519671
2022-05-08 14:54:33.343852-07:00,322.9462243,336.4237565,304.1160834,463.0048012,356.4987797,340.0704,327.5685031,418.6962949,381.2467235,391.171462,305.4229984,474.164681,377.17262,366.3469857,335.6686427,450.3959218,339.4861557,361.1683587,326.1183671,478.1729178,375.7256526,387.5045049,347.1625484,418.7071913,397.4217043,404.5367483,403.2063361,410.0987833,356.4537143,328.0987939,358.6205472,411.8721557,324.1695957,351.4776589,-0.398121,-0.594954,-0.398121,-0.594954,-0.398121,-0.594954,-0.492629,-0.539607,-0.472722,-0.519145,-0.452023,-0.497813,-0.453084,-0.535589,-0.431153,-0.510908,-0.408337,-0.485176,-0.395649,-0.436919,-0.158071,-0.047158,0.117983,0.354083,-0.398121,-0.594954,-0.398121,-0.594954,-0.398121,-0.594954,-0.492629,-0.539607,-0.472722,-0.519145
2022-05-08 14:54:33.345235-07:00,326.3519134,334.5662535,305.534381,464.4307923,357.2752737,340.6440681,328.918609,421.5970932,383.3393104,389.4566159,309.4847531,473.5873015,379.8912221,364.5207534,336.2107434,450.1708425,341.0924641,361.9773374,325.8988419,476.8690543,377.2415502,387.3208924,347.9101794,418.7420765,397.8222757,404.1208921,401.6224092,411.7812788,355.6903559,326.0558962,358.2358527,412.0266656,325.4814441,349.9161504,-0.403128,-0.595598,-0.403128,-0.595598,-0.403128,-0.595598,-0.495579,-0.537784,-0.477259,-0.518925,-0.458257,-0.499325,-0.454697,-0.535229,-0.431058,-0.508427,-0.406382,-0.480403,-0.399674,-0.431019,-0.158786,-0.040456,0.121082,0.360039,-0.403128,-0.595598,-0.403128,-0.595598,-0.403128,-0.595598,-0.495579,-0.537784,-0.477259,-0.518925
2022-05-08 14:54:33.346433-07:00,325.1445302,335.5511186,305.0674089,463.9573628,355.9833988,340.0939511,328.4206268,417.469506,382.5431848,388.8499586,308.0265518,472.4215392,378.4698716,365.5010374,335.9511702,449.7264872,340.7341123,359.9200423,328.3597955,477.4022052,377.6676382,387.7166463,348.8267175,417.0781774,396.1029046,402.9058272,403.3365758,411.575272,355.9594846,326.8773713,360.4262832,410.8673786,323.1529578,350.3111861,-0.405252,-0.595467,-0.405252,-0.595467,-0.405252,-0.595467,-0.49569,-0.536125,-0.479083,-0.519024,-0.461913,-0.501313,-0.454448,-0.536763,-0.429656,-0.50847,-0.403719,-0.478822,-0.401037,-0.428188,-0.159079,-0.038108,0.121921,0.361325,-0.405252,-0.595467,-0.405252,-0.595467,-0.405252,-0.595467,-0.49569,-0.536125,-0.479083,-0.519024
2022-05-08 14:54:33.370976-07:00,324.0721503,334.4033652,306.2030254,463.5270028,358.6808514,339.0069196,327.4484515,417.926312,382.7736638,388.228751,307.9390294,473.3925543,377.3020092,364.9204768,334.9667809,450.0550522,338.7041957,359.8366991,325.0405641,476.8675514,377.0189231,384.5144806,346.1833574,417.5099765,395.8275069,403.3424083,402.5834894,412.8259027,355.6316691,327.3460368,358.7986129,413.0660129,325.4174955,350.971859,-0.412623,-0.594818,-0.412623,-0.594818,-0.412623,-0.594818,-0.499987,-0.53248,-0.485971,-0.518045,-0.471546,-0.503173,-0.458208,-0.534912,-0.432216,-0.505115,-0.404953,-0.473831,-0.404951,-0.42131,-0.15997,-0.030344,0.124581,0.368127,-0.412623,-0.594818,-0.412623,-0.594818,-0.412623,-0.594818,-0.499987,-0.53248,-0.485971,-0.518045
2022-05-08 14:54:33.371940-07:00,324.1448877,335.1654459,305.0956913,466.4057619,358.2471785,338.4389123,327.5774654,416.6715446,381.3450902,388.9577304,308.8168453,473.3721746,378.2649238,363.6449768,336.5969377,450.8495275,340.1780788,361.2032288,327.6674358,477.0375881,379.7223012,386.3017001,348.4733302,417.7296265,395.3124614,403.4622845,403.6320803,410.2533394,355.4465127,325.6323244,361.3843948,409.8812545,326.4115548,351.0326325,-0.412115,-0.593814,-0.412115,-0.593814,-0.412115,-0.593814,-0.497979,-0.530122,-0.485642,-0.517393,-0.47299,-0.504329,-0.458934,-0.533899,-0.431097,-0.502093,-0.401816,-0.468605,-0.406689,-0.419659,-0.160355,-0.028905,0.125733,0.369014,-0.412115,-0.593814,-0.412115,-0.593814,-0.412115,-0.593814,-0.497979,-0.530122,-0.485642,-0.517393
2022-05-08 14:54:33.430528-07:00,324.2751097,333.9563645,305.0877325,461.8412273,355.2155351,337.8877846,327.0580169,418.6034762,382.8546206,388.8436113,309.1509624,473.4131756,378.3940262,363.8456026,337.6584635,451.3125021,340.5928888,361.9201099,326.8468025,476.9298262,377.7934873,386.2050811,346.6013327,416.7825745,396.9144375,404.2049711,402.3561098,411.6233434,355.9748939,325.9309109,359.6354981,409.6496174,325.2450837,351.3430933,-0.415019,-0.594754,-0.415019,-0.594754,-0.415019,-0.594754,-0.498283,-0.527968,-0.48836,-0.517644,-0.47823,-0.507102,-0.462314,-0.528433,-0.43109,-0.492958,-0.398081,-0.45544,-0.409452,-0.414514,-0.161234,-0.023589,0.127093,0.373204,-0.415019,-0.594754,-0.415019,-0.594754,-0.415019,-0.594754,-0.498283,-0.527968,-0.48836,-0.517644
2022-05-08 14:54:33.460813-07:00,323.9989842,332.6367397,306.2046729,463.8292086,356.1439784,339.4832043,328.4331161,417.6997559,383.1367462,387.8314929,308.9207374,470.7030541,376.6550317,362.843997,338.9152371,449.8255006,339.8855434,361.4707614,326.1303005,476.6423444,378.2332678,385.946159,346.9780619,416.8729624,395.4363611,403.6124998,403.7159135,410.3283879,356.8300682,326.864964,359.2525685,410.1664075,325.8705917,348.35502,-0.417728,-0.594564,-0.417728,-0.594564,-0.417728,-0.594564,-0.499534,-0.523611,-0.492043,-0.515825,-0.484433,-0.507914,-0.465268,-0.524982,-0.430643,-0.485806,-0.393852,-0.444186,-0.411062,-0.410729,-0.16229,-0.020828,0.126721,0.374236,-0.417728,-0.594564,-0.417728,-0.594564,-0.417728,-0.594564,-0.499534,-0.523611,-0.492043,-0.515825
2022-05-08 14:54:33.520450-07:00,323.9002558,333.6727408,304.6983319,463.0626996,357.7793286,337.2653128,327.3898765,417.9243287,382.3630335,389.8459635,309.0958054,473.997993,377.4126866,364.6262539,338.545342,450.0846108,341.9755956,360.9717453,327.9168571,476.2804997,378.4412564,385.3285001,346.1449621,416.4483121,398.2769861,404.3241832,403.6754975,410.8273676,357.7704187,325.1645858,358.9589906,411.837296,324.9196463,348.2849634,-0.420992,-0.595048,-0.420992,-0.595048,-0.420992,-0.595048,-0.50068,-0.52056,-0.495377,-0.51507,-0.490014,-0.509517,-0.466424,-0.527541,-0.429543,-0.485587,-0.39019,-0.440838,-0.412579,-0.413871,-0.166609,-0.025775,0.120302,0.368656,-0.420992,-0.595048,-0.420992,-0.595048,-0.420992,-0.595048,-0.50068,-0.52056,-0.495377,-0.51507
2022-05-08 14:54:33.580386-07:00,324.6780384,334.8281041,305.59488,463.0377832,356.8485919,338.8557382,326.973334,419.5332908,383.5231368,387.3930381,308.542524,471.2275932,375.4443472,364.3884079,336.8265887,450.7040676,340.1469818,360.5496216,326.046631,478.3141471,377.3568818,383.9360209,345.3417753,415.0305446,397.0541972,405.2681156,402.9624735,411.544639,356.277833,325.5027811,359.0102472,410.8252836,327.5302279,350.7786377,-0.421959,-0.59509,-0.421959,-0.59509,-0.421959,-0.59509,-0.500076,-0.517003,-0.497586,-0.514459,-0.495082,-0.511902,-0.463855,-0.533284,-0.425448,-0.489287,-0.384355,-0.442201,-0.408795,-0.421509,-0.167465,-0.034511,0.114547,0.36087,-0.421959,-0.59509,-0.421959,-0.59509,-0.421959,-0.59509,-0.500076,-0.517003,-0.497586,-0.514459
2022-05-08 14:54:33.610872-07:00,325.3802413,333.7087977,308.2620958,461.6678737,355.9253893,337.3586718,329.0816972,418.2993869,380.7406262,388.0545133,309.5802279,471.5119175,376.2248088,365.7480909,339.9498233,449.5595563,338.3566765,360.4271208,328.1052715,476.1928349,377.8629047,382.5616374,345.9772818,414.7014914,395.3528359,404.5476912,401.7519068,408.379132,354.945718,325.543682,358.8492953,408.5976547,324.5146501,350.0930265,-0.420422,-0.5946,-0.420422,-0.5946,-0.420422,-0.5946,-0.49453,-0.515864,-0.49453,-0.515864,-0.49453,-0.515864,-0.458924,-0.541453,-0.421694,-0.499266,-0.381966,-0.454122,-0.424781,-0.449359,-0.214652,-0.103692,0.038745,0.262876,-0.420422,-0.5946,-0.420422,-0.5946,-0.420422,-0.5946,-0.49453,-0.515864,-0.49453,-0.515864
2022-05-08 14:54:33.671293-07:00,322.2234647,332.8643461,305.7924832,462.1339971,354.8896121,339.7494422,327.3828616,413.5109674,380.2665607,388.8619817,309.5817904,469.3099691,376.4800119,365.5048463,337.2838864,449.6175918,338.9171161,362.0415526,327.774794,474.2514491,375.987231,386.6427888,345.7769445,413.5656568,395.9563843,403.4121037,400.9932228,407.8676214,353.095755,325.4107679,358.8146817,407.3347206,322.9536831,349.4779768,-0.411118,-0.597724,-0.411118,-0.597724,-0.411118,-0.597724,-0.484529,-0.524172,-0.484529,-0.524172,-0.484529,-0.524172,-0.455598,-0.557667,-0.42661,-0.526662,-0.396119,-0.4938,-0.475576,-0.489498,-0.316154,-0.238854,-0.116953,0.041844,-0.411118,-0.597724,-0.411118,-0.597724,-0.411118,-0.597724,-0.484529,-0.524172,-0.484529,-0.524172
2022-05-08 14:54:33.730382-07:00,320.4550386,335.6944717,304.2884273,458.4086515,354.7534156,338.9043184,326.1103581,410.4804143,379.6341393,389.1638587,307.5650736,464.7407316,376.0990446,364.9733412,337.0326264,446.9058545,339.1566195,360.3099343,326.5662924,472.4934177,375.8349576,386.1498437,343.6201175,411.6940282,394.3193073,403.5071307,402.3094428,405.0702699,355.195387,326.3535384,356.8888923,404.7499228,323.0032778,350.0654247,-0.416694,-0.605327,-0.416694,-0.605327,-0.416694,-0.605327,-0.483513,-0.531511,-0.483513,-0.531511,-0.483513,-0.531511,-0.450469,-0.561266,-0.427901,-0.538378,-0.404457,-0.514387,-0.490328,-0.497969,-0.355125,-0.298017,-0.188347,-0.071568,-0.416694,-0.605327,-0.416694,-0.605327,-0.416694,-0.605327,-0.483513,-0.531511,-0.483513,-0.531511
2022-05-08 14:54:33.760878-07:00,322.2570362,334.6391994,304.55097,459.124894,354.6800178,335.7067898,328.0080508,408.4583229,378.9854364,387.67406,309.1720543,467.0960398,374.2089413,367.5444624,337.7231533,445.8267964,339.467646,361.538701,325.1287962,473.3051519,376.1812721,382.9639201,341.8785949,410.1467444,393.5624101,404.2805387,402.9417621,404.1871362,354.7228416,324.5625344,360.502547,403.5284399,320.9567707,350.8406759,-0.427729,-0.595406,-0.427729,-0.595406,-0.427729,-0.595406,-0.493785,-0.533908,-0.493785,-0.533908,-0.493785,-0.533908,-0.453856,-0.556897,-0.435822,-0.538684,-0.417218,-0.519766,-0.493407,-0.486777,-0.369117,-0.305786,-0.217474,-0.102134,-0.427729,-0.595406,-0.427729,-0.595406,-0.427729,-0.595406,-0.493785,-0.533908,-0.493785,-0.533908
2022-05-08 14:54:33.820420-07:00,320.2055197,332.9349349,306.5884762,458.2262818,355.7395028,337.293999,327.5577726,410.9867169,376.4721754,386.786584,306.8320677,465.313078,373.8316197,365.4711747,336.4386041,445.4264728,338.8523224,361.4750599,323.7065814,471.6256054,374.5157112,383.9585016,344.4112081,411.7320524,391.4146089,404.3220287,403.5261794,402.6667089,352.3695123,324.7812652,359.3981014,404.3903354,321.8974359,349.3654851,-0.424987,-0.599428,-0.4249,-0.59938,-0.424812,-0.599332,-0.487863,-0.531315,-0.487863,-0.531315,-0.487863,-0.531315,-0.447764,-0.555023,-0.432394,-0.539705,-0.416622,-0.523885,-0.488799,-0.484842,-0.373303,-0.318958,-0.234237,-0.132935,-0.424987,-0.599428,-0.4249,-0.59938,-0.424812,-0.599332,-0.487863,-0.531315,-0.487863,-0.531315
2022-05-08 14:54:33.880711-07:00,320.6824923,335.5670238,303.6801997,456.8025463,352.9120944,338.8174359,326.8588303,406.6030806,379.1122889,388.462261,308.1526132,464.3526935,373.5868978,365.6227969,335.9691919,444.6447296,338.0639313,360.6040744,326.3353101,472.4329705,376.2162753,385.5950349,343.8808712,411.6895452,394.3250416,404.5428597,401.8635749,402.7197595,351.8263621,325.101513,358.3469974,401.6947134,320.4543362,348.6633094,-0.424098,-0.601487,-0.424098,-0.601487,-0.424098,-0.601487,-0.48537,-0.531025,-0.48537,-0.531025,-0.48537,-0.531025,-0.444897,-0.554111,-0.43161,-0.541069,-0.418029,-0.527657,-0.492095,-0.488417,-0.38735,-0.340011,-0.262326,-0.173805,-0.424098,-0.601487,-0.424098,-0.601487,-0.424098,-0.601487,-0.48537,-0.531025,-0.48537,-0.531025
2022-05-08 14:54:33.910971-07:00,321.9967963,334.5336234,305.1546173,456.7279138,355.1049613,335.4035665,328.4463209,407.2566004,377.1062021,386.9601655,307.1576642,463.9820824,374.1107258,366.0982133,336.3382031,446.4242524,337.1004881,363.080487,325.4298675,473.687582,375.6915464,384.7471745,345.881984,409.1405339,394.2651528,404.4460971,401.854186,402.0452097,354.5840643,325.1120605,358.6140697,401.6454485,319.0365853,349.999886,-0.421818,-0.60208,-0.421818,-0.60208,-0.421818,-0.60208,-0.479768,-0.529521,-0.479768,-0.529521,-0.479768,-0.529521,-0.441852,-0.551776,-0.43061,-0.540838,-0.419161,-0.529641,-0.503727,-0.49574,-0.414283,-0.370819,-0.308474,-0.231251,-0.421818,-0.60208,-0.421818,-0.60208,-0.421818,-0.60208,-0.479768,-0.529521,-0.479768,-0.529521
2022-05-08 14:54:34.000502-07:00,320.5481831,336.664034,305.8984685,457.6965101,350.8731428,338.9130248,327.4825131,410.3225288,375.708278,389.2758857,309.1823232,463.8006339,372.6485748,365.6575439,337.7790003,447.2894698,337.5361483,360.6332134,326.3960975,472.6279429,374.5130241,385.8912249,345.1127299,412.3283733,390.8263185,404.0907196,401.7808059,401.8596289,351.4113541,325.5308197,358.6002849,402.8832664,320.609134,349.3369324,-0.418799,-0.587119,-0.418799,-0.587119,-0.418799,-0.587119,-0.474218,-0.523946,-0.474165,-0.523901,-0.474112,-0.523856,-0.43965,-0.548189,-0.428821,-0.537703,-0.417804,-0.52698,-0.50831,-0.497604,-0.427812,-0.385948,-0.333395,-0.261734,-0.418799,-0.587119,-0.418799,-0.587119,-0.418799,-0.587119,-0.474218,-0.523946,-0.474165,-0.523901
2022-05-08 14:54:34.090113-07:00,321.0920491,334.32036,303.5279822,458.4126345,353.3977919,338.5876411,326.7593598,408.187144,377.9721965,389.373785,308.4137335,463.4642161,374.4622611,367.2445443,336.3233934,447.7291962,338.9178407,363.1209233,325.7136576,474.1065482,375.3028557,385.6986538,346.7495417,412.466575,393.497384,404.4970134,400.8300043,403.0422658,352.6803725,325.5826654,358.3351183,403.3900222,319.830506,350.1602609,-0.419412,-0.605555,-0.418927,-0.605297,-0.418441,-0.605039,-0.463893,-0.520271,-0.463205,-0.519674,-0.462516,-0.519076,-0.433087,-0.548789,-0.421928,-0.537882,-0.410573,-0.526724,-0.507093,-0.510897,-0.438175,-0.4126,-0.357992,-0.303696,-0.419412,-0.605555,-0.418927,-0.605297,-0.418441,-0.605039,-0.463893,-0.520271,-0.463205,-0.519674
2022-05-08 14:54:34.091631-07:00,322.8965214,333.3036179,304.6577746,458.656936,353.599486,337.2819038,324.0029494,408.0103788,379.1430525,388.0973147,306.8286977,463.741537,373.7890038,369.8868381,338.7490307,449.0263722,338.2475762,363.4706833,327.0108675,476.2135193,373.2335822,390.5405165,346.6572264,412.9023297,394.4338932,401.9149725,401.3393348,403.6991983,353.4159284,324.3356847,355.9111046,402.4536133,321.5510214,349.673294,-0.420274,-0.610748,-0.420274,-0.610748,-0.420274,-0.610748,-0.45631,-0.515388,-0.452409,-0.511864,-0.448484,-0.508314,-0.422839,-0.545572,-0.407606,-0.530016,-0.392014,-0.513994,-0.507355,-0.516029,-0.445575,-0.424419,-0.373892,-0.323377,-0.420274,-0.610748,-0.420274,-0.610748,-0.420274,-0.610748,-0.45631,-0.515388,-0.452409,-0.511864
