Time,Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,IMU1,IMU2,IMU3,IMU4,PinkyMCPY,PinkyMCPZ,PinkyPIPZ,PinkyDIPZ,RingMCPY,RingMCPZ,RingPIPZ,RingDIPZ,MiddleMCPY,MiddleMCPZ,MiddlePIPZ,MiddleDIPZ,IndexMCPY,IndexMCPZ,IndexPIPZ,IndexDIPZ,ThumbsCMCY,ThumbsCMCZ,ThumbsMCPY,ThumbsMCPZ,ThumbsIPZ,HandX,HandY,HandZ,HandW
2022-05-08 14:57:07.014538-07:00,14:21:40.136116-07:00,415.3477331,314.3862028,351.3542501,365.1916692,421.2348899,352.3471093,351.9024598,431.8896097,358.6109695,357.604504,365.1839407,352.4914839,363.3321573,331.5679393,354.0411744,404.4010037,386.3040175,307.8939179,350.0869465,330.7780771,388.7010496,366.1039575,321.9559122,360.7774147,401.8258596,407.0373586,343.7688518,351.5797666,459.3119208,-0.222211,-0.452426,-0.342442,-0.220764,-0.279869,-0.451348,-0.191763,0.093507,-0.477839,-0.631654,-0.631654,-0.631654,-0.55262,-0.560841,-0.504267,-0.442185,-0.399765,-0.57642,-0.548434,-0.484174,-0.484646,-0.485639,-0.419164,-0.570997,0.512268
2022-05-08 14:57:07.072710-07:00,14:21:40.137367-07:00,413.8699409,311.2514941,347.4207421,356.8086066,423.3548042,354.3817641,357.5360717,436.6201502,361.3910098,359.9362761,365.9248597,353.2700931,362.9143586,332.8472788,354.7461203,404.9631575,382.8129032,308.1434791,350.0639536,332.595641,385.5295622,363.5200975,320.7362448,360.7104352,400.8679792,404.2471759,345.5565418,348.4857324,458.8867707,-0.264607,-0.463828,-0.382041,-0.291754,-0.258691,-0.441736,-0.130354,0.205023,-0.470828,-0.614456,-0.613363,-0.612266,-0.553368,-0.542195,-0.488254,-0.42945,-0.408098,-0.579563,-0.556746,-0.502141,-0.509923,-0.490652,-0.418933,-0.570027,0.508749
2022-05-08 14:57:07.102895-07:00,14:21:40.167158-07:00,409.3376605,310.0506587,342.8594003,352.0498754,425.1009392,354.929968,361.4362796,441.2197629,360.5954645,363.407577,370.8667177,359.2872628,363.3260807,333.7151747,357.92187,405.2096396,382.4148444,309.3081045,348.9865015,329.0637372,381.8348019,365.0471223,319.5055824,361.3554551,400.8708511,405.9787812,343.5512809,350.1170087,458.9158475,-0.308315,-0.479584,-0.424849,-0.36492,-0.242412,-0.428499,-0.090943,0.265794,-0.450996,-0.588751,-0.582491,-0.576129,-0.545273,-0.524681,-0.470989,-0.412838,-0.409241,-0.585965,-0.558823,-0.523606,-0.53769,-0.494906,-0.417486,-0.566895,0.509316
2022-05-08 14:57:07.162143-07:00,14:21:40.226480-07:00,407.8487162,310.0237409,341.5092402,347.0884988,426.103604,354.804462,363.9538197,445.9464838,365.9162762,367.5448764,380.2272047,368.6421857,364.5142727,334.1493783,358.4347312,408.7197793,384.5846717,308.0237188,350.8319925,327.7094021,379.0063113,364.2240876,319.5555032,360.932673,400.2725361,405.375245,344.822334,348.1366081,458.5925463,-0.320623,-0.494269,-0.448689,-0.398964,-0.22686,-0.413898,-0.05798,0.311267,-0.398949,-0.545653,-0.510851,-0.473969,-0.530592,-0.506951,-0.448873,-0.386145,-0.411283,-0.5904,-0.561222,-0.538056,-0.555782,-0.497552,-0.413645,-0.565792,0.511096
2022-05-08 14:57:07.252683-07:00,14:21:40.345993-07:00,405.7313002,310.1268122,341.4465824,348.5670383,425.7741586,355.3961947,364.069908,446.4138905,368.0691214,371.2829891,386.9610721,380.2796354,367.6743362,336.6626772,362.0604787,412.9156518,382.2494414,308.3055066,349.4418942,328.1955046,378.8048679,364.7674141,322.3979854,363.8950966,402.7104162,405.2507156,346.9594919,350.1813092,458.3101027,-0.32176,-0.491551,-0.443418,-0.390787,-0.228628,-0.406106,-0.050205,0.317227,-0.354629,-0.499469,-0.428838,-0.352335,-0.50208,-0.477935,-0.401216,-0.318187,-0.414905,-0.593648,-0.565096,-0.550618,-0.570879,-0.497914,-0.412842,-0.56203,0.515524
2022-05-08 14:57:07.253918-07:00,14:21:40.347694-07:00,407.9101032,312.2985635,344.9402889,352.2956769,425.0716476,355.7423067,362.9791539,444.1081013,375.2841173,377.7639881,400.4540076,397.3686149,369.8534073,337.7165513,367.931673,419.5002652,383.5689655,307.0843228,348.0157872,327.639134,377.5159937,364.0086198,320.944913,362.9420968,400.5815597,404.6927407,346.5978163,352.7188323,459.6242866,-0.307493,-0.479155,-0.415803,-0.345925,-0.245331,-0.408996,-0.073132,0.277948,-0.291653,-0.440508,-0.298878,-0.144048,-0.472745,-0.446402,-0.34418,-0.23349,-0.419433,-0.590551,-0.570024,-0.552452,-0.573073,-0.494899,-0.413997,-0.559683,0.520034
2022-05-08 14:57:07.312688-07:00,14:21:40.375848-07:00,409.9097754,311.3782032,345.095906,352.5861996,421.6344856,354.4511213,356.9804576,436.6627657,372.6618391,377.8242786,402.343526,405.4299127,375.6217963,340.6219075,371.9574191,425.879354,382.5241683,308.0076721,347.0748275,327.9433176,378.1918891,365.5888991,319.7765926,359.9184508,400.965846,407.6736903,344.6427571,352.7351982,457.5667841,-0.30456,-0.479296,-0.410632,-0.334612,-0.270647,-0.426939,-0.129628,0.189729,-0.294493,-0.447863,-0.275877,-0.086334,-0.43005,-0.423494,-0.286363,-0.138075,-0.423652,-0.591818,-0.573997,-0.558398,-0.579023,-0.491969,-0.415479,-0.560951,0.520267
2022-05-08 14:57:07.342770-07:00,14:21:40.466312-07:00,408.0205339,310.942129,344.0684248,350.777791,416.9459479,351.9441045,347.085143,423.8992034,372.0567304,375.0455991,399.2454036,399.7006736,380.2796546,340.5702341,376.7931163,431.2389001,382.3463384,306.7187992,347.5310691,326.5977562,378.1721177,363.2118389,320.9077594,361.6766423,402.1012536,404.5353443,344.0070415,351.3061025,457.3297578,-0.315211,-0.48732,-0.424649,-0.355364,-0.327089,-0.453768,-0.23346,0.011611,-0.323451,-0.478408,-0.317369,-0.137608,-0.391287,-0.410233,-0.233282,-0.042614,-0.424893,-0.590635,-0.575474,-0.559627,-0.579585,-0.490815,-0.416469,-0.559733,0.521875
2022-05-08 14:57:07.432737-07:00,14:21:40.467928-07:00,405.4264563,310.3570815,340.7995597,348.9438704,415.7208162,351.6958466,343.4760888,418.1570498,371.1233151,372.6698764,394.577393,392.3761142,382.0255577,342.0836346,381.9801125,440.5181172,382.2960732,307.5706498,348.1857554,328.903752,380.2196523,365.0471165,321.4094413,362.3202675,401.6334206,406.7580492,344.2634427,350.0691585,459.915192,-0.324878,-0.499773,-0.445819,-0.386431,-0.350381,-0.463255,-0.289671,-0.095475,-0.343693,-0.495134,-0.352991,-0.193711,-0.368089,-0.393797,-0.171911,0.064949,-0.415508,-0.584133,-0.567919,-0.550216,-0.567699,-0.491263,-0.414773,-0.557521,0.525161
2022-05-08 14:57:07.462737-07:00,14:21:40.556081-07:00,405.1837158,305.8639145,339.1886223,347.9207109,413.4993037,350.90581,339.2669669,412.4613255,369.3971033,370.4250066,392.3904453,388.8540591,384.0234206,342.9423186,384.9290029,444.3656103,386.6383262,308.7381696,351.0552578,329.8556743,380.8722306,364.542954,321.1970014,361.1451358,401.9897471,404.8803471,346.5185951,352.8104839,459.9219984,-0.331151,-0.513127,-0.463723,-0.409522,-0.369899,-0.474094,-0.330814,-0.170608,-0.361093,-0.505775,-0.380554,-0.240419,-0.363077,-0.38525,-0.129448,0.140879,-0.404987,-0.570638,-0.559687,-0.529037,-0.541609,-0.487317,-0.417643,-0.555061,0.529154
2022-05-08 14:57:07.492889-07:00,14:21:40.586174-07:00,407.8213059,306.6954321,338.3056439,343.7683482,409.7447448,350.0416111,338.4078594,409.5306418,367.568432,370.1891043,388.9859524,384.4203671,383.5282838,343.5065914,386.3930192,447.116454,386.0807561,314.9466524,352.4026647,334.7511325,391.0489557,365.2908525,319.9630713,361.4220758,401.2461608,406.7782808,345.4262958,352.0361225,459.1785748,-0.3347,-0.522195,-0.475563,-0.424555,-0.386452,-0.483204,-0.362152,-0.227239,-0.378667,-0.516245,-0.408258,-0.287813,-0.360645,-0.38348,-0.103092,0.190884,-0.387659,-0.534344,-0.545432,-0.460639,-0.458162,-0.484269,-0.420036,-0.552047,0.533195
2022-05-08 14:57:07.552734-07:00,14:21:40.616644-07:00,406.5043223,306.2946508,337.7499491,344.0186494,409.1048651,347.4534496,332.7902426,403.4417333,365.3859083,369.2608792,384.6730541,378.2395503,382.7559059,342.7024003,386.0669206,448.2467974,386.1560457,319.7599973,353.4322221,342.9442323,405.8691131,365.3309699,320.4226179,362.3515597,403.5341788,405.8493423,344.5349125,350.4097479,459.8895784,-0.343687,-0.525797,-0.481972,-0.434245,-0.41449,-0.498832,-0.404987,-0.301066,-0.406862,-0.53537,-0.451328,-0.358264,-0.365254,-0.392302,-0.108358,0.190019,-0.376599,-0.487284,-0.533554,-0.357376,-0.329758,-0.477727,-0.424554,-0.548103,0.53955
2022-05-08 14:57:07.613160-07:00,14:21:40.676300-07:00,405.3241733,306.0545763,336.693029,343.6920907,405.4814578,347.6448594,328.363176,398.5241814,363.2177552,367.0564496,377.5374393,368.3644727,380.6640871,339.5871148,380.2777608,443.8339858,386.6324344,321.1274081,352.1559761,350.2381855,419.8487642,367.4961999,319.7219293,362.9298378,403.7732683,407.0089673,344.7554467,350.7182424,461.2651449,-0.349854,-0.528895,-0.488071,-0.443787,-0.440858,-0.519483,-0.453126,-0.380486,-0.434659,-0.564402,-0.509735,-0.450188,-0.392488,-0.43391,-0.178193,0.097397,-0.379543,-0.461191,-0.524716,-0.256734,-0.195356,-0.473781,-0.426668,-0.546753,0.542723
2022-05-08 14:57:07.642709-07:00,14:21:40.736196-07:00,404.3877281,304.7922067,336.512771,343.7029022,402.1070835,345.295878,324.8850798,392.6939353,360.9281826,363.9905296,371.1793383,361.7536082,378.0251891,337.4473401,375.3722937,436.69568,384.5614868,320.9279124,353.4250464,354.8213992,428.8068807,367.0991801,317.1455276,363.0150242,402.6701012,407.7653593,345.8623424,351.6016594,461.8786953,-0.358679,-0.528289,-0.490522,-0.449706,-0.466077,-0.54161,-0.500884,-0.457176,-0.457054,-0.587041,-0.557545,-0.526284,-0.419561,-0.470114,-0.242536,0.007524,-0.391962,-0.460569,-0.519669,-0.196699,-0.106546,-0.471026,-0.429976,-0.545831,0.543437
2022-05-08 14:57:07.702393-07:00,14:21:40.766302-07:00,404.6053795,305.4346825,336.4152665,344.8749347,403.0800183,346.6975413,320.4853062,390.3577071,359.0419438,363.3636059,366.557527,358.7137973,372.5769388,335.5495786,368.6307594,428.7951395,387.7190359,320.3940092,355.206665,358.1837485,432.9040275,367.1563239,319.6747813,364.3883813,401.4288704,405.4268767,346.0808208,351.9716204,461.8532697,-0.360643,-0.519903,-0.479476,-0.435716,-0.481054,-0.550605,-0.525697,-0.49952,-0.478593,-0.602437,-0.595957,-0.589374,-0.455555,-0.498424,-0.307623,-0.095023,-0.396696,-0.470402,-0.514916,-0.176485,-0.070726,-0.46847,-0.43368,-0.543636,0.544902
2022-05-08 14:57:07.763008-07:00,14:21:40.825726-07:00,405.247355,308.7097834,340.5025185,349.7554494,403.6498976,344.680261,321.9292294,390.32099,355.481575,358.4269618,365.6381078,354.5372242,370.2083917,333.0054547,363.3077051,420.2204359,385.960226,317.6423839,355.0789931,356.4243684,429.0778262,367.7130605,318.2137044,362.142351,404.3097281,408.1136677,344.7870483,351.4416056,461.0933041,-0.343059,-0.498691,-0.44232,-0.380558,-0.46984,-0.542094,-0.515351,-0.487246,-0.495735,-0.61783,-0.61783,-0.61783,-0.489241,-0.520879,-0.36676,-0.193665,-0.391589,-0.498895,-0.514811,-0.22001,-0.12157,-0.468688,-0.435183,-0.545577,0.541565
2022-05-08 14:57:07.792554-07:00,14:21:40.916223-07:00,408.4615697,312.6906847,349.9701705,356.3353841,406.6517797,346.5811416,325.5913903,394.774924,356.1066419,359.7529772,364.4194179,352.029446,368.0513773,333.0796041,361.4231835,415.0076296,385.1870825,313.4730947,354.640374,347.6123973,414.721668,366.0221833,318.9335374,362.0771873,403.7055202,407.4079197,345.2161884,352.25487,459.8648388,-0.297198,-0.47233,-0.389086,-0.296916,-0.430714,-0.521704,-0.475561,-0.426145,-0.49699,-0.630284,-0.630284,-0.630284,-0.509259,-0.539222,-0.414678,-0.274308,-0.373081,-0.536125,-0.509303,-0.306677,-0.23469,-0.476456,-0.427611,-0.553825,0.532369
2022-05-08 14:57:07.882622-07:00,14:21:40.946562-07:00,412.8548816,314.3750772,353.7283372,363.7582754,415.3952728,350.5637188,332.3023166,403.304519,356.8319518,357.3820277,363.4327127,354.1398736,367.7493517,332.9126914,358.3475806,409.4846247,388.0760689,310.9063503,354.1924066,340.7802045,404.4014772,365.0698559,322.4354524,362.6110217,401.5273537,407.2637462,345.0596281,350.3429212,458.3353414,-0.231765,-0.453019,-0.340103,-0.214826,-0.354857,-0.48523,-0.391921,-0.289791,-0.48551,-0.636636,-0.636636,-0.636636,-0.526392,-0.552081,-0.455037,-0.345837,-0.367921,-0.565547,-0.509139,-0.384268,-0.339539,-0.488317,-0.416763,-0.561833,0.521726
2022-05-08 14:57:07.912283-07:00,14:21:40.976135-07:00,419.6351797,314.4546775,355.6791139,369.0023092,419.4585579,353.1538522,341.1789966,412.0140869,359.7158492,356.6697192,362.7014393,352.5287593,364.586769,332.1562739,358.3706855,408.7681711,386.2173787,307.5857442,353.3494485,336.9216215,395.3641442,363.0705406,321.6384245,360.7007218,400.0896532,406.5607514,346.1025391,352.1557511,457.7558798,-0.184559,-0.440098,-0.3116,-0.169764,-0.305029,-0.458168,-0.317353,-0.162246,-0.473191,-0.63616,-0.63616,-0.63616,-0.534744,-0.551779,-0.470472,-0.379614,-0.366149,-0.580557,-0.511273,-0.433527,-0.407299,-0.492658,-0.410764,-0.566564,0.517268
2022-05-08 14:57:08.002694-07:00,14:21:41.066257-07:00,420.3190179,314.6790822,355.8937034,368.2877217,419.7828038,353.8832684,344.2984787,420.9517813,361.7552863,359.8413164,362.3913944,353.1903783,365.4142193,331.4064931,357.7111573,406.2576604,387.229303,307.5034955,354.4909671,334.9951843,395.493168,365.4955365,321.6958855,359.5093227,402.3875911,404.1987748,346.3663696,350.6070683,459.0899727,-0.165458,-0.439167,-0.30978,-0.167441,-0.279145,-0.441974,-0.253631,-0.046464,-0.463456,-0.633519,-0.633519,-0.633519,-0.529483,-0.548902,-0.473328,-0.389523,-0.368162,-0.583147,-0.516271,-0.458972,-0.444455,-0.491258,-0.407853,-0.568662,0.5186
2022-05-08 14:57:08.003911-07:00,14:21:41.067805-07:00,421.0859557,316.7872203,359.0716874,371.0054416,422.6990261,353.6700567,350.7080343,427.5542318,361.9964892,360.6546933,367.1978683,354.4937169,366.0508522,334.2220294,357.733988,407.4623873,386.2586484,308.0692054,354.5947984,331.6689464,387.6899185,364.6335507,321.146205,359.6362484,399.8410917,404.1510285,346.2415266,350.4774651,459.7411505,-0.14464,-0.431516,-0.293068,-0.141196,-0.256678,-0.440705,-0.204596,0.053909,-0.439492,-0.617223,-0.615385,-0.613537,-0.518165,-0.541852,-0.466916,-0.384283,-0.371046,-0.590413,-0.520511,-0.487473,-0.482955,-0.491578,-0.402412,-0.569687,0.521415
2022-05-08 14:57:08.122526-07:00,14:21:41.156141-07:00,417.4798622,314.6633797,353.8458279,364.7217927,426.4226596,355.1704749,355.8942897,433.572248,364.0119965,364.0545367,371.8225094,362.8550392,365.8701207,331.2304578,358.4333969,407.7547944,385.0986741,307.4267588,354.2082907,331.6105506,386.7397797,363.7131407,322.2949645,362.1638196,402.6440363,404.6847823,347.1722861,352.0184326,458.778706,-0.185372,-0.455705,-0.338636,-0.209555,-0.245247,-0.428784,-0.146542,0.157409,-0.41109,-0.57644,-0.557666,-0.538194,-0.5145,-0.527273,-0.449623,-0.364392,-0.377198,-0.587739,-0.52873,-0.501523,-0.503964,-0.486954,-0.407778,-0.566004,0.525578
2022-05-08 14:57:08.125248-07:00,14:21:41.186029-07:00,413.5094655,310.3922676,344.6112276,353.6584913,424.889996,355.3382957,358.4592868,436.8464473,369.515096,369.4068309,383.5044297,371.8879491,368.5129664,334.3353831,361.3558769,410.3263739,385.508318,307.6838822,351.5625848,329.4182136,385.1349758,364.3559945,321.4450504,361.2224289,403.4023295,406.0741747,345.9871875,351.1787359,458.0299398,-0.239961,-0.496047,-0.419597,-0.335495,-0.246187,-0.418709,-0.114592,0.209084,-0.359576,-0.524746,-0.466834,-0.404565,-0.500503,-0.509313,-0.42169,-0.325585,-0.385169,-0.591104,-0.536462,-0.517759,-0.525495,-0.487873,-0.406878,-0.565233,0.526252
2022-05-08 14:57:08.153291-07:00,14:21:41.275793-07:00,408.5465962,305.6120587,335.2960543,344.1524734,421.0054961,353.6854818,356.5664731,433.580286,375.1203797,375.5931777,394.2521827,389.1215144,368.5599983,337.0732486,363.8566737,415.2300502,384.9217264,308.961099,351.78446,331.6315151,383.6095799,366.1465773,320.9664832,362.8142732,403.2088683,406.0780471,346.7191317,351.019544,460.5910598,-0.296229,-0.530499,-0.487556,-0.44114,-0.277036,-0.432606,-0.153896,0.147764,-0.310629,-0.476534,-0.364341,-0.241676,-0.487957,-0.489312,-0.387091,-0.275061,-0.391799,-0.584347,-0.544292,-0.519956,-0.530451,-0.483192,-0.412752,-0.563061,0.528321
2022-05-08 14:57:08.242637-07:00,14:21:41.336079-07:00,406.425309,302.7805037,330.4340046,339.1210093,419.732769,353.7714779,351.9617063,428.5325266,376.2722459,379.0220343,402.789973,403.6451182,371.6631409,339.2130197,369.8625123,420.7708215,385.4170145,310.4945775,351.1751813,328.5691153,380.8985397,366.3889635,319.8742503,363.1101156,401.7502502,404.4079752,344.8244435,351.3473198,458.4468059,-0.329213,-0.550042,-0.524929,-0.498328,-0.303507,-0.442522,-0.206645,0.05253,-0.281234,-0.445585,-0.276953,-0.092192,-0.466638,-0.458446,-0.330284,-0.190178,-0.39814,-0.582569,-0.55095,-0.526907,-0.539838,-0.480917,-0.416021,-0.559984,0.531096
2022-05-08 14:57:08.243887-07:00,14:21:41.365767-07:00,405.1244097,302.4791855,328.656036,334.1429709,416.7406045,352.1275309,344.7905621,420.2062794,374.5078498,376.6173812,404.894202,407.0954159,374.7230336,338.0651992,371.0151343,425.8646379,384.072295,307.3196701,350.3302235,327.9661839,379.7402098,363.7092182,320.0235299,359.8705514,403.6142307,406.1166475,344.4833666,349.6455505,459.8737503,-0.346981,-0.570343,-0.559248,-0.5478,-0.32919,-0.452752,-0.263834,-0.054309,-0.286644,-0.449007,-0.260335,-0.052765,-0.445031,-0.44398,-0.296264,-0.135189,-0.40448,-0.585204,-0.556828,-0.537496,-0.552394,-0.481492,-0.416912,-0.559723,0.530151
2022-05-08 14:57:08.302708-07:00,14:21:41.367388-07:00,405.1543312,301.8265508,325.2937676,330.506827,413.6906823,352.5085117,339.9912514,414.4249509,373.7892929,375.8094849,401.0148419,401.2253252,377.7006807,339.6532755,374.6428208,431.4862654,383.7073693,306.883417,350.2645205,328.0347041,378.4565773,368.0507564,319.5357575,363.3759467,402.8273695,404.9441024,344.8463553,352.2943185,459.7278357,-0.354862,-0.576584,-0.573482,-0.57035,-0.354301,-0.462946,-0.310229,-0.140514,-0.315419,-0.470694,-0.298452,-0.107177,-0.405617,-0.420548,-0.234231,-0.032773,-0.409186,-0.583596,-0.561683,-0.541921,-0.557803,-0.479027,-0.419613,-0.558936,0.531082
2022-05-08 14:57:08.422752-07:00,14:21:41.486812-07:00,403.2306633,299.6344237,324.6992309,329.6378697,409.9802238,350.6441941,336.2482938,408.833619,370.6010576,375.1733618,397.0725376,394.8629007,382.8241299,342.62609,383.4509568,441.926733,384.2601845,309.9845722,350.0800342,328.1599504,380.2947663,366.7583429,320.5301552,361.1246244,404.2130266,405.7725348,343.3154796,351.3349742,459.85049,-0.3655,-0.581258,-0.581258,-0.581258,-0.386373,-0.479698,-0.361625,-0.230542,-0.35109,-0.493372,-0.350072,-0.190007,-0.369984,-0.391101,-0.153082,0.099782,-0.412785,-0.579256,-0.565771,-0.542495,-0.558624,-0.475045,-0.42456,-0.557622,0.532108
2022-05-08 14:57:08.424002-07:00,14:21:41.487832-07:00,403.9671789,299.8145691,325.8590007,331.1207025,408.6886213,349.5900084,333.935975,404.8464481,368.3466448,372.6114751,391.3542376,390.186184,383.3757444,343.0633216,386.9442453,448.4628924,383.0343974,309.9212165,350.0226778,328.6015784,380.2086097,367.6221011,317.9013223,360.9062081,401.1841378,406.057608,344.8351172,352.476604,461.5859164,-0.372557,-0.586054,-0.586054,-0.586054,-0.404604,-0.490333,-0.391179,-0.281492,-0.373078,-0.507405,-0.382749,-0.243383,-0.351748,-0.369223,-0.087184,0.206261,-0.416197,-0.574077,-0.569524,-0.539346,-0.55463,-0.472606,-0.42906,-0.556365,0.531986
2022-05-08 14:57:08.452345-07:00,14:21:41.576122-07:00,405.4571157,299.1357611,324.9862239,328.9990482,408.7653174,349.2862251,333.8468032,402.2224575,366.8145797,369.8569432,390.9295743,385.0848664,385.3044551,343.1010859,390.135234,451.0668952,383.7442388,309.3144311,349.9008432,329.4100474,382.487559,365.329175,319.223034,361.143008,401.6039187,406.5249745,342.3244584,352.5528765,458.6616569,-0.369578,-0.585321,-0.585321,-0.585321,-0.409048,-0.497091,-0.407112,-0.307784,-0.384131,-0.517842,-0.40516,-0.279097,-0.353967,-0.374085,-0.079807,0.225869,-0.410911,-0.566315,-0.565478,-0.525576,-0.537187,-0.474713,-0.429033,-0.557816,0.528602
2022-05-08 14:57:08.512260-07:00,14:21:41.577829-07:00,403.5193437,299.3401096,324.7082452,330.6475811,405.9314906,347.2157851,328.6043238,399.6510194,362.8921264,367.9300212,383.5931758,377.8802373,380.9947307,342.7736225,386.9426084,448.1086917,384.6196305,316.4535288,351.6448172,336.0157017,393.9238882,366.3614839,320.1782123,362.3828488,402.6175093,404.617093,343.9958806,352.1024998,458.342437,-0.369384,-0.586009,-0.586009,-0.586009,-0.424877,-0.510434,-0.436655,-0.355665,-0.409957,-0.54056,-0.452377,-0.354086,-0.368821,-0.394166,-0.110226,0.188589,-0.393145,-0.526498,-0.551547,-0.451393,-0.447283,-0.47422,-0.431059,-0.556767,0.528502
2022-05-08 14:57:08.542932-07:00,14:21:41.606300-07:00,402.8872192,300.3671248,325.6682921,331.2981165,405.987952,345.2518412,327.5205268,397.3835095,361.4646843,366.3723666,378.5339932,370.5235146,379.5567969,339.7711606,381.3700268,441.7762435,385.6178481,321.476068,351.3435856,344.9455986,409.2187584,367.4171923,318.151608,362.3987793,402.8025026,407.0609852,345.1844092,351.9331642,458.7928141,-0.364284,-0.577103,-0.57446,-0.571796,-0.43735,-0.520507,-0.457737,-0.389327,-0.4401,-0.568668,-0.508002,-0.441296,-0.39914,-0.435544,-0.18003,0.095779,-0.383031,-0.468783,-0.540196,-0.325432,-0.291185,-0.468082,-0.436657,-0.554043,0.532228
2022-05-08 14:57:08.632689-07:00,14:21:41.725821-07:00,404.1226497,303.8353376,332.5929819,338.2430213,405.1496306,345.4764969,326.1178859,394.817908,360.7839362,361.693355,370.5178315,361.1659665,376.0003476,337.9962369,372.6658387,431.4293361,384.9358011,321.9418781,352.3814682,353.3781668,424.1203539,367.4478053,318.3271709,361.7638157,402.5289983,407.9219943,342.6286961,351.8436758,460.1030096,-0.338029,-0.5473,-0.52795,-0.507744,-0.440207,-0.532133,-0.480449,-0.424592,-0.466888,-0.602555,-0.575957,-0.547756,-0.439533,-0.489865,-0.278293,-0.043135,-0.392316,-0.446974,-0.532926,-0.227417,-0.159604,-0.469031,-0.432944,-0.555081,0.533342
2022-05-08 14:57:08.662202-07:00,14:21:41.727035-07:00,409.0774036,307.7281892,339.7117838,349.2076376,406.4536063,346.2202205,324.2697954,395.7557375,358.8062284,360.4415324,367.6360867,355.1464483,371.8628843,333.1529421,368.1216107,426.3577244,384.3838609,323.4430735,351.6431561,356.4417794,431.8744749,366.6578954,319.9408119,363.3166565,401.9304554,407.1482272,345.309899,350.6363399,461.2877103,-0.29749,-0.502925,-0.447686,-0.387857,-0.440624,-0.53343,-0.486412,-0.435922,-0.485409,-0.616034,-0.612369,-0.608667,-0.47278,-0.519828,-0.340983,-0.13959,-0.407047,-0.447149,-0.530714,-0.181138,-0.092087,-0.466685,-0.434451,-0.552434,0.536912
2022-05-08 14:57:08.693109-07:00,14:21:41.756400-07:00,411.9736959,311.3298207,346.1023865,355.4342271,408.4003699,348.4774033,326.4801346,396.2105875,354.8378865,358.4981009,365.0073939,350.9165725,370.2836818,332.855584,364.9470717,420.110139,383.2190274,324.5813933,351.3193729,357.4233012,431.7715611,366.1672376,319.4263393,361.8395286,402.5563409,406.7866705,343.9098679,350.9580328,463.0900841,-0.275736,-0.481961,-0.405102,-0.321158,-0.42917,-0.52255,-0.467232,-0.407654,-0.504601,-0.627343,-0.627343,-0.627343,-0.4975,-0.536175,-0.381096,-0.205701,-0.416813,-0.450673,-0.533266,-0.16656,-0.069589,-0.461134,-0.439643,-0.549799,0.540176
2022-05-08 14:57:08.782218-07:00,14:21:41.816755-07:00,413.0593678,311.5037919,348.8671473,358.5059476,409.8864765,347.9899076,329.923572,400.1313143,354.2617134,359.1493184,364.4018614,352.8743225,364.190389,331.6470432,359.8090752,413.4010425,383.7934794,320.9194542,351.1205593,354.8783981,424.2368079,367.280802,317.112267,362.281905,403.7119531,409.2021295,343.0017978,351.0568016,461.4061235,-0.254978,-0.469622,-0.376426,-0.274245,-0.414599,-0.511723,-0.443896,-0.370363,-0.512803,-0.633362,-0.633362,-0.633362,-0.521625,-0.550149,-0.420857,-0.274368,-0.408414,-0.479282,-0.536361,-0.223983,-0.1415,-0.459523,-0.442782,-0.551603,0.537137
2022-05-08 14:57:08.784960-07:00,14:21:41.875721-07:00,416.0545692,313.4891408,353.1890349,363.7971155,413.7821184,350.5388449,334.1472424,406.3184683,356.5208856,358.0000242,364.4149046,351.4239396,364.2310453,332.6018771,358.0566249,412.6041902,384.2915679,316.2533496,352.4462183,346.7383801,412.7935078,368.8299228,318.3157397,362.9840715,402.6266369,406.0125237,344.3382601,351.0228944,460.0490502,-0.22418,-0.45781,-0.346706,-0.224601,-0.369618,-0.489724,-0.385802,-0.27174,-0.508176,-0.632784,-0.632784,-0.632784,-0.54031,-0.56043,-0.455341,-0.336532,-0.385194,-0.510316,-0.52915,-0.303715,-0.246267,-0.463602,-0.44059,-0.555186,0.531717
2022-05-08 14:57:08.873292-07:00,14:21:41.906518-07:00,416.1594514,314.339565,351.6401659,364.7755127,417.6299121,350.6909693,342.6016148,416.7714726,357.821899,359.4798231,363.9939664,353.6902091,362.713799,330.041659,355.4468468,408.5823378,386.972869,314.7784244,353.5545974,340.6366234,400.4250799,367.3020224,319.657753,362.826548,401.9624719,407.6695255,341.8404976,351.2344394,458.6190798,-0.215875,-0.453157,-0.342512,-0.220847,-0.319508,-0.461262,-0.299558,-0.120896,-0.489327,-0.627597,-0.627597,-0.627597,-0.55036,-0.559257,-0.47007,-0.369662,-0.380308,-0.53838,-0.528523,-0.376361,-0.343089,-0.473742,-0.431875,-0.560329,0.524484
