,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W
658,-0.649962,-0.119411,-0.355181,0.661163,-0.659706,0.03871,-0.18762,0.726697,-0.631537,0.194605,-0.009276,0.750469,-0.557998,-0.192638,-0.354412,0.725204,-0.590306,0.003046,-0.094217,0.801656,-0.555979,0.198386,0.176614,0.787615,-0.555477,-0.23928,-0.375634,0.702204,-0.604649,-0.014461,-0.086133,0.791689,-0.56628,0.212452,0.215838,0.766554,-0.446811,-0.291722,-0.345172,0.772084,-0.520652,-0.116884,-0.053103,0.844061,-0.528629,0.07274,0.245684,0.809259,0.050062,-0.303162,-0.556277,0.772103,-0.02867,-0.472779,-0.542206,0.694025,-0.010472,-0.473532,-0.568488,0.672666,-0.485871,-0.36183,-0.526132,0.596819,-0.649962,-0.119411,-0.355181,0.661163,-0.659706,0.03871,-0.18762,0.726697,-0.631537,0.194605,-0.009276,0.750469,-0.557998,-0.192638,-0.354412,0.725204,-0.590306,0.003046,-0.094217,0.801656,-0.555979,0.198386,0.176614,0.787615,-0.555477,-0.23928,-0.375634,0.702204,-0.604649,-0.014461,-0.086133,0.791689,-0.56628,0.212452,0.215838,0.766554,-0.446811,-0.291722,-0.345172,0.772084,-0.520652,-0.116884,-0.053103,0.844061,-0.528629,0.07274,0.245684,0.809259,0.050062,-0.303162,-0.556277,0.772103,-0.02867,-0.472779,-0.542206,0.694025,-0.010472,-0.473532,-0.568488,0.672666,-0.485871,-0.36183,-0.526132,0.596819,-0.649962,-0.119411,-0.355181,0.661163,-0.659706,0.03871,-0.18762,0.726697,-0.631537,0.194605,-0.009276,0.750469,-0.557998,-0.192638,-0.354412,0.725204,-0.590306,0.003046,-0.094217,0.801656,-0.555979,0.198386,0.176614,0.787615,-0.555477,-0.23928,-0.375634,0.702204,-0.604649,-0.014461,-0.086133,0.791689,-0.56628,0.212452,0.215838,0.766554,-0.446811,-0.291722,-0.345172,0.772084,-0.520652,-0.116884,-0.053103,0.844061,-0.528629,0.07274,0.245684,0.809259,0.050062,-0.303162,-0.556277,0.772103,-0.02867,-0.472779,-0.542206,0.694025,-0.010472,-0.473532,-0.568488,0.672666,-0.485871,-0.36183,-0.526132,0.596819
659,-0.6474,-0.096432,-0.338827,0.675848,-0.648713,0.087158,-0.137802,0.743361,-0.598989,0.26389,0.074065,0.752389,-0.558394,-0.160077,-0.338977,0.740045,-0.577109,0.066137,-0.02949,0.813451,-0.507703,0.282253,0.2845,0.762648,-0.558637,-0.221079,-0.358932,0.714294,-0.598829,0.048531,-0.006351,0.79938,-0.515747,0.30815,0.347538,0.719907,-0.448582,-0.269173,-0.336399,0.783042,-0.519842,-0.058692,0.018975,0.852033,-0.497306,0.16238,0.370927,0.76729,0.05347,-0.301608,-0.557835,0.771359,-0.033128,-0.470709,-0.533422,0.701995,-0.018648,-0.471505,-0.554742,0.685272,-0.484166,-0.361988,-0.526544,0.597746,-0.6474,-0.096432,-0.338827,0.675848,-0.648713,0.087158,-0.137802,0.743361,-0.598989,0.26389,0.074065,0.752389,-0.558394,-0.160077,-0.338977,0.740045,-0.577109,0.066137,-0.02949,0.813451,-0.507703,0.282253,0.2845,0.762648,-0.558637,-0.221079,-0.358932,0.714294,-0.598829,0.048531,-0.006351,0.79938,-0.515747,0.30815,0.347538,0.719907,-0.448582,-0.269173,-0.336399,0.783042,-0.519842,-0.058692,0.018975,0.852033,-0.497306,0.16238,0.370927,0.76729,0.05347,-0.301608,-0.557835,0.771359,-0.033128,-0.470709,-0.533422,0.701995,-0.018648,-0.471505,-0.554742,0.685272,-0.484166,-0.361988,-0.526544,0.597746,-0.6474,-0.096432,-0.338827,0.675848,-0.648713,0.087158,-0.137802,0.743361,-0.598989,0.26389,0.074065,0.752389,-0.558394,-0.160077,-0.338977,0.740045,-0.577109,0.066137,-0.02949,0.813451,-0.507703,0.282253,0.2845,0.762648,-0.558637,-0.221079,-0.358932,0.714294,-0.598829,0.048531,-0.006351,0.79938,-0.515747,0.30815,0.347538,0.719907,-0.448582,-0.269173,-0.336399,0.783042,-0.519842,-0.058692,0.018975,0.852033,-0.497306,0.16238,0.370927,0.76729,0.05347,-0.301608,-0.557835,0.771359,-0.033128,-0.470709,-0.533422,0.701995,-0.018648,-0.471505,-0.554742,0.685272,-0.484166,-0.361988,-0.526544,0.597746
660,-0.643431,-0.067787,-0.322595,0.690894,-0.629348,0.150062,-0.074456,0.758853,-0.543616,0.350827,0.18216,0.740419,-0.56046,-0.110482,-0.31564,0.757661,-0.550838,0.151324,0.055772,0.818882,-0.425358,0.381303,0.415453,0.707868,-0.567511,-0.189183,-0.324581,0.732658,-0.584875,0.125619,0.092989,0.795923,-0.439779,0.405529,0.484729,0.638106,-0.458293,-0.235821,-0.315752,0.796653,-0.515241,0.013064,0.10533,0.850448,-0.445753,0.258743,0.500566,0.69555,0.05464,-0.301522,-0.5558,0.772778,-0.041088,-0.470107,-0.517236,0.713987,-0.03142,-0.470853,-0.531798,0.703208,-0.482583,-0.361517,-0.528805,0.597314,-0.643431,-0.067787,-0.322595,0.690894,-0.629348,0.150062,-0.074456,0.758853,-0.543616,0.350827,0.18216,0.740419,-0.56046,-0.110482,-0.31564,0.757661,-0.550838,0.151324,0.055772,0.818882,-0.425358,0.381303,0.415453,0.707868,-0.567511,-0.189183,-0.324581,0.732658,-0.584875,0.125619,0.092989,0.795923,-0.439779,0.405529,0.484729,0.638106,-0.458293,-0.235821,-0.315752,0.796653,-0.515241,0.013064,0.10533,0.850448,-0.445753,0.258743,0.500566,0.69555,0.05464,-0.301522,-0.5558,0.772778,-0.041088,-0.470107,-0.517236,0.713987,-0.03142,-0.470853,-0.531798,0.703208,-0.482583,-0.361517,-0.528805,0.597314,-0.643431,-0.067787,-0.322595,0.690894,-0.629348,0.150062,-0.074456,0.758853,-0.543616,0.350827,0.18216,0.740419,-0.56046,-0.110482,-0.31564,0.757661,-0.550838,0.151324,0.055772,0.818882,-0.425358,0.381303,0.415453,0.707868,-0.567511,-0.189183,-0.324581,0.732658,-0.584875,0.125619,0.092989,0.795923,-0.439779,0.405529,0.484729,0.638106,-0.458293,-0.235821,-0.315752,0.796653,-0.515241,0.013064,0.10533,0.850448,-0.445753,0.258743,0.500566,0.69555,0.05464,-0.301522,-0.5558,0.772778,-0.041088,-0.470107,-0.517236,0.713987,-0.03142,-0.470853,-0.531798,0.703208,-0.482583,-0.361517,-0.528805,0.597314
661,-0.638659,-0.043148,-0.307246,0.704168,-0.606731,0.204019,-0.015043,0.768132,-0.482832,0.420261,0.27944,0.715659,-0.56233,-0.065567,-0.289846,0.771671,-0.520351,0.22304,0.132724,0.813555,-0.340284,0.452456,0.520074,0.639542,-0.574204,-0.156918,-0.286967,0.750544,-0.564553,0.188716,0.178622,0.783429,-0.364415,0.470675,0.583943,0.551976,-0.470854,-0.204406,-0.285877,0.809191,-0.507946,0.073992,0.182777,0.838516,-0.392971,0.330238,0.596712,0.616808,0.057951,-0.299512,-0.552782,0.775478,-0.045948,-0.467904,-0.501254,0.726429,-0.040894,-0.468373,-0.509068,0.720975,-0.479999,-0.362261,-0.528868,0.598887,-0.638659,-0.043148,-0.307246,0.704168,-0.606731,0.204019,-0.015043,0.768132,-0.482832,0.420261,0.27944,0.715659,-0.56233,-0.065567,-0.289846,0.771671,-0.520351,0.22304,0.132724,0.813555,-0.340284,0.452456,0.520074,0.639542,-0.574204,-0.156918,-0.286967,0.750544,-0.564553,0.188716,0.178622,0.783429,-0.364415,0.470675,0.583943,0.551976,-0.470854,-0.204406,-0.285877,0.809191,-0.507946,0.073992,0.182777,0.838516,-0.392971,0.330238,0.596712,0.616808,0.057951,-0.299512,-0.552782,0.775478,-0.045948,-0.467904,-0.501254,0.726429,-0.040894,-0.468373,-0.509068,0.720975,-0.479999,-0.362261,-0.528868,0.598887,-0.638659,-0.043148,-0.307246,0.704168,-0.606731,0.204019,-0.015043,0.768132,-0.482832,0.420261,0.27944,0.715659,-0.56233,-0.065567,-0.289846,0.771671,-0.520351,0.22304,0.132724,0.813555,-0.340284,0.452456,0.520074,0.639542,-0.574204,-0.156918,-0.286967,0.750544,-0.564553,0.188716,0.178622,0.783429,-0.364415,0.470675,0.583943,0.551976,-0.470854,-0.204406,-0.285877,0.809191,-0.507946,0.073992,0.182777,0.838516,-0.392971,0.330238,0.596712,0.616808,0.057951,-0.299512,-0.552782,0.775478,-0.045948,-0.467904,-0.501254,0.726429,-0.040894,-0.468373,-0.509068,0.720975,-0.479999,-0.362261,-0.528868,0.598887
662,-0.63315,-0.010937,-0.287382,0.718619,-0.577106,0.260668,0.047256,0.772508,-0.410374,0.482278,0.372831,0.678232,-0.569487,-0.021234,-0.249135,0.783049,-0.490519,0.2901,0.213883,0.793403,-0.255733,0.509281,0.60896,0.551726,-0.581626,-0.118284,-0.241332,0.767776,-0.539064,0.248373,0.259149,0.761947,-0.288012,0.518969,0.6594,0.461424,-0.487969,-0.168502,-0.247983,0.819755,-0.497904,0.136373,0.25806,0.816639,-0.334004,0.393634,0.674005,0.528404,0.059491,-0.300469,-0.55056,0.776571,-0.054016,-0.468027,-0.48367,0.737629,-0.053994,-0.468029,-0.483705,0.737606,-0.477703,-0.362698,-0.530102,0.599368,-0.63315,-0.010937,-0.287382,0.718619,-0.577106,0.260668,0.047256,0.772508,-0.410374,0.482278,0.372831,0.678232,-0.569487,-0.021234,-0.249135,0.783049,-0.490519,0.2901,0.213883,0.793403,-0.255733,0.509281,0.60896,0.551726,-0.581626,-0.118284,-0.241332,0.767776,-0.539064,0.248373,0.259149,0.761947,-0.288012,0.518969,0.6594,0.461424,-0.487969,-0.168502,-0.247983,0.819755,-0.497904,0.136373,0.25806,0.816639,-0.334004,0.393634,0.674005,0.528404,0.059491,-0.300469,-0.55056,0.776571,-0.054016,-0.468027,-0.48367,0.737629,-0.053994,-0.468029,-0.483705,0.737606,-0.477703,-0.362698,-0.530102,0.599368,-0.63315,-0.010937,-0.287382,0.718619,-0.577106,0.260668,0.047256,0.772508,-0.410374,0.482278,0.372831,0.678232,-0.569487,-0.021234,-0.249135,0.783049,-0.490519,0.2901,0.213883,0.793403,-0.255733,0.509281,0.60896,0.551726,-0.581626,-0.118284,-0.241332,0.767776,-0.539064,0.248373,0.259149,0.761947,-0.288012,0.518969,0.6594,0.461424,-0.487969,-0.168502,-0.247983,0.819755,-0.497904,0.136373,0.25806,0.816639,-0.334004,0.393634,0.674005,0.528404,0.059491,-0.300469,-0.55056,0.776571,-0.054016,-0.468027,-0.48367,0.737629,-0.053994,-0.468029,-0.483705,0.737606,-0.477703,-0.362698,-0.530102,0.599368
663,-0.627646,0.019937,-0.263149,0.732404,-0.548372,0.305983,0.102637,0.771446,-0.346575,0.523663,0.445491,0.638123,-0.577978,0.021318,-0.194174,0.792328,-0.458086,0.353086,0.302189,0.75774,-0.167778,0.553501,0.686132,0.44126,-0.588137,-0.076666,-0.184155,0.783776,-0.506715,0.308257,0.346847,0.726577,-0.202324,0.557537,0.725226,0.349663,-0.508135,-0.134567,-0.198032,0.827329,-0.489664,0.19115,0.328232,0.784828,-0.282578,0.443237,0.728064,0.440016,0.05947,-0.301182,-0.544619,0.780476,-0.063732,-0.467987,-0.460139,0.751797,-0.069046,-0.467232,-0.451567,0.756977,-0.475062,-0.362032,-0.531177,0.600915,-0.627646,0.019937,-0.263149,0.732404,-0.548372,0.305983,0.102637,0.771446,-0.346575,0.523663,0.445491,0.638123,-0.577978,0.021318,-0.194174,0.792328,-0.458086,0.353086,0.302189,0.75774,-0.167778,0.553501,0.686132,0.44126,-0.588137,-0.076666,-0.184155,0.783776,-0.506715,0.308257,0.346847,0.726577,-0.202324,0.557537,0.725226,0.349663,-0.508135,-0.134567,-0.198032,0.827329,-0.489664,0.19115,0.328232,0.784828,-0.282578,0.443237,0.728064,0.440016,0.05947,-0.301182,-0.544619,0.780476,-0.063732,-0.467987,-0.460139,0.751797,-0.069046,-0.467232,-0.451567,0.756977,-0.475062,-0.362032,-0.531177,0.600915,-0.627646,0.019937,-0.263149,0.732404,-0.548372,0.305983,0.102637,0.771446,-0.346575,0.523663,0.445491,0.638123,-0.577978,0.021318,-0.194174,0.792328,-0.458086,0.353086,0.302189,0.75774,-0.167778,0.553501,0.686132,0.44126,-0.588137,-0.076666,-0.184155,0.783776,-0.506715,0.308257,0.346847,0.726577,-0.202324,0.557537,0.725226,0.349663,-0.508135,-0.134567,-0.198032,0.827329,-0.489664,0.19115,0.328232,0.784828,-0.282578,0.443237,0.728064,0.440016,0.05947,-0.301182,-0.544619,0.780476,-0.063732,-0.467987,-0.460139,0.751797,-0.069046,-0.467232,-0.451567,0.756977,-0.475062,-0.362032,-0.531177,0.600915
664,-0.620372,0.045208,-0.239768,0.74539,-0.520664,0.340315,0.151685,0.768171,-0.290381,0.550076,0.505099,0.598306,-0.582343,0.05405,-0.144101,0.798242,-0.429023,0.397472,0.371756,0.720939,-0.09829,0.576528,0.733881,0.345506,-0.590364,-0.045002,-0.130723,0.795209,-0.479092,0.347888,0.415166,0.690711,-0.139935,0.575303,0.763577,0.257672,-0.526512,-0.112969,-0.142613,0.830473,-0.485994,0.231918,0.393984,0.744849,-0.243373,0.48036,0.76674,0.349475,0.061093,-0.305831,-0.530552,0.788194,-0.072208,-0.472163,-0.425587,0.768586,-0.083316,-0.47033,-0.407355,0.778403,-0.468659,-0.365584,-0.533316,0.601898,-0.620372,0.045208,-0.239768,0.74539,-0.520664,0.340315,0.151685,0.768171,-0.290381,0.550076,0.505099,0.598306,-0.582343,0.05405,-0.144101,0.798242,-0.429023,0.397472,0.371756,0.720939,-0.09829,0.576528,0.733881,0.345506,-0.590364,-0.045002,-0.130723,0.795209,-0.479092,0.347888,0.415166,0.690711,-0.139935,0.575303,0.763577,0.257672,-0.526512,-0.112969,-0.142613,0.830473,-0.485994,0.231918,0.393984,0.744849,-0.243373,0.48036,0.76674,0.349475,0.061093,-0.305831,-0.530552,0.788194,-0.072208,-0.472163,-0.425587,0.768586,-0.083316,-0.47033,-0.407355,0.778403,-0.468659,-0.365584,-0.533316,0.601898,-0.620372,0.045208,-0.239768,0.74539,-0.520664,0.340315,0.151685,0.768171,-0.290381,0.550076,0.505099,0.598306,-0.582343,0.05405,-0.144101,0.798242,-0.429023,0.397472,0.371756,0.720939,-0.09829,0.576528,0.733881,0.345506,-0.590364,-0.045002,-0.130723,0.795209,-0.479092,0.347888,0.415166,0.690711,-0.139935,0.575303,0.763577,0.257672,-0.526512,-0.112969,-0.142613,0.830473,-0.485994,0.231918,0.393984,0.744849,-0.243373,0.48036,0.76674,0.349475,0.061093,-0.305831,-0.530552,0.788194,-0.072208,-0.472163,-0.425587,0.768586,-0.083316,-0.47033,-0.407355,0.778403,-0.468659,-0.365584,-0.533316,0.601898
665,-0.616799,0.067772,-0.219406,0.752879,-0.49936,0.36834,0.188329,0.761248,-0.246868,0.569289,0.54513,0.563736,-0.585595,0.081522,-0.106507,0.79943,-0.406885,0.428966,0.415365,0.691306,-0.05049,0.589082,0.755849,0.281292,-0.592103,-0.017957,-0.087276,0.800921,-0.456783,0.377171,0.462857,0.659435,-0.094396,0.584806,0.782903,0.190143,-0.54033,-0.096552,-0.097389,0.830202,-0.48387,0.259131,0.438138,0.711868,-0.219109,0.50326,0.785051,0.287081,0.060004,-0.305293,-0.524464,0.792549,-0.079637,-0.47104,-0.406205,0.778959,-0.093736,-0.468439,-0.382648,0.790797,-0.467692,-0.365066,-0.53323,0.603039,-0.616799,0.067772,-0.219406,0.752879,-0.49936,0.36834,0.188329,0.761248,-0.246868,0.569289,0.54513,0.563736,-0.585595,0.081522,-0.106507,0.79943,-0.406885,0.428966,0.415365,0.691306,-0.05049,0.589082,0.755849,0.281292,-0.592103,-0.017957,-0.087276,0.800921,-0.456783,0.377171,0.462857,0.659435,-0.094396,0.584806,0.782903,0.190143,-0.54033,-0.096552,-0.097389,0.830202,-0.48387,0.259131,0.438138,0.711868,-0.219109,0.50326,0.785051,0.287081,0.060004,-0.305293,-0.524464,0.792549,-0.079637,-0.47104,-0.406205,0.778959,-0.093736,-0.468439,-0.382648,0.790797,-0.467692,-0.365066,-0.53323,0.603039,-0.616799,0.067772,-0.219406,0.752879,-0.49936,0.36834,0.188329,0.761248,-0.246868,0.569289,0.54513,0.563736,-0.585595,0.081522,-0.106507,0.79943,-0.406885,0.428966,0.415365,0.691306,-0.05049,0.589082,0.755849,0.281292,-0.592103,-0.017957,-0.087276,0.800921,-0.456783,0.377171,0.462857,0.659435,-0.094396,0.584806,0.782903,0.190143,-0.54033,-0.096552,-0.097389,0.830202,-0.48387,0.259131,0.438138,0.711868,-0.219109,0.50326,0.785051,0.287081,0.060004,-0.305293,-0.524464,0.792549,-0.079637,-0.47104,-0.406205,0.778959,-0.093736,-0.468439,-0.382648,0.790797,-0.467692,-0.365066,-0.53323,0.603039
666,-0.614738,0.084425,-0.200749,0.758069,-0.484495,0.387679,0.216334,0.75377,-0.217187,0.581258,0.572216,0.536226,-0.586862,0.097482,-0.083978,0.799398,-0.394924,0.44491,0.437521,0.674289,-0.027182,0.594282,0.764253,0.249014,-0.592391,0.002204,-0.05112,0.804025,-0.439547,0.397152,0.498752,0.632704,-0.062071,0.589134,0.793734,0.138038,-0.549581,-0.085513,-0.058895,0.828963,-0.482775,0.276188,0.471352,0.684452,-0.204835,0.517102,0.79546,0.240607,0.0612,-0.303172,-0.528029,0.790902,-0.090351,-0.466798,-0.391029,0.788056,-0.108793,-0.462847,-0.359466,0.802945,-0.467783,-0.363745,-0.531721,0.605096,-0.614738,0.084425,-0.200749,0.758069,-0.484495,0.387679,0.216334,0.75377,-0.217187,0.581258,0.572216,0.536226,-0.586862,0.097482,-0.083978,0.799398,-0.394924,0.44491,0.437521,0.674289,-0.027182,0.594282,0.764253,0.249014,-0.592391,0.002204,-0.05112,0.804025,-0.439547,0.397152,0.498752,0.632704,-0.062071,0.589134,0.793734,0.138038,-0.549581,-0.085513,-0.058895,0.828963,-0.482775,0.276188,0.471352,0.684452,-0.204835,0.517102,0.79546,0.240607,0.0612,-0.303172,-0.528029,0.790902,-0.090351,-0.466798,-0.391029,0.788056,-0.108793,-0.462847,-0.359466,0.802945,-0.467783,-0.363745,-0.531721,0.605096,-0.614738,0.084425,-0.200749,0.758069,-0.484495,0.387679,0.216334,0.75377,-0.217187,0.581258,0.572216,0.536226,-0.586862,0.097482,-0.083978,0.799398,-0.394924,0.44491,0.437521,0.674289,-0.027182,0.594282,0.764253,0.249014,-0.592391,0.002204,-0.05112,0.804025,-0.439547,0.397152,0.498752,0.632704,-0.062071,0.589134,0.793734,0.138038,-0.549581,-0.085513,-0.058895,0.828963,-0.482775,0.276188,0.471352,0.684452,-0.204835,0.517102,0.79546,0.240607,0.0612,-0.303172,-0.528029,0.790902,-0.090351,-0.466798,-0.391029,0.788056,-0.108793,-0.462847,-0.359466,0.802945,-0.467783,-0.363745,-0.531721,0.605096
667,-0.61338,0.097719,-0.18694,0.761098,-0.473646,0.4018,0.235105,0.747624,-0.196415,0.589241,0.588901,0.517119,-0.58723,0.106189,-0.073778,0.799025,-0.388002,0.453399,0.447767,0.665875,-0.014178,0.596586,0.767823,0.233092,-0.59198,0.01713,-0.026842,0.805323,-0.426843,0.410535,0.521356,0.614373,-0.040165,0.590864,0.798959,0.104551,-0.555303,-0.076554,-0.031671,0.827511,-0.480803,0.288185,0.49369,0.664867,-0.194249,0.525823,0.801312,0.208989,0.064491,-0.29827,-0.537028,0.786433,-0.100969,-0.459154,-0.37925,0.796964,-0.123871,-0.453512,-0.3388,0.814983,-0.468981,-0.361651,-0.530691,0.606327,-0.61338,0.097719,-0.18694,0.761098,-0.473646,0.4018,0.235105,0.747624,-0.196415,0.589241,0.588901,0.517119,-0.58723,0.106189,-0.073778,0.799025,-0.388002,0.453399,0.447767,0.665875,-0.014178,0.596586,0.767823,0.233092,-0.59198,0.01713,-0.026842,0.805323,-0.426843,0.410535,0.521356,0.614373,-0.040165,0.590864,0.798959,0.104551,-0.555303,-0.076554,-0.031671,0.827511,-0.480803,0.288185,0.49369,0.664867,-0.194249,0.525823,0.801312,0.208989,0.064491,-0.29827,-0.537028,0.786433,-0.100969,-0.459154,-0.37925,0.796964,-0.123871,-0.453512,-0.3388,0.814983,-0.468981,-0.361651,-0.530691,0.606327,-0.61338,0.097719,-0.18694,0.761098,-0.473646,0.4018,0.235105,0.747624,-0.196415,0.589241,0.588901,0.517119,-0.58723,0.106189,-0.073778,0.799025,-0.388002,0.453399,0.447767,0.665875,-0.014178,0.596586,0.767823,0.233092,-0.59198,0.01713,-0.026842,0.805323,-0.426843,0.410535,0.521356,0.614373,-0.040165,0.590864,0.798959,0.104551,-0.555303,-0.076554,-0.031671,0.827511,-0.480803,0.288185,0.49369,0.664867,-0.194249,0.525823,0.801312,0.208989,0.064491,-0.29827,-0.537028,0.786433,-0.100969,-0.459154,-0.37925,0.796964,-0.123871,-0.453512,-0.3388,0.814983,-0.468981,-0.361651,-0.530691,0.606327
668,-0.612301,0.106851,-0.179481,0.762533,-0.466199,0.411082,0.24547,0.743918,-0.182646,0.594113,0.598049,0.505972,-0.587143,0.111058,-0.070787,0.798698,-0.383331,0.458397,0.452087,0.662229,-0.005409,0.597529,0.769622,0.224972,-0.591446,0.025909,-0.01364,0.805813,-0.419663,0.417567,0.532744,0.604736,-0.02887,0.591308,0.801103,0.088063,-0.558608,-0.070686,-0.015475,0.82627,-0.479116,0.295783,0.506836,0.652747,-0.187118,0.531061,0.804346,0.189707,0.066819,-0.295595,-0.546796,0.780496,-0.110848,-0.453382,-0.371571,0.802554,-0.137133,-0.446136,-0.324073,0.822882,-0.47032,-0.359658,-0.531084,0.606132,-0.612301,0.106851,-0.179481,0.762533,-0.466199,0.411082,0.24547,0.743918,-0.182646,0.594113,0.598049,0.505972,-0.587143,0.111058,-0.070787,0.798698,-0.383331,0.458397,0.452087,0.662229,-0.005409,0.597529,0.769622,0.224972,-0.591446,0.025909,-0.01364,0.805813,-0.419663,0.417567,0.532744,0.604736,-0.02887,0.591308,0.801103,0.088063,-0.558608,-0.070686,-0.015475,0.82627,-0.479116,0.295783,0.506836,0.652747,-0.187118,0.531061,0.804346,0.189707,0.066819,-0.295595,-0.546796,0.780496,-0.110848,-0.453382,-0.371571,0.802554,-0.137133,-0.446136,-0.324073,0.822882,-0.47032,-0.359658,-0.531084,0.606132,-0.612301,0.106851,-0.179481,0.762533,-0.466199,0.411082,0.24547,0.743918,-0.182646,0.594113,0.598049,0.505972,-0.587143,0.111058,-0.070787,0.798698,-0.383331,0.458397,0.452087,0.662229,-0.005409,0.597529,0.769622,0.224972,-0.591446,0.025909,-0.01364,0.805813,-0.419663,0.417567,0.532744,0.604736,-0.02887,0.591308,0.801103,0.088063,-0.558608,-0.070686,-0.015475,0.82627,-0.479116,0.295783,0.506836,0.652747,-0.187118,0.531061,0.804346,0.189707,0.066819,-0.295595,-0.546796,0.780496,-0.110848,-0.453382,-0.371571,0.802554,-0.137133,-0.446136,-0.324073,0.822882,-0.47032,-0.359658,-0.531084,0.606132
