,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W
593,-0.606077,-0.104009,-0.38018,0.690881,-0.608931,0.085733,-0.151432,0.7739,-0.553797,0.26731,0.091738,0.783223,-0.521902,-0.160497,-0.37913,0.747074,-0.541538,0.069826,-0.036045,0.836995,-0.464117,0.287634,0.3135,0.776904,-0.53221,-0.228232,-0.381387,0.72056,-0.576763,0.051788,0.006409,0.815243,-0.483039,0.319391,0.392668,0.714475,-0.426716,-0.290609,-0.365273,0.774619,-0.513208,-0.056187,0.041271,0.855428,-0.479485,0.191397,0.438148,0.735859,0.069735,-0.390207,-0.531197,0.748803,-0.021272,-0.551987,-0.498908,0.667794,0.01374,-0.552226,-0.540212,0.634846,-0.433683,-0.395723,-0.583332,0.56129,-0.606077,-0.104009,-0.38018,0.690881,-0.608931,0.085733,-0.151432,0.7739,-0.553797,0.26731,0.091738,0.783223,-0.521902,-0.160497,-0.37913,0.747074,-0.541538,0.069826,-0.036045,0.836995,-0.464117,0.287634,0.3135,0.776904,-0.53221,-0.228232,-0.381387,0.72056,-0.576763,0.051788,0.006409,0.815243,-0.483039,0.319391,0.392668,0.714475,-0.426716,-0.290609,-0.365273,0.774619,-0.513208,-0.056187,0.041271,0.855428,-0.479485,0.191397,0.438148,0.735859,0.069735,-0.390207,-0.531197,0.748803,-0.021272,-0.551987,-0.498908,0.667794,0.01374,-0.552226,-0.540212,0.634846,-0.433683,-0.395723,-0.583332,0.56129
594,-0.599876,-0.073365,-0.364293,0.708559,-0.58467,0.152949,-0.077419,0.792953,-0.487104,0.357716,0.220361,0.765644,-0.527267,-0.106539,-0.348215,0.767714,-0.512225,0.164266,0.070631,0.840032,-0.366964,0.393308,0.471524,0.698793,-0.544754,-0.196666,-0.338729,0.741504,-0.564537,0.129353,0.116334,0.806866,-0.404778,0.414233,0.5344,0.615616,-0.444659,-0.259437,-0.335075,0.78911,-0.514664,0.012225,0.128418,0.847632,-0.431838,0.280255,0.553777,0.654449,0.072728,-0.391652,-0.524221,0.75267,-0.027863,-0.553559,-0.479081,0.680645,-0.002245,-0.554255,-0.510031,0.657772,-0.429837,-0.398589,-0.587456,0.557908,-0.599876,-0.073365,-0.364293,0.708559,-0.58467,0.152949,-0.077419,0.792953,-0.487104,0.357716,0.220361,0.765644,-0.527267,-0.106539,-0.348215,0.767714,-0.512225,0.164266,0.070631,0.840032,-0.366964,0.393308,0.471524,0.698793,-0.544754,-0.196666,-0.338729,0.741504,-0.564537,0.129353,0.116334,0.806866,-0.404778,0.414233,0.5344,0.615616,-0.444659,-0.259437,-0.335075,0.78911,-0.514664,0.012225,0.128418,0.847632,-0.431838,0.280255,0.553777,0.654449,0.072728,-0.391652,-0.524221,0.75267,-0.027863,-0.553559,-0.479081,0.680645,-0.002245,-0.554255,-0.510031,0.657772,-0.429837,-0.398589,-0.587456,0.557908
595,-0.5946,-0.03744,-0.34239,0.726512,-0.552613,0.222641,0.004391,0.803138,-0.402573,0.439187,0.350314,0.722724,-0.542599,-0.056599,-0.292649,0.785327,-0.484511,0.250733,0.186798,0.817,-0.267163,0.475648,0.604845,0.580125,-0.559438,-0.151167,-0.277627,0.766226,-0.540437,0.209165,0.229579,0.781967,-0.311906,0.488402,0.647776,0.494535,-0.47357,-0.219518,-0.283376,0.804513,-0.514593,0.087468,0.222377,0.823463,-0.374444,0.363659,0.649838,0.552498,0.077576,-0.385911,-0.519481,0.758416,-0.035313,-0.54846,-0.458161,0.698594,-0.019908,-0.549235,-0.477585,0.685461,-0.428113,-0.398433,-0.589512,0.557177,-0.5946,-0.03744,-0.34239,0.726512,-0.552613,0.222641,0.004391,0.803138,-0.402573,0.439187,0.350314,0.722724,-0.542599,-0.056599,-0.292649,0.785327,-0.484511,0.250733,0.186798,0.817,-0.267163,0.475648,0.604845,0.580125,-0.559438,-0.151167,-0.277627,0.766226,-0.540437,0.209165,0.229579,0.781967,-0.311906,0.488402,0.647776,0.494535,-0.47357,-0.219518,-0.283376,0.804513,-0.514593,0.087468,0.222377,0.823463,-0.374444,0.363659,0.649838,0.552498,0.077576,-0.385911,-0.519481,0.758416,-0.035313,-0.54846,-0.458161,0.698594,-0.019908,-0.549235,-0.477585,0.685461,-0.428113,-0.398433,-0.589512,0.557177
596,-0.590607,-0.000757,-0.308157,0.745803,-0.518612,0.282592,0.087285,0.802225,-0.319543,0.496698,0.46134,0.662079,-0.559322,-0.002766,-0.21736,0.799941,-0.451442,0.330225,0.300671,0.772495,-0.166764,0.53389,0.70095,0.442516,-0.574036,-0.104043,-0.193442,0.78882,-0.512866,0.278049,0.342718,0.736344,-0.226056,0.537812,0.728096,0.359907,-0.50706,-0.183717,-0.211565,0.815094,-0.518105,0.149761,0.308468,0.783573,-0.330842,0.425917,0.710432,0.452133,0.08086,-0.384122,-0.513385,0.763118,-0.046636,-0.546593,-0.43182,0.715956,-0.041379,-0.547017,-0.438684,0.71177,-0.425356,-0.400305,-0.589077,0.558405,-0.590607,-0.000757,-0.308157,0.745803,-0.518612,0.282592,0.087285,0.802225,-0.319543,0.496698,0.46134,0.662079,-0.559322,-0.002766,-0.21736,0.799941,-0.451442,0.330225,0.300671,0.772495,-0.166764,0.53389,0.70095,0.442516,-0.574036,-0.104043,-0.193442,0.78882,-0.512866,0.278049,0.342718,0.736344,-0.226056,0.537812,0.728096,0.359907,-0.50706,-0.183717,-0.211565,0.815094,-0.518105,0.149761,0.308468,0.783573,-0.330842,0.425917,0.710432,0.452133,0.08086,-0.384122,-0.513385,0.763118,-0.046636,-0.546593,-0.43182,0.715956,-0.041379,-0.547017,-0.438684,0.71177,-0.425356,-0.400305,-0.589077,0.558405
597,-0.588335,0.02097,-0.284229,0.756727,-0.49781,0.314266,0.135315,0.796939,-0.271954,0.522129,0.518072,0.620502,-0.566901,0.026713,-0.176318,0.804252,-0.431696,0.368415,0.353354,0.743673,-0.115496,0.555654,0.734878,0.3713,-0.580481,-0.071003,-0.137923,0.799361,-0.488493,0.321518,0.412145,0.698668,-0.16435,0.561238,0.766341,0.265935,-0.532182,-0.166474,-0.151916,0.816083,-0.524356,0.189689,0.373152,0.741503,-0.302503,0.468426,0.74591,0.364263,0.086618,-0.38401,-0.514378,0.761872,-0.057642,-0.545348,-0.412416,0.727452,-0.061193,-0.544961,-0.407669,0.730123,-0.42295,-0.402915,-0.591221,0.556086,-0.588335,0.02097,-0.284229,0.756727,-0.49781,0.314266,0.135315,0.796939,-0.271954,0.522129,0.518072,0.620502,-0.566901,0.026713,-0.176318,0.804252,-0.431696,0.368415,0.353354,0.743673,-0.115496,0.555654,0.734878,0.3713,-0.580481,-0.071003,-0.137923,0.799361,-0.488493,0.321518,0.412145,0.698668,-0.16435,0.561238,0.766341,0.265935,-0.532182,-0.166474,-0.151916,0.816083,-0.524356,0.189689,0.373152,0.741503,-0.302503,0.468426,0.74591,0.364263,0.086618,-0.38401,-0.514378,0.761872,-0.057642,-0.545348,-0.412416,0.727452,-0.061193,-0.544961,-0.407669,0.730123,-0.42295,-0.402915,-0.591221,0.556086
598,-0.588405,0.038503,-0.271848,0.760523,-0.485921,0.334042,0.155393,0.792559,-0.246695,0.535579,0.538906,0.601563,-0.569703,0.043235,-0.164355,0.804087,-0.421387,0.385829,0.367299,0.733935,-0.093161,0.563695,0.742136,0.350432,-0.583615,-0.047164,-0.109911,0.803174,-0.471579,0.34705,0.443632,0.678499,-0.128513,0.57124,0.779835,0.22142,-0.545569,-0.150887,-0.120704,0.815487,-0.524075,0.213911,0.40273,0.719303,-0.28416,0.489556,0.758316,0.323333,0.088435,-0.380336,-0.526635,0.755102,-0.072183,-0.539126,-0.406442,0.734124,-0.082362,-0.537665,-0.392491,0.741676,-0.426724,-0.399366,-0.593456,0.553374,-0.588405,0.038503,-0.271848,0.760523,-0.485921,0.334042,0.155393,0.792559,-0.246695,0.535579,0.538906,0.601563,-0.569703,0.043235,-0.164355,0.804087,-0.421387,0.385829,0.367299,0.733935,-0.093161,0.563695,0.742136,0.350432,-0.583615,-0.047164,-0.109911,0.803174,-0.471579,0.34705,0.443632,0.678499,-0.128513,0.57124,0.779835,0.22142,-0.545569,-0.150887,-0.120704,0.815487,-0.524075,0.213911,0.40273,0.719303,-0.28416,0.489556,0.758316,0.323333,0.088435,-0.380336,-0.526635,0.755102,-0.072183,-0.539126,-0.406442,0.734124,-0.082362,-0.537665,-0.392491,0.741676,-0.426724,-0.399366,-0.593456,0.553374
599,-0.587086,0.044873,-0.25983,0.765379,-0.480341,0.340523,0.170969,0.789992,-0.2367,0.539125,0.553042,0.589459,-0.56944,0.044325,-0.158366,0.805415,-0.418636,0.388549,0.376355,0.729473,-0.086594,0.56456,0.748143,0.337722,-0.583411,-0.039834,-0.091012,0.806078,-0.465293,0.354199,0.46231,0.666569,-0.11693,0.572959,0.786862,0.197215,-0.551344,-0.146486,-0.094888,0.815817,-0.525104,0.222945,0.426072,0.702157,-0.27754,0.498407,0.767448,0.292548,0.096809,-0.376476,-0.533945,0.750864,-0.079134,-0.534003,-0.396423,0.742582,-0.095225,-0.53137,-0.373816,0.754215,-0.424774,-0.400101,-0.59242,0.55545,-0.587086,0.044873,-0.25983,0.765379,-0.480341,0.340523,0.170969,0.789992,-0.2367,0.539125,0.553042,0.589459,-0.56944,0.044325,-0.158366,0.805415,-0.418636,0.388549,0.376355,0.729473,-0.086594,0.56456,0.748143,0.337722,-0.583411,-0.039834,-0.091012,0.806078,-0.465293,0.354199,0.46231,0.666569,-0.11693,0.572959,0.786862,0.197215,-0.551344,-0.146486,-0.094888,0.815817,-0.525104,0.222945,0.426072,0.702157,-0.27754,0.498407,0.767448,0.292548,0.096809,-0.376476,-0.533945,0.750864,-0.079134,-0.534003,-0.396423,0.742582,-0.095225,-0.53137,-0.373816,0.754215,-0.424774,-0.400101,-0.59242,0.55545
600,-0.587911,0.051913,-0.251931,0.76694,-0.476593,0.348128,0.180431,0.786836,-0.22827,0.544267,0.560925,0.580542,-0.570031,0.047985,-0.15532,0.80538,-0.415213,0.393493,0.381705,0.725991,-0.078513,0.566634,0.751527,0.328586,-0.584033,-0.034343,-0.080339,0.807014,-0.461562,0.359492,0.472031,0.659479,-0.109703,0.574665,0.789809,0.184194,-0.554865,-0.141544,-0.079414,0.815956,-0.524679,0.229393,0.438878,0.692443,-0.272876,0.503436,0.771794,0.27645,0.09976,-0.370877,-0.54339,0.746476,-0.089406,-0.526375,-0.389683,0.750388,-0.11007,-0.522445,-0.359824,0.765155,-0.427274,-0.397531,-0.590323,0.557607,-0.587911,0.051913,-0.251931,0.76694,-0.476593,0.348128,0.180431,0.786836,-0.22827,0.544267,0.560925,0.580542,-0.570031,0.047985,-0.15532,0.80538,-0.415213,0.393493,0.381705,0.725991,-0.078513,0.566634,0.751527,0.328586,-0.584033,-0.034343,-0.080339,0.807014,-0.461562,0.359492,0.472031,0.659479,-0.109703,0.574665,0.789809,0.184194,-0.554865,-0.141544,-0.079414,0.815956,-0.524679,0.229393,0.438878,0.692443,-0.272876,0.503436,0.771794,0.27645,0.09976,-0.370877,-0.54339,0.746476,-0.089406,-0.526375,-0.389683,0.750388,-0.11007,-0.522445,-0.359824,0.765155,-0.427274,-0.397531,-0.590323,0.557607
601,-0.587508,0.054198,-0.246888,0.768729,-0.47494,0.35005,0.185961,0.785694,-0.225662,0.545142,0.565281,0.576502,-0.569934,0.047874,-0.151893,0.806109,-0.414447,0.394145,0.386232,0.723676,-0.076416,0.566814,0.75424,0.322498,-0.583664,-0.033435,-0.074015,0.807924,-0.460525,0.360136,0.477676,0.655778,-0.108242,0.574513,0.791689,0.177335,-0.555882,-0.140128,-0.069667,0.816398,-0.524362,0.2317,0.44758,0.686318,-0.270662,0.505354,0.77518,0.265434,0.105388,-0.36748,-0.550378,0.742251,-0.094259,-0.521775,-0.384671,0.755576,-0.118228,-0.516872,-0.349406,0.772516,-0.426563,-0.397666,-0.588525,0.55995,-0.587508,0.054198,-0.246888,0.768729,-0.47494,0.35005,0.185961,0.785694,-0.225662,0.545142,0.565281,0.576502,-0.569934,0.047874,-0.151893,0.806109,-0.414447,0.394145,0.386232,0.723676,-0.076416,0.566814,0.75424,0.322498,-0.583664,-0.033435,-0.074015,0.807924,-0.460525,0.360136,0.477676,0.655778,-0.108242,0.574513,0.791689,0.177335,-0.555882,-0.140128,-0.069667,0.816398,-0.524362,0.2317,0.44758,0.686318,-0.270662,0.505354,0.77518,0.265434,0.105388,-0.36748,-0.550378,0.742251,-0.094259,-0.521775,-0.384671,0.755576,-0.118228,-0.516872,-0.349406,0.772516,-0.426563,-0.397666,-0.588525,0.55995
602,-0.587802,0.058237,-0.242189,0.769703,-0.473071,0.353703,0.190559,0.784082,-0.222124,0.547324,0.568437,0.572693,-0.570379,0.050226,-0.147575,0.806453,-0.412878,0.39672,0.390623,0.720805,-0.072944,0.567921,0.756221,0.316663,-0.583604,-0.030332,-0.06844,0.80858,-0.45838,0.362494,0.482392,0.652521,-0.104991,0.574883,0.793107,0.171661,-0.55643,-0.136698,-0.062954,0.817151,-0.522719,0.23466,0.453229,0.682849,-0.267624,0.506634,0.777458,0.259344,0.108397,-0.362819,-0.556695,0.739394,-0.098961,-0.516036,-0.38116,0.760678,-0.125122,-0.510324,-0.341912,0.779108,-0.427682,-0.396295,-0.586076,0.562631,-0.587802,0.058237,-0.242189,0.769703,-0.473071,0.353703,0.190559,0.784082,-0.222124,0.547324,0.568437,0.572693,-0.570379,0.050226,-0.147575,0.806453,-0.412878,0.39672,0.390623,0.720805,-0.072944,0.567921,0.756221,0.316663,-0.583604,-0.030332,-0.06844,0.80858,-0.45838,0.362494,0.482392,0.652521,-0.104991,0.574883,0.793107,0.171661,-0.55643,-0.136698,-0.062954,0.817151,-0.522719,0.23466,0.453229,0.682849,-0.267624,0.506634,0.777458,0.259344,0.108397,-0.362819,-0.556695,0.739394,-0.098961,-0.516036,-0.38116,0.760678,-0.125122,-0.510324,-0.341912,0.779108,-0.427682,-0.396295,-0.586076,0.562631
603,-0.588173,0.057848,-0.240894,0.769855,-0.473667,0.353459,0.191576,0.783585,-0.22288,0.547374,0.568926,0.571865,-0.570899,0.049569,-0.146143,0.806387,-0.413763,0.396463,0.391571,0.719923,-0.073894,0.568262,0.756352,0.315514,-0.583982,-0.030973,-0.066733,0.808426,-0.459209,0.362107,0.483352,0.651441,-0.106063,0.575105,0.793058,0.170483,-0.556735,-0.137694,-0.061253,0.816905,-0.523856,0.233427,0.45359,0.68216,-0.269893,0.506035,0.777004,0.259522,0.110862,-0.362318,-0.560367,0.736494,-0.101966,-0.514607,-0.378818,0.762417,-0.129352,-0.508415,-0.337485,0.781592,-0.427408,-0.397191,-0.585067,0.563257,-0.588173,0.057848,-0.240894,0.769855,-0.473667,0.353459,0.191576,0.783585,-0.22288,0.547374,0.568926,0.571865,-0.570899,0.049569,-0.146143,0.806387,-0.413763,0.396463,0.391571,0.719923,-0.073894,0.568262,0.756352,0.315514,-0.583982,-0.030973,-0.066733,0.808426,-0.459209,0.362107,0.483352,0.651441,-0.106063,0.575105,0.793058,0.170483,-0.556735,-0.137694,-0.061253,0.816905,-0.523856,0.233427,0.45359,0.68216,-0.269893,0.506035,0.777004,0.259522,0.110862,-0.362318,-0.560367,0.736494,-0.101966,-0.514607,-0.378818,0.762417,-0.129352,-0.508415,-0.337485,0.781592,-0.427408,-0.397191,-0.585067,0.563257
604,-0.588765,0.056732,-0.239347,0.769968,-0.474883,0.352631,0.192665,0.782955,-0.224554,0.547209,0.569318,0.570977,-0.57135,0.048768,-0.144375,0.806435,-0.414795,0.395934,0.392655,0.719029,-0.075285,0.568464,0.756495,0.314478,-0.584255,-0.031813,-0.064794,0.808354,-0.459989,0.361629,0.484725,0.650135,-0.106997,0.575254,0.793218,0.168641,-0.556666,-0.138536,-0.059641,0.81693,-0.524346,0.232658,0.454796,0.681243,-0.270813,0.505697,0.777361,0.25815,0.111467,-0.361906,-0.560411,0.736572,-0.102265,-0.514187,-0.37753,0.763299,-0.129773,-0.507943,-0.33593,0.782499,-0.427209,-0.397867,-0.58351,0.564544,-0.588765,0.056732,-0.239347,0.769968,-0.474883,0.352631,0.192665,0.782955,-0.224554,0.547209,0.569318,0.570977,-0.57135,0.048768,-0.144375,0.806435,-0.414795,0.395934,0.392655,0.719029,-0.075285,0.568464,0.756495,0.314478,-0.584255,-0.031813,-0.064794,0.808354,-0.459989,0.361629,0.484725,0.650135,-0.106997,0.575254,0.793218,0.168641,-0.556666,-0.138536,-0.059641,0.81693,-0.524346,0.232658,0.454796,0.681243,-0.270813,0.505697,0.777361,0.25815,0.111467,-0.361906,-0.560411,0.736572,-0.102265,-0.514187,-0.37753,0.763299,-0.129773,-0.507943,-0.33593,0.782499,-0.427209,-0.397867,-0.58351,0.564544
605,-0.590115,0.052344,-0.2378,0.769725,-0.47868,0.349057,0.193024,0.782155,-0.230237,0.545863,0.568601,0.570717,-0.572548,0.045928,-0.141674,0.806231,-0.417904,0.394052,0.393913,0.717573,-0.079457,0.568865,0.75625,0.313314,-0.58519,-0.035444,-0.062762,0.807687,-0.463486,0.359004,0.485092,0.648832,-0.111995,0.575466,0.792447,0.168299,-0.556564,-0.142248,-0.058901,0.816414,-0.526861,0.228944,0.45413,0.681005,-0.275769,0.503934,0.776335,0.259435,0.112173,-0.362886,-0.557831,0.73794,-0.101739,-0.515507,-0.374288,0.764075,-0.129274,-0.5093,-0.332718,0.783071,-0.426185,-0.400545,-0.580953,0.56606,-0.590115,0.052344,-0.2378,0.769725,-0.47868,0.349057,0.193024,0.782155,-0.230237,0.545863,0.568601,0.570717,-0.572548,0.045928,-0.141674,0.806231,-0.417904,0.394052,0.393913,0.717573,-0.079457,0.568865,0.75625,0.313314,-0.58519,-0.035444,-0.062762,0.807687,-0.463486,0.359004,0.485092,0.648832,-0.111995,0.575466,0.792447,0.168299,-0.556564,-0.142248,-0.058901,0.816414,-0.526861,0.228944,0.45413,0.681005,-0.275769,0.503934,0.776335,0.259435,0.112173,-0.362886,-0.557831,0.73794,-0.101739,-0.515507,-0.374288,0.764075,-0.129274,-0.5093,-0.332718,0.783071,-0.426185,-0.400545,-0.580953,0.56606
606,-0.591224,0.039168,-0.241188,0.768602,-0.488293,0.335634,0.185195,0.783979,-0.248382,0.537946,0.559627,0.579429,-0.573566,0.037697,-0.140128,0.806204,-0.425834,0.386089,0.391422,0.718603,-0.093536,0.567142,0.753321,0.319544,-0.585975,-0.048757,-0.067703,0.806023,-0.47474,0.346937,0.47674,0.653434,-0.131525,0.573101,0.788225,0.181545,-0.554157,-0.153815,-0.066177,0.815397,-0.533383,0.215062,0.443548,0.687398,-0.292479,0.495182,0.770218,0.275708,0.115231,-0.368642,-0.553977,0.737519,-0.098306,-0.521883,-0.373099,0.76077,-0.125419,-0.516039,-0.332871,0.779212,-0.421939,-0.407035,-0.578682,0.566937,-0.591224,0.039168,-0.241188,0.768602,-0.488293,0.335634,0.185195,0.783979,-0.248382,0.537946,0.559627,0.579429,-0.573566,0.037697,-0.140128,0.806204,-0.425834,0.386089,0.391422,0.718603,-0.093536,0.567142,0.753321,0.319544,-0.585975,-0.048757,-0.067703,0.806023,-0.47474,0.346937,0.47674,0.653434,-0.131525,0.573101,0.788225,0.181545,-0.554157,-0.153815,-0.066177,0.815397,-0.533383,0.215062,0.443548,0.687398,-0.292479,0.495182,0.770218,0.275708,0.115231,-0.368642,-0.553977,0.737519,-0.098306,-0.521883,-0.373099,0.76077,-0.125419,-0.516039,-0.332871,0.779212,-0.421939,-0.407035,-0.578682,0.566937
607,-0.594415,-0.007952,-0.26427,0.759453,-0.525795,0.277366,0.131227,0.793339,-0.329048,0.495095,0.494747,0.633903,-0.570037,-0.002218,-0.167818,0.804294,-0.461716,0.334314,0.338685,0.748562,-0.1758,0.542256,0.714916,0.404904,-0.583296,-0.107517,-0.122796,0.795693,-0.524614,0.276721,0.396229,0.700863,-0.240631,0.542118,0.745088,0.305039,-0.534546,-0.18841,-0.124225,0.814451,-0.545569,0.153597,0.36719,0.737519,-0.357733,0.439619,0.724765,0.391762,0.120723,-0.383989,-0.54592,0.734813,-0.085945,-0.538853,-0.380209,0.746788,-0.109265,-0.534612,-0.347419,0.762595,-0.412641,-0.421336,-0.574918,0.567162,-0.594415,-0.007952,-0.26427,0.759453,-0.525795,0.277366,0.131227,0.793339,-0.329048,0.495095,0.494747,0.633903,-0.570037,-0.002218,-0.167818,0.804294,-0.461716,0.334314,0.338685,0.748562,-0.1758,0.542256,0.714916,0.404904,-0.583296,-0.107517,-0.122796,0.795693,-0.524614,0.276721,0.396229,0.700863,-0.240631,0.542118,0.745088,0.305039,-0.534546,-0.18841,-0.124225,0.814451,-0.545569,0.153597,0.36719,0.737519,-0.357733,0.439619,0.724765,0.391762,0.120723,-0.383989,-0.54592,0.734813,-0.085945,-0.538853,-0.380209,0.746788,-0.109265,-0.534612,-0.347419,0.762595,-0.412641,-0.421336,-0.574918,0.567162
608,-0.596255,-0.067378,-0.293435,0.744202,-0.570108,0.187177,0.04332,0.79879,-0.440279,0.40769,0.372196,0.708105,-0.550198,-0.07335,-0.237096,0.7973,-0.506153,0.227827,0.219009,0.802458,-0.309905,0.460493,0.609258,0.566312,-0.564924,-0.178897,-0.212178,0.77707,-0.56995,0.162176,0.251361,0.765293,-0.386115,0.449511,0.631608,0.499927,-0.490657,-0.232997,-0.208958,0.813206,-0.540473,0.054045,0.241287,0.804207,-0.434805,0.32554,0.62212,0.563858,0.122227,-0.394866,-0.533517,0.737903,-0.064065,-0.552995,-0.395356,0.730606,-0.078496,-0.551132,-0.376126,0.74069,-0.404486,-0.430511,-0.569704,0.571392,-0.596255,-0.067378,-0.293435,0.744202,-0.570108,0.187177,0.04332,0.79879,-0.440279,0.40769,0.372196,0.708105,-0.550198,-0.07335,-0.237096,0.7973,-0.506153,0.227827,0.219009,0.802458,-0.309905,0.460493,0.609258,0.566312,-0.564924,-0.178897,-0.212178,0.77707,-0.56995,0.162176,0.251361,0.765293,-0.386115,0.449511,0.631608,0.499927,-0.490657,-0.232997,-0.208958,0.813206,-0.540473,0.054045,0.241287,0.804207,-0.434805,0.32554,0.62212,0.563858,0.122227,-0.394866,-0.533517,0.737903,-0.064065,-0.552995,-0.395356,0.730606,-0.078496,-0.551132,-0.376126,0.74069,-0.404486,-0.430511,-0.569704,0.571392
609,-0.603184,-0.118454,-0.338074,0.712632,-0.60837,0.088018,-0.082949,0.784384,-0.544875,0.284553,0.181542,0.767582,-0.531279,-0.150716,-0.316102,0.771432,-0.54337,0.098575,0.055812,0.831815,-0.444475,0.327729,0.416328,0.722293,-0.542334,-0.231861,-0.311605,0.744994,-0.588185,0.043885,0.066407,0.8048,-0.501924,0.309775,0.429503,0.683841,-0.449699,-0.278019,-0.291668,0.797123,-0.526419,-0.049044,0.093224,0.843675,-0.493315,0.190162,0.458667,0.714215,0.1075,-0.402415,-0.539603,0.731665,-0.058993,-0.558937,-0.427535,0.708042,-0.064372,-0.558343,-0.420698,0.712125,-0.412519,-0.424841,-0.570335,0.56926,-0.603184,-0.118454,-0.338074,0.712632,-0.60837,0.088018,-0.082949,0.784384,-0.544875,0.284553,0.181542,0.767582,-0.531279,-0.150716,-0.316102,0.771432,-0.54337,0.098575,0.055812,0.831815,-0.444475,0.327729,0.416328,0.722293,-0.542334,-0.231861,-0.311605,0.744994,-0.588185,0.043885,0.066407,0.8048,-0.501924,0.309775,0.429503,0.683841,-0.449699,-0.278019,-0.291668,0.797123,-0.526419,-0.049044,0.093224,0.843675,-0.493315,0.190162,0.458667,0.714215,0.1075,-0.402415,-0.539603,0.731665,-0.058993,-0.558937,-0.427535,0.708042,-0.064372,-0.558343,-0.420698,0.712125,-0.412519,-0.424841,-0.570335,0.56926
610,-0.602089,-0.184936,-0.388115,0.672796,-0.628709,-0.037908,-0.218714,0.745286,-0.619948,0.111254,-0.037004,0.775834,-0.506253,-0.251355,-0.386553,0.728769,-0.561705,-0.062922,-0.113804,0.817054,-0.549321,0.133111,0.172689,0.806664,-0.513366,-0.290486,-0.384207,0.710252,-0.584977,-0.075687,-0.088331,0.802665,-0.570392,0.150264,0.220561,0.776805,-0.409983,-0.338376,-0.34736,0.7725,-0.507358,-0.158658,-0.030185,0.846466,-0.52972,0.044518,0.291452,0.79528,0.110576,-0.396294,-0.534575,0.73821,-0.032591,-0.556424,-0.449572,0.698009,-0.029545,-0.556594,-0.453385,0.695538,-0.412418,-0.427513,-0.56434,0.573292,-0.602089,-0.184936,-0.388115,0.672796,-0.628709,-0.037908,-0.218714,0.745286,-0.619948,0.111254,-0.037004,0.775834,-0.506253,-0.251355,-0.386553,0.728769,-0.561705,-0.062922,-0.113804,0.817054,-0.549321,0.133111,0.172689,0.806664,-0.513366,-0.290486,-0.384207,0.710252,-0.584977,-0.075687,-0.088331,0.802665,-0.570392,0.150264,0.220561,0.776805,-0.409983,-0.338376,-0.34736,0.7725,-0.507358,-0.158658,-0.030185,0.846466,-0.52972,0.044518,0.291452,0.79528,0.110576,-0.396294,-0.534575,0.73821,-0.032591,-0.556424,-0.449572,0.698009,-0.029545,-0.556594,-0.453385,0.695538,-0.412418,-0.427513,-0.56434,0.573292
