P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29
3524,1639,971,1489,795,1564,1590,848,931,2509,3673,1419,1291,2601,1415,1902,2601,1116,1129,927,914,1551,1683
3537,1713,1028,1511,817,1595,1551,914,940,2526,3660,1397,1252,2518,1437,1907,2592,1164,1111,931,874,1555,1674
3541,1652,997,1533,804,1595,1595,883,922,2540,3651,1437,1248,2535,1423,1880,2583,1160,1142,975,931,1533,1665
3493,1709,953,1524,821,1621,1533,878,936,2548,3643,1428,1296,2553,1371,1937,2601,1125,1103,966,883,1538,1656
3524,1674,997,1520,826,1621,1533,892,966,2522,3691,1406,1270,2509,1384,1889,2557,1142,1098,909,909,1498,1669
3520,1643,984,1502,817,1568,1551,878,892,2522,3656,1432,1261,2522,1406,1889,2597,1146,1098,971,870,1529,1661
3498,1656,997,1489,786,1621,1533,905,909,2500,3656,1410,1274,2526,1393,1894,2575,1116,1094,927,896,1498,1661
3511,1669,988,1511,799,1599,1560,878,936,2518,3678,1423,1265,2566,1419,1916,2588,1177,1107,931,922,1538,1665
3524,1696,1015,1516,839,1582,1542,856,883,2496,3665,1419,1265,2526,1388,1894,2597,1177,1120,940,914,1538,1674
3515,1718,1010,1507,865,1599,1551,887,918,2522,3647,1406,1256,2548,1428,1929,2614,1142,1125,971,918,1533,1669
3484,1683,966,1511,839,1595,1524,909,865,2522,3700,1410,1243,2535,1401,1885,2566,1160,1129,966,887,1533,1656
3559,1687,1006,1498,804,1573,1542,892,918,2504,3665,1419,1278,2526,1371,1876,2579,1155,1173,958,922,1520,1639
3533,1683,988,1520,830,1604,1555,865,953,2544,3678,1445,1287,2562,1406,1916,2605,1151,1120,971,944,1511,1643
3489,1678,988,1485,786,1586,1529,848,944,2500,3594,1423,1291,2513,1445,1907,2610,1133,1116,953,900,1498,1678
3476,1643,997,1520,791,1568,1538,887,971,2496,3656,1463,1296,2518,1432,1920,2575,1190,1155,949,874,1502,1696
3480,1678,993,1489,826,1564,1546,892,883,2500,3651,1423,1256,2526,1406,1924,2562,1129,1125,909,909,1546,1687
3480,1687,971,1520,799,1582,1555,878,900,2518,3638,1419,1296,2562,1397,1907,2605,1164,1155,936,883,1555,1647
3454,1709,988,1538,852,1551,1542,874,931,2553,3577,1441,1252,2544,1384,1894,2583,1142,1116,971,883,1542,1683
3511,1669,997,1529,817,1604,1533,887,896,2531,3625,1445,1265,2562,1432,1863,2562,1168,1125,949,883,1524,1634
3476,1652,1010,1494,799,1564,1524,883,927,2531,3665,1454,1296,2526,1410,1916,2592,1164,1133,931,887,1538,1661
3462,1669,1015,1511,804,1582,1551,887,905,2504,3687,1437,1291,2544,1415,1889,2588,1151,1138,949,861,1529,1652
3520,1683,1028,1507,808,1568,1582,892,900,2482,3607,1428,1265,2557,1406,1920,2553,1142,1138,944,896,1511,1691
3515,1669,984,1533,821,1586,1516,874,936,2509,3687,1445,1274,2553,1397,1876,2588,1177,1155,927,918,1560,1665
3502,1674,997,1546,799,1590,1538,852,914,2491,3695,1432,1261,2548,1388,1894,2610,1160,1111,958,856,1560,1665
3559,1674,1015,1533,804,1612,1529,896,966,2504,3651,1401,1291,2583,1410,1902,2597,1094,1129,936,883,1542,1647
3467,1683,993,1516,791,1577,1533,878,931,2496,3616,1419,1283,2553,1419,1955,2570,1146,1111,958,874,1529,1674
3493,1669,988,1516,795,1568,1524,909,936,2491,3647,1437,1283,2566,1406,1920,2614,1133,1146,927,852,1529,1617
3484,1687,966,1511,782,1568,1542,900,931,2487,3660,1423,1270,2553,1454,1894,2592,1129,1155,953,874,1520,1665
3515,1683,1010,1511,760,1538,1529,896,900,2491,3634,1401,1296,2513,1428,1876,2557,1164,1120,944,900,1529,1669
3484,1678,997,1489,791,1564,1560,834,922,2496,3669,1437,1261,2522,1401,1907,2544,1160,1089,962,909,1529,1674
3506,1661,993,1489,808,1586,1573,909,896,2474,3656,1415,1256,2540,1406,1885,2548,1142,1138,931,914,1573,1696
3471,1656,979,1489,804,1573,1507,874,944,2491,3638,1428,1256,2504,1375,1889,2562,1168,1133,962,874,1511,1661
3462,1683,966,1520,782,1542,1533,865,927,2526,3660,1401,1283,2548,1397,1916,2583,1160,1155,966,949,1533,1665
3449,1678,975,1494,812,1595,1546,874,909,2522,3638,1437,1221,2570,1388,1924,2526,1142,1138,936,874,1538,1687
3471,1691,962,1533,786,1582,1494,909,922,2487,3634,1432,1252,2535,1423,1902,2579,1155,1138,958,900,1529,1656
3511,1656,1006,1494,786,1555,1507,883,927,2557,3643,1410,1265,2531,1423,1916,2588,1160,1094,1001,900,1533,1687
3537,1652,1006,1551,830,1546,1538,878,958,2557,3607,1406,1287,2522,1393,1902,2570,1129,1125,966,878,1529,1691
3458,1705,1001,1533,843,1568,1546,883,979,2553,3643,1432,1283,2522,1388,1898,2588,1129,1133,927,914,1520,1665
3432,1652,966,1529,812,1582,1542,861,944,2575,3629,1437,1261,2513,1388,1911,2579,1129,1076,984,883,1538,1639
3467,1691,975,1524,799,1577,1524,848,918,2562,3647,1410,1239,2526,1384,1907,2557,1129,1129,909,887,1524,1665
3454,1683,988,1542,808,1586,1529,870,922,2597,3647,1423,1278,2531,1371,1911,2575,1133,1120,958,900,1516,1678
3467,1700,993,1529,782,1560,1555,834,900,2548,3700,1419,1261,2548,1379,1916,2579,1168,1107,962,887,1524,1647
3502,1665,984,1516,821,1538,1502,874,975,2557,3678,1401,1283,2531,1415,1894,2605,1146,1103,927,914,1551,1647
3449,1709,979,1529,777,1568,1489,870,958,2570,3665,1410,1270,2562,1423,1902,2566,1125,1125,944,900,1551,1665
3467,1709,993,1516,812,1577,1485,834,927,2562,3682,1450,1287,2526,1428,1937,2583,1173,1111,914,922,1529,1678
3467,1661,997,1542,786,1564,1494,887,914,2570,3651,1406,1256,2544,1419,1854,2566,1190,1103,931,887,1551,1665
3462,1656,1015,1511,786,1577,1533,861,940,2583,3665,1419,1278,2548,1362,1898,2583,1142,1138,949,909,1485,1661
3476,1639,975,1529,791,1568,1542,883,922,2540,3695,1393,1283,2522,1410,1876,2548,1151,1142,962,892,1511,1612
3454,1669,993,1520,764,1568,1507,830,971,2548,3708,1406,1287,2526,1432,1876,2566,1151,1142,940,883,1546,1678
3484,1683,1006,1480,821,1546,1498,852,940,2553,3678,1419,1291,2544,1406,1872,2570,1133,1116,931,874,1520,1683
3436,1669,984,1546,786,1604,1538,883,905,2548,3673,1410,1243,2513,1388,1929,2583,1120,1120,914,861,1524,1687
3449,1674,1019,1529,795,1595,1480,909,905,2531,3682,1441,1248,2500,1406,1894,2610,1142,1107,962,905,1533,1674
3476,1669,975,1529,808,1586,1419,856,918,2579,3700,1419,1252,2509,1401,1924,2583,1125,1151,944,865,1516,1661
3454,1687,971,1524,795,1533,1524,878,918,2548,3687,1388,1283,2513,1366,1889,2575,1111,1146,944,905,1555,1639
3440,1652,975,1533,786,1546,1476,843,918,2570,3643,1458,1265,2504,1393,1898,2583,1129,1133,953,874,1533,1652
3484,1634,1001,1498,782,1520,1533,883,909,2566,3660,1410,1265,2469,1379,1858,2570,1133,1103,949,909,1476,1687
3449,1661,979,1489,777,1564,1458,874,949,2518,3687,1410,1283,2487,1327,1867,2575,1125,1111,984,900,1520,1639
3484,1687,997,1507,808,1555,1472,905,922,2535,3687,1445,1243,2513,1366,1867,2605,1138,1133,988,878,1511,1652
3454,1718,1010,1494,808,1542,1507,870,944,2491,3616,1428,1283,2526,1379,1889,2601,1103,1116,958,900,1551,1683
3493,1656,940,1529,782,1538,1516,870,918,2535,3656,1454,1305,2509,1401,1832,2579,1164,1116,914,905,1520,1656
3498,1691,997,1524,804,1502,1494,865,918,2535,3687,1419,1274,2518,1415,1872,2597,1111,1098,918,905,1502,1621
3484,1656,997,1511,786,1520,1516,865,931,2562,3647,1432,1278,2504,1375,1889,2583,1120,1085,936,909,1533,1656
3480,1722,966,1533,808,1520,1494,892,896,2531,3669,1463,1287,2482,1406,1858,2597,1111,1072,949,914,1520,1634
3476,1665,1015,1542,777,1529,1494,883,918,2531,3660,1428,1261,2500,1393,1889,2553,1111,1129,988,927,1507,1674
3471,1683,988,1533,773,1516,1437,839,918,2518,3695,1406,1261,2491,1401,1898,2553,1125,1072,966,918,1502,1727
3462,1687,988,1546,786,1546,1494,865,900,2562,3656,1406,1291,2487,1384,1867,2557,1125,1098,953,883,1516,1665
3458,1661,1001,1538,773,1560,1511,870,927,2500,3695,1393,1261,2465,1379,1872,2601,1107,1098,931,905,1533,1647
3484,1661,979,1568,773,1502,1507,852,940,2544,3656,1419,1265,2500,1415,1898,2579,1116,1094,971,878,1551,1652
3476,1687,988,1568,782,1502,1476,874,936,2500,3669,1450,1261,2513,1379,1876,2575,1142,1103,940,861,1507,1691
3449,1674,966,1511,786,1507,1401,905,940,2496,3665,1450,1256,2474,1401,1867,2557,1120,1116,949,896,1538,1639
3498,1709,1001,1511,804,1476,1415,892,949,2509,3647,1428,1243,2482,1401,1850,2540,1138,1103,962,900,1498,1691
3445,1669,1006,1533,791,1507,1458,887,918,2500,3607,1428,1283,2469,1384,1876,2540,1111,1089,962,922,1502,1665
3445,1687,979,1511,786,1494,1384,834,927,2496,3638,1406,1283,2482,1406,1872,2535,1089,1146,936,918,1538,1625
3440,1678,988,1524,760,1494,1472,852,944,2465,3678,1423,1287,2443,1415,1894,2535,1160,1129,953,918,1538,1661
3511,1696,1032,1564,791,1480,1458,861,944,2456,3643,1406,1287,2478,1419,1858,2597,1155,1111,949,878,1524,1696
3449,1713,979,1551,764,1498,1472,861,936,2478,3700,1415,1291,2456,1437,1832,2588,1103,1116,927,931,1498,1612
3484,1661,971,1560,812,1533,1437,852,914,2438,3665,1419,1291,2474,1379,1894,2570,1133,1098,940,878,1529,1630
3436,1691,997,1524,826,1480,1362,861,949,2421,3629,1428,1322,2491,1344,1845,2531,1116,1111,927,892,1529,1669
3462,1656,975,1524,795,1520,1458,870,909,2430,3660,1406,1270,2478,1419,1841,2575,1116,1116,931,878,1524,1683
3458,1674,971,1546,817,1450,1472,878,918,2430,3678,1415,1256,2500,1344,1885,2601,1107,1085,944,883,1538,1617
3458,1665,962,1533,777,1463,1454,870,949,2465,3665,1371,1265,2482,1415,1894,2566,1085,1107,940,918,1524,1630
3449,1674,997,1551,773,1489,1437,865,931,2438,3669,1458,1256,2491,1362,1850,2601,1081,1089,918,883,1542,1696
3427,1674,1050,1520,795,1485,1458,874,896,2438,3638,1362,1261,2513,1375,1845,2579,1081,1120,962,878,1533,1674
3449,1639,979,1546,777,1476,1454,878,909,2452,3678,1401,1239,2500,1406,1854,2562,1116,1081,979,922,1494,1665
3418,1665,966,1524,821,1516,1428,883,931,2421,3629,1437,1248,2456,1419,1792,2623,1103,1085,975,887,1529,1691
3462,1661,1028,1538,773,1489,1415,843,962,2438,3651,1397,1234,2474,1401,1836,2531,1103,1125,962,892,1533,1687
3405,1647,979,1520,808,1472,1476,914,927,2421,3643,1371,1300,2504,1397,1858,2553,1098,1072,936,905,1529,1643
3432,1661,971,1507,782,1511,1467,865,887,2443,3647,1432,1248,2513,1410,1850,2583,1160,1116,936,830,1546,1661
3432,1722,975,1511,777,1472,1437,856,944,2425,3625,1423,1261,2491,1401,1863,2566,1107,1133,949,914,1524,1647
3458,1669,1001,1533,769,1494,1410,861,918,2403,3656,1437,1265,2474,1371,1801,2535,1116,1072,922,900,1502,1639
3476,1674,997,1542,826,1485,1467,865,918,2399,3669,1366,1274,2513,1349,1836,2562,1177,1081,914,914,1529,1621
3445,1678,979,1538,817,1472,1423,878,944,2465,3687,1406,1283,2496,1384,1854,2535,1129,1125,949,909,1546,1634
3445,1678,984,1533,795,1450,1450,865,887,2447,3687,1410,1278,2469,1384,1832,2553,1142,1107,958,905,1564,1661
3436,1674,997,1568,821,1489,1450,878,918,2438,3669,1428,1248,2456,1419,1823,2557,1151,1120,962,914,1520,1678
3436,1665,993,1555,817,1476,1480,883,905,2465,3625,1428,1274,2487,1384,1863,2557,1116,1103,975,922,1511,1656
3476,1634,993,1546,791,1472,1476,883,931,2443,3687,1415,1261,2544,1388,1832,2535,1120,1120,940,896,1520,1625
3462,1705,997,1494,826,1507,1428,887,949,2434,3629,1406,1265,2570,1393,1850,2535,1129,1107,944,918,1507,1678
3502,1709,1028,1498,791,1511,1415,861,949,2412,3665,1393,1270,2562,1375,1828,2566,1120,1063,958,918,1555,1669
3471,1674,988,1507,782,1502,1423,861,905,2443,3607,1419,1239,2579,1384,1845,2579,1116,1103,914,909,1502,1669
3476,1665,958,1507,817,1507,1441,834,936,2438,3678,1397,1283,2575,1393,1845,2553,1116,1116,944,870,1511,1665
3427,1674,993,1516,808,1485,1454,843,914,2452,3691,1371,1252,2570,1375,1850,2570,1072,1111,936,870,1555,1665
3502,1634,997,1507,804,1494,1344,887,900,2434,3704,1406,1274,2566,1371,1850,2566,1125,1081,953,874,1511,1643
3471,1674,988,1533,795,1502,1467,887,909,2434,3682,1401,1243,2588,1366,1850,2553,1120,1103,953,940,1507,1678
3440,1683,1001,1551,777,1494,1458,865,905,2421,3695,1375,1256,2610,1415,1854,2583,1138,1103,953,856,1516,1665
3467,1687,971,1529,817,1467,1450,883,936,2452,3722,1415,1270,2575,1406,1876,2553,1129,1094,944,909,1524,1647
3502,1634,971,1511,817,1511,1454,852,931,2443,3739,1406,1274,2583,1397,1828,2592,1111,1089,909,874,1520,1674
3511,1691,988,1489,808,1524,1357,878,944,2416,3678,1401,1270,2526,1415,1854,2509,1120,1125,944,887,1529,1705
3546,1683,984,1568,764,1489,1432,856,909,2456,3669,1415,1278,2570,1432,1858,2548,1111,1120,984,861,1524,1665
3524,1669,1001,1520,786,1524,1472,843,927,2390,3713,1357,1300,2544,1388,1823,2553,1116,1116,966,918,1546,1687
3550,1608,979,1568,861,1520,1415,887,931,2452,3717,1397,1300,2583,1410,1841,2540,1098,1098,940,892,1524,1678
3594,1625,1010,1542,826,1516,1432,861,927,2425,3722,1406,1283,2592,1432,1845,2566,1173,1098,962,878,1538,1656
3599,1625,993,1494,786,1533,1458,905,949,2443,3669,1415,1248,2553,1384,1850,2570,1125,1151,958,883,1520,1639
3585,1634,997,1533,821,1524,1379,874,909,2416,3691,1388,1283,2605,1419,1858,2557,1151,1111,909,914,1529,1674
3581,1630,1006,1502,782,1546,1371,892,936,2447,3695,1393,1278,2605,1432,1907,2592,1133,1120,966,914,1533,1669
3550,1678,988,1546,795,1520,1476,861,922,2456,3700,1406,1291,2557,1401,1872,2540,1138,1094,984,905,1533,1691
3568,1639,1001,1511,830,1538,1458,874,896,2452,3717,1415,1270,2623,1397,1836,2531,1125,1085,922,905,1520,1639
3572,1665,975,1529,764,1555,1423,839,927,2430,3682,1388,1300,2562,1379,1836,2583,1151,1120,953,892,1516,1665
3590,1639,971,1529,830,1494,1467,865,958,2460,3656,1437,1270,2557,1410,1867,2540,1094,1103,962,905,1502,1643
3581,1652,1010,1498,769,1524,1450,878,922,2456,3629,1406,1313,2623,1423,1823,2557,1116,1085,958,914,1511,1652
3577,1669,1019,1507,834,1507,1322,896,931,2465,3678,1428,1278,2597,1401,1876,2522,1160,1120,927,870,1546,1661
3590,1674,993,1551,764,1507,1445,865,949,2456,3687,1406,1291,2553,1371,1836,2557,1142,1111,975,900,1511,1639
3559,1669,997,1520,782,1511,1480,874,900,2447,3682,1441,1296,2583,1384,1819,2575,1098,1120,927,892,1533,1652
3590,1652,979,1498,791,1524,1415,848,927,2443,3682,1428,1265,2553,1428,1858,2540,1142,1133,927,918,1485,1683
3572,1661,1041,1555,826,1485,1419,848,936,2469,3687,1437,1283,2592,1419,1863,2553,1111,1098,962,909,1507,1696
3572,1683,979,1568,799,1568,1428,856,896,2425,3651,1428,1287,2575,1437,1885,2518,1133,1098,949,900,1529,1709
3625,1634,1023,1582,795,1573,1458,865,922,2456,3656,1463,1261,2619,1437,1854,2562,1098,1107,918,892,1524,1669
3585,1652,984,1533,782,1560,1441,865,953,2438,3629,1401,1287,2619,1423,1889,2548,1133,1089,918,900,1511,1674
3546,1665,979,1546,826,1538,1476,878,944,2421,3678,1432,1270,2566,1366,1911,2566,1107,1098,931,914,1533,1652
3511,1691,1006,1577,799,1551,1371,878,927,2452,3682,1415,1296,2562,1415,1867,2579,1120,1116,975,896,1533,1678
3541,1643,988,1524,826,1533,1454,861,927,2438,3665,1393,1305,2579,1410,1836,2592,1120,1081,900,900,1524,1634
3520,1652,1015,1564,812,1555,1472,861,936,2456,3656,1401,1252,2588,1410,1863,2513,1155,1094,971,874,1507,1661
3533,1665,979,1564,812,1551,1476,865,909,2443,3722,1445,1274,2588,1393,1858,2583,1120,1076,962,909,1511,1705
3537,1669,988,1538,826,1507,1415,852,953,2487,3682,1428,1265,2588,1375,1880,2588,1129,1111,958,887,1529,1678
3515,1674,997,1551,791,1542,1472,870,927,2412,3713,1406,1318,2579,1375,1863,2557,1111,1103,975,878,1542,1661
3533,1669,1019,1533,821,1529,1485,848,966,2452,3665,1401,1287,2583,1362,1872,2570,1133,1111,927,870,1516,1678
3515,1674,1028,1560,777,1533,1485,878,984,2421,3717,1423,1278,2540,1362,1876,2605,1160,1155,927,909,1529,1656
3546,1643,1019,1524,834,1590,1494,887,944,2403,3682,1388,1239,2610,1397,1801,2566,1116,1107,927,905,1502,1674
3528,1700,993,1546,791,1568,1437,861,940,2474,3717,1401,1274,2570,1428,1898,2570,1133,1094,949,936,1476,1691
3515,1652,971,1516,821,1573,1415,856,949,2452,3700,1379,1274,2566,1393,1845,2557,1138,1107,966,887,1502,1683
3541,1661,1010,1524,782,1595,1502,909,931,2434,3700,1441,1261,2588,1415,1911,2562,1133,1116,984,905,1520,1705
3498,1661,1019,1542,812,1582,1480,874,927,2443,3695,1432,1283,2562,1423,1885,2601,1142,1142,936,870,1546,1709
3515,1617,971,1516,834,1529,1476,887,922,2412,3695,1423,1296,2544,1371,1854,2592,1133,1111,958,852,1516,1683
3471,1656,1015,1546,830,1555,1599,896,918,2474,3695,1388,1248,2592,1415,1850,2553,1125,1129,936,918,1498,1687
3511,1652,984,1533,848,1573,1520,887,958,2465,3752,1406,1283,2627,1437,1858,2557,1138,1155,971,874,1524,1709
3515,1661,988,1498,848,1546,1371,830,940,2421,3687,1393,1287,2579,1384,1876,2592,1151,1116,966,887,1533,1661
3476,1678,993,1529,808,1568,1494,874,905,2438,3708,1419,1278,2610,1419,1880,2575,1125,1125,944,900,1516,1696
3493,1647,1028,1520,812,1560,1498,843,966,2478,3687,1423,1318,2566,1406,1819,2566,1120,1142,958,896,1498,1656
3511,1669,993,1590,826,1577,1516,852,927,2443,3669,1419,1309,2592,1379,1867,2583,1116,1098,909,918,1511,1678
3515,1674,979,1524,808,1577,1502,865,887,2443,3726,1423,1296,2597,1406,1880,2566,1151,1103,1001,870,1538,1656
3520,1713,1001,1538,799,1577,1406,878,931,2434,3678,1458,1287,2614,1401,1911,2562,1142,1155,949,958,1542,1674
3524,1691,1006,1533,773,1595,1529,878,931,2452,3704,1384,1278,2614,1384,1924,2570,1129,1103,931,883,1507,1709
3445,1665,997,1538,791,1621,1388,874,949,2496,3687,1406,1291,2575,1401,1907,2601,1120,1111,949,870,1485,1665
3458,1669,1037,1538,817,1661,1555,892,944,2518,3665,1393,1296,2627,1362,1968,2566,1142,1111,975,905,1516,1669
3498,1696,1001,1524,821,1595,1595,856,931,2544,3669,1476,1309,2636,1419,1889,2583,1138,1120,922,914,1524,1683
3502,1661,971,1520,799,1621,1516,892,936,2562,3691,1419,1291,2614,1428,1911,2570,1151,1142,949,870,1520,1696
3533,1669,1015,1507,830,1674,1604,852,940,2535,3678,1432,1287,2632,1419,1916,2619,1168,1142,931,865,1529,1713
3520,1696,1037,1533,755,1634,1410,914,936,2614,3704,1388,1300,2627,1366,1924,2601,1133,1142,958,918,1551,1700
3445,1674,1019,1546,843,1625,1590,896,944,2583,3638,1397,1278,2601,1410,1911,2610,1133,1089,984,892,1480,1643
3511,1678,971,1498,830,1643,1577,878,962,2601,3700,1445,1274,2583,1397,1937,2592,1155,1133,936,892,1533,1661
3454,1687,1006,1485,812,1608,1630,874,936,2601,3656,1419,1274,2601,1401,1902,2614,1107,1125,922,887,1520,1687
3427,1696,1001,1489,830,1643,1678,865,927,2583,3673,1401,1296,2619,1388,1920,2627,1146,1111,927,900,1524,1639
3449,1687,1019,1524,812,1608,1639,861,949,2557,3713,1415,1274,2566,1423,1885,2610,1151,1125,892,922,1542,1678
3432,1696,988,1498,777,1608,1608,848,966,2583,3713,1384,1261,2562,1401,1902,2579,1133,1142,971,870,1498,1674
3392,1718,962,1555,834,1639,1643,878,927,2597,3607,1437,1291,2592,1450,1885,2610,1103,1111,940,966,1551,1669
3401,1691,997,1538,817,1599,1656,883,914,2548,3638,1401,1278,2623,1406,1885,2566,1146,1098,971,883,1551,1643
3440,1722,1010,1498,817,1612,1612,856,940,2601,3656,1415,1296,2570,1397,1894,2570,1155,1111,953,914,1520,1687
3445,1722,966,1511,830,1625,1608,830,944,2553,3669,1419,1274,2575,1362,1911,2597,1146,1138,936,909,1560,1617
3440,1652,997,1511,808,1586,1674,870,918,2562,3594,1401,1287,2614,1410,1907,2579,1151,1107,931,865,1542,1643
3392,1678,997,1511,821,1639,1617,848,918,2562,3594,1397,1270,2658,1419,1920,2632,1094,1094,936,865,1516,1665
3471,1678,1006,1524,795,1625,1507,900,936,2583,3651,1454,1278,2570,1415,1872,2592,1138,1120,918,900,1494,1643
3392,1661,975,1507,812,1586,1621,852,931,2513,3647,1384,1283,2605,1401,1889,2557,1142,1098,966,874,1524,1669
3418,1691,971,1480,795,1652,1647,843,949,2557,3678,1393,1278,2557,1388,1832,2575,1129,1107,918,905,1560,1647
3401,1661,993,1498,777,1630,1669,878,936,2566,3621,1410,1287,2540,1393,1858,2570,1116,1125,953,914,1489,1656
3388,1687,936,1533,795,1625,1612,865,900,2531,3629,1415,1318,2583,1397,1876,2601,1133,1138,1010,892,1520,1630
3423,1661,958,1529,834,1586,1678,870,931,2548,3638,1410,1287,2597,1415,1898,2562,1138,1133,940,892,1529,1687
3383,1687,1001,1516,804,1617,1647,883,918,2531,3643,1423,1261,2605,1445,1898,2583,1125,1098,909,870,1498,1669
3449,1687,1010,1529,795,1608,1516,852,940,2544,3603,1419,1274,2566,1437,1902,2544,1173,1089,944,927,1529,1634
3423,1683,962,1524,791,1608,1498,870,896,2535,3638,1393,1283,2601,1379,1889,2583,1142,1111,966,905,1485,1674
3462,1678,1037,1533,808,1661,1643,892,927,2548,3665,1406,1322,2575,1401,1885,2566,1182,1072,918,883,1520,1647
3449,1687,984,1516,817,1612,1647,830,896,2509,3643,1441,1265,2535,1371,1845,2548,1125,1138,958,887,1502,1643
3458,1661,975,1546,826,1608,1621,817,918,2588,3616,1432,1270,2575,1423,1850,2592,1129,1050,922,852,1542,1643
3489,1669,979,1480,812,1612,1687,883,918,2566,3629,1419,1283,2570,1410,1810,2544,1155,1111,931,878,1533,1665
3410,1705,979,1489,782,1621,1630,856,887,2548,3603,1388,1278,2535,1393,1880,2557,1116,1085,966,905,1533,1678
3392,1652,997,1529,799,1604,1647,861,918,2592,3621,1410,1278,2557,1406,1836,2566,1098,1138,979,883,1502,1652
3440,1669,979,1489,791,1595,1661,874,909,2509,3590,1375,1274,2579,1379,1929,2583,1098,1142,936,878,1529,1647
3405,1683,975,1507,795,1582,1665,865,918,2588,3665,1419,1265,2570,1375,1907,2579,1133,1116,966,887,1507,1625
3392,1669,988,1502,826,1586,1669,892,931,2553,3660,1432,1270,2575,1423,1880,2597,1138,1133,931,896,1494,1665
3436,1696,979,1480,799,1599,1498,852,909,2496,3625,1388,1278,2583,1397,1872,2605,1133,1094,936,914,1507,1639
3423,1678,966,1476,804,1608,1674,870,905,2513,3651,1423,1318,2570,1366,1850,2544,1142,1116,936,922,1507,1652
3436,1652,993,1450,791,1625,1630,830,949,2544,3625,1406,1296,2553,1397,1828,2548,1168,1111,927,914,1538,1617
3423,1652,966,1476,808,1612,1643,861,940,2522,3625,1388,1256,2614,1397,1880,2562,1138,1089,962,887,1516,1634
3445,1731,979,1480,870,1577,1643,839,905,2526,3629,1423,1296,2619,1419,1858,2588,1142,1111,931,892,1516,1617
3436,1696,975,1467,799,1551,1687,848,953,2531,3621,1397,1261,2575,1415,1885,2566,1120,1089,931,878,1520,1647
3427,1683,988,1480,773,1625,1665,874,936,2540,3599,1397,1283,2562,1410,1854,2579,1120,1111,958,896,1507,1661
3467,1678,953,1489,769,1665,1634,865,918,2531,3643,1415,1256,2575,1423,1916,2557,1138,1111,931,909,1551,1691
3423,1691,975,1472,826,1564,1639,830,905,2557,3599,1423,1256,2535,1406,1850,2588,1168,1098,931,870,1511,1643
3418,1665,971,1516,804,1582,1652,852,922,2544,3634,1419,1283,2575,1410,1858,2579,1129,1076,936,887,1498,1661
3462,1709,984,1520,821,1590,1524,852,944,2531,3669,1406,1256,2566,1379,1863,2570,1138,1085,958,927,1485,1669
3405,1678,988,1516,817,1586,1507,861,940,2509,3603,1432,1318,2557,1406,1867,2557,1098,1116,949,883,1507,1665
3454,1656,984,1463,808,1573,1683,878,922,2588,3572,1379,1300,2588,1397,1858,2566,1129,1142,958,870,1507,1656
3436,1683,1010,1494,799,1582,1630,861,918,2500,3603,1393,1243,2557,1379,1845,2531,1111,1125,931,887,1489,1621
3458,1691,966,1529,804,1599,1652,856,909,2496,3590,1458,1243,2575,1357,1902,2553,1146,1129,949,878,1516,1608
3427,1700,971,1520,786,1595,1661,878,914,2526,3616,1401,1274,2592,1406,1854,2592,1155,1155,962,887,1524,1691
3462,1674,953,1494,799,1560,1516,856,918,2518,3629,1393,1278,2562,1366,1841,2566,1133,1116,944,870,1538,1652
3432,1661,962,1507,830,1599,1652,874,909,2509,3612,1393,1265,2588,1384,1876,2531,1116,1107,953,865,1502,1630
3449,1691,1045,1472,817,1573,1621,848,936,2526,3629,1393,1296,2557,1419,1907,2570,1151,1103,936,892,1498,1656
3436,1669,979,1511,799,1564,1656,870,927,2553,3647,1415,1234,2562,1415,1885,2553,1116,1103,922,861,1507,1652
3410,1700,993,1520,786,1555,1665,905,953,2531,3638,1432,1278,2535,1379,1828,2562,1129,1089,962,865,1529,1661
3440,1678,984,1476,817,1625,1612,870,905,2509,3568,1397,1239,2601,1384,1880,2570,1177,1111,958,909,1533,1625
3445,1661,993,1489,812,1595,1652,896,892,2557,3634,1415,1296,2544,1419,1872,2562,1146,1089,958,870,1516,1661
3432,1661,988,1454,764,1577,1643,874,936,2553,3616,1410,1270,2566,1340,1872,2575,1125,1098,927,878,1516,1630
3414,1687,993,1498,777,1542,1665,870,922,2535,3647,1375,1296,2570,1357,1841,2583,1116,1125,896,887,1494,1674
3458,1691,958,1524,795,1599,1573,852,896,2557,3603,1388,1283,2583,1415,1880,2531,1151,1142,922,918,1498,1656
3436,1665,979,1533,821,1586,1524,861,918,2504,3590,1388,1256,2570,1423,1911,2588,1142,1089,918,848,1502,1639
3410,1643,984,1524,795,1595,1652,852,944,2566,3629,1423,1274,2570,1432,1854,2535,1129,1103,918,922,1498,1647
3410,1665,962,1502,812,1617,1625,909,918,2526,3612,1428,1283,2570,1379,1845,2588,1129,1138,922,861,1551,1652
3498,1709,988,1489,799,1568,1643,852,922,2518,3665,1428,1283,2566,1419,1872,2570,1116,1085,927,865,1485,1665
3493,1687,984,1511,808,1590,1551,883,918,2526,3590,1388,1283,2627,1397,1911,2575,1177,1054,953,865,1533,1643
3498,1683,971,1494,852,1625,1621,896,896,2544,3621,1415,1309,2649,1406,1876,2570,1168,1125,927,878,1529,1647
3528,1674,979,1485,812,1599,1639,909,909,2518,3638,1393,1296,2575,1393,1876,2566,1120,1133,944,892,1467,1647
