,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W
399,-0.642455,-0.096059,-0.385632,0.655219,-0.646728,0.060983,-0.217058,0.728636,-0.613174,0.214458,-0.035788,0.759437,-0.541686,-0.290853,-0.45503,0.644149,-0.601557,-0.127077,-0.255884,0.745992,-0.61304,0.046921,-0.036155,0.787828,-0.430878,-0.450142,-0.618365,0.478896,-0.430878,-0.450142,-0.618365,0.478896,-0.430878,-0.450142,-0.618365,0.478896,-0.368747,-0.502887,-0.516644,0.586694,-0.445808,-0.436033,-0.41407,0.663081,-0.510938,-0.357508,-0.300412,0.721722,0.085635,-0.362236,-0.602556,0.705959,-0.065939,-0.515311,-0.516638,0.680582,-0.061594,-0.515848,-0.522355,0.676204,-0.475809,-0.408621,-0.567195,0.533784,-0.642455,-0.096059,-0.385632,0.655219,-0.646728,0.060983,-0.217058,0.728636,-0.613174,0.214458,-0.035788,0.759437,-0.541686,-0.290853,-0.45503,0.644149,-0.601557,-0.127077,-0.255884,0.745992,-0.61304,0.046921,-0.036155,0.787828,-0.430878,-0.450142,-0.618365,0.478896,-0.430878,-0.450142,-0.618365,0.478896,-0.430878,-0.450142,-0.618365,0.478896,-0.368747,-0.502887,-0.516644,0.586694,-0.445808,-0.436033,-0.41407,0.663081,-0.510938,-0.357508,-0.300412,0.721722,0.085635,-0.362236,-0.602556,0.705959,-0.065939,-0.515311,-0.516638,0.680582,-0.061594,-0.515848,-0.522355,0.676204,-0.475809,-0.408621,-0.567195,0.533784
400,-0.642518,-0.098253,-0.383788,0.655914,-0.647778,0.053536,-0.221096,0.727072,-0.61767,0.202401,-0.046331,0.758532,-0.547644,-0.27146,-0.439483,0.658217,-0.605195,-0.085694,-0.210479,0.762951,-0.601481,0.108746,0.039831,0.790448,-0.431497,-0.447747,-0.616994,0.482339,-0.431497,-0.447747,-0.616994,0.482339,-0.431497,-0.447747,-0.616994,0.482339,-0.370536,-0.504323,-0.514614,0.586118,-0.445645,-0.439362,-0.415423,0.66014,-0.509533,-0.363338,-0.305771,0.717541,0.084525,-0.368182,-0.600011,0.705184,-0.059925,-0.521652,-0.523329,0.671129,-0.051971,-0.522505,-0.533492,0.663079,-0.473867,-0.410258,-0.569072,0.532255,-0.642518,-0.098253,-0.383788,0.655914,-0.647778,0.053536,-0.221096,0.727072,-0.61767,0.202401,-0.046331,0.758532,-0.547644,-0.27146,-0.439483,0.658217,-0.605195,-0.085694,-0.210479,0.762951,-0.601481,0.108746,0.039831,0.790448,-0.431497,-0.447747,-0.616994,0.482339,-0.431497,-0.447747,-0.616994,0.482339,-0.431497,-0.447747,-0.616994,0.482339,-0.370536,-0.504323,-0.514614,0.586118,-0.445645,-0.439362,-0.415423,0.66014,-0.509533,-0.363338,-0.305771,0.717541,0.084525,-0.368182,-0.600011,0.705184,-0.059925,-0.521652,-0.523329,0.671129,-0.051971,-0.522505,-0.533492,0.663079,-0.473867,-0.410258,-0.569072,0.532255
401,-0.643524,-0.119874,-0.393917,0.645241,-0.654259,0.020913,-0.246388,0.714703,-0.634555,0.160726,-0.087395,0.750913,-0.545845,-0.241506,-0.434199,0.674685,-0.59644,-0.02304,-0.154591,0.787293,-0.562849,0.198678,0.146838,0.788776,-0.43148,-0.451791,-0.618009,0.477258,-0.43148,-0.451791,-0.618009,0.477258,-0.43148,-0.451791,-0.618009,0.477258,-0.372373,-0.505331,-0.513061,0.585447,-0.446362,-0.441341,-0.415873,0.65805,-0.509511,-0.366632,-0.308585,0.714671,0.082389,-0.377255,-0.596972,0.703218,-0.057176,-0.530401,-0.52642,0.662033,-0.046366,-0.531455,-0.539788,0.65118,-0.471364,-0.412349,-0.572206,0.529495,-0.643524,-0.119874,-0.393917,0.645241,-0.654259,0.020913,-0.246388,0.714703,-0.634555,0.160726,-0.087395,0.750913,-0.545845,-0.241506,-0.434199,0.674685,-0.59644,-0.02304,-0.154591,0.787293,-0.562849,0.198678,0.146838,0.788776,-0.43148,-0.451791,-0.618009,0.477258,-0.43148,-0.451791,-0.618009,0.477258,-0.43148,-0.451791,-0.618009,0.477258,-0.372373,-0.505331,-0.513061,0.585447,-0.446362,-0.441341,-0.415873,0.65805,-0.509511,-0.366632,-0.308585,0.714671,0.082389,-0.377255,-0.596972,0.703218,-0.057176,-0.530401,-0.52642,0.662033,-0.046366,-0.531455,-0.539788,0.65118,-0.471364,-0.412349,-0.572206,0.529495
402,-0.644977,-0.178841,-0.428446,0.607005,-0.665991,-0.066594,-0.319021,0.671004,-0.667618,0.047592,-0.200309,0.71547,-0.548267,-0.221324,-0.424005,0.686031,-0.590066,0.037456,-0.085747,0.801915,-0.51588,0.288874,0.269367,0.760172,-0.435481,-0.45655,-0.613165,0.47534,-0.435481,-0.45655,-0.613165,0.47534,-0.435481,-0.45655,-0.613165,0.47534,-0.379646,-0.51402,-0.505125,0.580087,-0.453285,-0.450422,-0.411199,0.650052,-0.516414,-0.376382,-0.30774,0.704946,0.079106,-0.385781,-0.590864,0.704127,-0.056777,-0.538798,-0.523346,0.65771,-0.043992,-0.539992,-0.538786,0.645122,-0.469788,-0.416505,-0.5725,0.52732,-0.644977,-0.178841,-0.428446,0.607005,-0.665991,-0.066594,-0.319021,0.671004,-0.667618,0.047592,-0.200309,0.71547,-0.548267,-0.221324,-0.424005,0.686031,-0.590066,0.037456,-0.085747,0.801915,-0.51588,0.288874,0.269367,0.760172,-0.435481,-0.45655,-0.613165,0.47534,-0.435481,-0.45655,-0.613165,0.47534,-0.435481,-0.45655,-0.613165,0.47534,-0.379646,-0.51402,-0.505125,0.580087,-0.453285,-0.450422,-0.411199,0.650052,-0.516414,-0.376382,-0.30774,0.704946,0.079106,-0.385781,-0.590864,0.704127,-0.056777,-0.538798,-0.523346,0.65771,-0.043992,-0.539992,-0.538786,0.645122,-0.469788,-0.416505,-0.5725,0.52732
403,-0.643447,-0.268544,-0.474155,0.537622,-0.667223,-0.202368,-0.417587,0.582651,-0.684213,-0.134134,-0.356771,0.621751,-0.543351,-0.229411,-0.428621,0.684415,-0.588121,0.044416,-0.068251,0.804663,-0.502734,0.308413,0.307224,0.746829,-0.432503,-0.465234,-0.612896,0.469954,-0.432503,-0.465234,-0.612896,0.469954,-0.432503,-0.465234,-0.612896,0.469954,-0.382301,-0.519221,-0.49783,0.580018,-0.455311,-0.456548,-0.405973,0.647644,-0.518182,-0.383708,-0.305074,0.700846,0.080298,-0.389879,-0.583822,0.7076,-0.053865,-0.543481,-0.517046,0.659083,-0.040346,-0.544652,-0.533261,0.646034,-0.465985,-0.420877,-0.572276,0.527466,-0.643447,-0.268544,-0.474155,0.537622,-0.667223,-0.202368,-0.417587,0.582651,-0.684213,-0.134134,-0.356771,0.621751,-0.543351,-0.229411,-0.428621,0.684415,-0.588121,0.044416,-0.068251,0.804663,-0.502734,0.308413,0.307224,0.746829,-0.432503,-0.465234,-0.612896,0.469954,-0.432503,-0.465234,-0.612896,0.469954,-0.432503,-0.465234,-0.612896,0.469954,-0.382301,-0.519221,-0.49783,0.580018,-0.455311,-0.456548,-0.405973,0.647644,-0.518182,-0.383708,-0.305074,0.700846,0.080298,-0.389879,-0.583822,0.7076,-0.053865,-0.543481,-0.517046,0.659083,-0.040346,-0.544652,-0.533261,0.646034,-0.465985,-0.420877,-0.572276,0.527466
404,-0.639512,-0.326764,-0.508439,0.47512,-0.654974,-0.294552,-0.484177,0.499821,-0.668814,-0.261611,-0.458717,0.523285,-0.542186,-0.231443,-0.432991,0.6819,-0.58736,0.050396,-0.061891,0.805381,-0.494835,0.320421,0.323718,0.740051,-0.4362,-0.467699,-0.610076,0.467756,-0.4362,-0.467699,-0.610076,0.467756,-0.4362,-0.467699,-0.610076,0.467756,-0.386743,-0.519885,-0.493639,0.58006,-0.456929,-0.45942,-0.405874,0.644528,-0.517775,-0.389563,-0.309812,0.69582,0.077781,-0.388691,-0.581048,0.710812,-0.054475,-0.5428,-0.514949,0.661233,-0.040173,-0.544045,-0.532171,0.647453,-0.467873,-0.421192,-0.570701,0.52725,-0.639512,-0.326764,-0.508439,0.47512,-0.654974,-0.294552,-0.484177,0.499821,-0.668814,-0.261611,-0.458717,0.523285,-0.542186,-0.231443,-0.432991,0.6819,-0.58736,0.050396,-0.061891,0.805381,-0.494835,0.320421,0.323718,0.740051,-0.4362,-0.467699,-0.610076,0.467756,-0.4362,-0.467699,-0.610076,0.467756,-0.4362,-0.467699,-0.610076,0.467756,-0.386743,-0.519885,-0.493639,0.58006,-0.456929,-0.45942,-0.405874,0.644528,-0.517775,-0.389563,-0.309812,0.69582,0.077781,-0.388691,-0.581048,0.710812,-0.054475,-0.5428,-0.514949,0.661233,-0.040173,-0.544045,-0.532171,0.647453,-0.467873,-0.421192,-0.570701,0.52725
405,-0.631314,-0.35674,-0.530367,0.439192,-0.637069,-0.346357,-0.523107,0.447815,-0.642654,-0.335882,-0.515705,0.456319,-0.540904,-0.248573,-0.438514,0.673305,-0.594534,0.029925,-0.077195,0.799797,-0.513211,0.30163,0.301646,0.744744,-0.443451,-0.467434,-0.601542,0.472233,-0.443451,-0.467434,-0.601542,0.472233,-0.443451,-0.467434,-0.601542,0.472233,-0.392072,-0.519347,-0.485694,0.583661,-0.460479,-0.459783,-0.399816,0.645527,-0.51994,-0.391286,-0.306169,0.694851,0.076674,-0.386821,-0.577457,0.714867,-0.054181,-0.541647,-0.51143,0.664922,-0.039531,-0.542913,-0.529204,0.650865,-0.468899,-0.422452,-0.568037,0.528206,-0.631314,-0.35674,-0.530367,0.439192,-0.637069,-0.346357,-0.523107,0.447815,-0.642654,-0.335882,-0.515705,0.456319,-0.540904,-0.248573,-0.438514,0.673305,-0.594534,0.029925,-0.077195,0.799797,-0.513211,0.30163,0.301646,0.744744,-0.443451,-0.467434,-0.601542,0.472233,-0.443451,-0.467434,-0.601542,0.472233,-0.443451,-0.467434,-0.601542,0.472233,-0.392072,-0.519347,-0.485694,0.583661,-0.460479,-0.459783,-0.399816,0.645527,-0.51994,-0.391286,-0.306169,0.694851,0.076674,-0.386821,-0.577457,0.714867,-0.054181,-0.541647,-0.51143,0.664922,-0.039531,-0.542913,-0.529204,0.650865,-0.468899,-0.422452,-0.568037,0.528206
406,-0.623924,-0.393471,-0.545234,0.39827,-0.623924,-0.393471,-0.545234,0.39827,-0.623924,-0.393471,-0.545234,0.39827,-0.531884,-0.300615,-0.458175,0.645605,-0.608692,-0.052573,-0.148675,0.777577,-0.575552,0.204965,0.18768,0.769094,-0.46301,-0.441367,-0.571494,0.514014,-0.473202,-0.430423,-0.559322,0.527233,-0.483134,-0.419244,-0.546844,0.540164,-0.391124,-0.509367,-0.477288,0.599803,-0.459594,-0.44856,-0.387127,0.661589,-0.518719,-0.378634,-0.289096,0.709923,0.080291,-0.384149,-0.574534,0.718257,-0.047843,-0.540112,-0.51147,0.666625,-0.032295,-0.541264,-0.530423,0.651645,-0.467538,-0.426174,-0.563825,0.53093,-0.623924,-0.393471,-0.545234,0.39827,-0.623924,-0.393471,-0.545234,0.39827,-0.623924,-0.393471,-0.545234,0.39827,-0.531884,-0.300615,-0.458175,0.645605,-0.608692,-0.052573,-0.148675,0.777577,-0.575552,0.204965,0.18768,0.769094,-0.46301,-0.441367,-0.571494,0.514014,-0.473202,-0.430423,-0.559322,0.527233,-0.483134,-0.419244,-0.546844,0.540164,-0.391124,-0.509367,-0.477288,0.599803,-0.459594,-0.44856,-0.387127,0.661589,-0.518719,-0.378634,-0.289096,0.709923,0.080291,-0.384149,-0.574534,0.718257,-0.047843,-0.540112,-0.51147,0.666625,-0.032295,-0.541264,-0.530423,0.651645,-0.467538,-0.426174,-0.563825,0.53093
407,-0.614091,-0.42115,-0.557598,0.366893,-0.614091,-0.42115,-0.557598,0.366893,-0.614091,-0.42115,-0.557598,0.366893,-0.528528,-0.345833,-0.464699,0.620574,-0.616044,-0.139402,-0.218623,0.743815,-0.625928,0.084596,0.055003,0.773325,-0.505281,-0.366234,-0.500524,0.600033,-0.542963,-0.307616,-0.430504,0.652097,-0.573875,-0.245161,-0.355116,0.696029,-0.39879,-0.489547,-0.456497,0.626833,-0.473449,-0.417775,-0.347893,0.693023,-0.535372,-0.334765,-0.22993,0.740569,0.080601,-0.386807,-0.569875,0.720504,-0.04477,-0.543227,-0.509177,0.666062,-0.028618,-0.544317,-0.528733,0.650647,-0.464918,-0.4292,-0.559647,0.535195,-0.614091,-0.42115,-0.557598,0.366893,-0.614091,-0.42115,-0.557598,0.366893,-0.614091,-0.42115,-0.557598,0.366893,-0.528528,-0.345833,-0.464699,0.620574,-0.616044,-0.139402,-0.218623,0.743815,-0.625928,0.084596,0.055003,0.773325,-0.505281,-0.366234,-0.500524,0.600033,-0.542963,-0.307616,-0.430504,0.652097,-0.573875,-0.245161,-0.355116,0.696029,-0.39879,-0.489547,-0.456497,0.626833,-0.473449,-0.417775,-0.347893,0.693023,-0.535372,-0.334765,-0.22993,0.740569,0.080601,-0.386807,-0.569875,0.720504,-0.04477,-0.543227,-0.509177,0.666062,-0.028618,-0.544317,-0.528733,0.650647,-0.464918,-0.4292,-0.559647,0.535195
408,-0.599916,-0.437739,-0.570168,0.351273,-0.599916,-0.437739,-0.570168,0.351273,-0.599916,-0.437739,-0.570168,0.351273,-0.524239,-0.36947,-0.465512,0.609889,-0.611038,-0.19485,-0.260715,0.721591,-0.64135,-0.002218,-0.031815,0.766586,-0.523057,-0.307839,-0.453923,0.652381,-0.573306,-0.19918,-0.317032,0.728792,-0.601249,-0.082771,-0.167806,0.776846,-0.394271,-0.491378,-0.45147,0.631881,-0.470762,-0.41867,-0.339659,0.698377,-0.534044,-0.334215,-0.218317,0.745276,0.085107,-0.386975,-0.559306,0.728137,-0.03909,-0.544898,-0.497919,0.673524,-0.023886,-0.545776,-0.5165,0.659383,-0.459264,-0.434994,-0.557538,0.537595,-0.599916,-0.437739,-0.570168,0.351273,-0.599916,-0.437739,-0.570168,0.351273,-0.599916,-0.437739,-0.570168,0.351273,-0.524239,-0.36947,-0.465512,0.609889,-0.611038,-0.19485,-0.260715,0.721591,-0.64135,-0.002218,-0.031815,0.766586,-0.523057,-0.307839,-0.453923,0.652381,-0.573306,-0.19918,-0.317032,0.728792,-0.601249,-0.082771,-0.167806,0.776846,-0.394271,-0.491378,-0.45147,0.631881,-0.470762,-0.41867,-0.339659,0.698377,-0.534044,-0.334215,-0.218317,0.745276,0.085107,-0.386975,-0.559306,0.728137,-0.03909,-0.544898,-0.497919,0.673524,-0.023886,-0.545776,-0.5165,0.659383,-0.459264,-0.434994,-0.557538,0.537595
409,-0.596165,-0.43656,-0.571831,0.356387,-0.596165,-0.43656,-0.571831,0.356387,-0.596165,-0.43656,-0.571831,0.356387,-0.527741,-0.353615,-0.453111,0.625409,-0.608043,-0.18395,-0.250561,0.730524,-0.635257,0.001774,-0.026135,0.771857,-0.529378,-0.27969,-0.434804,0.672665,-0.587601,-0.114857,-0.221971,0.769585,-0.595731,0.059767,0.009786,0.800898,-0.402797,-0.482808,-0.436811,0.64331,-0.482926,-0.402656,-0.31423,0.711274,-0.547364,-0.309422,-0.18144,0.756129,0.085308,-0.386403,-0.557022,0.730166,-0.039089,-0.544648,-0.49466,0.676122,-0.024763,-0.545488,-0.512256,0.662891,-0.458059,-0.434982,-0.55594,0.54028,-0.596165,-0.43656,-0.571831,0.356387,-0.596165,-0.43656,-0.571831,0.356387,-0.596165,-0.43656,-0.571831,0.356387,-0.527741,-0.353615,-0.453111,0.625409,-0.608043,-0.18395,-0.250561,0.730524,-0.635257,0.001774,-0.026135,0.771857,-0.529378,-0.27969,-0.434804,0.672665,-0.587601,-0.114857,-0.221971,0.769585,-0.595731,0.059767,0.009786,0.800898,-0.402797,-0.482808,-0.436811,0.64331,-0.482926,-0.402656,-0.31423,0.711274,-0.547364,-0.309422,-0.18144,0.756129,0.085308,-0.386403,-0.557022,0.730166,-0.039089,-0.544648,-0.49466,0.676122,-0.024763,-0.545488,-0.512256,0.662891,-0.458059,-0.434982,-0.55594,0.54028
410,-0.595328,-0.431861,-0.572789,0.361928,-0.595328,-0.431861,-0.572789,0.361928,-0.595328,-0.431861,-0.572789,0.361928,-0.528454,-0.353944,-0.452984,0.624712,-0.605944,-0.193318,-0.26174,0.725914,-0.635794,-0.017492,-0.049917,0.770044,-0.522029,-0.291683,-0.448971,0.663952,-0.587807,-0.10989,-0.213678,0.772495,-0.592148,0.083388,0.043948,0.800297,-0.404927,-0.479459,-0.434721,0.645888,-0.485598,-0.397545,-0.309599,0.714354,-0.549972,-0.302288,-0.174087,0.758846,0.084608,-0.384605,-0.558589,0.729999,-0.04061,-0.542797,-0.49529,0.67706,-0.027022,-0.543643,-0.512067,0.664461,-0.459045,-0.432999,-0.55557,0.541416,-0.595328,-0.431861,-0.572789,0.361928,-0.595328,-0.431861,-0.572789,0.361928,-0.595328,-0.431861,-0.572789,0.361928,-0.528454,-0.353944,-0.452984,0.624712,-0.605944,-0.193318,-0.26174,0.725914,-0.635794,-0.017492,-0.049917,0.770044,-0.522029,-0.291683,-0.448971,0.663952,-0.587807,-0.10989,-0.213678,0.772495,-0.592148,0.083388,0.043948,0.800297,-0.404927,-0.479459,-0.434721,0.645888,-0.485598,-0.397545,-0.309599,0.714354,-0.549972,-0.302288,-0.174087,0.758846,0.084608,-0.384605,-0.558589,0.729999,-0.04061,-0.542797,-0.49529,0.67706,-0.027022,-0.543643,-0.512067,0.664461,-0.459045,-0.432999,-0.55557,0.541416
411,-0.591249,-0.432941,-0.576544,0.361365,-0.591249,-0.432941,-0.576544,0.361365,-0.591249,-0.432941,-0.576544,0.361365,-0.528892,-0.364051,-0.453191,0.618351,-0.604531,-0.216337,-0.279571,0.713849,-0.639785,-0.054171,-0.087275,0.761658,-0.524622,-0.288061,-0.442977,0.667506,-0.590974,-0.094641,-0.192415,0.777669,-0.588341,0.109827,0.080608,0.797054,-0.411919,-0.471047,-0.423391,0.655117,-0.495481,-0.382179,-0.288245,0.724812,-0.560214,-0.278788,-0.142146,0.766963,0.083294,-0.384369,-0.560479,0.728825,-0.041789,-0.542315,-0.497586,0.675689,-0.02834,-0.543184,-0.514173,0.663154,-0.460038,-0.431772,-0.553106,0.544069,-0.591249,-0.432941,-0.576544,0.361365,-0.591249,-0.432941,-0.576544,0.361365,-0.591249,-0.432941,-0.576544,0.361365,-0.528892,-0.364051,-0.453191,0.618351,-0.604531,-0.216337,-0.279571,0.713849,-0.639785,-0.054171,-0.087275,0.761658,-0.524622,-0.288061,-0.442977,0.667506,-0.590974,-0.094641,-0.192415,0.777669,-0.588341,0.109827,0.080608,0.797054,-0.411919,-0.471047,-0.423391,0.655117,-0.495481,-0.382179,-0.288245,0.724812,-0.560214,-0.278788,-0.142146,0.766963,0.083294,-0.384369,-0.560479,0.728825,-0.041789,-0.542315,-0.497586,0.675689,-0.02834,-0.543184,-0.514173,0.663154,-0.460038,-0.431772,-0.553106,0.544069
412,-0.591358,-0.431397,-0.57698,0.362335,-0.591358,-0.431397,-0.57698,0.362335,-0.591358,-0.431397,-0.57698,0.362335,-0.527744,-0.376016,-0.458333,0.6083,-0.600563,-0.243364,-0.304752,0.698015,-0.640631,-0.097439,-0.134552,0.749663,-0.521664,-0.298313,-0.449952,0.66062,-0.590483,-0.111598,-0.209543,0.771341,-0.594553,0.087355,0.053843,0.797482,-0.421188,-0.428472,-0.40689,0.688079,-0.509728,-0.318064,-0.23465,0.764168,-0.569987,-0.190007,-0.049391,0.797855,0.084426,-0.383214,-0.563904,0.726658,-0.040429,-0.540999,-0.502485,0.673198,-0.026954,-0.541837,-0.519082,0.660485,-0.460287,-0.430483,-0.553453,0.544528,-0.591358,-0.431397,-0.57698,0.362335,-0.591358,-0.431397,-0.57698,0.362335,-0.591358,-0.431397,-0.57698,0.362335,-0.527744,-0.376016,-0.458333,0.6083,-0.600563,-0.243364,-0.304752,0.698015,-0.640631,-0.097439,-0.134552,0.749663,-0.521664,-0.298313,-0.449952,0.66062,-0.590483,-0.111598,-0.209543,0.771341,-0.594553,0.087355,0.053843,0.797482,-0.421188,-0.428472,-0.40689,0.688079,-0.509728,-0.318064,-0.23465,0.764168,-0.569987,-0.190007,-0.049391,0.797855,0.084426,-0.383214,-0.563904,0.726658,-0.040429,-0.540999,-0.502485,0.673198,-0.026954,-0.541837,-0.519082,0.660485,-0.460287,-0.430483,-0.553453,0.544528
413,-0.594575,-0.426897,-0.572369,0.36964,-0.594574,-0.426897,-0.572369,0.36964,-0.594574,-0.426897,-0.572369,0.36964,-0.525734,-0.396271,-0.465806,0.591268,-0.594615,-0.282595,-0.33755,0.67278,-0.639259,-0.1574,-0.195534,0.72687,-0.508832,-0.33444,-0.475309,0.635076,-0.581857,-0.179451,-0.279574,0.742347,-0.608814,-0.010254,-0.061704,0.790843,-0.421996,-0.38128,-0.400277,0.718556,-0.51486,-0.241606,-0.17327,0.804067,-0.562944,-0.080918,0.068808,0.819641,0.084723,-0.380663,-0.563822,0.728027,-0.039825,-0.538807,-0.502513,0.674968,-0.026718,-0.539616,-0.518769,0.662555,-0.460441,-0.429186,-0.553062,0.545817,-0.594575,-0.426897,-0.572369,0.36964,-0.594574,-0.426897,-0.572369,0.36964,-0.594574,-0.426897,-0.572369,0.36964,-0.525734,-0.396271,-0.465806,0.591268,-0.594615,-0.282595,-0.33755,0.67278,-0.639259,-0.1574,-0.195534,0.72687,-0.508832,-0.33444,-0.475309,0.635076,-0.581857,-0.179451,-0.279574,0.742347,-0.608814,-0.010254,-0.061704,0.790843,-0.421996,-0.38128,-0.400277,0.718556,-0.51486,-0.241606,-0.17327,0.804067,-0.562944,-0.080918,0.068808,0.819641,0.084723,-0.380663,-0.563822,0.728027,-0.039825,-0.538807,-0.502513,0.674968,-0.026718,-0.539616,-0.518769,0.662555,-0.460441,-0.429186,-0.553062,0.545817
414,-0.598122,-0.415873,-0.571819,0.377257,-0.598122,-0.415873,-0.571819,0.377257,-0.598122,-0.415873,-0.571819,0.377257,-0.527059,-0.39922,-0.472101,0.583055,-0.591423,-0.295612,-0.356967,0.659854,-0.63566,-0.181944,-0.229685,0.714197,-0.504701,-0.347784,-0.490534,0.619436,-0.575157,-0.211827,-0.321682,0.721696,-0.609714,-0.062649,-0.132752,0.77891,-0.429532,-0.353777,-0.39491,0.73102,-0.527158,-0.178211,-0.109613,0.823608,-0.556084,0.020579,0.189969,0.808863,0.0821,-0.378573,-0.56901,0.725376,-0.043037,-0.536199,-0.507687,0.672973,-0.030107,-0.53708,-0.523752,0.660547,-0.463631,-0.424433,-0.555318,0.544541,-0.598122,-0.415873,-0.571819,0.377257,-0.598122,-0.415873,-0.571819,0.377257,-0.598122,-0.415873,-0.571819,0.377257,-0.527059,-0.39922,-0.472101,0.583055,-0.591423,-0.295612,-0.356967,0.659854,-0.63566,-0.181944,-0.229685,0.714197,-0.504701,-0.347784,-0.490534,0.619436,-0.575157,-0.211827,-0.321682,0.721696,-0.609714,-0.062649,-0.132752,0.77891,-0.429532,-0.353777,-0.39491,0.73102,-0.527158,-0.178211,-0.109613,0.823608,-0.556084,0.020579,0.189969,0.808863,0.0821,-0.378573,-0.56901,0.725376,-0.043037,-0.536199,-0.507687,0.672973,-0.030107,-0.53708,-0.523752,0.660547,-0.463631,-0.424433,-0.555318,0.544541
415,-0.598576,-0.412013,-0.567473,0.387203,-0.598576,-0.412013,-0.567473,0.387203,-0.598576,-0.412013,-0.567473,0.387203,-0.523665,-0.407857,-0.475617,0.577249,-0.584645,-0.314266,-0.37208,0.648833,-0.629066,-0.211774,-0.258005,0.70204,-0.500088,-0.359449,-0.495913,0.612191,-0.568924,-0.235835,-0.343113,0.709212,-0.607731,-0.099772,-0.172204,0.7688,-0.431364,-0.339246,-0.388421,0.740248,-0.532485,-0.13275,-0.051067,0.834404,-0.540133,0.097048,0.295251,0.78209,0.081618,-0.378675,-0.563676,0.72953,-0.044222,-0.536801,-0.499689,0.67838,-0.032529,-0.537636,-0.514334,0.667345,-0.462596,-0.42617,-0.553724,0.545686,-0.598576,-0.412013,-0.567473,0.387203,-0.598576,-0.412013,-0.567473,0.387203,-0.598576,-0.412013,-0.567473,0.387203,-0.523665,-0.407857,-0.475617,0.577249,-0.584645,-0.314266,-0.37208,0.648833,-0.629066,-0.211774,-0.258005,0.70204,-0.500088,-0.359449,-0.495913,0.612191,-0.568924,-0.235835,-0.343113,0.709212,-0.607731,-0.099772,-0.172204,0.7688,-0.431364,-0.339246,-0.388421,0.740248,-0.532485,-0.13275,-0.051067,0.834404,-0.540133,0.097048,0.295251,0.78209,0.081618,-0.378675,-0.563676,0.72953,-0.044222,-0.536801,-0.499689,0.67838,-0.032529,-0.537636,-0.514334,0.667345,-0.462596,-0.42617,-0.553724,0.545686
