,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W
406,-0.599027,-0.297908,-0.501185,0.548845,-0.626147,-0.235632,-0.44295,0.596836,-0.646813,-0.170926,-0.380148,0.638675,-0.454636,-0.436532,-0.535485,0.562141,-0.478827,-0.409852,-0.502503,0.591809,-0.501455,-0.381833,-0.467881,0.619544,-0.385732,-0.478747,-0.611595,0.49796,-0.385732,-0.478747,-0.611595,0.49796,-0.385732,-0.478747,-0.611595,0.49796,-0.273934,-0.499105,-0.540057,0.619833,-0.381115,-0.422963,-0.38348,0.727184,-0.467972,-0.324265,-0.206454,0.795758,0.071739,-0.356766,-0.48941,0.792495,-0.173242,-0.497241,-0.210611,0.823639,-0.210811,-0.482514,-0.14692,0.837349,-0.450807,-0.424526,-0.536785,0.573073,-0.599027,-0.297908,-0.501185,0.548845,-0.626147,-0.235632,-0.44295,0.596836,-0.646813,-0.170926,-0.380148,0.638675,-0.454636,-0.436532,-0.535485,0.562141,-0.478827,-0.409852,-0.502503,0.591809,-0.501455,-0.381833,-0.467881,0.619544,-0.385732,-0.478747,-0.611595,0.49796,-0.385732,-0.478747,-0.611595,0.49796,-0.385732,-0.478747,-0.611595,0.49796,-0.273934,-0.499105,-0.540057,0.619833,-0.381115,-0.422963,-0.38348,0.727184,-0.467972,-0.324265,-0.206454,0.795758,0.071739,-0.356766,-0.48941,0.792495,-0.173242,-0.497241,-0.210611,0.823639,-0.210811,-0.482514,-0.14692,0.837349,-0.450807,-0.424526,-0.536785,0.573073,-0.599027,-0.297908,-0.501185,0.548845,-0.626147,-0.235632,-0.44295,0.596836,-0.646813,-0.170926,-0.380148,0.638675,-0.454636,-0.436532,-0.535485,0.562141,-0.478827,-0.409852,-0.502503,0.591809,-0.501455,-0.381833,-0.467881,0.619544,-0.385732,-0.478747,-0.611595,0.49796,-0.385732,-0.478747,-0.611595,0.49796,-0.385732,-0.478747,-0.611595,0.49796,-0.273934,-0.499105,-0.540057,0.619833,-0.381115,-0.422963,-0.38348,0.727184,-0.467972,-0.324265,-0.206454,0.795758,0.071739,-0.356766,-0.48941,0.792495,-0.173242,-0.497241,-0.210611,0.823639,-0.210811,-0.482514,-0.14692,0.837349,-0.450807,-0.424526,-0.536785,0.573073
407,-0.621227,-0.262879,-0.456438,0.580203,-0.652185,-0.172289,-0.369706,0.638975,-0.670007,-0.078229,-0.275528,0.684876,-0.470965,-0.413756,-0.517781,0.582152,-0.500355,-0.377687,-0.473179,0.61895,-0.526988,-0.339537,-0.425971,0.652339,-0.381583,-0.49374,-0.623764,0.470674,-0.381583,-0.49374,-0.623764,0.470674,-0.381583,-0.49374,-0.623764,0.470674,-0.28061,-0.518743,-0.546473,0.594585,-0.377117,-0.453451,-0.418914,0.690417,-0.458905,-0.370461,-0.275004,0.759301,0.074773,-0.345985,-0.49754,0.791932,-0.160094,-0.490794,-0.232714,0.824218,-0.193079,-0.478779,-0.176161,0.838128,-0.4553,-0.420401,-0.53728,0.572098,-0.621227,-0.262879,-0.456438,0.580203,-0.652185,-0.172289,-0.369706,0.638975,-0.670007,-0.078229,-0.275528,0.684876,-0.470965,-0.413756,-0.517781,0.582152,-0.500355,-0.377687,-0.473179,0.61895,-0.526988,-0.339537,-0.425971,0.652339,-0.381583,-0.49374,-0.623764,0.470674,-0.381583,-0.49374,-0.623764,0.470674,-0.381583,-0.49374,-0.623764,0.470674,-0.28061,-0.518743,-0.546473,0.594585,-0.377117,-0.453451,-0.418914,0.690417,-0.458905,-0.370461,-0.275004,0.759301,0.074773,-0.345985,-0.49754,0.791932,-0.160094,-0.490794,-0.232714,0.824218,-0.193079,-0.478779,-0.176161,0.838128,-0.4553,-0.420401,-0.53728,0.572098,-0.621227,-0.262879,-0.456438,0.580203,-0.652185,-0.172289,-0.369706,0.638975,-0.670007,-0.078229,-0.275528,0.684876,-0.470965,-0.413756,-0.517781,0.582152,-0.500355,-0.377687,-0.473179,0.61895,-0.526988,-0.339537,-0.425971,0.652339,-0.381583,-0.49374,-0.623764,0.470674,-0.381583,-0.49374,-0.623764,0.470674,-0.381583,-0.49374,-0.623764,0.470674,-0.28061,-0.518743,-0.546473,0.594585,-0.377117,-0.453451,-0.418914,0.690417,-0.458905,-0.370461,-0.275004,0.759301,0.074773,-0.345985,-0.49754,0.791932,-0.160094,-0.490794,-0.232714,0.824218,-0.193079,-0.478779,-0.176161,0.838128,-0.4553,-0.420401,-0.53728,0.572098
408,-0.630948,-0.21153,-0.431549,0.609036,-0.658302,-0.097361,-0.317807,0.675395,-0.665166,0.019837,-0.194174,0.720734,-0.495054,-0.375597,-0.495081,0.607242,-0.535188,-0.315792,-0.421493,0.660449,-0.568132,-0.251745,-0.342243,0.704784,-0.391391,-0.495019,-0.628431,0.454801,-0.391391,-0.495019,-0.628431,0.454801,-0.391391,-0.495019,-0.628431,0.454801,-0.303179,-0.530901,-0.545385,0.573395,-0.391428,-0.469637,-0.436597,0.660006,-0.46759,-0.393871,-0.314329,0.726239,0.091409,-0.325172,-0.527134,0.779767,-0.131991,-0.477026,-0.28711,0.820117,-0.158347,-0.468937,-0.241002,0.834831,-0.46161,-0.41555,-0.544504,0.563693,-0.630948,-0.21153,-0.431549,0.609036,-0.658302,-0.097361,-0.317807,0.675395,-0.665166,0.019837,-0.194174,0.720734,-0.495054,-0.375597,-0.495081,0.607242,-0.535188,-0.315792,-0.421493,0.660449,-0.568132,-0.251745,-0.342243,0.704784,-0.391391,-0.495019,-0.628431,0.454801,-0.391391,-0.495019,-0.628431,0.454801,-0.391391,-0.495019,-0.628431,0.454801,-0.303179,-0.530901,-0.545385,0.573395,-0.391428,-0.469637,-0.436597,0.660006,-0.46759,-0.393871,-0.314329,0.726239,0.091409,-0.325172,-0.527134,0.779767,-0.131991,-0.477026,-0.28711,0.820117,-0.158347,-0.468937,-0.241002,0.834831,-0.46161,-0.41555,-0.544504,0.563693,-0.630948,-0.21153,-0.431549,0.609036,-0.658302,-0.097361,-0.317807,0.675395,-0.665166,0.019837,-0.194174,0.720734,-0.495054,-0.375597,-0.495081,0.607242,-0.535188,-0.315792,-0.421493,0.660449,-0.568132,-0.251745,-0.342243,0.704784,-0.391391,-0.495019,-0.628431,0.454801,-0.391391,-0.495019,-0.628431,0.454801,-0.391391,-0.495019,-0.628431,0.454801,-0.303179,-0.530901,-0.545385,0.573395,-0.391428,-0.469637,-0.436597,0.660006,-0.46759,-0.393871,-0.314329,0.726239,0.091409,-0.325172,-0.527134,0.779767,-0.131991,-0.477026,-0.28711,0.820117,-0.158347,-0.468937,-0.241002,0.834831,-0.46161,-0.41555,-0.544504,0.563693
409,-0.639242,-0.141549,-0.409042,0.635624,-0.654725,-0.00014,-0.262101,0.70897,-0.6393,0.141275,-0.102786,0.748847,-0.525824,-0.299504,-0.463173,0.647517,-0.575423,-0.187285,-0.323043,0.727638,-0.601367,-0.06737,-0.16963,0.777846,-0.417544,-0.482376,-0.624681,0.45027,-0.417544,-0.482376,-0.624681,0.45027,-0.417544,-0.482376,-0.624681,0.45027,-0.344438,-0.540137,-0.536057,0.54978,-0.424429,-0.47984,-0.443797,0.626624,-0.494043,-0.40781,-0.340685,0.688147,0.090677,-0.319637,-0.562299,0.757251,-0.122212,-0.470704,-0.352883,0.799359,-0.140551,-0.465558,-0.32131,0.812564,-0.474545,-0.405552,-0.553565,0.551272,-0.639242,-0.141549,-0.409042,0.635624,-0.654725,-0.00014,-0.262101,0.70897,-0.6393,0.141275,-0.102786,0.748847,-0.525824,-0.299504,-0.463173,0.647517,-0.575423,-0.187285,-0.323043,0.727638,-0.601367,-0.06737,-0.16963,0.777846,-0.417544,-0.482376,-0.624681,0.45027,-0.417544,-0.482376,-0.624681,0.45027,-0.417544,-0.482376,-0.624681,0.45027,-0.344438,-0.540137,-0.536057,0.54978,-0.424429,-0.47984,-0.443797,0.626624,-0.494043,-0.40781,-0.340685,0.688147,0.090677,-0.319637,-0.562299,0.757251,-0.122212,-0.470704,-0.352883,0.799359,-0.140551,-0.465558,-0.32131,0.812564,-0.474545,-0.405552,-0.553565,0.551272,-0.639242,-0.141549,-0.409042,0.635624,-0.654725,-0.00014,-0.262101,0.70897,-0.6393,0.141275,-0.102786,0.748847,-0.525824,-0.299504,-0.463173,0.647517,-0.575423,-0.187285,-0.323043,0.727638,-0.601367,-0.06737,-0.16963,0.777846,-0.417544,-0.482376,-0.624681,0.45027,-0.417544,-0.482376,-0.624681,0.45027,-0.417544,-0.482376,-0.624681,0.45027,-0.344438,-0.540137,-0.536057,0.54978,-0.424429,-0.47984,-0.443797,0.626624,-0.494043,-0.40781,-0.340685,0.688147,0.090677,-0.319637,-0.562299,0.757251,-0.122212,-0.470704,-0.352883,0.799359,-0.140551,-0.465558,-0.32131,0.812564,-0.474545,-0.405552,-0.553565,0.551272
410,-0.641486,-0.13606,-0.411057,0.633258,-0.655754,0.001775,-0.268811,0.705495,-0.64074,0.13953,-0.114562,0.74623,-0.538734,-0.254359,-0.442899,0.670006,-0.590464,-0.079275,-0.21921,0.772667,-0.586746,0.103254,0.025065,0.80277,-0.423789,-0.471602,-0.625649,0.454486,-0.423789,-0.471602,-0.625649,0.454486,-0.423789,-0.471602,-0.625649,0.454486,-0.359858,-0.542095,-0.532016,0.541843,-0.430524,-0.487866,-0.453027,0.609428,-0.493122,-0.424494,-0.365547,0.665591,0.084676,-0.331556,-0.570456,0.746646,-0.120658,-0.481245,-0.381729,0.779826,-0.133354,-0.477883,-0.360952,0.789657,-0.476697,-0.403143,-0.560555,0.544072,-0.641486,-0.13606,-0.411057,0.633258,-0.655754,0.001775,-0.268811,0.705495,-0.64074,0.13953,-0.114562,0.74623,-0.538734,-0.254359,-0.442899,0.670006,-0.590464,-0.079275,-0.21921,0.772667,-0.586746,0.103254,0.025065,0.80277,-0.423789,-0.471602,-0.625649,0.454486,-0.423789,-0.471602,-0.625649,0.454486,-0.423789,-0.471602,-0.625649,0.454486,-0.359858,-0.542095,-0.532016,0.541843,-0.430524,-0.487866,-0.453027,0.609428,-0.493122,-0.424494,-0.365547,0.665591,0.084676,-0.331556,-0.570456,0.746646,-0.120658,-0.481245,-0.381729,0.779826,-0.133354,-0.477883,-0.360952,0.789657,-0.476697,-0.403143,-0.560555,0.544072,-0.641486,-0.13606,-0.411057,0.633258,-0.655754,0.001775,-0.268811,0.705495,-0.64074,0.13953,-0.114562,0.74623,-0.538734,-0.254359,-0.442899,0.670006,-0.590464,-0.079275,-0.21921,0.772667,-0.586746,0.103254,0.025065,0.80277,-0.423789,-0.471602,-0.625649,0.454486,-0.423789,-0.471602,-0.625649,0.454486,-0.423789,-0.471602,-0.625649,0.454486,-0.359858,-0.542095,-0.532016,0.541843,-0.430524,-0.487866,-0.453027,0.609428,-0.493122,-0.424494,-0.365547,0.665591,0.084676,-0.331556,-0.570456,0.746646,-0.120658,-0.481245,-0.381729,0.779826,-0.133354,-0.477883,-0.360952,0.789657,-0.476697,-0.403143,-0.560555,0.544072
411,-0.647767,-0.178536,-0.424203,0.607103,-0.669994,-0.050851,-0.299756,0.677251,-0.667293,0.078725,-0.164155,0.722202,-0.536312,-0.224164,-0.440076,0.684437,-0.580802,0.02343,-0.109677,0.806282,-0.516513,0.266636,0.241263,0.777118,-0.434453,-0.481448,-0.613987,0.449977,-0.434453,-0.481448,-0.613987,0.449977,-0.434453,-0.481448,-0.613987,0.449977,-0.371628,-0.541238,-0.514865,0.551243,-0.437781,-0.489279,-0.440157,0.612549,-0.496747,-0.429288,-0.358223,0.6638,0.082709,-0.33464,-0.567031,0.748098,-0.114069,-0.486099,-0.39139,0.772988,-0.122354,-0.48408,-0.378131,0.779559,-0.478382,-0.409022,-0.556669,0.542192,-0.647767,-0.178536,-0.424203,0.607103,-0.669994,-0.050851,-0.299756,0.677251,-0.667293,0.078725,-0.164155,0.722202,-0.536312,-0.224164,-0.440076,0.684437,-0.580802,0.02343,-0.109677,0.806282,-0.516513,0.266636,0.241263,0.777118,-0.434453,-0.481448,-0.613987,0.449977,-0.434453,-0.481448,-0.613987,0.449977,-0.434453,-0.481448,-0.613987,0.449977,-0.371628,-0.541238,-0.514865,0.551243,-0.437781,-0.489279,-0.440157,0.612549,-0.496747,-0.429288,-0.358223,0.6638,0.082709,-0.33464,-0.567031,0.748098,-0.114069,-0.486099,-0.39139,0.772988,-0.122354,-0.48408,-0.378131,0.779559,-0.478382,-0.409022,-0.556669,0.542192,-0.647767,-0.178536,-0.424203,0.607103,-0.669994,-0.050851,-0.299756,0.677251,-0.667293,0.078725,-0.164155,0.722202,-0.536312,-0.224164,-0.440076,0.684437,-0.580802,0.02343,-0.109677,0.806282,-0.516513,0.266636,0.241263,0.777118,-0.434453,-0.481448,-0.613987,0.449977,-0.434453,-0.481448,-0.613987,0.449977,-0.434453,-0.481448,-0.613987,0.449977,-0.371628,-0.541238,-0.514865,0.551243,-0.437781,-0.489279,-0.440157,0.612549,-0.496747,-0.429288,-0.358223,0.6638,0.082709,-0.33464,-0.567031,0.748098,-0.114069,-0.486099,-0.39139,0.772988,-0.122354,-0.48408,-0.378131,0.779559,-0.478382,-0.409022,-0.556669,0.542192
412,-0.662219,-0.228237,-0.428612,0.570672,-0.691405,-0.112182,-0.325216,0.635302,-0.70041,0.007147,-0.212328,0.681389,-0.539212,-0.202055,-0.437317,0.690781,-0.570649,0.07704,-0.058542,0.815474,-0.466328,0.337806,0.33416,0.746165,-0.455469,-0.476871,-0.596219,0.457892,-0.455469,-0.476871,-0.596219,0.457892,-0.455469,-0.476871,-0.596219,0.457892,-0.386865,-0.535954,-0.500787,0.558839,-0.448644,-0.485417,-0.429777,0.615126,-0.503882,-0.427801,-0.352501,0.662444,0.076407,-0.336131,-0.569162,0.74648,-0.114912,-0.487208,-0.40188,0.766757,-0.119867,-0.486013,-0.394052,0.770809,-0.483588,-0.40847,-0.554254,0.54046,-0.662219,-0.228237,-0.428612,0.570672,-0.691405,-0.112182,-0.325216,0.635302,-0.70041,0.007147,-0.212328,0.681389,-0.539212,-0.202055,-0.437317,0.690781,-0.570649,0.07704,-0.058542,0.815474,-0.466328,0.337806,0.33416,0.746165,-0.455469,-0.476871,-0.596219,0.457892,-0.455469,-0.476871,-0.596219,0.457892,-0.455469,-0.476871,-0.596219,0.457892,-0.386865,-0.535954,-0.500787,0.558839,-0.448644,-0.485417,-0.429777,0.615126,-0.503882,-0.427801,-0.352501,0.662444,0.076407,-0.336131,-0.569162,0.74648,-0.114912,-0.487208,-0.40188,0.766757,-0.119867,-0.486013,-0.394052,0.770809,-0.483588,-0.40847,-0.554254,0.54046,-0.662219,-0.228237,-0.428612,0.570672,-0.691405,-0.112182,-0.325216,0.635302,-0.70041,0.007147,-0.212328,0.681389,-0.539212,-0.202055,-0.437317,0.690781,-0.570649,0.07704,-0.058542,0.815474,-0.466328,0.337806,0.33416,0.746165,-0.455469,-0.476871,-0.596219,0.457892,-0.455469,-0.476871,-0.596219,0.457892,-0.455469,-0.476871,-0.596219,0.457892,-0.386865,-0.535954,-0.500787,0.558839,-0.448644,-0.485417,-0.429777,0.615126,-0.503882,-0.427801,-0.352501,0.662444,0.076407,-0.336131,-0.569162,0.74648,-0.114912,-0.487208,-0.40188,0.766757,-0.119867,-0.486013,-0.394052,0.770809,-0.483588,-0.40847,-0.554254,0.54046
413,-0.678844,-0.322863,-0.454641,0.477737,-0.705072,-0.260663,-0.409944,0.516599,-0.725614,-0.196361,-0.361941,0.551294,-0.548641,-0.177308,-0.425856,0.697282,-0.565461,0.112691,-0.031842,0.81642,-0.438753,0.374086,0.370255,0.728332,-0.488072,-0.436219,-0.56339,0.504074,-0.500151,-0.422315,-0.548983,0.519727,-0.511835,-0.408077,-0.534142,0.534968,-0.403895,-0.522096,-0.488259,0.570866,-0.464098,-0.469392,-0.415601,0.625748,-0.517482,-0.409791,-0.336837,0.671435,0.067046,-0.3408,-0.575029,0.740745,-0.120909,-0.489805,-0.41477,0.757257,-0.123094,-0.489261,-0.411386,0.759101,-0.489157,-0.403295,-0.555341,0.538215,-0.678844,-0.322863,-0.454641,0.477737,-0.705072,-0.260663,-0.409944,0.516599,-0.725614,-0.196361,-0.361941,0.551294,-0.548641,-0.177308,-0.425856,0.697282,-0.565461,0.112691,-0.031842,0.81642,-0.438753,0.374086,0.370255,0.728332,-0.488072,-0.436219,-0.56339,0.504074,-0.500151,-0.422315,-0.548983,0.519727,-0.511835,-0.408077,-0.534142,0.534968,-0.403895,-0.522096,-0.488259,0.570866,-0.464098,-0.469392,-0.415601,0.625748,-0.517482,-0.409791,-0.336837,0.671435,0.067046,-0.3408,-0.575029,0.740745,-0.120909,-0.489805,-0.41477,0.757257,-0.123094,-0.489261,-0.411386,0.759101,-0.489157,-0.403295,-0.555341,0.538215,-0.678844,-0.322863,-0.454641,0.477737,-0.705072,-0.260663,-0.409944,0.516599,-0.725614,-0.196361,-0.361941,0.551294,-0.548641,-0.177308,-0.425856,0.697282,-0.565461,0.112691,-0.031842,0.81642,-0.438753,0.374086,0.370255,0.728332,-0.488072,-0.436219,-0.56339,0.504074,-0.500151,-0.422315,-0.548983,0.519727,-0.511835,-0.408077,-0.534142,0.534968,-0.403895,-0.522096,-0.488259,0.570866,-0.464098,-0.469392,-0.415601,0.625748,-0.517482,-0.409791,-0.336837,0.671435,0.067046,-0.3408,-0.575029,0.740745,-0.120909,-0.489805,-0.41477,0.757257,-0.123094,-0.489261,-0.411386,0.759101,-0.489157,-0.403295,-0.555341,0.538215
414,-0.670695,-0.367469,-0.490239,0.418092,-0.682273,-0.345499,-0.476405,0.433789,-0.693131,-0.323164,-0.462069,0.449028,-0.554094,-0.190764,-0.421221,0.692216,-0.57886,0.091271,-0.047533,0.808908,-0.468512,0.352001,0.33725,0.736787,-0.517862,-0.363754,-0.515055,0.578117,-0.550583,-0.31202,-0.456788,0.625178,-0.578152,-0.257367,-0.394246,0.666388,-0.413074,-0.509238,-0.477002,0.585249,-0.472846,-0.454279,-0.40101,0.639717,-0.525368,-0.392355,-0.318869,0.684375,0.06283,-0.34597,-0.57776,0.736581,-0.118795,-0.494989,-0.429137,0.746133,-0.117316,-0.495342,-0.431364,0.744848,-0.49007,-0.401425,-0.55576,0.538349,-0.670695,-0.367469,-0.490239,0.418092,-0.682273,-0.345499,-0.476405,0.433789,-0.693131,-0.323164,-0.462069,0.449028,-0.554094,-0.190764,-0.421221,0.692216,-0.57886,0.091271,-0.047533,0.808908,-0.468512,0.352001,0.33725,0.736787,-0.517862,-0.363754,-0.515055,0.578117,-0.550583,-0.31202,-0.456788,0.625178,-0.578152,-0.257367,-0.394246,0.666388,-0.413074,-0.509238,-0.477002,0.585249,-0.472846,-0.454279,-0.40101,0.639717,-0.525368,-0.392355,-0.318869,0.684375,0.06283,-0.34597,-0.57776,0.736581,-0.118795,-0.494989,-0.429137,0.746133,-0.117316,-0.495342,-0.431364,0.744848,-0.49007,-0.401425,-0.55576,0.538349,-0.670695,-0.367469,-0.490239,0.418092,-0.682273,-0.345499,-0.476405,0.433789,-0.693131,-0.323164,-0.462069,0.449028,-0.554094,-0.190764,-0.421221,0.692216,-0.57886,0.091271,-0.047533,0.808908,-0.468512,0.352001,0.33725,0.736787,-0.517862,-0.363754,-0.515055,0.578117,-0.550583,-0.31202,-0.456788,0.625178,-0.578152,-0.257367,-0.394246,0.666388,-0.413074,-0.509238,-0.477002,0.585249,-0.472846,-0.454279,-0.40101,0.639717,-0.525368,-0.392355,-0.318869,0.684375,0.06283,-0.34597,-0.57776,0.736581,-0.118795,-0.494989,-0.429137,0.746133,-0.117316,-0.495342,-0.431364,0.744848,-0.49007,-0.401425,-0.55576,0.538349
415,-0.653462,-0.390991,-0.517243,0.390606,-0.653462,-0.390991,-0.517243,0.390606,-0.653462,-0.390991,-0.517243,0.390606,-0.550103,-0.236868,-0.430778,0.675063,-0.598607,0.01974,-0.102561,0.794205,-0.533302,0.272595,0.245155,0.762351,-0.544942,-0.265668,-0.446015,0.658429,-0.588716,-0.144759,-0.297114,0.737687,-0.606004,-0.017338,-0.134847,0.783757,-0.415414,-0.500953,-0.464194,0.600834,-0.475434,-0.444393,-0.38448,0.654716,-0.527818,-0.380697,-0.298591,0.698084,0.064387,-0.347933,-0.57285,0.739351,-0.108024,-0.499659,-0.437094,0.740014,-0.102728,-0.500775,-0.444905,0.735344,-0.486677,-0.404372,-0.55311,0.54194,-0.653462,-0.390991,-0.517243,0.390606,-0.653462,-0.390991,-0.517243,0.390606,-0.653462,-0.390991,-0.517243,0.390606,-0.550103,-0.236868,-0.430778,0.675063,-0.598607,0.01974,-0.102561,0.794205,-0.533302,0.272595,0.245155,0.762351,-0.544942,-0.265668,-0.446015,0.658429,-0.588716,-0.144759,-0.297114,0.737687,-0.606004,-0.017338,-0.134847,0.783757,-0.415414,-0.500953,-0.464194,0.600834,-0.475434,-0.444393,-0.38448,0.654716,-0.527818,-0.380697,-0.298591,0.698084,0.064387,-0.347933,-0.57285,0.739351,-0.108024,-0.499659,-0.437094,0.740014,-0.102728,-0.500775,-0.444905,0.735344,-0.486677,-0.404372,-0.55311,0.54194,-0.653462,-0.390991,-0.517243,0.390606,-0.653462,-0.390991,-0.517243,0.390606,-0.653462,-0.390991,-0.517243,0.390606,-0.550103,-0.236868,-0.430778,0.675063,-0.598607,0.01974,-0.102561,0.794205,-0.533302,0.272595,0.245155,0.762351,-0.544942,-0.265668,-0.446015,0.658429,-0.588716,-0.144759,-0.297114,0.737687,-0.606004,-0.017338,-0.134847,0.783757,-0.415414,-0.500953,-0.464194,0.600834,-0.475434,-0.444393,-0.38448,0.654716,-0.527818,-0.380697,-0.298591,0.698084,0.064387,-0.347933,-0.57285,0.739351,-0.108024,-0.499659,-0.437094,0.740014,-0.102728,-0.500775,-0.444905,0.735344,-0.486677,-0.404372,-0.55311,0.54194
416,-0.631403,-0.410192,-0.544597,0.36944,-0.631403,-0.410192,-0.544597,0.36944,-0.631403,-0.410192,-0.544597,0.36944,-0.546485,-0.266093,-0.432805,0.665754,-0.606605,-0.038507,-0.147401,0.78027,-0.575746,0.194855,0.160109,0.777762,-0.552605,-0.220916,-0.411726,0.690149,-0.594394,-0.029538,-0.165358,0.786435,-0.571785,0.165039,0.098926,0.79752,-0.42406,-0.478949,-0.438713,0.63112,-0.490784,-0.410304,-0.339619,0.689521,-0.546518,-0.332471,-0.232921,0.732481,0.066447,-0.349883,-0.566227,0.743339,-0.099113,-0.503848,-0.439093,0.737232,-0.091436,-0.505297,-0.450258,0.730467,-0.482108,-0.40745,-0.550131,0.546729,-0.631403,-0.410192,-0.544597,0.36944,-0.631403,-0.410192,-0.544597,0.36944,-0.631403,-0.410192,-0.544597,0.36944,-0.546485,-0.266093,-0.432805,0.665754,-0.606605,-0.038507,-0.147401,0.78027,-0.575746,0.194855,0.160109,0.777762,-0.552605,-0.220916,-0.411726,0.690149,-0.594394,-0.029538,-0.165358,0.786435,-0.571785,0.165039,0.098926,0.79752,-0.42406,-0.478949,-0.438713,0.63112,-0.490784,-0.410304,-0.339619,0.689521,-0.546518,-0.332471,-0.232921,0.732481,0.066447,-0.349883,-0.566227,0.743339,-0.099113,-0.503848,-0.439093,0.737232,-0.091436,-0.505297,-0.450258,0.730467,-0.482108,-0.40745,-0.550131,0.546729,-0.631403,-0.410192,-0.544597,0.36944,-0.631403,-0.410192,-0.544597,0.36944,-0.631403,-0.410192,-0.544597,0.36944,-0.546485,-0.266093,-0.432805,0.665754,-0.606605,-0.038507,-0.147401,0.78027,-0.575746,0.194855,0.160109,0.777762,-0.552605,-0.220916,-0.411726,0.690149,-0.594394,-0.029538,-0.165358,0.786435,-0.571785,0.165039,0.098926,0.79752,-0.42406,-0.478949,-0.438713,0.63112,-0.490784,-0.410304,-0.339619,0.689521,-0.546518,-0.332471,-0.232921,0.732481,0.066447,-0.349883,-0.566227,0.743339,-0.099113,-0.503848,-0.439093,0.737232,-0.091436,-0.505297,-0.450258,0.730467,-0.482108,-0.40745,-0.550131,0.546729
