p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23
0.044777,0.25055,0.98356,0.95979,0.19179,0.85718,0.23683,0.27999,0.65853,0.093719,0.96721,0.65165,0.92771,0.86998,0.3023,0.90123,0.10572,0.42272,0.58778,0.57234,0.72447,0.50875,0.13007
0.04847,0.26067,0.98253,0.96258,0.19259,0.85549,0.22879,0.2857,0.64999,0.10179,0.96664,0.65719,0.89821,0.87013,0.28249,0.90158,0.10966,0.4429,0.597,0.56594,0.71013,0.53538,0.1309
0.051085,0.24553,0.9797,0.95036,0.20307,0.85117,0.23732,0.26752,0.65959,0.10533,0.9686,0.65644,0.8989,0.87317,0.27834,0.90137,0.11089,0.45022,0.59931,0.56674,0.68382,0.56709,0.12694
0.055461,0.25681,0.97563,0.94752,0.20783,0.84803,0.23943,0.25471,0.66639,0.1006,0.96968,0.65053,0.90268,0.86868,0.27875,0.90187,0.11176,0.45281,0.54801,0.56304,0.6635,0.56149,0.144
0.0603,0.26315,0.96908,0.95755,0.21039,0.84897,0.22766,0.27358,0.68227,0.086527,0.96925,0.64863,0.88944,0.87173,0.26146,0.90242,0.10974,0.43916,0.52272,0.54403,0.66711,0.54824,0.17064
0.064962,0.26572,0.96266,0.94425,0.22087,0.84787,0.22873,0.26615,0.67373,0.068717,0.96942,0.64129,0.90715,0.8684,0.2462,0.9021,0.10899,0.4387,0.53937,0.6124,0.65875,0.55706,0.16963
0.069338,0.27845,0.96453,0.93551,0.22563,0.84565,0.23084,0.26111,0.6924,0.079194,0.96916,0.63795,0.91403,0.86594,0.23093,0.90209,0.10905,0.44434,0.57247,0.58528,0.64441,0.57265,0.18336
0.074485,0.28102,0.9642,0.92436,0.22643,0.84659,0.23917,0.28774,0.68385,0.074461,0.97038,0.63577,0.90776,0.86908,0.20909,0.9025,0.10865,0.43813,0.55408,0.54645,0.66265,0.59673,0.19378
0.078861,0.2833,0.96082,0.9191,0.21359,0.84516,0.2359,0.27195,0.67252,0.079067,0.97203,0.62499,0.87826,0.87049,0.19382,0.90326,0.11268,0.44985,0.57073,0.58329,0.6277,0.61318,0.19609
0.084272,0.28325,0.95689,0.92217,0.21439,0.84722,0.24257,0.2693,0.67653,0.07887,0.97413,0.61393,0.86888,0.86513,0.17653,0.90433,0.11148,0.45549,0.55924,0.59581,0.59541,0.59231,0.21462
0.090366,0.28698,0.9571,0.92174,0.1901,0.84612,0.24198,0.28817,0.72312,0.082143,0.97608,0.61661,0.87654,0.86392,0.1461,0.90519,0.11749,0.476,0.52652,0.58039,0.62495,0.58585,0.22319
0.097252,0.28288,0.95912,0.9248,0.1909,0.84008,0.25238,0.29388,0.74179,0.071538,0.97848,0.61957,0.87413,0.86697,0.16623,0.9059,0.12062,0.47555,0.52405,0.53796,0.61327,0.57176,0.22218
0.1048,0.284,0.96044,0.92652,0.20314,0.84069,0.25429,0.31275,0.70533,0.064136,0.98118,0.61223,0.86475,0.85939,0.14439,0.90589,0.1223,0.47949,0.50301,0.53876,0.63151,0.56531,0.25362
0.11303,0.26741,0.96066,0.92368,0.1903,0.84018,0.25723,0.29994,0.72749,0.049795,0.98105,0.61147,0.86157,0.85693,0.14075,0.9063,0.1183,0.47768,0.53133,0.54407,0.64975,0.54783,0.25445
0.12134,0.2662,0.95963,0.9195,0.2065,0.8379,0.25644,0.2949,0.73709,0.047196,0.98139,0.607,0.80421,0.85534,0.13661,0.90634,0.11908,0.46978,0.52462,0.52146,0.62344,0.549,0.25675
0.12911,0.26122,0.95197,0.91532,0.22315,0.83858,0.25482,0.27433,0.73134,0.031788,0.98261,0.59965,0.82193,0.85462,0.14157,0.90679,0.11787,0.45918,0.52269,0.50695,0.60045,0.50947,0.27676
0.13714,0.26234,0.95149,0.91007,0.22791,0.83892,0.2505,0.25376,0.73815,0.024653,0.98174,0.59489,0.82262,0.85689,0.11973,0.90725,0.11793,0.46345,0.5181,0.50325,0.61271,0.49962,0.28718
0.14614,0.24053,0.94867,0.90938,0.23443,0.83638,0.25262,0.24095,0.74216,0.031661,0.98178,0.58898,0.83336,0.85453,0.12216,0.9077,0.1179,0.48093,0.5252,0.5473,0.60169,0.51183,0.28801
0.15554,0.24803,0.94529,0.92183,0.22555,0.83409,0.25846,0.23113,0.74269,0.031464,0.9833,0.5616,0.85804,0.8538,0.10234,0.90815,0.12346,0.46897,0.51583,0.52468,0.58137,0.54693,0.30506
0.16377,0.25699,0.94426,0.91872,0.22855,0.83299,0.2614,0.23924,0.76485,0.026731,0.98482,0.55941,0.88272,0.85009,0.10275,0.90855,0.12704,0.46412,0.54628,0.5453,0.58432,0.51842,0.33355
0.17211,0.26449,0.94517,0.93009,0.21966,0.83676,0.25522,0.26049,0.74723,0.026801,0.98587,0.56352,0.90044,0.83922,0.094567,0.90916,0.12385,0.46231,0.53479,0.55422,0.56998,0.49416,0.32774
0.18062,0.26183,0.94179,0.92726,0.22046,0.84085,0.25443,0.25307,0.7666,0.018598,0.98709,0.56277,0.89106,0.83976,0.1152,0.9108,0.12427,0.46794,0.52543,0.48836,0.56494,0.47668,0.34148
0.18894,0.27195,0.93164,0.9161,0.22522,0.83686,0.26006,0.23488,0.75178,0.022937,0.98844,0.56945,0.87782,0.84966,0.13331,0.91171,0.1255,0.48406,0.50916,0.45403,0.56523,0.48125,0.34194
0.19726,0.25159,0.92812,0.90387,0.24715,0.83602,0.25575,0.23223,0.74672,0.023808,0.99009,0.55095,0.87851,0.84769,0.12007,0.91186,0.12077,0.47954,0.51147,0.4269,0.56552,0.48582,0.35716
0.20714,0.24777,0.92765,0.91498,0.25763,0.83926,0.2533,0.2009,0.71933,0.020142,0.99101,0.54733,0.90938,0.85199,0.12503,0.91175,0.12444,0.48213,0.51432,0.41149,0.58908,0.46494,0.36278
0.21662,0.24657,0.92607,0.91938,0.25667,0.84138,0.25355,0.21917,0.70451,0.0082028,0.99074,0.53626,0.85898,0.85088,0.10976,0.91159,0.12404,0.49385,0.50018,0.4123,0.6246,0.44746,0.35218
0.22419,0.24014,0.92739,0.91762,0.24206,0.84265,0.24841,0.22967,0.71411,0,0.99196,0.52148,0.91075,0.85016,0.12585,0.91123,0.12564,0.49204,0.48603,0.42572,0.62755,0.45627,0.39505
0.23367,0.24155,0.92083,0.92283,0.23318,0.84241,0.2441,0.24554,0.72999,0.00087051,0.99526,0.53332,0.92459,0.84731,0.11968,0.91184,0.12407,0.52575,0.47879,0.41842,0.60988,0.45745,0.40215
0.24318,0.24382,0.9216,0.93769,0.2419,0.84505,0.24724,0.22796,0.75145,0.0065446,0.99574,0.53514,0.92838,0.84659,0.1115,0.91306,0.12449,0.53579,0.48801,0.44625,0.61616,0.45439,0.42215
0.25141,0.24872,0.91573,0.94183,0.22158,0.8477,0.2421,0.22591,0.7429,0.0087494,0.99814,0.52408,0.95306,0.84548,0.10988,0.91284,0.12689,0.54007,0.4951,0.43444,0.61312,0.49628,0.43257
0.25955,0.24983,0.91954,0.9473,0.23602,0.84983,0.24048,0.25254,0.77414,0.0040158,0.99996,0.51559,0.94678,0.83925,0.13002,0.91397,0.13164,0.55145,0.48096,0.43975,0.61607,0.48559,0.44778
0.26731,0.26111,0.91907,0.95734,0.25442,0.85162,0.23078,0.25288,0.79002,0.015561,1,0.51455,0.9405,0.83428,0.12587,0.91499,0.13044,0.55133,0.50451,0.44866,0.63696,0.45369,0.4582
0.27612,0.25584,0.92219,0.94511,0.25522,0.85229,0.23103,0.24007,0.79962,0.0060237,0.99913,0.52525,0.93422,0.8323,0.12173,0.91591,0.13366,0.56441,0.49302,0.46569,0.61996,0.43196,0.46235
0.2858,0.24825,0.92185,0.95515,0.27539,0.85409,0.23418,0.23802,0.80014,0.0010232,0.99665,0.54195,0.91092,0.82946,0.12669,0.91703,0.13127,0.5626,0.48843,0.42685,0.591,0.44078,0.46318
0.29539,0.24182,0.92317,0.95579,0.2665,0.85443,0.22717,0.23,0.77904,0.0021606,0.99503,0.54492,0.90851,0.81898,0.1094,0.91748,0.12889,0.55639,0.49552,0.40423,0.57067,0.46825,0.46549
0.30468,0.22639,0.91966,0.94705,0.28667,0.85274,0.23384,0.25902,0.8012,0.0032979,0.99285,0.55161,0.87127,0.81574,0.10981,0.91886,0.12407,0.54409,0.50739,0.32936,0.5683,0.48045,0.46632
0.31427,0.22026,0.92402,0.94904,0.29495,0.85598,0.22849,0.28804,0.80452,0.013776,0.99232,0.53682,0.85184,0.80826,0.12337,0.91952,0.12133,0.53349,0.489,0.30675,0.54532,0.51895,0.47489
0.32464,0.22892,0.92659,0.94969,0.30147,0.85778,0.2362,0.32245,0.81691,0.011444,0.99222,0.53349,0.89045,0.80377,0.08636,0.92018,0.12021,0.52999,0.48441,0.34359,0.55159,0.52013,0.46909
0.33344,0.21872,0.9286,0.96429,0.31591,0.85871,0.24183,0.31502,0.82372,0.013649,0.99196,0.53646,0.9012,0.80343,0.088793,0.92146,0.11783,0.53697,0.4846,0.36782,0.54257,0.5247,0.46329
0.34195,0.23029,0.92813,0.95313,0.33607,0.85123,0.25016,0.31835,0.83331,0.014519,0.99079,0.54171,0.87789,0.8032,0.10033,0.9235,0.11428,0.54565,0.4917,0.37313,0.53687,0.52249,0.48993
0.35133,0.23779,0.92945,0.94546,0.33291,0.84783,0.24129,0.30554,0.84291,0.012187,0.99052,0.55098,0.84143,0.79948,0.090117,0.92555,0.10675,0.55399,0.48499,0.36943,0.54913,0.51264,0.4856
0.36169,0.22381,0.92898,0.94611,0.34339,0.84818,0.23138,0.31126,0.83995,0.018128,0.9904,0.54106,0.83825,0.79576,0.061703,0.92687,0.1059,0.56233,0.49898,0.40627,0.55806,0.53587,0.48606
0.37089,0.20722,0.93099,0.9489,0.33627,0.848,0.2308,0.32713,0.83699,0.032075,0.98969,0.534,0.86602,0.78992,0.064135,0.92728,0.1047,0.56052,0.48749,0.43951,0.57895,0.52602,0.47215
0.38057,0.2185,0.92512,0.94848,0.33135,0.8492,0.22545,0.36154,0.88078,0.027341,0.98896,0.52552,0.89767,0.79345,0.093369,0.92824,0.10548,0.55296,0.4829,0.43221,0.54467,0.53823,0.47593
0.39122,0.20685,0.92285,0.95503,0.32643,0.84836,0.23771,0.34873,0.89038,0.034083,0.9887,0.52218,0.87436,0.79572,0.060403,0.92942,0.10391,0.56908,0.49053,0.46815,0.53299,0.5216,0.48635
0.4011,0.20303,0.91519,0.95782,0.33691,0.84496,0.23423,0.36222,0.91185,0.037355,0.98873,0.51627,0.86886,0.79462,0.045136,0.93008,0.10478,0.57167,0.50717,0.46084,0.52729,0.50751,0.4905
0.40973,0.19544,0.91471,0.96303,0.31263,0.84412,0.23821,0.36017,0.8698,0.033689,0.98598,0.52296,0.84168,0.79525,0.047569,0.93053,0.10402,0.56072,0.48613,0.48958,0.52758,0.50444,0.48764
0.41893,0.19278,0.91368,0.96368,0.31343,0.84907,0.24384,0.39218,0.90662,0.028955,0.98572,0.51848,0.8354,0.79578,0.043427,0.93082,0.10643,0.55587,0.46031,0.49399,0.51656,0.52089,0.49474
0.42784,0.20319,0.91266,0.96218,0.31026,0.85258,0.24864,0.40028,0.93436,0.039433,0.98397,0.53262,0.85312,0.79554,0.066087,0.93241,0.10757,0.54053,0.48386,0.51101,0.55541,0.52207,0.51474
0.43723,0.21476,0.90928,0.96041,0.33043,0.85062,0.2462,0.41616,0.93838,0.047509,0.98226,0.53415,0.86464,0.79656,0.071048,0.93358,0.10401,0.53703,0.49095,0.53884,0.56434,0.56396,0.51521
0.44529,0.21849,0.90949,0.95757,0.32551,0.85005,0.24727,0.43503,0.92635,0.053183,0.98243,0.53311,0.89629,0.79623,0.12456,0.9345,0.10606,0.54266,0.5145,0.51172,0.55865,0.57617,0.53079
0.45497,0.22599,0.90916,0.94883,0.34743,0.85441,0.24565,0.46166,0.95479,0.062326,0.98247,0.53493,0.9171,0.79976,0.14266,0.93525,0.1081,0.55405,0.51256,0.4846,0.55029,0.58498,0.54452
0.46454,0.23872,0.91366,0.95297,0.37155,0.85331,0.25315,0.46678,0.97067,0.056258,0.98339,0.53933,0.94874,0.80251,0.13448,0.93612,0.10771,0.54784,0.51063,0.4818,0.51866,0.55986,0.56637
0.47266,0.25145,0.91319,0.93833,0.35475,0.85221,0.25526,0.50118,0.9712,0.052592,0.98329,0.55747,0.94246,0.80556,0.11314,0.93709,0.10533,0.55516,0.5363,0.45468,0.47507,0.54577,0.56868
0.48283,0.2488,0.91575,0.93307,0.37667,0.85084,0.26007,0.49853,0.9466,0.056131,0.98377,0.55671,0.92922,0.80445,0.073602,0.93779,0.10737,0.55335,0.5572,0.41584,0.47536,0.52405,0.5791
0.49279,0.24237,0.91099,0.92084,0.38495,0.85211,0.25679,0.51979,0.94433,0.039389,0.98351,0.5571,0.92294,0.80972,0.085137,0.93886,0.10815,0.54985,0.54358,0.41665,0.46102,0.50996,0.58952
0.50256,0.24116,0.91784,0.91559,0.39191,0.8568,0.26429,0.52252,0.97836,0.03679,0.9825,0.54375,0.94065,0.81238,0.083524,0.93869,0.1102,0.55244,0.53687,0.44898,0.48457,0.50012,0.618
0.51167,0.24489,0.92414,0.90095,0.37335,0.85425,0.25998,0.53063,0.97889,0.036593,0.98224,0.53268,0.94831,0.81504,0.081405,0.93895,0.11143,0.54623,0.55087,0.43808,0.48154,0.475,0.62547
0.52241,0.24892,0.91772,0.9016,0.38383,0.85512,0.25401,0.53874,0.98849,0.047071,0.98036,0.53049,0.91881,0.81809,0.088388,0.94017,0.11112,0.53258,0.57707,0.46681,0.46986,0.46939,0.63109
0.53335,0.24626,0.90937,0.89151,0.37847,0.85054,0.25425,0.53908,0.98552,0.049275,0.97922,0.53489,0.89241,0.82027,0.10245,0.94155,0.11037,0.53382,0.58204,0.48293,0.44953,0.48923,0.64151
0.54332,0.23606,0.9053,0.88841,0.39115,0.84799,0.2545,0.52866,0.98605,0.050146,0.97896,0.54416,0.86601,0.81781,0.080611,0.94242,0.10925,0.53641,0.5748,0.51887,0.46179,0.4268,0.63386
0.55494,0.24617,0.91035,0.87591,0.37039,0.84571,0.262,0.54454,0.96494,0.060357,0.97795,0.5497,0.87676,0.81834,0.078998,0.94293,0.10687,0.51802,0.55641,0.51968,0.46806,0.41355,0.65092
0.56499,0.2499,0.90808,0.86476,0.39847,0.84316,0.26411,0.5634,0.93825,0.063629,0.9789,0.54608,0.87435,0.82052,0.092555,0.94353,0.10657,0.5223,0.57518,0.5331,0.44773,0.4071,0.64217
0.57487,0.25131,0.90526,0.8654,0.38607,0.84035,0.25793,0.54223,0.93529,0.074107,0.97894,0.53387,0.89206,0.82405,0.099539,0.94445,0.10744,0.52489,0.57749,0.48615,0.43007,0.41591,0.64263
0.58456,0.24256,0.90962,0.86605,0.38291,0.83747,0.26004,0.53719,0.93861,0.090188,0.97928,0.53054,0.90978,0.82719,0.10905,0.94541,0.11183,0.51564,0.58936,0.47435,0.40376,0.43236,0.67259
0.59483,0.25645,0.90624,0.85248,0.37403,0.83177,0.26029,0.53454,0.91401,0.086522,0.97797,0.51833,0.91356,0.82947,0.10946,0.94628,0.11107,0.51823,0.59698,0.50218,0.39208,0.43014,0.68448
0.60317,0.24886,0.90632,0.85072,0.36338,0.83705,0.25515,0.53787,0.90198,0.099135,0.97771,0.52989,0.91734,0.8271,0.071944,0.94741,0.10905,0.51642,0.58549,0.52731,0.407,0.4169,0.67388
0.61325,0.24504,0.90336,0.83956,0.36594,0.83102,0.26741,0.51969,0.89971,0.11201,0.97644,0.54659,0.88011,0.83315,0.083478,0.94842,0.11299,0.51325,0.58781,0.49208,0.41593,0.42911,0.67766
0.62236,0.2299,0.90053,0.84262,0.35882,0.83051,0.2631,0.52481,0.86953,0.10701,0.97264,0.54212,0.86377,0.82943,0.077314,0.94954,0.1098,0.51145,0.5949,0.45685,0.44813,0.44131,0.66707
0.63039,0.23102,0.90075,0.82557,0.37326,0.83026,0.25319,0.50901,0.8575,0.12336,0.97207,0.54136,0.89464,0.82494,0.066599,0.94943,0.10742,0.50389,0.58819,0.48558,0.44243,0.41281,0.67454
0.64036,0.21066,0.89903,0.81656,0.37406,0.82975,0.2551,0.49083,0.84895,0.11756,0.97033,0.54547,0.8783,0.82683,0.080156,0.94967,0.10829,0.51087,0.63509,0.53774,0.43408,0.45894,0.68495
0.64899,0.21961,0.89745,0.81372,0.36122,0.82602,0.26342,0.45711,0.8774,0.12457,0.9671,0.5533,0.89988,0.832,0.078543,0.95125,0.10708,0.50162,0.60715,0.56287,0.47226,0.44485,0.68062
0.65732,0.21696,0.89034,0.80605,0.38535,0.82466,0.26471,0.44669,0.83814,0.13024,0.96519,0.56257,0.88741,0.83215,0.07693,0.95236,0.10551,0.49812,0.60469,0.54025,0.47521,0.42313,0.68109
0.66641,0.21808,0.88572,0.8067,0.39187,0.82474,0.26682,0.46555,0.85402,0.12204,0.96331,0.5578,0.86411,0.83529,0.081891,0.95334,0.10431,0.48887,0.60753,0.52935,0.51672,0.43533,0.68192
0.67532,0.21919,0.88165,0.80493,0.39663,0.82246,0.26976,0.47605,0.8727,0.11971,0.96261,0.57337,0.8439,0.83457,0.10253,0.9539,0.10752,0.4989,0.6194,0.55718,0.53163,0.45941,0.68607
0.68366,0.22554,0.87938,0.79834,0.38774,0.82478,0.26814,0.48655,0.85787,0.12058,0.96144,0.57118,0.8175,0.83897,0.11406,0.95415,0.10912,0.50149,0.63339,0.55348,0.51995,0.42751,0.66736
0.69315,0.2165,0.88374,0.7896,0.36918,0.82342,0.26196,0.5341,0.84653,0.12038,0.96087,0.56412,0.82438,0.83951,0.098796,0.95543,0.10953,0.49968,0.64314,0.54257,0.56744,0.43293,0.66783
0.70186,0.21268,0.8834,0.78193,0.37966,0.81942,0.26138,0.55595,0.84706,0.12019,0.9596,0.56595,0.84906,0.83879,0.086058,0.9566,0.10797,0.48907,0.64333,0.55509,0.56175,0.41884,0.66718
0.71194,0.21264,0.87989,0.78982,0.37078,0.81457,0.26162,0.5539,0.80432,0.1352,0.95846,0.58008,0.86677,0.83719,0.072814,0.95746,0.10559,0.49166,0.6414,0.5631,0.5361,0.42765,0.66617
0.72037,0.20011,0.87886,0.79047,0.35222,0.81117,0.25441,0.55185,0.76786,0.13981,0.95745,0.57674,0.86746,0.83821,0.071201,0.95729,0.10718,0.49865,0.62301,0.5594,0.55102,0.41017,0.65078
0.72937,0.18991,0.87534,0.79112,0.33761,0.81178,0.24823,0.55697,0.75582,0.13374,0.95497,0.57083,0.85112,0.83623,0.065036,0.9581,0.1048,0.50597,0.61364,0.55661,0.54266,0.4334,0.66452
0.73702,0.1887,0.87072,0.78828,0.34634,0.8089,0.25677,0.56747,0.74728,0.13007,0.95292,0.58239,0.82394,0.836,0.052298,0.9582,0.10088,0.50856,0.62286,0.5457,0.52566,0.39726,0.66498
0.74602,0.17966,0.87149,0.78544,0.33173,0.80899,0.25971,0.55467,0.71152,0.11947,0.95222,0.5739,0.81457,0.83528,0.043605,0.95882,0.099673,0.51419,0.6257,0.51858,0.51731,0.40947,0.6625
0.75396,0.1683,0.87226,0.78743,0.33429,0.80756,0.25084,0.52393,0.71763,0.1134,0.94973,0.55912,0.81835,0.83407,0.041486,0.95932,0.094583,0.51982,0.58873,0.54371,0.52291,0.41404,0.6648
0.76268,0.15925,0.87178,0.76205,0.32145,0.80468,0.25668,0.52188,0.71536,0.1156,0.94843,0.5681,0.82213,0.83422,0.035322,0.96024,0.094189,0.51666,0.5868,0.5364,0.55511,0.4449,0.66711
0.76945,0.15515,0.87311,0.76512,0.33369,0.79924,0.2534,0.54851,0.69495,0.12021,0.94607,0.57106,0.80966,0.83437,0.033203,0.96069,0.090272,0.51485,0.58699,0.48226,0.57601,0.45372,0.68748
0.7772,0.15394,0.86226,0.76469,0.34417,0.80051,0.24826,0.51181,0.71711,0.11895,0.94376,0.5766,0.80648,0.83751,0.044738,0.96167,0.089156,0.50865,0.5755,0.47946,0.58494,0.42182,0.6979
0.78312,0.13996,0.85695,0.76292,0.33925,0.79652,0.23773,0.49362,0.70508,0.10114,0.94245,0.57184,0.76305,0.83302,0.041102,0.96237,0.089574,0.49635,0.58525,0.46855,0.61183,0.38991,0.69873
0.79097,0.13237,0.84929,0.7625,0.34225,0.79831,0.22969,0.48858,0.70561,0.10708,0.94145,0.57108,0.77071,0.83143,0.032915,0.96293,0.08927,0.4827,0.57164,0.41801,0.65001,0.37243,0.69625
0.79854,0.12594,0.85434,0.75725,0.34657,0.79747,0.22994,0.47339,0.66915,0.10928,0.94209,0.57405,0.78146,0.82984,0.020177,0.9643,0.088063,0.46601,0.57661,0.4107,0.64431,0.35919,0.68712
0.80534,0.11835,0.85027,0.75923,0.35309,0.79696,0.23764,0.46835,0.64246,0.10455,0.93974,0.58188,0.76899,0.82612,0.0069328,0.96513,0.088482,0.47739,0.56724,0.43133,0.62465,0.36716,0.68132
0.8093,0.11192,0.85229,0.75157,0.33453,0.79961,0.23416,0.47646,0.62763,0.088073,0.9383,0.59487,0.75265,0.82753,0.013916,0.96584,0.084927,0.46374,0.54142,0.44475,0.61031,0.37512,0.67883
0.81587,0.1232,0.85057,0.74873,0.34677,0.79766,0.23171,0.46903,0.60652,0.085741,0.93612,0.58266,0.72625,0.83106,0.038599,0.96656,0.081823,0.45449,0.51825,0.44555,0.59332,0.36866,0.68114
0.82333,0.12577,0.84525,0.73891,0.32249,0.79886,0.22657,0.49267,0.5889,0.081008,0.93542,0.59193,0.72074,0.83246,0.034963,0.96784,0.080255,0.46452,0.51632,0.42654,0.5823,0.3656,0.67239
0.82896,0.11818,0.84602,0.72776,0.3136,0.7998,0.2177,0.49839,0.61386,0.079743,0.93367,0.58859,0.71059,0.83261,0.015651,0.96926,0.073177,0.44952,0.53774,0.41473,0.5766,0.37781,0.67322
0.83525,0.12075,0.84555,0.72707,0.30472,0.80041,0.22437,0.49096,0.62346,0.074743,0.93209,0.58268,0.71747,0.82928,0.018083,0.96936,0.067635,0.4494,0.53369,0.45518,0.58553,0.38238,0.66115
0.84078,0.10416,0.83484,0.71698,0.28616,0.79898,0.23,0.48353,0.64841,0.073212,0.93065,0.58164,0.69804,0.83204,0.013942,0.96997,0.06688,0.45199,0.52698,0.48751,0.59779,0.40646,0.67451
0.84601,0.092505,0.83451,0.71414,0.2852,0.79847,0.223,0.46296,0.65522,0.068478,0.92938,0.57688,0.69872,0.83257,0.0077775,0.97059,0.062873,0.43834,0.51337,0.45228,0.60074,0.38134,0.65581
0.85202,0.088688,0.83528,0.71721,0.27456,0.79678,0.21868,0.48959,0.69552,0.094167,0.92736,0.57469,0.66226,0.83098,0.0016131,0.97202,0.06293,0.43213,0.52258,0.44498,0.55714,0.36725,0.66291
0.85859,0.075872,0.83425,0.71651,0.28856,0.79594,0.21707,0.51623,0.6779,0.096372,0.92575,0.56878,0.65211,0.83374,0,0.97309,0.054228,0.4452,0.48773,0.43047,0.55144,0.40236,0.66189
0.86403,0.074667,0.83502,0.72065,0.29332,0.79971,0.21089,0.53987,0.67843,0.10551,0.92327,0.56287,0.59785,0.83466,0.013558,0.97426,0.049047,0.46099,0.47625,0.42677,0.5637,0.39591,0.68854
0.86983,0.066786,0.83883,0.71083,0.2884,0.8015,0.21217,0.53483,0.65384,0.10078,0.92479,0.55438,0.60164,0.83732,0.029644,0.97497,0.045492,0.44598,0.46476,0.4474,0.56997,0.37164,0.70043
0.87709,0.079226,0.8396,0.70424,0.27555,0.80303,0.20226,0.54294,0.62366,0.095781,0.92321,0.55849,0.64257,0.84008,0.043201,0.97589,0.044646,0.45432,0.4745,0.46802,0.6055,0.3355,0.72854
0.88233,0.070474,0.84037,0.6955,0.26491,0.80252,0.20065,0.55882,0.62697,0.096651,0.92207,0.55258,0.62623,0.84226,0.043611,0.97665,0.040729,0.4542,0.46992,0.46162,0.60312,0.32141,0.72753
0.88805,0.066657,0.84238,0.67952,0.26967,0.80287,0.21187,0.53765,0.58772,0.10686,0.92063,0.56156,0.64085,0.84405,0.028344,0.97787,0.037987,0.46999,0.47435,0.50207,0.61205,0.35227,0.71988
0.89212,0.071548,0.8437,0.67641,0.26827,0.8044,0.21585,0.53022,0.58825,0.11494,0.91902,0.57083,0.6485,0.84806,0.062129,0.97915,0.035606,0.4905,0.48145,0.49026,0.62431,0.31613,0.73362
0.89878,0.067731,0.84268,0.6792,0.26907,0.8056,0.21506,0.5437,0.58319,0.097128,0.91876,0.56635,0.62906,0.85198,0.065067,0.98052,0.030425,0.48869,0.45562,0.47935,0.60465,0.29865,0.73114
0.90333,0.053754,0.84096,0.67288,0.26195,0.80338,0.20909,0.52253,0.57744,0.1028,0.91718,0.56158,0.65374,0.85039,0.0675,0.98232,0.030844,0.48384,0.46272,0.51169,0.58699,0.25148,0.7316
0.91031,0.049937,0.84297,0.66655,0.28607,0.8055,0.21845,0.5414,0.56889,0.098068,0.91604,0.56312,0.64437,0.85353,0.067909,0.98343,0.026927,0.47899,0.44645,0.52781,0.6398,0.22637,0.74054
0.91574,0.03596,0.84789,0.66022,0.28511,0.8067,0.21228,0.54174,0.53871,0.09547,0.91326,0.57095,0.62803,0.85319,0.081467,0.98465,0.02265,0.47413,0.42063,0.56375,0.66668,0.21991,0.71999
0.92032,0.039691,0.84741,0.64665,0.30352,0.80738,0.20796,0.5367,0.53924,0.093138,0.91003,0.56762,0.62872,0.86648,0.079348,0.98593,0.023068,0.45609,0.43728,0.56095,0.64037,0.19904,0.71271
0.9241,0.039647,0.8392,0.64381,0.29287,0.8118,0.19453,0.53405,0.51255,0.094008,0.9065,0.56171,0.67042,0.8705,0.073184,0.98773,0.023487,0.45123,0.42154,0.61311,0.68188,0.18155,0.7246
0.92739,0.048603,0.83886,0.6281,0.30555,0.80985,0.19768,0.51826,0.51936,0.10689,0.90375,0.56725,0.70207,0.88166,0.069042,0.98899,0.024628,0.45111,0.43341,0.61752,0.68217,0.18273,0.71069
0.92983,0.061333,0.83659,0.63223,0.32176,0.8096,0.18777,0.52099,0.50104,0.10082,0.9023,0.55877,0.70972,0.88857,0.087151,0.99077,0.025498,0.45066,0.39591,0.58229,0.65586,0.14659,0.72258
0.93122,0.06129,0.83805,0.62939,0.31464,0.80936,0.18802,0.5267,0.46179,0.1113,0.90187,0.56402,0.7344,0.89336,0.094135,0.99205,0.026729,0.45494,0.37699,0.5867,0.6741,0.15455,0.71678
0.9346,0.076342,0.84117,0.63594,0.30751,0.80648,0.18557,0.54258,0.42533,0.13458,0.89939,0.57443,0.73199,0.89689,0.074317,0.99344,0.027148,0.46057,0.40054,0.63525,0.72691,0.19645,0.71761
0.93781,0.086459,0.84567,0.63659,0.31227,0.8086,0.18043,0.5483,0.41051,0.13679,0.89986,0.57253,0.68856,0.90341,0.083829,0.99445,0.029192,0.45876,0.41719,0.65227,0.7006,0.18236,0.7295
0.94034,0.095415,0.83731,0.63375,0.29591,0.80869,0.17425,0.51697,0.40475,0.12618,0.89738,0.57922,0.66526,0.90347,0.082215,0.99537,0.02961,0.4512,0.42428,0.64587,0.75009,0.16827,0.73328
0.94161,0.085211,0.83864,0.6226,0.28351,0.81397,0.16248,0.49341,0.40179,0.11665,0.89503,0.59593,0.65588,0.90439,0.096279,0.99639,0.025242,0.45683,0.40376,0.68632,0.77365,0.14315,0.71753
0.94308,0.090393,0.84134,0.6211,0.27815,0.81721,0.159,0.47283,0.38975,0.133,0.8918,0.60261,0.63645,0.90666,0.090114,0.99709,0.021687,0.46686,0.39705,0.71505,0.75931,0.16299,0.69697
0.94464,0.092963,0.83658,0.6145,0.28071,0.81413,0.1638,0.47078,0.38121,0.14454,0.88901,0.59527,0.63404,0.91058,0.095075,0.99801,0.023731,0.46776,0.38557,0.68793,0.7596,0.21591,0.68453
