paper,16:50:10.580,29170,7044,2860,1735,962,1283,812,1538,1555,914,940,2452,3361,29206,29118,29228,29228,29135,1454,1287,2025,1454,1696,2605,1199,1230,1032,971,1599,1722,29148,29192,2147483647,64706,37,539,5216,7274,2451,52034,0,3,3,2
paper,16:50:10.681,29157,7040,2882,1779,940,1278,777,1542,1568,878,940,2421,3344,29188,29135,29162,29170,29140,1450,1318,2025,1445,1652,2597,1199,1221,984,975,1647,1713,29236,29219,2147483647,64706,37,543,5216,7274,2451,52034,0,3,3,2
paper,16:50:10.781,29197,7000,2887,1749,975,1313,808,1494,1560,900,975,2482,3357,29144,29157,29197,29162,29184,1467,1300,2034,1472,1678,2610,1168,1208,997,953,1643,1709,29245,29236,2147483647,64712,38,543,5211,7273,2454,52032,0,3,3,2
paper,16:50:10.881,29219,7092,2931,1735,971,1296,786,1494,1520,905,944,2425,3353,29148,29118,29144,29166,29118,1480,1287,2065,1476,1718,2649,1164,1199,979,1019,1608,1705,29219,29206,2147483647,64712,39,541,5217,7263,2462,52030,0,3,3,2
paper,16:50:10.980,29157,7229,3019,1762,962,1300,729,1546,1533,900,914,2434,3361,29109,29109,29223,29170,29131,1445,1309,2017,1489,1669,2605,1186,1208,1006,984,1643,1705,29140,29153,2147483647,64713,35,549,5228,7240,2479,52025,0,3,3,2
paper,16:50:11.091,29087,7163,3049,1757,984,1309,834,1538,1568,896,944,2509,3370,29175,29175,29144,29122,29223,1454,1296,2065,1494,1731,2658,1204,1230,1015,966,1634,1700,29166,29113,2147483647,64713,35,557,5248,7213,2501,52022,0,3,3,2
paper,16:50:11.181,28955,7127,2966,1819,1001,1327,799,1498,1599,909,936,2575,3361,29188,29170,29214,29263,29263,1476,1300,2096,1489,1740,2623,1217,1239,1045,979,1643,1718,29144,28964,2147483647,64714,27,539,5265,7194,2533,52025,0,3,3,2
paper,16:50:11.205,29175,7149,3014,1810,1019,1318,760,1472,1608,918,944,2579,3480,29153,29096,29179,29166,29122,1480,1300,2074,1489,1757,2649,1186,1164,1032,966,1661,1700,29144,29206,2147483647,64718,33,547,5264,7181,2558,52022,0,3,3,2
paper,16:50:11.305,29223,7163,3041,1797,975,1305,812,1520,1542,909,953,2575,3471,29197,29175,29201,29170,29148,1485,1309,2113,1538,1700,2720,1195,1248,1010,1019,1639,1770,29236,29232,2147483647,64717,34,551,5267,7172,2581,52023,0,3,3,2
paper,16:50:11.481,29223,7224,3019,1766,971,1309,817,1516,1568,927,984,2548,3467,29206,29140,29170,29170,29113,1458,1287,2025,1463,1731,2658,1226,1177,988,962,1639,1700,29188,29254,2147483647,64727,25,547,5265,7167,2591,52022,0,3,3,2
paper,16:50:11.581,29170,7189,2988,1766,988,1335,795,1538,1485,918,953,2570,3432,29188,29118,29175,29192,29153,1454,1331,2078,1480,1757,2671,1212,1234,993,984,1625,1770,29201,29188,2147483647,64715,30,546,5260,7167,2592,52020,0,3,3,2
paper,16:50:11.690,29201,7171,3032,1784,1006,1353,791,1511,1555,905,979,2566,3449,29179,29091,29184,29179,29157,1489,1318,2047,1498,1757,2667,1204,1217,1006,975,1652,1731,29219,29201,2147483647,64721,23,546,5261,7164,2600,52020,0,3,3,2
paper,16:50:11.781,29052,7189,3010,1757,979,1349,812,1524,1520,936,966,2522,3418,29179,29258,29192,29228,29232,1489,1322,2109,1507,1740,2663,1204,1190,993,993,1647,1713,29109,29113,2147483647,64716,24,550,5263,7157,2599,52017,0,3,3,2
paper,16:50:11.891,29192,7215,2997,1770,979,1327,830,1507,1542,918,944,2557,3401,29236,29122,29131,29170,29135,1476,1305,2056,1458,1691,2693,1204,1248,1032,962,1647,1713,29245,29210,2147483647,64716,21,549,5263,7157,2595,52016,0,3,3,2
paper,16:50:11.915,29170,7189,2966,1735,1028,1313,747,1494,1551,878,958,2526,3396,29192,29228,29228,29254,29263,1480,1322,2104,1450,1713,2680,1230,1199,1023,953,1669,1709,29100,28981,2147483647,64719,22,548,5262,7159,2595,52017,0,3,3,2
paper,16:50:12.090,29201,7211,2992,1784,984,1340,830,1520,1516,909,971,2526,3410,29184,29131,29131,29162,29091,1480,1327,2096,1476,1749,2627,1208,1208,1019,979,1630,1691,29219,29197,2147483647,64721,23,558,5259,7155,2594,52014,0,3,3,2
paper,16:50:12.181,29131,7189,3001,1749,993,1357,791,1507,1529,914,936,2531,3348,29263,29184,29293,29271,29232,1463,1318,2030,1507,1718,2715,1195,1212,1028,984,1599,1696,29148,29153,2147483647,64722,21,555,5260,7150,2592,52011,0,3,3,2
paper,16:50:12.291,29254,7176,3001,1766,1015,1327,795,1538,1542,918,966,2487,3388,29214,29188,29148,29166,29166,1507,1344,2069,1485,1749,2636,1186,1226,1050,979,1643,1709,29263,29214,2147483647,64720,22,554,5256,7145,2593,52007,0,3,3,2
paper,16:50:12.317,29074,7176,2979,1779,962,1349,786,1520,1546,887,962,2566,3379,29192,29206,29250,29267,29214,1472,1331,2083,1498,1740,2702,1190,1208,1006,984,1665,1705,29104,29162,2147483647,64716,22,556,5257,7143,2592,52006,0,3,3,2
paper,16:50:12.481,29100,7180,2983,1744,975,1313,795,1507,1507,896,931,2526,3449,29210,29245,29232,29250,29214,1472,1305,2078,1463,1727,2649,1182,1212,993,988,1612,1691,29144,29126,2147483647,64719,19,553,5257,7143,2592,52006,0,3,3,2
paper,16:50:12.506,29175,7193,3032,1784,997,1335,804,1533,1564,905,966,2522,3418,29232,29153,29126,29175,29184,1454,1309,2052,1480,1731,2649,1204,1230,1019,1019,1634,1700,29153,29166,2147483647,64717,21,553,5256,7141,2592,52005,0,3,3,2
paper,16:50:12.681,29250,7176,2979,1792,993,1344,795,1511,1546,909,927,2474,3383,29219,29126,29153,29166,29153,1480,1335,2083,1476,1691,2654,1217,1230,1010,1001,1630,1705,29157,29236,2147483647,64721,21,553,5257,7139,2590,52004,0,3,3,2
paper,16:50:12.780,29206,7189,3023,1749,949,1335,747,1516,1538,922,936,2553,3432,29276,29131,29162,29148,29192,1472,1296,2069,1507,1735,2636,1182,1243,1041,971,1674,1696,29148,29188,2147483647,64713,21,554,5258,7138,2590,52003,0,3,3,2
paper,16:50:12.891,29232,7220,3023,1753,975,1335,817,1502,1520,922,922,2540,3396,29228,29201,29201,29250,29228,1502,1287,2047,1454,1713,2649,1182,1252,993,971,1643,1700,29197,29241,2147483647,64718,23,555,5258,7137,2590,52003,0,3,3,2
paper,16:50:12.981,29131,7185,3041,1779,962,1357,799,1511,1507,874,927,2522,3440,29245,29206,29271,29263,29210,1511,1322,2074,1476,1753,2671,1217,1217,1037,966,1639,1718,29087,29153,2147483647,64718,21,556,5258,7136,2589,52002,0,3,3,2
paper,16:50:13.004,29250,7136,3019,1784,966,1300,764,1498,1520,922,931,2456,3379,29192,29175,29166,29188,29201,1489,1318,2030,1502,1744,2641,1217,1261,1028,988,1617,1727,29166,29280,2147483647,64720,23,551,5259,7132,2588,52000,0,3,3,2
paper,16:50:13.180,29166,7202,3010,1757,1015,1344,773,1480,1516,900,936,2522,3423,29197,29197,29214,29271,29197,1480,1291,2069,1458,1753,2689,1199,1226,1010,988,1634,1727,29052,29162,2147483647,64717,23,558,5256,7132,2586,51999,0,3,3,2
paper,16:50:13.203,29201,7202,3027,1797,997,1327,773,1476,1485,896,936,2522,3379,29214,29175,29179,29188,29188,1498,1305,2065,1489,1691,2663,1204,1234,1028,971,1612,1691,29175,29206,2147483647,64715,25,555,5256,7132,2587,51999,0,3,3,2
paper,16:50:13.381,29148,7202,3014,1792,962,1309,795,1502,1494,905,914,2491,3432,29206,29223,29258,29245,29179,1476,1296,2056,1458,1735,2693,1221,1226,1001,997,1621,1705,29087,29144,2147483647,64720,16,555,5254,7131,2589,51998,0,3,3,2
paper,16:50:13.511,29210,7167,2997,1770,971,1283,817,1502,1511,936,931,2522,3436,29214,29197,29206,29166,29175,1472,1309,2069,1445,1749,2623,1190,1226,1050,966,1639,1718,29245,29192,2147483647,64715,18,552,5254,7131,2589,51998,0,3,3,2
paper,16:50:13.535,29206,7158,3005,1766,1028,1327,795,1494,1520,874,971,2548,3454,29267,29179,29210,29184,29170,1476,1318,2091,1489,1766,2632,1208,1195,1032,1001,1647,1696,28999,29219,2147483647,64721,24,554,5252,7139,2592,52002,0,3,3,2
paper,16:50:13.614,29184,7189,3001,1753,975,1353,782,1511,1458,922,922,2535,3467,29219,29206,29267,29311,29258,1480,1291,2083,1476,1731,2649,1217,1208,1015,1006,1634,1678,29096,29166,2147483647,64720,21,552,5250,7142,2594,52003,0,3,3,2
paper,16:50:13.707,29210,7189,3001,1753,958,1353,791,1485,1542,914,927,2557,3440,29228,29170,29192,29144,29210,1511,1309,2039,1480,1753,2680,1182,1265,997,979,1634,1731,29162,29236,2147483647,64715,20,553,5250,7142,2594,52003,0,3,3,2
paper,16:50:13.804,29192,7141,3005,1770,962,1322,791,1516,1516,914,909,2526,3388,29228,29219,29162,29100,29179,1463,1327,2065,1467,1718,2680,1199,1248,1019,1010,1612,1691,29175,29170,2147483647,64719,27,549,5252,7142,2598,52004,0,3,3,2
paper,16:50:13.981,29258,7171,3027,1753,958,1331,773,1494,1546,892,922,2562,3410,29175,29175,29140,29069,29140,1467,1296,2083,1476,1753,2702,1226,1239,1045,962,1621,1722,29170,29184,2147483647,64719,22,550,5252,7142,2599,52005,0,3,3,2
paper,16:50:14.091,29184,7193,3036,1749,975,1335,747,1485,1502,878,953,2482,3388,29263,29219,29135,29148,29162,1472,1305,2074,1423,1810,2671,1208,1230,993,975,1656,1700,29206,29184,2147483647,64717,18,549,5252,7142,2599,52005,0,3,3,2
paper,16:50:14.113,29153,7163,3084,1788,993,1371,799,1494,1511,905,958,2526,3357,29206,29179,29206,29166,29175,1467,1300,2069,1502,1731,2685,1199,1208,1023,997,1608,1700,29056,29188,2147483647,64716,19,552,5251,7142,2599,52005,0,3,3,2
paper,16:50:14.281,29197,7233,3054,1762,988,1349,812,1529,1533,892,922,2509,3414,29210,29201,29131,29144,29175,1476,1278,2074,1494,1801,2671,1186,1243,1045,975,1643,1735,29228,29197,2147483647,64718,23,554,5252,7139,2600,52004,0,3,3,2
paper,16:50:14.313,29192,7220,3027,1766,1001,1309,764,1516,1516,953,953,2531,3418,29219,29197,29109,29135,29214,1489,1300,2056,1502,1753,2689,1195,1226,1010,979,1617,1744,29126,29144,2147483647,64720,23,548,5246,7131,2614,51999,0,3,3,2
paper,16:50:14.412,29157,7255,3058,1788,971,1335,777,1524,1502,892,971,2513,3454,29232,29153,29166,29166,29214,1463,1265,2065,1485,1722,2658,1199,1177,1041,962,1639,1674,29091,29126,2147483647,64721,22,547,5245,7113,2609,51989,0,3,3,2
paper,16:50:14.581,29201,7255,3093,1766,1001,1331,795,1480,1498,905,979,2491,3401,29232,29140,29188,29197,29162,1476,1309,2078,1437,1753,2698,1212,1208,1010,984,1674,1691,29131,29175,2147483647,64718,18,560,5247,7089,2594,51975,0,3,3,2
paper,16:50:14.691,29166,7250,3111,1801,988,1322,821,1502,1485,900,905,2496,3401,29162,29135,29144,29144,29148,1494,1318,2074,1507,1740,2676,1221,1208,1010,979,1634,1749,29175,29135,2147483647,64718,18,559,5243,7070,2583,51961,0,3,3,2
paper,16:50:14.715,29214,7202,3062,1744,1006,1357,782,1480,1502,909,940,2522,3449,29192,29197,29206,29201,29219,1507,1291,2109,1476,1735,2698,1217,1173,997,1001,1669,1753,29069,29131,2147483647,64722,16,558,5234,7052,2582,51948,0,3,3,2
paper,16:50:14.881,29214,7211,3049,1806,966,1340,804,1494,1511,905,936,2535,3427,29206,29188,29109,29135,29188,1489,1331,2074,1516,1722,2698,1186,1212,988,1006,1608,1700,29122,29197,2147483647,64727,12,556,5226,7036,2587,51937,0,3,3,2
paper,16:50:14.908,29140,7198,3102,1762,971,1357,769,1546,1480,918,984,2474,3396,29241,29157,29192,29210,29197,1441,1300,2096,1458,1718,2733,1212,1186,993,993,1639,1727,28942,29188,2147483647,64725,12,558,5223,7028,2590,51933,0,3,3,2
go to fist,16:50:15.005,29236,7220,3027,1784,975,1357,804,1507,1485,914,953,2496,3440,29201,29122,29131,29144,29104,1476,1318,2122,1463,1709,2711,1195,1230,958,993,1661,1687,29179,29197,2147483647,64719,20,553,5227,7029,2584,51933,0,3,3,2
go to fist,16:50:15.191,29280,7286,3120,1762,975,1371,812,1472,1428,909,944,2513,3383,29210,29188,29104,29179,29140,1485,1309,2153,1480,1770,2720,1195,1204,1010,1006,1683,1718,29179,29258,2147483647,64720,13,564,5219,7035,2591,51935,0,3,3,2
go to fist,16:50:15.213,29100,7299,3102,1718,984,1366,791,1520,1441,918,966,2557,3480,29250,29148,29188,29223,29144,1511,1318,2131,1472,1753,2737,1182,1195,1010,1010,1661,1705,29148,29153,2147483647,64728,20,558,5204,7033,2596,51929,0,3,3,2
go to fist,16:50:15.381,29250,7308,3150,1762,1006,1384,804,1502,1467,883,944,2557,3436,29241,29219,29144,29100,29188,1507,1313,2113,1524,1744,2663,1186,1199,1023,997,1625,1735,29144,29192,2147483647,64728,15,556,5198,7030,2597,51925,0,3,3,2
go to fist,16:50:15.481,29232,7268,3177,1775,975,1371,791,1494,1494,874,971,2562,3440,29228,29175,29131,29131,29184,1480,1309,2192,1489,1775,2663,1195,1204,1041,958,1652,1713,29135,29188,2147483647,64726,15,566,5194,7028,2597,51923,0,3,3,2
go to fist,16:50:15.581,29223,7250,3124,1775,971,1379,821,1494,1463,896,944,2504,3432,29197,29166,29109,29126,29184,1502,1340,2131,1432,1792,2711,1204,1177,1001,962,1656,1696,29175,29263,2147483647,64729,14,562,5192,7032,2598,51925,0,3,3,2
go to fist,16:50:15.681,29206,7255,3146,1784,958,1340,804,1507,1450,940,944,2513,3484,29223,29188,29157,29135,29166,1494,1296,2144,1458,1801,2676,1226,1230,1015,971,1625,1669,29188,29241,2147483647,64726,9,563,5191,7036,2599,51926,0,3,3,2
go to fist,16:50:15.790,29263,7303,3115,1792,993,1371,812,1472,1480,936,984,2500,3533,29188,29170,29122,29104,29206,1498,1331,2140,1463,1775,2649,1182,1212,1032,997,1617,1753,29166,29263,2147483647,64725,10,558,5189,7038,2601,51927,0,3,3,2
go to fist,16:50:15.891,29254,7330,3155,1766,979,1397,755,1445,1472,914,927,2531,3432,29210,29228,29170,29223,29206,1494,1318,2113,1489,1749,2711,1230,1248,1019,962,1625,1722,29017,29228,2147483647,64734,16,558,5186,7031,2603,51922,0,3,3,2
go to fist,16:50:15.925,29280,7255,3133,1779,979,1393,786,1485,1467,883,979,2504,3520,29153,29100,28911,29039,29083,1454,1313,2166,1485,1766,2685,1199,1212,993,1019,1621,1718,29179,29289,2147483647,64728,11,551,5188,7030,2608,51924,0,3,3,2
go to fist,16:50:16.081,29170,7299,3089,1770,958,1393,804,1445,1467,892,962,2509,3445,29236,29206,29104,29192,29228,1480,1362,2122,1516,1757,2693,1177,1217,1028,1010,1661,1735,29131,29228,2147483647,64722,9,565,5180,7031,2612,51922,0,3,3,2
go to fist,16:50:16.191,29175,7321,3084,1792,984,1375,826,1485,1432,909,953,2504,3427,29267,29250,29144,29157,29214,1489,1309,2153,1516,1806,2671,1190,1230,997,975,1656,1705,29232,29223,2147483647,64726,4,562,5174,7031,2615,51920,0,3,3,2
go to fist,16:50:16.291,29091,7303,3146,1784,971,1384,812,1467,1502,936,971,2548,3515,29241,29184,29170,29214,29214,1498,1344,2144,1494,1792,2671,1186,1221,1015,997,1656,1731,29100,29113,2147483647,64723,2,566,5163,7028,2621,51916,0,3,3,2
go to fist,16:50:16.381,29096,7299,3137,1801,1001,1379,777,1489,1458,918,962,2526,3449,29271,29201,29210,29236,29223,1498,1322,2100,1458,1775,2698,1208,1221,993,988,1669,1727,29157,29039,2147483647,64728,5,565,5155,7026,2627,51913,0,3,3,2
go to fist,16:50:16.408,29175,7299,3150,1757,958,1397,777,1445,1467,949,940,2496,3467,29214,29210,29219,29223,29201,1485,1296,2100,1529,1744,2720,1142,1173,1001,975,1625,1770,29113,29210,2147483647,64727,6,567,5154,7024,2631,51912,0,3,3,2
go to fist,16:50:16.525,29135,7338,3186,1784,971,1423,773,1441,1494,892,958,2504,3476,29201,29175,29083,29162,29135,1472,1274,2109,1485,1749,2711,1230,1265,1037,975,1652,1722,29241,29157,2147483647,64722,0,566,5152,7021,2631,51910,0,3,3,2
go to fist,16:50:16.681,29254,7286,3155,1797,966,1388,795,1494,1472,927,927,2469,3467,29271,29192,29162,29170,29157,1476,1287,2153,1437,1770,2671,1208,1204,1001,953,1661,1709,29258,29175,2147483647,64724,7,567,5153,7022,2632,51911,0,3,3,2
go to fist,16:50:16.781,29201,7277,3155,1784,958,1366,760,1454,1480,931,958,2491,3480,29271,29232,29175,29201,29258,1467,1331,2100,1520,1770,2724,1190,1239,984,958,1669,1713,29135,29219,2147483647,64727,1,562,5153,7024,2633,51912,0,3,3,2
go to fist,16:50:16.881,29241,7286,3124,1779,984,1388,782,1463,1463,896,953,2544,3489,29276,29192,29219,29140,29214,1472,1305,2113,1480,1744,2658,1142,1243,1015,971,1608,1713,29192,29258,2147483647,64725,0,564,5150,7025,2635,51912,0,3,3,2
go to fist,16:50:16.981,29223,7312,3137,1788,1023,1410,804,1441,1467,905,931,2482,3462,29267,29254,29131,29126,29271,1507,1300,2113,1458,1735,2711,1204,1204,1028,993,1674,1718,29162,29245,2147483647,64729,0,562,5150,7026,2636,51913,0,3,3,2
go to fist,16:50:17.091,29122,7316,3120,1792,993,1371,769,1467,1432,927,953,2487,3449,29201,29258,29206,29236,29232,1472,1353,2126,1485,1792,2733,1212,1217,1010,1010,1634,1727,29039,29170,2147483647,64725,2,562,5150,7028,2637,51914,0,3,3,2
go to fist,16:50:17.191,29096,7264,3120,1788,1045,1379,782,1423,1441,936,949,2513,3471,29245,29197,29219,29267,29197,1489,1322,2104,1494,1753,2711,1199,1230,1006,984,1665,1749,29056,29096,2147483647,64722,2,561,5150,7028,2637,51914,0,3,3,2
go to fist,16:50:17.281,29052,7272,3089,1770,1015,1423,795,1432,1494,892,936,2460,3436,29223,29258,29232,29175,29228,1467,1318,2126,1476,1788,2680,1182,1248,1001,971,1643,1731,29148,29144,2147483647,64722,1,557,5150,7028,2637,51914,0,3,3,2
go to fist,16:50:17.381,29206,7277,3168,1797,958,1353,773,1458,1502,892,988,2500,3436,29210,29210,29192,29188,29228,1485,1270,2091,1489,1757,2698,1190,1248,1019,1010,1696,1740,29126,29210,2147483647,64727,3,561,5150,7028,2637,51914,0,3,3,2
go to fist,16:50:17.403,29219,7272,3115,1753,988,1357,799,1480,1450,918,944,2478,3484,29302,29293,29153,29206,29197,1502,1322,2091,1494,1766,2676,1186,1239,988,984,1661,1718,29214,29232,2147483647,64720,8,560,5150,7030,2637,51915,0,3,3,2
go to fist,16:50:17.507,29192,7246,3120,1819,984,1388,804,1472,1502,892,940,2496,3467,29258,29210,29184,29206,29188,1463,1305,2126,1494,1740,2715,1217,1160,1050,971,1639,1683,29118,29192,2147483647,64724,4,557,5151,7033,2641,51918,0,3,3,2
go to fist,16:50:17.604,29223,7268,3071,1753,966,1375,799,1467,1520,918,971,2456,3484,29263,29236,29170,29210,29245,1507,1318,2083,1498,1792,2707,1190,1190,1001,988,1630,1740,29153,29223,2147483647,64729,4,554,5147,7033,2643,51916,0,3,3,2
go to fist,16:50:17.708,29100,7242,3080,1810,971,1397,843,1458,1472,905,984,2478,3458,29157,29188,29276,29219,29241,1476,1305,2122,1502,1749,2667,1217,1226,1032,1028,1656,1696,29052,29144,2147483647,64723,5,556,5147,7029,2642,51914,0,3,3,2
go to fist,16:50:17.808,29201,7264,3106,1762,984,1384,782,1472,1485,922,958,2531,3454,29241,29232,29241,29206,29223,1476,1327,2091,1511,1762,2715,1208,1226,1019,1010,1608,1718,29157,29228,2147483647,64722,4,557,5148,7020,2636,51908,0,3,3,2
go to fist,16:50:17.981,29236,7246,3093,1753,984,1379,786,1450,1489,931,958,2518,3484,29280,29232,29219,29157,29210,1498,1313,2122,1502,1779,2680,1208,1204,1028,997,1612,1705,29047,29201,2147483647,64721,0,560,5143,7022,2625,51906,0,3,3,2
go to fist,16:50:18.005,29188,7294,3102,1797,1019,1362,834,1458,1432,905,936,2487,3405,29263,29210,29223,29192,29258,1467,1305,2113,1498,1762,2698,1204,1230,1015,993,1678,1722,29021,29201,2147483647,64723,3,557,5137,7021,2628,51903,0,3,3,2
go to fist,16:50:18.114,29144,7255,3071,1770,1001,1349,821,1445,1485,922,927,2460,3489,29223,29228,29166,29228,29271,1458,1313,2091,1489,1757,2720,1190,1199,1028,988,1630,1722,29078,29175,2147483647,64730,2,557,5136,7019,2628,51902,0,3,3,2
go to fist,16:50:18.281,29192,7229,3124,1792,1019,1366,795,1476,1489,905,940,2465,3476,29329,29245,29175,29258,29228,1476,1313,2113,1511,1766,2693,1199,1208,984,971,1595,1775,28999,29210,2147483647,64722,10,560,5137,7017,2626,51901,0,3,3,2
go to fist,16:50:18.307,29192,7268,3111,1757,979,1362,839,1445,1441,900,962,2500,3449,29254,29201,29144,29188,29210,1489,1322,2083,1520,1753,2693,1204,1208,1015,966,1652,1749,29096,29166,2147483647,64721,0,561,5138,7014,2625,51899,0,3,3,2
go to fist,16:50:18.404,29188,7281,3062,1753,993,1362,786,1423,1480,927,922,2478,3423,29250,29184,29214,29201,29263,1516,1322,2087,1494,1753,2689,1208,1221,1006,988,1647,1709,29144,29192,2147483647,64725,65534,558,5137,7011,2624,51898,0,3,3,2
go to fist,16:50:18.581,29083,7220,3058,1788,993,1410,817,1489,1476,914,966,2509,3471,29250,29223,29179,29228,29232,1489,1331,2087,1494,1727,2707,1182,1208,1041,988,1621,1757,29157,29148,2147483647,64722,4,563,5136,7008,2624,51896,0,3,3,2
go to fist,16:50:18.681,29219,7255,3089,1762,988,1397,786,1463,1467,887,931,2487,3458,29263,29228,29140,29157,29223,1507,1305,2056,1498,1753,2707,1186,1199,1050,1006,1612,1722,29056,29219,2147483647,64721,3,561,5137,7006,2623,51894,0,3,3,2
go to fist,16:50:18.706,29250,7211,3062,1792,1019,1379,777,1485,1472,914,944,2443,3440,29258,29236,29192,29188,29210,1489,1313,2087,1494,1757,2693,1208,1212,993,1006,1643,1718,29100,29223,2147483647,64725,0,565,5136,7001,2622,51892,0,3,3,2
go to fist,16:50:18.804,29210,7255,3080,1784,1028,1384,791,1467,1441,927,949,2474,3449,29210,29280,29166,29184,29280,1502,1313,2100,1454,1709,2689,1204,1226,993,1023,1639,1722,29162,29214,2147483647,64723,2,563,5136,7001,2622,51892,0,3,3,2
go to fist,16:50:18.903,29214,7229,3089,1766,988,1375,791,1432,1458,878,958,2504,3432,29210,29236,29170,29175,29232,1476,1283,2065,1445,1784,2676,1248,1212,993,1006,1625,1718,29030,29192,2147483647,64722,6,558,5136,7001,2622,51892,0,3,3,2
go to fist,16:50:19.005,29162,7224,3071,1801,988,1410,764,1472,1454,914,953,2460,3414,29206,29250,29219,29258,29228,1480,1379,2091,1502,1775,2645,1217,1182,1032,979,1634,1691,29012,29206,2147483647,64726,2,566,5136,7000,2622,51891,0,3,3,2
go to fist,16:50:19.191,29250,7255,3080,1740,1006,1366,795,1467,1467,918,975,2443,3418,29241,29219,29254,29210,29232,1489,1331,2096,1463,1718,2693,1182,1217,988,979,1674,1709,29096,29206,2147483647,64726,65535,560,5136,7000,2622,51891,0,3,3,2
go to fist,16:50:19.215,29118,7242,3089,1801,993,1366,782,1472,1441,874,971,2443,3440,29096,29254,29258,29263,29210,1485,1296,2104,1467,1797,2729,1243,1234,1023,1010,1621,1757,29223,29175,2147483647,64725,4,560,5135,7011,2625,51897,0,3,3,2
go to fist,16:50:19.317,29170,7255,3084,1770,966,1349,795,1485,1467,914,944,2491,3458,29179,29236,29206,29201,29214,1458,1331,2109,1489,1762,2671,1186,1221,1041,993,1643,1691,29170,29148,2147483647,64726,4,563,5134,7020,2627,51902,0,3,3,2
go to fist,16:50:19.482,29206,7277,3067,1801,993,1375,777,1454,1480,883,931,2460,3462,29197,29250,29166,29184,29192,1485,1283,2096,1507,1744,2689,1182,1177,1006,1001,1639,1691,29122,29179,2147483647,64722,0,558,5133,7026,2629,51905,0,3,3,2
go to fist,16:50:19.581,29192,7237,3067,1788,975,1393,782,1467,1423,927,940,2474,3458,29254,29232,29223,29285,29276,1489,1305,2034,1467,1744,2663,1195,1208,979,971,1652,1696,29043,29219,2147483647,64725,2,560,5131,7035,2633,51909,0,3,3,2
go to fist,16:50:19.681,29184,7229,3058,1757,953,1366,764,1437,1432,914,927,2513,3436,29201,29250,29201,29206,29214,1524,1261,2065,1502,1766,2680,1190,1252,1006,971,1634,1687,29166,29245,2147483647,64723,0,559,5130,7040,2635,51912,0,3,3,2
go to fist,16:50:19.781,29245,7229,3054,1792,993,1401,764,1454,1463,905,962,2465,3484,29285,29232,29192,29166,29206,1458,1305,2109,1502,1784,2715,1204,1221,1006,997,1639,1749,29025,29250,2147483647,64724,6,559,5131,7045,2640,51916,0,3,3,2
go to fist,16:50:19.881,29179,7193,3080,1788,1006,1401,786,1458,1458,936,931,2496,3458,29201,29201,29157,29153,29245,1476,1309,2083,1472,1779,2711,1226,1234,997,1001,1625,1744,29025,29219,2147483647,64720,4,552,5132,7049,2642,51919,0,3,3,2
go to fist,16:50:19.981,29271,7198,3080,1841,993,1388,742,1445,1472,914,958,2478,3476,29289,29232,29214,29188,29250,1467,1261,2065,1494,1744,2663,1151,1177,979,984,1634,1718,29153,29228,2147483647,64721,4,552,5134,7057,2637,51923,0,3,3,2
1-Gesture 1,16:50:20.081,29188,7259,3089,1797,962,1406,804,1476,1485,892,962,2482,3462,29223,29219,29219,29210,29228,1476,1313,2104,1524,1740,2724,1217,1208,988,993,1612,1744,29096,29162,2147483647,64720,2,557,5133,7065,2639,51927,0,3,3,2
1-Gesture 1,16:50:20.105,29140,7189,3054,1775,1001,1410,834,1454,1480,870,940,2535,3502,29245,29236,29263,29254,29263,1538,1313,2083,1489,1722,2711,1195,1208,1041,1006,1617,1735,28990,29236,2147483647,64721,4,557,5132,7069,2640,51929,0,3,3,2
1-Gesture 1,16:50:20.281,29201,7224,3054,1801,962,1375,773,1441,1463,918,953,2469,3423,29219,29276,29188,29175,29254,1485,1291,2083,1516,1731,2689,1221,1252,984,949,1639,1669,29047,29197,2147483647,64720,2,556,5133,7068,2639,51929,0,3,3,2
1-Gesture 1,16:50:20.381,29166,7268,3093,1806,971,1379,769,1476,1480,958,966,2478,3462,29241,29258,29228,29179,29258,1450,1287,2069,1489,1757,2680,1173,1212,997,962,1625,1718,29034,29223,2147483647,64727,9,555,5134,7063,2637,51926,0,3,3,2
1-Gesture 1,16:50:20.491,29236,7259,3062,1766,962,1397,769,1419,1458,940,971,2513,3520,29228,29135,29109,29135,29144,1520,1313,2109,1494,1770,2680,1151,1199,1001,966,1643,1700,29131,29228,2147483647,64723,4,553,5134,7055,2629,51920,0,3,3,2
1-Gesture 1,16:50:20.582,29188,7163,3041,1797,984,1366,795,1458,1476,909,909,2456,3471,29144,29298,29241,29228,29245,1546,1300,2074,1516,1753,2676,1234,1248,1037,1010,1625,1718,29228,29201,2147483647,64719,5,556,5133,7048,2619,51914,0,3,3,2
1-Gesture 1,16:50:20.614,29153,7250,3032,1757,984,1362,791,1463,1467,887,931,2518,3458,29148,29250,29153,29285,29206,1476,1344,2096,1480,1722,2676,1160,1190,1037,971,1647,1678,29219,29140,2147483647,64713,0,554,5132,7041,2614,51909,0,3,3,2
1-Gesture 1,16:50:20.781,29197,7215,3067,1828,1006,1401,812,1437,1432,918,931,2474,3432,29250,29197,29184,29197,29188,1476,1265,2104,1458,1766,2698,1182,1204,1023,988,1669,1709,29166,29131,2147483647,64721,7,556,5133,7036,2611,51906,0,3,3,2
