29913,6108,1828,1705,782,1234,742,1630,1305,812,826,1770,3357,29922,29891,29887,29891,29891,1643,1331,2491,1261,2988,3629,1362,1261,1085,997,1560,2021,29895,29939
29948,6077,1836,1718,782,1177,760,1647,1331,760,839,1775,3326,29913,29931,29926,29957,29948,1625,1366,2496,1226,3005,3616,1379,1221,1098,979,1634,2052,29895,29966
29917,6095,1854,1696,773,1208,747,1625,1296,795,795,1775,3353,29957,29878,29882,29852,29904,1625,1340,2491,1278,2983,3585,1335,1283,1063,997,1604,2039,29917,29895
29961,6090,1850,1757,782,1190,703,1652,1296,804,786,1762,3344,29944,29878,29922,29878,29917,1656,1349,2447,1283,2970,3585,1349,1256,1050,1041,1604,2039,29895,29939
29852,6086,1819,1722,795,1212,733,1643,1270,755,804,1788,3339,29939,29957,29992,29961,29948,1656,1357,2474,1252,2975,3625,1349,1248,1081,993,1573,2030,29816,29865
29966,6117,1850,1727,795,1199,725,1652,1287,751,812,1788,3344,29913,29931,29860,29865,29891,1661,1353,2478,1261,2970,3607,1375,1278,1076,997,1599,2061,29922,29957
29895,6055,1858,1709,782,1199,729,1643,1287,729,804,1744,3335,29904,29856,29917,29891,29856,1647,1362,2487,1283,2966,3599,1366,1252,1010,984,1595,2047,29904,29948
29948,6104,1885,1674,769,1234,720,1656,1305,782,821,1762,3366,29935,29852,29865,29874,29874,1643,1384,2474,1278,2975,3590,1322,1226,1085,1019,1595,2074,29970,29948
29913,6068,1863,1691,764,1212,711,1652,1331,751,812,1740,3309,29917,29874,29860,29939,29895,1665,1375,2460,1283,2957,3625,1344,1239,1059,993,1595,2069,29997,29869
29913,6086,1810,1722,817,1195,751,1643,1283,773,830,1744,3348,29874,29803,29882,29909,29869,1634,1379,2478,1212,2979,3590,1379,1243,1081,1023,1621,2056,29917,29948
29874,6055,1858,1718,791,1177,755,1639,1278,769,786,1792,3309,29856,29860,29852,29878,29816,1647,1406,2482,1265,2992,3590,1353,1261,1059,958,1599,2061,29856,29913
29887,6046,1854,1718,782,1195,716,1656,1309,760,821,1779,3335,29878,29847,29882,29917,29834,1647,1410,2509,1252,2988,3590,1397,1265,1089,1010,1612,2043,29957,29922
29988,6082,1845,1652,782,1226,733,1617,1331,782,786,1744,3309,29917,29843,29909,29909,29878,1643,1375,2447,1226,2966,3599,1335,1243,1059,1010,1608,2065,29895,29944
29926,6095,1863,1718,760,1212,738,1643,1305,769,821,1749,3370,29882,29891,29913,29939,29874,1656,1375,2482,1300,2983,3607,1362,1256,1076,1010,1630,2052,29966,29988
29913,6112,1845,1718,821,1221,769,1661,1300,799,839,1792,3339,29913,29821,29887,29900,29834,1621,1375,2469,1252,2966,3603,1375,1226,1072,997,1617,2065,29944,29913
29878,6108,1863,1705,782,1243,711,1661,1296,782,777,1788,3353,29922,29852,29917,29900,29878,1643,1344,2474,1261,2975,3599,1357,1265,1098,1019,1582,2061,29922,29922
29904,6060,1841,1687,791,1204,733,1621,1327,773,821,1770,3322,29904,29931,29882,29878,29957,1634,1335,2509,1261,2983,3550,1366,1265,1081,1019,1630,2047,29856,29794
29931,6064,1850,1700,773,1221,725,1661,1313,791,777,1744,3331,29891,29830,29913,29939,29830,1652,1362,2482,1287,3001,3599,1331,1239,1094,1006,1604,2074,29900,29948
29803,6082,1845,1727,769,1226,755,1713,1265,782,821,1770,3287,29821,29926,29922,29970,29895,1652,1349,2496,1291,2966,3621,1384,1265,1085,1023,1617,2069,29821,29878
29917,6117,1889,1705,804,1230,716,1665,1274,777,773,1749,3344,29847,29786,29922,29922,29869,1656,1371,2482,1230,2988,3625,1366,1265,1081,1037,1595,2052,29909,29953
29913,6095,1819,1713,755,1199,694,1669,1283,755,804,1744,3309,29869,29847,29887,29852,29847,1652,1357,2469,1265,2997,3594,1393,1243,1054,1015,1608,2065,30014,29935
29904,6055,1858,1700,773,1190,755,1617,1322,751,799,1792,3326,29882,29895,29865,29895,29825,1617,1331,2491,1256,2966,3603,1318,1270,1098,1023,1590,2061,29935,29895
29904,6077,1845,1696,764,1212,773,1652,1335,764,755,1779,3348,29847,29843,29860,29860,29843,1647,1379,2456,1252,2975,3634,1335,1248,1059,1032,1599,2056,29922,29865
29944,6051,1858,1727,808,1221,764,1661,1278,786,786,1775,3335,29926,29825,29887,29904,29852,1665,1384,2513,1256,2970,3594,1366,1243,1072,966,1643,2039,29961,29895
29913,6068,1854,1656,786,1199,742,1647,1283,786,804,1792,3339,29882,29887,29895,29838,29847,1656,1388,2522,1265,2988,3594,1384,1248,1072,1006,1612,2069,29856,29961
29874,6095,1872,1709,795,1230,720,1639,1340,755,817,1753,3375,29931,29865,29865,29895,29860,1661,1353,2491,1256,3001,3585,1349,1261,1067,997,1582,2052,29966,29931
29913,6060,1876,1700,821,1234,725,1661,1296,733,799,1753,3309,29825,29799,29838,29830,29808,1656,1335,2496,1287,2975,3559,1371,1243,1067,988,1595,2100,29891,29917
29874,6060,1845,1718,826,1186,716,1674,1318,773,773,1788,3348,29869,29843,29917,29882,29816,1656,1331,2491,1265,2970,3581,1340,1239,1076,997,1612,2065,29909,29887
29834,6068,1845,1705,777,1190,725,1674,1291,786,773,1797,3339,29843,29825,29882,29882,29847,1625,1335,2478,1265,2957,3616,1366,1243,1067,953,1617,2039,29816,29860
29887,6077,1845,1687,786,1208,760,1639,1283,773,808,1797,3309,29900,29838,29882,29882,29847,1661,1375,2504,1252,2926,3603,1349,1287,1054,1019,1643,2061,29834,29900
29922,6073,1867,1700,786,1217,729,1683,1283,773,817,1788,3339,29887,29808,29856,29887,29874,1674,1340,2504,1243,2966,3603,1357,1217,1037,993,1647,2047,29891,29891
29799,6099,1867,1700,773,1239,742,1647,1309,769,799,1788,3366,29895,29878,29720,29772,29865,1656,1366,2504,1221,2988,3581,1340,1239,1067,1006,1630,2034,29917,29847
29847,6108,1863,1749,777,1217,742,1656,1309,733,799,1744,3331,29874,29834,29742,29764,29860,1656,1366,2518,1226,2975,3612,1366,1261,1094,1028,1612,2052,29909,29830
29874,6086,1872,1727,786,1186,742,1661,1278,782,808,1801,3361,29843,29878,29755,29777,29869,1669,1388,2496,1278,2979,3603,1340,1252,1089,1028,1568,2052,29900,29856
29878,6104,1819,1727,786,1217,764,1661,1278,782,812,1762,3348,29856,29825,29882,29821,29860,1656,1353,2491,1256,2961,3590,1340,1248,1085,1010,1612,2047,29869,29895
29865,6090,1814,1705,782,1234,733,1665,1291,773,799,1801,3331,29900,29803,29693,29702,29856,1661,1362,2487,1252,2997,3607,1340,1217,1103,984,1604,2061,29917,29904
29856,6095,1819,1722,747,1212,747,1634,1300,791,839,1775,3344,29821,29843,29689,29750,29830,1669,1349,2469,1243,2983,3577,1366,1270,1054,1001,1599,2052,29847,29891
29900,6073,1863,1709,795,1256,751,1608,1287,773,808,1766,3335,29869,29935,29746,29759,29957,1661,1340,2487,1230,2983,3612,1357,1234,1107,1010,1599,2078,29874,29913
29856,6077,1850,1727,755,1226,755,1661,1291,751,733,1749,3326,29777,29874,29821,29729,29878,1639,1353,2504,1243,3001,3599,1362,1252,1054,988,1582,2061,29860,29913
29900,6090,1819,1731,782,1212,769,1647,1331,764,839,1770,3366,29856,29847,29799,29852,29856,1661,1366,2447,1274,2997,3577,1327,1256,1107,1019,1617,2043,29874,29887
29874,6064,1858,1687,795,1208,716,1625,1291,747,755,1762,3335,29843,29852,29869,29909,29794,1661,1327,2465,1248,2983,3541,1340,1265,1089,997,1612,2034,29913,29891
29909,6068,1841,1713,782,1195,733,1625,1331,804,804,1749,3383,29786,29860,29935,29891,29856,1683,1362,2491,1230,2983,3581,1331,1270,1059,1050,1582,2034,29838,29939
29895,6117,1845,1744,795,1221,747,1634,1291,773,808,1788,3344,29830,29838,29860,29852,29830,1665,1379,2491,1261,2957,3603,1375,1252,1072,979,1612,2065,29882,29913
29887,6051,1828,1722,777,1199,742,1634,1283,747,799,1749,3353,29794,29860,29895,29865,29834,1625,1357,2478,1265,2970,3585,1366,1230,1076,1010,1595,2021,29926,29926
29931,6082,1885,1678,791,1204,733,1687,1318,760,817,1749,3353,29909,29847,29909,29882,29830,1647,1371,2474,1256,2953,3572,1353,1283,1103,984,1582,2043,29825,29909
29874,6077,1850,1740,799,1239,817,1661,1270,769,848,1770,3353,29887,29887,29931,29917,29887,1656,1353,2491,1261,2961,3625,1393,1226,1094,1023,1608,2021,29860,29909
29917,6051,1863,1709,791,1226,751,1647,1287,769,821,1735,3418,29852,29834,29931,29957,29838,1621,1375,2504,1239,2966,3638,1349,1239,1063,1028,1608,2056,29887,29913
29926,6108,1845,1700,812,1212,738,1639,1270,786,817,1762,3331,29917,29830,29992,29917,29882,1669,1366,2504,1248,2997,3612,1357,1270,1072,1028,1590,2078,29904,29922
29887,6082,1850,1691,786,1204,773,1634,1287,804,834,1740,3348,29900,29764,29882,29922,29843,1678,1349,2482,1265,2953,3594,1375,1283,1072,997,1582,2052,29922,29887
29913,6077,1863,1678,791,1177,711,1683,1283,817,795,1779,3353,29874,29803,29979,29970,29856,1669,1340,2500,1270,2961,3585,1318,1217,1059,1010,1595,2061,29838,29874
29904,6086,1872,1691,804,1208,729,1617,1274,773,830,1797,3339,29843,29707,29891,29926,29759,1647,1353,2469,1252,2957,3607,1353,1278,1076,1037,1590,2074,29825,29913
29931,6082,1858,1669,738,1212,747,1625,1313,733,812,1775,3366,29891,29707,29953,29926,29865,1674,1344,2496,1278,2975,3563,1353,1212,1076,984,1577,2043,29904,29878
29843,6068,1854,1674,808,1217,738,1634,1300,760,808,1775,3344,29904,29777,29878,29926,29768,1652,1318,2474,1217,2961,3572,1375,1270,1050,988,1560,2034,29860,29882
29887,6086,1836,1678,817,1226,755,1599,1309,760,777,1766,3344,29878,29874,29917,29944,29856,1678,1344,2504,1252,2953,3643,1357,1261,1085,988,1608,2083,29891,29909
29887,6095,1863,1691,773,1190,751,1656,1318,764,826,1749,3370,29821,29724,29904,29922,29742,1669,1379,2465,1278,2988,3616,1318,1252,1076,1037,1625,2052,29834,29874
29887,6060,1845,1727,786,1190,791,1608,1313,782,821,1770,3348,29865,29821,29957,29913,29895,1656,1353,2465,1226,2970,3590,1353,1278,1072,997,1608,2039,29961,29922
29909,6082,1907,1691,769,1243,764,1656,1313,760,834,1779,3374,29860,29882,29926,29931,29816,1669,1357,2478,1278,2944,3559,1344,1283,1094,1006,1612,2034,29856,29852
29865,6068,1858,1696,786,1204,725,1604,1296,751,799,1779,3335,29913,29895,29953,29922,29904,1678,1344,2478,1248,2983,3563,1335,1204,1081,1037,1617,2030,29939,29926
29944,6068,1867,1718,773,1204,751,1647,1335,777,848,1775,3322,29768,29935,29917,29900,29953,1661,1384,2482,1261,2975,3612,1371,1230,1107,1010,1577,2039,29882,29966
29803,6064,1850,1678,782,1190,707,1647,1265,742,760,1762,3348,29869,29900,29953,29975,29909,1661,1353,2482,1283,2939,3599,1366,1199,1081,975,1577,2043,29869,29895
29856,6108,1867,1691,755,1221,747,1647,1291,764,834,1749,3322,29764,29922,29953,29944,29944,1647,1406,2474,1274,2935,3555,1331,1212,1085,1023,1617,2052,29887,29825
29830,6082,1792,1696,764,1199,755,1630,1296,760,791,1744,3326,29816,29948,29979,29992,29891,1669,1371,2452,1248,2939,3563,1335,1256,1041,997,1595,2065,29869,29869
29825,6064,1858,1696,812,1208,733,1643,1313,773,799,1806,3317,29856,29935,29961,29931,29953,1656,1335,2491,1226,3005,3577,1313,1265,1089,979,1612,2030,29856,29843
29847,6095,1863,1731,808,1195,760,1661,1335,777,799,1722,3339,29869,29913,29992,29988,29917,1643,1362,2482,1256,2970,3621,1388,1252,1063,984,1586,2030,29957,29856
29847,6064,1841,1709,791,1208,733,1643,1335,773,795,1757,3326,29847,29909,29891,29948,29909,1661,1393,2474,1261,2961,3594,1366,1226,1067,1001,1630,2047,29922,29816
29834,6104,1876,1678,812,1221,751,1643,1305,751,821,1801,3348,29874,29904,29926,29939,29904,1665,1366,2474,1270,2961,3581,1371,1278,1050,1032,1546,2069,29860,29838
29781,6082,1841,1678,760,1212,760,1625,1270,764,786,1762,3344,29874,29882,29900,29983,29895,1674,1340,2469,1291,2975,3568,1397,1239,1063,971,1612,2061,29830,29759
29803,6046,1854,1709,812,1212,733,1656,1305,747,799,1797,3348,29847,29904,29904,29900,29913,1678,1375,2465,1270,2988,3585,1340,1287,1081,988,1577,2047,29843,29821
29750,6046,1845,1727,799,1248,725,1652,1296,747,821,1762,3331,29869,29909,29926,29891,29917,1674,1353,2526,1265,2997,3607,1388,1239,1076,1001,1617,2052,29865,29830
29869,6086,1819,1691,791,1221,742,1625,1270,764,830,1757,3335,29874,29975,29948,29979,29931,1661,1371,2487,1252,2992,3599,1349,1248,1063,1037,1612,2061,29882,29843
29781,6077,1832,1683,773,1248,707,1621,1309,769,795,1749,3339,29917,29909,29926,29931,29869,1647,1349,2487,1265,2966,3607,1362,1243,1076,993,1630,2065,29852,29847
29786,6082,1867,1691,764,1234,747,1643,1283,729,786,1779,3344,29887,29944,29904,29926,29975,1647,1393,2482,1243,2966,3599,1375,1291,1050,1010,1582,2039,29909,29808
29856,6090,1814,1700,764,1208,733,1639,1327,777,799,1757,3326,29900,29909,29926,29939,29935,1647,1371,2491,1270,2966,3638,1393,1256,1076,1023,1560,2061,29821,29834
29913,6073,1880,1757,773,1199,755,1647,1283,808,826,1797,3313,29887,29895,29961,29979,29917,1621,1349,2469,1252,2975,3607,1406,1248,1041,1015,1612,2043,29856,29900
29808,6099,1872,1705,791,1212,729,1643,1327,773,839,1806,3335,29838,29891,29935,29939,29909,1674,1344,2487,1239,2997,3581,1357,1239,1076,1006,1599,2056,29882,29838
29816,6073,1880,1687,777,1252,764,1634,1287,777,830,1784,3322,29997,29922,29970,29913,29944,1669,1384,2460,1248,2966,3585,1366,1265,1076,1032,1630,2069,29882,29865
29847,6077,1854,1683,782,1177,738,1647,1313,764,791,1744,3353,29895,29891,29882,29904,29926,1678,1357,2469,1234,2957,3581,1349,1234,1103,1001,1612,2030,29878,29794
29874,6090,1867,1740,725,1230,725,1625,1318,764,799,1766,3326,29922,29935,29948,29935,29900,1643,1375,2487,1239,2979,3585,1331,1252,1085,1010,1586,2043,29843,29816
29821,6073,1797,1683,782,1217,751,1656,1300,773,830,1740,3353,29874,29887,29887,29891,29931,1647,1393,2482,1243,2975,3572,1344,1265,1059,1010,1595,2052,29891,29764
29838,6099,1854,1674,786,1168,760,1643,1270,795,786,1784,3344,29944,29948,29944,29988,29895,1652,1357,2465,1256,2948,3590,1366,1239,1085,1028,1577,2025,29825,29834
29821,6095,1836,1727,760,1195,751,1656,1322,795,799,1757,3335,29882,29926,29926,29878,29948,1643,1357,2487,1252,2957,3594,1357,1256,1067,997,1564,2043,29790,29821
29786,6060,1836,1718,773,1226,729,1647,1291,769,799,1819,3361,29926,29939,29922,29931,29882,1661,1366,2491,1300,3005,3550,1384,1252,1072,975,1590,2061,29878,29816
29825,6117,1850,1678,777,1226,703,1665,1331,804,843,1770,3326,29887,29913,29913,29887,29878,1625,1327,2460,1270,2944,3607,1384,1265,1098,971,1582,2043,29856,29790
29852,6055,1854,1705,755,1243,738,1643,1265,769,812,1762,3326,29931,29922,29966,29926,29909,1696,1353,2438,1274,2935,3594,1357,1239,1045,962,1604,2061,29856,29838
29834,6082,1819,1700,786,1199,738,1643,1335,777,791,1784,3326,29865,29926,29970,29926,29926,1661,1322,2482,1252,2970,3568,1331,1243,1063,988,1604,2083,29874,29838
29838,6077,1858,1705,764,1204,751,1647,1335,773,812,1753,3370,29895,29909,29935,29926,29953,1643,1340,2513,1274,2979,3599,1375,1278,1094,1037,1608,2052,29882,29860
29825,6090,1850,1696,808,1274,755,1612,1261,755,804,1740,3375,29904,29847,29922,29913,29891,1634,1371,2500,1256,2983,3594,1375,1261,1050,1015,1604,2043,29847,29830
29816,6112,1863,1700,760,1234,742,1652,1296,755,782,1779,3322,29922,29935,29935,29935,29953,1683,1366,2465,1256,2939,3568,1371,1256,1054,971,1599,2043,29953,29799
29764,6104,1832,1709,791,1230,747,1647,1300,738,812,1753,3357,29874,29900,29926,29900,29895,1665,1357,2482,1256,2970,3603,1344,1283,1054,1015,1612,2052,29869,29759
29878,6077,1858,1669,773,1190,751,1621,1261,791,782,1744,3322,29926,29975,30005,29935,29926,1643,1384,2496,1287,2975,3607,1353,1243,1103,966,1590,2065,29869,29852
29768,6082,1863,1705,764,1186,764,1665,1300,795,791,1753,3326,29948,29922,29948,29957,29939,1647,1309,2469,1261,2983,3594,1340,1248,1076,993,1621,2030,29909,29816
29799,6038,1858,1705,795,1248,738,1639,1313,773,830,1784,3313,29922,29904,29882,29931,29913,1669,1388,2487,1270,2983,3581,1344,1256,1076,979,1604,2069,29900,29803
29821,6077,1845,1691,747,1208,764,1608,1283,733,834,1757,3331,29939,29887,29909,29917,29926,1652,1362,2474,1278,2961,3607,1357,1278,1050,979,1595,2047,29860,29825
29755,6073,1850,1691,764,1226,729,1669,1327,760,791,1766,3339,29939,29926,29935,29882,29935,1705,1384,2478,1283,2997,3585,1327,1234,1085,984,1590,2008,29830,29816
29852,6055,1823,1727,782,1186,760,1639,1283,777,834,1788,3322,29909,29917,29961,29944,29966,1656,1349,2482,1217,2979,3599,1375,1226,1072,997,1617,2039,29838,29777
29847,6086,1836,1674,751,1190,738,1634,1291,751,812,1749,3291,29878,29931,29931,29895,29939,1634,1357,2491,1256,2953,3621,1318,1208,1054,988,1599,2047,29812,29865
29830,6060,1876,1700,812,1221,720,1634,1296,782,817,1753,3370,29926,29944,29931,29882,29966,1661,1362,2487,1248,2988,3537,1349,1243,1050,984,1595,2056,29759,29821
29799,6086,1872,1705,791,1208,755,1665,1296,799,808,1784,3335,29966,29997,29909,29931,30014,1674,1349,2487,1239,2975,3621,1340,1252,1072,993,1608,2061,29931,29838
29843,6095,1828,1713,782,1252,755,1630,1291,755,791,1810,3322,29922,29953,29922,29931,29948,1691,1344,2491,1230,2931,3590,1388,1252,1072,1006,1639,2065,29786,29843
29803,6077,1885,1713,799,1217,738,1687,1252,751,791,1766,3326,29909,29948,29926,29970,29966,1691,1362,2482,1265,2975,3590,1349,1252,1032,988,1590,2056,29843,29821
29825,6095,1836,1709,773,1212,751,1661,1322,760,830,1770,3322,29935,29957,29917,29904,29944,1665,1344,2491,1261,3014,3599,1362,1261,1081,997,1560,2017,29882,29816
29816,6055,1850,1687,755,1208,716,1630,1261,769,830,1770,3344,29948,29983,29926,29913,29931,1639,1353,2496,1270,2988,3585,1335,1230,1028,993,1617,2043,29843,29786
29860,6068,1863,1691,773,1208,742,1621,1300,777,821,1749,3348,29922,29887,29917,29979,29917,1634,1410,2482,1270,2983,3572,1375,1230,1081,984,1595,2065,29900,29821
29781,6104,1858,1691,769,1226,751,1647,1278,769,821,1784,3361,29953,29939,29926,29944,29935,1656,1327,2456,1204,2961,3594,1340,1274,1094,975,1595,2056,29808,29790
29843,6051,1819,1691,777,1217,733,1639,1270,729,777,1810,3379,29895,29931,29909,29944,29922,1625,1357,2496,1248,2939,3577,1322,1265,1076,1015,1595,2012,29874,29781
29799,6082,1819,1709,791,1217,755,1669,1305,742,843,1779,3326,29957,29931,29944,29939,29917,1674,1353,2469,1261,2992,3621,1349,1252,1059,1041,1604,2025,29834,29816
29825,6077,1858,1700,751,1226,764,1625,1305,777,791,1766,3392,29895,29957,29966,29975,29909,1691,1353,2443,1261,2957,3568,1357,1261,1063,984,1568,2043,29891,29882
29830,6060,1867,1718,804,1226,747,1621,1305,725,821,1762,3366,29939,29926,29970,29966,29935,1652,1349,2465,1261,2970,3607,1344,1239,1085,1019,1608,2065,29799,29843
29830,6068,1889,1661,786,1226,769,1617,1291,738,848,1766,3326,29887,29895,29948,29909,29926,1639,1388,2491,1252,2961,3590,1353,1204,1067,1023,1604,2034,29860,29904
29830,6064,1845,1678,786,1230,777,1661,1300,764,795,1744,3361,29847,29913,29970,29939,29909,1647,1379,2526,1230,2979,3594,1340,1243,1063,1010,1604,2069,29865,29816
29847,6055,1801,1727,795,1160,738,1639,1309,777,808,1801,3375,29737,29939,29926,29957,29891,1647,1353,2456,1261,2966,3638,1384,1256,1054,1001,1652,2061,29891,29887
29825,6055,1876,1709,795,1204,764,1678,1313,742,777,1784,3335,29935,29961,30005,29975,29909,1630,1362,2487,1248,2975,3594,1344,1221,1094,971,1573,2034,29869,29865
29860,6095,1836,1770,773,1199,764,1661,1296,795,786,1753,3353,29874,29904,29997,29917,29895,1678,1349,2460,1261,2970,3594,1371,1252,1063,1001,1595,2074,29887,29891
29869,6082,1819,1722,760,1204,738,1683,1313,773,812,1775,3357,29838,29935,30023,29975,29913,1669,1322,2474,1239,2948,3563,1388,1261,1072,988,1586,2056,29856,29847
29887,6068,1854,1718,782,1221,738,1656,1274,764,786,1740,3379,29900,29895,29852,29939,29887,1691,1357,2460,1221,3010,3577,1331,1234,1050,993,1661,2047,29843,29856
29852,6082,1850,1691,777,1182,733,1639,1300,755,834,1801,3322,29891,29931,29874,29926,29944,1669,1379,2487,1212,2970,3590,1366,1212,1081,1015,1595,2047,29882,29887
29926,6086,1880,1731,782,1217,777,1678,1313,769,804,1784,3375,29790,29953,29931,29975,29953,1656,1393,2491,1239,2939,3599,1371,1234,1032,979,1612,2017,29926,29922
29922,6042,1832,1674,799,1217,760,1621,1278,777,834,1779,3353,29900,29961,29913,29931,29904,1674,1371,2509,1261,2944,3581,1362,1230,1063,993,1586,2047,29904,29931
29917,6046,1876,1687,760,1226,725,1608,1287,773,852,1801,3353,29865,29913,29926,29904,29917,1656,1340,2518,1234,2961,3581,1362,1239,1072,1010,1599,2065,29882,29874
29909,6038,1841,1691,777,1164,733,1634,1296,751,834,1766,3375,29843,29926,29931,29909,29939,1678,1375,2491,1283,2988,3603,1344,1248,1085,1023,1586,2039,29843,29852
29887,6104,1876,1718,760,1217,760,1639,1322,764,834,1770,3357,29847,29887,29957,29931,29887,1647,1366,2474,1256,2983,3594,1393,1234,1089,966,1621,2043,29878,29935
29869,6090,1854,1709,799,1217,747,1661,1318,795,773,1775,3353,29856,29917,29961,29926,29913,1643,1388,2500,1261,2983,3585,1340,1270,1081,997,1604,2030,29847,29887
29904,6099,1845,1687,786,1221,747,1639,1296,742,795,1784,3317,29882,29878,29904,29917,29895,1647,1349,2487,1296,2975,3599,1371,1234,1085,971,1599,2034,29830,29917
29917,6082,1823,1696,812,1190,733,1647,1274,777,799,1770,3344,29852,29808,29922,29926,29860,1683,1357,2496,1248,2953,3590,1327,1256,1059,1010,1599,2043,29874,29913
29922,6064,1854,1705,777,1208,738,1696,1318,733,769,1770,3375,29891,29922,29874,29865,29939,1683,1349,2496,1230,3010,3599,1344,1243,1037,984,1604,2056,29887,29887
29860,6046,1850,1700,782,1208,733,1656,1274,769,791,1762,3295,29803,29786,29865,29856,29821,1639,1349,2496,1239,2961,3612,1353,1248,1054,984,1582,2025,29834,29895
29895,6073,1858,1722,773,1204,716,1634,1335,769,817,1770,3339,29865,29900,29970,29935,29830,1665,1362,2500,1212,2966,3625,1357,1230,1072,997,1608,2034,29882,29961
29869,6060,1819,1678,742,1208,720,1634,1283,742,799,1762,3366,29917,29742,29904,29869,29895,1630,1371,2460,1265,2979,3568,1362,1248,1054,1001,1608,2043,29803,29874
29895,6051,1841,1722,791,1230,747,1674,1322,777,795,1762,3326,29891,29874,29913,29957,29821,1674,1340,2487,1252,2948,3563,1357,1226,1085,1006,1608,2030,29922,29904
29830,6073,1836,1718,799,1234,707,1630,1291,769,795,1784,3331,29852,29847,29869,29904,29860,1647,1384,2474,1261,2975,3585,1335,1252,1116,1006,1617,2047,29803,29869
29887,6055,1867,1696,738,1190,729,1630,1287,729,782,1753,3339,29860,29768,29900,29917,29746,1612,1362,2474,1270,2970,3568,1371,1226,1076,975,1599,2034,29843,29900
29878,6068,1880,1705,769,1208,773,1647,1296,742,808,1753,3361,29904,29856,29957,29887,29882,1656,1357,2491,1265,2997,3603,1371,1274,1076,975,1621,2039,29874,29882
29904,6104,1836,1683,764,1186,751,1643,1335,751,786,1770,3344,29887,29847,29909,29887,29913,1687,1357,2513,1256,2983,3621,1340,1248,1067,997,1560,2039,29869,29904
29909,6104,1863,1696,782,1208,738,1678,1296,769,786,1757,3326,29869,29865,29922,29878,29860,1652,1371,2403,1261,2988,3603,1331,1265,1045,984,1560,2043,29878,29891
29904,6033,1841,1705,764,1234,711,1621,1256,760,799,1775,3361,29808,29909,29917,29838,29865,1625,1357,2469,1252,2948,3621,1353,1265,1063,971,1586,2052,29834,29913
29904,6055,1863,1718,786,1234,729,1652,1248,769,782,1762,3344,29799,29891,29895,29843,29909,1661,1406,2491,1270,2979,3603,1327,1248,1081,1054,1608,2034,29821,29895
29895,6082,1858,1691,742,1226,729,1656,1335,764,812,1757,3317,29838,29891,29777,29803,29904,1647,1349,2469,1243,2979,3603,1353,1261,1023,979,1608,2056,29874,29935
29900,6112,1854,1744,782,1230,711,1643,1287,773,808,1784,3335,29865,29860,29786,29847,29838,1647,1384,2496,1243,2997,3603,1318,1283,1076,1019,1608,2047,29860,29865
29926,6060,1858,1709,791,1239,729,1639,1313,782,799,1810,3370,29913,29856,29913,29812,29917,1669,1327,2500,1243,2983,3590,1375,1248,1063,1032,1604,2039,29922,29878
29887,6077,1841,1691,769,1182,764,1652,1291,773,826,1757,3313,29869,29847,29781,29821,29852,1661,1357,2478,1243,2953,3594,1349,1270,1098,979,1612,2069,29825,29904
29900,6051,1832,1687,729,1230,773,1647,1322,764,791,1788,3326,29895,29865,29729,29777,29869,1643,1335,2491,1195,3005,3612,1309,1217,1098,997,1590,2065,29843,29874
29913,6060,1850,1691,738,1195,725,1630,1331,777,760,1801,3357,29878,29882,29799,29860,29860,1630,1375,2465,1261,2966,3581,1375,1230,1081,1010,1595,2056,29838,29865
29900,6068,1841,1674,773,1168,742,1661,1300,751,795,1757,3353,29869,29838,29874,29891,29882,1683,1362,2509,1226,2979,3559,1366,1274,1094,971,1568,2025,29865,29926
29891,6073,1832,1718,808,1226,725,1652,1252,826,804,1788,3357,29882,29838,29838,29852,29834,1687,1366,2469,1283,2997,3581,1371,1270,1076,988,1590,2043,29821,29944
29895,6117,1863,1696,804,1195,720,1652,1300,799,799,1779,3357,29895,29843,29909,29957,29856,1683,1415,2465,1265,2953,3594,1371,1252,1089,1006,1604,2056,29909,29948
29865,6046,1858,1669,791,1239,725,1691,1305,769,791,1770,3331,29838,29847,29838,29856,29825,1630,1357,2474,1212,2966,3568,1375,1270,1085,988,1586,2039,29935,29878
29895,6090,1867,1731,799,1226,733,1647,1305,755,830,1740,3357,29882,29812,29856,29904,29891,1647,1366,2474,1261,2953,3599,1362,1256,1085,1023,1612,2034,29992,29900
29882,6064,1832,1696,773,1221,751,1643,1309,755,786,1753,3304,29834,29856,29838,29812,29865,1687,1349,2513,1252,2983,3585,1353,1243,1063,1015,1604,2034,29838,29878
29909,6051,1836,1696,786,1217,751,1674,1287,773,821,1762,3317,29935,29944,29922,29917,29869,1656,1344,2491,1230,2961,3581,1327,1261,1081,979,1612,2030,29961,29909
29882,6099,1819,1705,747,1199,747,1678,1283,777,830,1757,3344,29909,29816,29825,29803,29865,1652,1349,2434,1270,2966,3581,1344,1265,1107,993,1573,2003,29856,29865
29926,6090,1872,1722,755,1168,773,1625,1287,804,821,1766,3335,29953,29878,29913,29900,29939,1700,1366,2482,1256,2935,3585,1366,1243,1081,979,1604,2056,29913,29944
29909,6099,1832,1722,777,1234,725,1625,1256,760,821,1797,3317,29891,29887,29860,29852,29917,1661,1401,2469,1278,3014,3568,1366,1248,1098,1006,1608,2056,29830,29887
29869,6068,1832,1696,791,1190,760,1656,1318,795,773,1797,3335,29931,29895,29856,29882,29895,1674,1340,2522,1252,2957,3599,1362,1199,1076,1015,1586,2021,29904,29931
