P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31
29474,6389,2170,1656,852,1318,755,1349,1428,878,870,1964,3212,29469,29421,29412,29390,29403,1296,1168,1766,1362,2148,3019,1239,1212,988,958,1432,1621,29373,29496
29522,6411,2175,1639,861,1300,755,1335,1437,900,870,1894,3216,29456,29460,29390,29430,29465,1327,1186,1709,1379,2153,3019,1256,1204,1010,979,1423,1595,29425,29513
29474,6354,2192,1608,848,1322,707,1313,1450,826,848,1872,3208,29491,29408,29390,29359,29390,1357,1168,1779,1393,2157,3041,1252,1221,979,971,1428,1564,29430,29504
29504,6407,2170,1621,861,1327,716,1322,1432,896,848,1898,3221,29491,29478,29438,29430,29469,1322,1155,1731,1388,2135,3023,1261,1190,958,971,1432,1560,29465,29474
29500,6389,2184,1639,817,1322,738,1287,1458,878,861,1907,3212,29416,29408,29412,29346,29452,1353,1186,1753,1388,2179,3027,1283,1248,997,962,1454,1590,29425,29500
29513,6380,2175,1630,826,1331,742,1291,1437,883,861,1920,3212,29460,29443,29408,29381,29434,1331,1173,1779,1357,2166,2970,1212,1226,993,1001,1450,1573,29381,29544
29504,6341,2135,1656,870,1327,711,1318,1410,861,848,1937,3225,29518,29447,29390,29355,29390,1322,1160,1788,1397,2170,3019,1291,1265,1032,997,1454,1590,29460,29478
29390,6358,2175,1617,870,1309,742,1300,1441,843,874,1911,3229,29460,29478,29474,29403,29491,1357,1190,1770,1401,2170,3010,1234,1204,1037,958,1445,1555,29337,29408
29491,6389,2188,1634,861,1313,725,1331,1410,861,830,1880,3212,29496,29447,29438,29395,29421,1309,1173,1770,1393,2210,3067,1212,1199,1001,1015,1415,1573,29487,29531
29531,6389,2162,1656,856,1305,751,1340,1406,914,826,1911,3194,29465,29425,29399,29377,29425,1327,1125,1779,1362,2166,2997,1270,1230,1015,979,1437,1573,29421,29478
29504,6372,2166,1647,865,1309,711,1313,1432,909,843,1916,3238,29474,29430,29399,29447,29434,1379,1164,1749,1379,2184,2997,1221,1204,1015,958,1432,1590,29465,29518
29540,6354,2162,1608,852,1335,729,1349,1419,861,856,1876,3208,29460,29443,29412,29373,29408,1362,1146,1770,1401,2179,3049,1243,1199,971,971,1437,1560,29399,29540
29491,6336,2162,1621,848,1305,738,1309,1441,865,878,1907,3229,29474,29443,29386,29399,29456,1318,1182,1718,1410,2170,3027,1239,1208,984,988,1441,1590,29416,29531
29482,6385,2188,1661,861,1318,711,1300,1450,848,861,1894,3208,29460,29364,29403,29373,29447,1335,1164,1784,1349,2170,3019,1234,1217,971,966,1415,1538,29425,29526
29535,6402,2179,1630,839,1318,729,1318,1463,856,874,1942,3243,29478,29482,29412,29430,29465,1335,1204,1770,1393,2157,3032,1274,1208,975,975,1441,1604,29465,29500
29504,6394,2144,1665,839,1296,738,1300,1428,878,878,1876,3199,29526,29460,29381,29364,29377,1335,1186,1749,1362,2157,3023,1243,1208,984,979,1472,1586,29425,29531
29496,6372,2157,1604,865,1305,738,1313,1406,883,892,1933,3247,29421,29456,29399,29474,29518,1340,1164,1770,1366,2148,3054,1274,1283,1054,1028,1480,1621,29434,29487
29491,6385,2144,1612,874,1296,738,1327,1419,909,852,1880,3234,29469,29416,29465,29377,29460,1318,1177,1792,1375,2153,3014,1291,1252,1037,1015,1511,1608,29509,29478
29531,6420,2175,1656,878,1340,729,1305,1419,870,848,1907,3221,29452,29465,29395,29395,29381,1327,1146,1801,1375,2162,2992,1234,1212,1010,1001,1467,1595,29482,29504
29487,6372,2157,1665,865,1291,738,1313,1415,887,839,1894,3225,29478,29412,29412,29474,29425,1357,1160,1775,1366,2157,3049,1234,1221,997,984,1419,1590,29430,29474
29447,6372,2153,1639,839,1305,716,1318,1406,892,839,1898,3203,29487,29430,29412,29430,29456,1353,1133,1797,1384,2170,3010,1243,1212,997,966,1445,1573,29438,29465
29509,6407,2188,1661,826,1357,685,1296,1388,883,852,1920,3216,29482,29430,29390,29403,29430,1362,1173,1757,1353,2153,3027,1195,1182,984,971,1401,1573,29443,29478
29421,6345,2148,1661,852,1327,694,1331,1450,878,861,1902,3278,29474,29403,29399,29416,29421,1379,1182,1749,1379,2170,3041,1230,1204,997,988,1419,1595,29399,29434
29438,6367,2162,1643,852,1313,707,1309,1441,834,848,1937,3273,29496,29416,29399,29416,29482,1322,1168,1792,1371,2113,3023,1230,1186,1010,971,1419,1608,29478,29496
29518,6416,2184,1661,861,1291,725,1300,1406,865,874,1911,3229,29491,29425,29430,29443,29452,1349,1186,1810,1393,2192,3005,1208,1221,971,975,1415,1595,29412,29416
29504,6380,2157,1634,878,1261,720,1344,1458,883,861,1916,3251,29487,29491,29474,29469,29482,1313,1190,1779,1340,2188,3019,1243,1226,1028,984,1423,1555,29504,29513
29478,6394,2166,1621,878,1322,689,1322,1410,896,887,1889,3234,29504,29434,29447,29504,29416,1349,1190,1779,1388,2184,3019,1261,1248,1037,997,1463,1568,29438,29469
29500,6394,2170,1617,861,1331,716,1291,1423,887,861,1898,3208,29469,29465,29465,29460,29509,1357,1182,1792,1349,2170,2997,1230,1234,1001,1015,1432,1590,29430,29452
29482,6407,2188,1625,887,1340,711,1335,1410,865,843,1876,3203,29500,29465,29443,29434,29438,1349,1212,1766,1384,2157,3036,1212,1208,1006,1006,1419,1555,29496,29509
29421,6367,2184,1669,848,1296,707,1305,1441,848,856,1880,3216,29487,29496,29548,29518,29487,1335,1155,1784,1393,2157,2988,1226,1265,988,953,1463,1542,29412,29416
29469,6354,2166,1604,834,1300,738,1313,1432,931,848,1916,3243,29531,29456,29474,29443,29430,1362,1164,1766,1384,2170,3005,1226,1182,1019,931,1454,1577,29425,29518
29474,6376,2170,1634,870,1283,711,1309,1401,892,874,1898,3238,29509,29469,29456,29430,29456,1335,1155,1762,1357,2162,3023,1248,1221,971,1001,1494,1560,29487,29447
29504,6389,2153,1656,843,1318,751,1296,1419,905,848,1929,3216,29509,29438,29447,29478,29456,1340,1199,1788,1415,2162,3041,1230,1217,1001,971,1437,1590,29447,29531
29421,6385,2153,1617,892,1300,698,1327,1388,878,865,1898,3229,29447,29456,29438,29482,29430,1322,1160,1828,1406,2197,3023,1243,1212,1001,979,1423,1577,29416,29434
29447,6424,2144,1656,874,1296,707,1331,1437,896,861,1933,3260,29482,29474,29504,29482,29478,1335,1164,1749,1366,2175,3041,1248,1256,975,1001,1441,1568,29540,29460
29434,6367,2175,1643,900,1318,711,1313,1419,856,856,1907,3208,29522,29478,29421,29425,29500,1335,1195,1792,1379,2188,2988,1274,1226,979,966,1419,1555,29460,29500
29496,6380,2135,1625,834,1278,755,1300,1393,848,848,1907,3251,29509,29416,29496,29443,29421,1322,1155,1801,1353,2188,3032,1234,1195,962,979,1441,1542,29452,29469
29482,6319,2148,1665,834,1287,716,1313,1458,914,848,1920,3208,29430,29416,29381,29368,29447,1335,1182,1779,1362,2188,3036,1248,1221,988,975,1463,1577,29416,29452
29412,6376,2122,1647,843,1344,725,1322,1415,856,883,1907,3225,29513,29416,29478,29456,29434,1327,1155,1779,1384,2153,3032,1278,1252,1015,975,1485,1612,29434,29478
29460,6350,2153,1617,870,1305,742,1322,1410,865,874,1929,3225,29465,29465,29566,29518,29465,1335,1168,1788,1397,2162,3014,1287,1256,1023,1045,1516,1652,29324,29474
29504,6385,2157,1661,865,1300,733,1353,1384,883,861,1937,3221,29478,29469,29430,29456,29474,1357,1204,1762,1371,2153,2992,1278,1234,1010,944,1415,1586,29496,29491
29522,6372,2140,1621,843,1340,711,1318,1450,843,839,1916,3194,29395,29416,29540,29562,29456,1313,1199,1766,1366,2175,3005,1221,1177,1019,971,1458,1560,29474,29540
29425,6402,2179,1630,826,1318,751,1344,1441,848,856,1889,3208,29465,29509,29509,29487,29500,1313,1173,1792,1401,2175,3001,1278,1230,984,966,1437,1560,29298,29474
29460,6398,2175,1630,887,1300,729,1270,1458,883,865,1836,3221,29460,29456,29425,29447,29482,1349,1199,1766,1415,2157,2992,1252,1199,966,966,1432,1564,29438,29491
29447,6385,2135,1634,883,1322,742,1335,1423,843,892,1924,3256,29399,29474,29570,29540,29434,1291,1190,1779,1384,2175,3014,1248,1204,966,979,1476,1573,29518,29487
29491,6350,2157,1617,848,1340,703,1313,1454,878,852,1929,3225,29513,29469,29513,29465,29482,1318,1182,1792,1371,2188,3005,1199,1195,984,966,1419,1577,29513,29474
29447,6394,2144,1652,852,1318,720,1357,1406,865,834,1902,3199,29522,29434,29452,29474,29438,1388,1186,1753,1401,2175,3027,1248,1226,988,940,1432,1608,29416,29434
29412,6376,2179,1656,870,1318,742,1318,1397,883,874,1916,3225,29518,29491,29487,29460,29443,1331,1190,1757,1393,2157,2997,1217,1248,966,940,1437,1595,29416,29474
29478,6358,2118,1630,834,1322,707,1300,1441,861,852,1894,3212,29504,29430,29386,29425,29408,1318,1195,1753,1384,2175,3001,1239,1221,984,953,1450,1560,29452,29469
29456,6389,2175,1643,861,1331,733,1331,1397,900,865,1885,3221,29491,29474,29474,29496,29452,1344,1190,1770,1384,2131,3005,1243,1226,993,975,1432,1560,29425,29434
29373,6385,2153,1661,856,1331,729,1305,1410,874,852,1911,3208,29452,29443,29443,29443,29452,1340,1204,1740,1366,2153,2988,1212,1217,1023,979,1397,1560,29469,29469
29460,6363,2153,1625,870,1287,729,1283,1423,874,848,1920,3216,29465,29416,29425,29452,29460,1335,1155,1753,1353,2170,3001,1265,1221,1050,993,1467,1608,29434,29482
29491,6363,2175,1621,878,1318,716,1300,1406,865,839,1911,3243,29518,29438,29465,29460,29465,1331,1182,1766,1384,2175,2988,1252,1212,1015,1023,1472,1599,29447,29474
29456,6363,2170,1621,856,1283,738,1318,1450,843,856,1916,3243,29474,29460,29395,29482,29443,1331,1186,1731,1401,2206,3019,1274,1270,1063,1010,1502,1647,29456,29456
29496,6376,2162,1647,900,1318,711,1296,1410,874,865,1911,3238,29548,29460,29456,29438,29434,1379,1195,1762,1349,2179,3019,1283,1212,988,975,1397,1551,29474,29487
29491,6372,2157,1665,852,1379,755,1327,1397,856,848,1924,3229,29478,29438,29460,29460,29456,1287,1190,1792,1366,2122,3036,1252,1226,1067,1006,1454,1604,29390,29491
29491,6376,2166,1604,861,1327,720,1305,1393,865,918,1894,3212,29496,29425,29416,29403,29447,1296,1182,1749,1384,2170,3045,1287,1283,1010,1006,1467,1630,29381,29487
29447,6394,2170,1639,883,1309,720,1344,1423,839,865,1885,3238,29456,29474,29408,29421,29438,1340,1199,1762,1410,2170,2997,1296,1265,1023,1010,1511,1630,29460,29456
29513,6389,2148,1643,848,1305,707,1305,1428,874,852,1916,3212,29456,29452,29381,29416,29377,1353,1212,1770,1397,2162,3036,1287,1252,1041,1041,1502,1621,29460,29513
29460,6394,2153,1608,892,1331,716,1335,1458,878,874,1907,3216,29456,29452,29465,29430,29430,1335,1208,1753,1371,2179,3001,1305,1256,1076,1028,1502,1634,29408,29474
29474,6411,2157,1639,870,1291,698,1318,1419,874,865,1898,3243,29465,29425,29504,29434,29399,1322,1182,1810,1406,2170,3010,1252,1248,1010,1019,1454,1573,29403,29460
29509,6336,2153,1634,852,1287,742,1313,1445,856,861,1937,3225,29469,29452,29408,29443,29443,1344,1168,1792,1393,2166,3010,1265,1243,1015,958,1472,1582,29421,29504
29465,6367,2157,1652,861,1291,711,1313,1432,848,852,1911,3238,29465,29416,29430,29478,29443,1340,1177,1749,1331,2179,3014,1296,1265,1028,1015,1546,1621,29474,29430
29465,6358,2179,1674,839,1322,729,1291,1423,887,870,1937,3234,29474,29430,29434,29456,29496,1327,1151,1766,1384,2192,3001,1265,1270,1054,979,1437,1555,29482,29474
29513,6411,2148,1647,839,1300,689,1322,1406,874,870,1916,3208,29438,29425,29447,29456,29416,1349,1199,1753,1384,2126,3014,1243,1195,1050,1001,1472,1595,29416,29460
29504,6376,2157,1674,861,1322,711,1331,1415,856,839,1894,3216,29482,29469,29434,29425,29487,1327,1164,1762,1340,2140,2997,1243,1256,1037,1023,1467,1634,29447,29496
29465,6380,2179,1647,834,1318,707,1327,1406,865,826,1889,3243,29469,29474,29412,29408,29434,1309,1173,1775,1366,2157,3005,1212,1208,1028,940,1463,1573,29399,29491
29469,6354,2162,1639,883,1287,720,1309,1410,874,878,1907,3247,29491,29474,29447,29447,29430,1335,1160,1801,1397,2192,2979,1234,1173,1001,962,1401,1568,29447,29434
29438,6407,2153,1621,892,1322,720,1313,1397,870,874,1872,3229,29513,29399,29408,29416,29421,1309,1204,1779,1362,2166,3036,1243,1195,988,949,1450,1564,29491,29447
29430,6363,2157,1652,848,1309,711,1344,1415,883,852,1854,3243,29465,29456,29416,29395,29430,1322,1177,1749,1379,2170,3041,1212,1226,1001,979,1485,1529,29465,29482
29487,6367,2162,1643,843,1349,729,1331,1428,870,852,1924,3260,29478,29438,29443,29460,29421,1393,1182,1770,1379,2197,3023,1265,1199,1010,1001,1432,1573,29491,29469
29452,6354,2170,1656,861,1349,729,1335,1384,865,883,1916,3265,29526,29438,29421,29487,29491,1344,1173,1788,1393,2148,3045,1217,1252,1015,971,1432,1577,29434,29452
29513,6367,2184,1656,856,1313,720,1349,1428,892,900,1902,3199,29474,29430,29474,29408,29456,1371,1204,1749,1384,2166,3023,1239,1182,1001,979,1445,1551,29460,29500
29443,6358,2148,1625,843,1322,725,1318,1415,861,887,1898,3212,29474,29469,29416,29443,29403,1318,1208,1779,1388,2241,3041,1252,1217,1001,953,1406,1608,29491,29526
29482,6385,2166,1674,887,1313,716,1287,1476,865,870,1937,3251,29540,29522,29460,29496,29412,1375,1173,1775,1375,2175,3019,1204,1199,962,997,1445,1586,29430,29482
29474,6389,2162,1630,874,1313,720,1309,1419,843,856,1907,3251,29487,29443,29403,29456,29456,1340,1146,1779,1379,2166,3019,1252,1190,1015,971,1410,1551,29482,29526
29491,6389,2118,1665,856,1309,707,1322,1450,870,852,1902,3225,29531,29456,29395,29412,29421,1322,1155,1757,1388,2140,3019,1230,1217,1015,971,1441,1568,29509,29504
29452,6376,2175,1665,834,1327,711,1331,1401,852,861,1907,3287,29522,29460,29395,29443,29452,1331,1164,1757,1371,2135,3005,1217,1186,1006,979,1441,1582,29434,29469
29500,6341,2153,1647,861,1309,755,1278,1445,887,892,1885,3208,29469,29478,29399,29469,29452,1318,1186,1779,1357,2157,3014,1256,1221,979,988,1428,1586,29518,29531
29496,6367,2153,1643,852,1313,716,1318,1415,900,834,1902,3216,29452,29430,29430,29434,29443,1322,1195,1740,1397,2192,3036,1243,1177,979,966,1454,1542,29469,29447
29540,6336,2157,1656,865,1305,711,1349,1437,887,826,1946,3194,29460,29403,29452,29474,29412,1335,1212,1757,1384,2188,2997,1226,1195,1028,988,1437,1555,29452,29496
29456,6358,2166,1687,830,1313,725,1318,1419,883,848,1920,3225,29491,29434,29434,29447,29434,1335,1151,1757,1415,2148,3023,1221,1221,966,975,1406,1546,29447,29496
29478,6380,2166,1669,843,1318,764,1344,1441,892,896,1907,3238,29496,29474,29438,29452,29474,1353,1182,1753,1397,2166,3045,1248,1208,1006,984,1450,1590,29456,29469
29509,6367,2192,1634,843,1274,725,1287,1423,856,856,1889,3251,29443,29443,29452,29399,29425,1335,1195,1731,1362,2170,3045,1212,1226,1019,984,1437,1568,29403,29452
29452,6332,2113,1669,839,1300,707,1322,1410,826,848,1885,3208,29509,29390,29390,29416,29416,1340,1160,1770,1375,2166,3049,1248,1182,975,975,1432,1590,29403,29465
29465,6354,2135,1639,839,1270,698,1313,1406,848,848,1911,3212,29478,29478,29518,29465,29412,1344,1182,1740,1349,2153,3014,1226,1186,984,971,1410,1551,29469,29474
29412,6385,2109,1687,900,1287,711,1309,1437,865,865,1924,3190,29460,29373,29456,29430,29368,1318,1173,1762,1353,2184,3010,1234,1190,1010,971,1432,1555,29438,29395
29513,6376,2113,1630,826,1300,698,1327,1423,874,874,1920,3221,29500,29412,29465,29460,29443,1309,1168,1806,1379,2197,3010,1217,1221,958,966,1432,1582,29386,29496
29438,6398,2162,1630,892,1327,769,1305,1410,856,856,1907,3238,29474,29408,29421,29438,29447,1335,1182,1779,1384,2175,3019,1248,1182,1001,962,1450,1564,29438,29452
29531,6367,2157,1661,830,1313,685,1309,1410,883,892,1916,3247,29531,29425,29434,29531,29421,1357,1160,1770,1419,2131,3014,1204,1208,988,1006,1441,1560,29430,29504
29496,6367,2118,1647,848,1309,738,1283,1415,830,861,1911,3221,29474,29443,29412,29403,29416,1318,1173,1735,1379,2197,3010,1195,1217,979,949,1432,1564,29412,29496
29460,6389,2113,1656,856,1313,725,1265,1401,856,839,1894,3216,29518,29452,29434,29465,29452,1335,1182,1784,1366,2170,3010,1212,1199,971,944,1445,1551,29421,29460
29456,6380,2144,1647,870,1318,729,1322,1393,883,843,1911,3221,29465,29447,29434,29421,29452,1353,1177,1788,1362,2192,3023,1212,1190,1001,962,1419,1573,29399,29491
29496,6358,2162,1621,834,1318,707,1287,1393,856,865,1920,3247,29513,29487,29452,29456,29452,1335,1151,1766,1375,2144,3027,1212,1204,997,958,1450,1595,29412,29469
29509,6372,2153,1665,878,1296,720,1300,1428,856,852,1907,3247,29487,29408,29438,29452,29425,1344,1173,1766,1415,2157,3005,1204,1190,1023,1023,1437,1577,29412,29531
29460,6376,2122,1643,830,1335,698,1313,1419,834,852,1880,3247,29478,29346,29368,29438,29408,1340,1160,1784,1371,2179,3036,1239,1212,984,975,1410,1564,29408,29491
29496,6341,2126,1617,826,1309,725,1287,1419,843,839,1902,3265,29500,29421,29487,29447,29421,1318,1138,1753,1388,2175,3019,1204,1195,1006,949,1428,1577,29438,29465
29421,6372,2166,1608,883,1305,738,1327,1437,834,896,1907,3229,29456,29469,29460,29434,29421,1318,1173,1762,1371,2153,3019,1252,1208,975,1001,1432,1582,29421,29469
29496,6354,2135,1630,817,1335,720,1318,1467,900,878,1911,3234,29482,29399,29425,29421,29474,1335,1164,1766,1362,2144,2992,1256,1182,1010,958,1441,1555,29509,29474
29460,6402,2131,1643,887,1313,685,1331,1415,861,887,1916,3234,29452,29403,29434,29403,29412,1357,1204,1770,1379,2179,3023,1217,1230,971,979,1410,1560,29364,29443
29465,6376,2157,1634,830,1318,720,1309,1401,887,878,1907,3216,29496,29377,29430,29430,29425,1331,1173,1779,1357,2179,3049,1256,1182,984,927,1441,1560,29482,29465
29465,6376,2175,1674,870,1296,720,1349,1458,887,848,1872,3238,29500,29381,29408,29408,29386,1327,1155,1775,1375,2157,3005,1199,1217,1006,988,1450,1577,29447,29469
29478,6372,2192,1656,874,1318,711,1305,1419,856,826,1889,3238,29469,29452,29487,29478,29452,1331,1168,1766,1393,2184,3014,1252,1226,993,971,1437,1590,29509,29465
29469,6328,2157,1652,834,1313,725,1318,1432,874,870,1902,3190,29474,29430,29416,29430,29452,1327,1146,1775,1375,2148,3027,1234,1226,971,966,1441,1546,29430,29460
29416,6363,2162,1617,852,1349,681,1274,1441,843,852,1902,3199,29544,29447,29434,29434,29487,1349,1186,1762,1397,2166,3014,1243,1217,975,944,1467,1577,29416,29496
29518,6354,2122,1656,839,1305,698,1327,1423,856,874,1911,3212,29518,29408,29430,29447,29430,1362,1138,1797,1393,2144,3005,1248,1217,1028,1001,1432,1612,29425,29443
29434,6376,2153,1656,852,1309,720,1318,1419,852,848,1885,3238,29504,29399,29395,29408,29399,1291,1151,1744,1384,2179,3041,1239,1155,958,962,1463,1586,29403,29491
29513,6367,2153,1639,848,1331,716,1322,1410,861,887,1907,3216,29526,29412,29434,29425,29487,1313,1186,1775,1406,2184,3010,1243,1186,984,971,1419,1555,29522,29421
29430,6363,2122,1634,856,1309,729,1309,1432,900,861,1885,3229,29460,29412,29416,29447,29403,1322,1195,1762,1353,2179,3023,1217,1199,1023,971,1428,1555,29408,29403
29465,6385,2126,1625,870,1313,725,1309,1437,826,874,1880,3199,29460,29416,29460,29460,29430,1318,1168,1801,1344,2175,3058,1252,1217,988,984,1450,1551,29465,29526
29434,6358,2170,1669,834,1305,707,1287,1437,874,856,1889,3243,29474,29434,29456,29395,29434,1349,1164,1762,1371,2166,2997,1234,1190,1001,962,1432,1555,29438,29496
29443,6385,2126,1665,852,1274,716,1313,1423,852,874,1911,3247,29500,29412,29491,29478,29469,1331,1142,1722,1379,2140,3027,1230,1190,979,975,1410,1568,29509,29460
29456,6358,2144,1652,826,1327,720,1322,1401,861,874,1872,3251,29482,29412,29412,29452,29408,1322,1138,1775,1397,2135,2970,1239,1243,975,975,1450,1555,29403,29469
29496,6367,2144,1647,856,1318,725,1353,1450,870,878,1898,3234,29496,29460,29465,29447,29460,1362,1195,1757,1384,2166,3014,1265,1199,1015,958,1415,1564,29425,29460
29434,6354,2157,1612,865,1313,725,1287,1393,865,834,1885,3238,29421,29438,29452,29399,29416,1362,1155,1806,1384,2175,2961,1256,1230,966,944,1467,1595,29421,29474
29465,6323,2157,1656,865,1300,685,1300,1441,861,843,1885,3234,29535,29416,29452,29456,29513,1344,1146,1753,1397,2148,3001,1248,1217,1015,971,1415,1564,29421,29460
29496,6336,2140,1683,848,1313,725,1305,1410,883,848,1911,3243,29460,29430,29452,29399,29443,1318,1168,1819,1401,2170,3010,1204,1186,971,993,1437,1538,29434,29500
29421,6363,2096,1634,852,1322,725,1274,1406,861,870,1920,3229,29518,29421,29416,29421,29434,1371,1138,1766,1393,2197,3010,1270,1226,1001,962,1437,1560,29491,29496
29474,6354,2184,1612,874,1296,725,1291,1419,870,865,1867,3229,29496,29403,29443,29430,29434,1327,1151,1749,1384,2170,3019,1230,1182,997,949,1419,1590,29438,29465
29421,6372,2148,1617,843,1305,703,1322,1379,852,861,1876,3203,29443,29408,29390,29438,29416,1291,1195,1775,1357,2175,2997,1230,1173,1037,936,1415,1551,29425,29474
29474,6376,2162,1625,852,1309,711,1322,1419,878,834,1889,3243,29478,29456,29500,29452,29416,1305,1208,1757,1379,2170,3027,1226,1212,975,984,1419,1573,29434,29487
29447,6376,2140,1647,900,1278,760,1313,1393,887,856,1889,3177,29452,29447,29416,29434,29438,1344,1186,1801,1384,2148,2992,1234,1208,966,953,1423,1560,29386,29456
29491,6345,2166,1652,826,1309,703,1309,1441,821,861,1907,3221,29456,29430,29443,29452,29452,1388,1195,1744,1366,2157,2997,1265,1199,993,993,1419,1577,29460,29474
29452,6367,2140,1630,874,1388,703,1327,1406,909,878,1867,3238,29474,29452,29377,29395,29465,1318,1138,1753,1379,2188,2997,1226,1204,988,966,1458,1555,29469,29460
29421,6350,2179,1617,870,1305,694,1296,1445,861,887,1898,3247,29518,29430,29443,29438,29408,1318,1182,1770,1362,2206,3014,1226,1208,966,993,1445,1568,29452,29456
29504,6354,2140,1647,870,1322,711,1318,1397,909,843,1880,3225,29416,29447,29447,29408,29421,1331,1186,1749,1384,2131,3058,1230,1239,971,975,1410,1568,29430,29460
29478,6372,2166,1652,874,1322,703,1318,1428,865,861,1889,3208,29500,29443,29478,29443,29447,1340,1186,1766,1393,2188,3023,1230,1230,979,966,1450,1573,29416,29487
29460,6354,2162,1639,852,1313,720,1331,1397,870,865,1885,3238,29548,29443,29491,29474,29434,1331,1173,1762,1366,2170,3062,1221,1199,1001,944,1410,1533,29474,29438
29408,6376,2157,1652,870,1327,725,1344,1437,883,848,1916,3208,29531,29425,29412,29452,29434,1335,1195,1779,1410,2170,3010,1248,1199,971,962,1454,1551,29381,29403
29504,6394,2144,1665,856,1287,729,1296,1423,887,896,1916,3234,29482,29438,29469,29425,29412,1344,1182,1810,1375,2175,3019,1226,1182,988,958,1423,1560,29416,29509
29364,6332,2162,1669,826,1313,716,1287,1454,905,834,1889,3238,29434,29425,29377,29408,29412,1331,1182,1779,1344,2148,3001,1239,1208,993,1001,1410,1573,29447,29469
29482,6363,2201,1643,870,1344,729,1305,1445,887,900,1911,3251,29557,29487,29399,29504,29434,1331,1164,1797,1357,2179,3032,1230,1239,988,962,1458,1590,29540,29548
29452,6389,2126,1621,852,1318,711,1287,1388,856,834,1880,3238,29482,29434,29425,29500,29465,1344,1168,1784,1340,2192,2966,1182,1204,997,993,1437,1568,29487,29522
29465,6380,2162,1634,861,1335,716,1318,1428,865,870,1902,3234,29482,29434,29447,29447,29408,1340,1186,1749,1366,2140,3023,1217,1199,1032,958,1441,1573,29509,29504
29438,6358,2148,1674,874,1318,725,1322,1423,865,848,1889,3181,29425,29434,29456,29447,29434,1340,1177,1762,1362,2166,3001,1234,1199,997,958,1423,1542,29412,29443
29474,6389,2148,1630,865,1313,667,1300,1406,843,856,1920,3282,29487,29399,29456,29469,29438,1305,1177,1762,1388,2219,3010,1274,1186,979,949,1419,1560,29425,29474
29474,6367,2184,1612,865,1287,711,1300,1432,848,896,1876,3243,29443,29465,29425,29421,29482,1335,1177,1766,1384,2219,3062,1190,1173,988,927,1445,1560,29408,29478
29504,6372,2157,1634,843,1313,707,1318,1410,848,848,1924,3199,29513,29465,29482,29469,29452,1331,1177,1749,1397,2126,3036,1252,1204,971,975,1388,1564,29465,29452
29544,6372,2166,1674,865,1309,729,1349,1472,861,826,1916,3199,29443,29438,29425,29456,29465,1362,1173,1770,1366,2197,3032,1239,1217,1001,1001,1445,1582,29487,29496
29469,6376,2157,1661,905,1309,733,1296,1397,848,874,1911,3247,29513,29474,29469,29430,29447,1335,1168,1740,1349,2184,3001,1256,1182,1006,979,1401,1564,29526,29487
29482,6416,2096,1630,848,1300,751,1340,1445,892,861,1902,3234,29465,29456,29425,29443,29452,1318,1182,1770,1388,2197,3045,1256,1160,1006,962,1428,1582,29416,29474
29456,6372,2144,1617,830,1313,769,1340,1428,861,821,1867,3199,29447,29456,29452,29403,29430,1327,1146,1788,1397,2175,3005,1248,1190,949,944,1445,1568,29452,29544
29522,6385,2126,1643,874,1278,733,1318,1432,883,883,1876,3229,29487,29478,29478,29504,29482,1296,1160,1727,1393,2162,2975,1212,1204,997,993,1458,1573,29522,29491
29425,6372,2188,1621,865,1300,729,1327,1450,878,883,1898,3199,29460,29443,29403,29434,29474,1309,1155,1740,1375,2175,2975,1239,1177,975,958,1415,1577,29399,29465
29482,6354,2153,1643,848,1300,698,1296,1406,883,817,1898,3216,29504,29452,29447,29434,29452,1327,1164,1806,1401,2175,3058,1230,1248,979,966,1441,1582,29465,29452
29421,6380,2148,1625,852,1331,733,1318,1410,896,870,1907,3203,29469,29447,29465,29430,29456,1331,1173,1770,1397,2192,2983,1234,1239,1006,958,1397,1560,29474,29500
29478,6372,2144,1661,870,1300,707,1335,1450,843,892,1894,3225,29496,29496,29443,29469,29465,1318,1168,1766,1415,2131,2988,1239,1204,979,949,1428,1573,29430,29469
29421,6389,2135,1652,834,1252,738,1318,1401,856,834,1858,3208,29487,29487,29434,29425,29487,1327,1190,1753,1401,2144,2979,1230,1204,979,962,1454,1560,29377,29425
29425,6363,2126,1639,896,1291,667,1309,1437,874,874,1924,3225,29456,29482,29531,29487,29487,1362,1168,1744,1410,2122,3019,1226,1190,1006,962,1397,1555,29456,29438
29496,6358,2201,1665,865,1309,703,1335,1437,843,843,1880,3234,29513,29359,29443,29403,29443,1344,1164,1784,1406,2166,3032,1208,1199,979,993,1437,1582,29447,29456
29487,6367,2148,1647,905,1335,729,1270,1410,874,843,1907,3229,29509,29491,29403,29421,29460,1371,1177,1753,1366,2170,3010,1221,1208,993,944,1445,1551,29425,29452
29456,6332,2140,1604,861,1327,725,1296,1441,861,852,1894,3243,29443,29452,29416,29469,29412,1335,1186,1766,1379,2175,2975,1256,1173,975,966,1467,1586,29482,29434
29438,6363,2162,1625,826,1313,698,1313,1410,830,861,1876,3238,29496,29416,29438,29478,29403,1300,1186,1775,1366,2188,3014,1256,1221,971,953,1432,1577,29346,29482
