p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23
0.32194,0.56789,0.77438,0.85448,0.21314,0.88733,0.29654,0.4562,0.47875,0.26597,0.72103,0.45203,0.50498,0.56627,0.66982,0.57245,0.31516,0.44607,0.76065,0.32683,0.69871,0.46797,0.33032
0.32561,0.57102,0.77906,0.85539,0.21606,0.88534,0.29141,0.47915,0.50097,0.26513,0.72222,0.47124,0.50869,0.56102,0.66384,0.5721,0.32222,0.45985,0.76515,0.32805,0.72448,0.47199,0.33141
0.3302,0.58216,0.78456,0.8563,0.21327,0.88654,0.29997,0.50847,0.53261,0.27405,0.72324,0.46224,0.51241,0.55358,0.66454,0.57335,0.32599,0.45382,0.7722,0.33323,0.72577,0.50655,0.33249
0.33319,0.57961,0.77908,0.84363,0.21396,0.88265,0.30597,0.51729,0.52597,0.28126,0.7229,0.46734,0.50305,0.54247,0.67911,0.57226,0.32977,0.46888,0.80881,0.33128,0.71704,0.50809,0.33945
0.33761,0.58149,0.77802,0.83445,0.21244,0.88385,0.31068,0.54023,0.52405,0.27871,0.72288,0.46539,0.52372,0.53283,0.67724,0.56932,0.33752,0.467,0.80668,0.32221,0.69663,0.52333,0.3398
0.341,0.58904,0.7791,0.81518,0.22011,0.8818,0.31739,0.56135,0.52507,0.27668,0.72449,0.46216,0.53374,0.52966,0.64403,0.56659,0.34421,0.48653,0.8071,0.34084,0.71516,0.52487,0.34735
0.34577,0.59555,0.78083,0.82114,0.21732,0.87901,0.32795,0.57062,0.53433,0.27637,0.72477,0.46149,0.53504,0.51844,0.68994,0.56413,0.35176,0.47762,0.82995,0.32782,0.7337,0.46909,0.34461
0.34959,0.60037,0.78321,0.80847,0.22214,0.87973,0.33024,0.57989,0.52769,0.28305,0.72565,0.47237,0.51308,0.51209,0.6593,0.5605,0.3568,0.48181,0.83954,0.34961,0.73777,0.47873,0.34761
0.35222,0.60245,0.78199,0.80433,0.23393,0.87718,0.32639,0.61924,0.49749,0.28221,0.72775,0.47619,0.51825,0.50795,0.65538,0.55756,0.36148,0.49272,0.82417,0.41336,0.73683,0.46967,0.34928
0.35546,0.6018,0.78307,0.82541,0.24365,0.87655,0.33695,0.61848,0.50381,0.28546,0.72832,0.47456,0.51567,0.49354,0.68999,0.55346,0.36616,0.49244,0.84446,0.4217,0.72811,0.48492,0.34581
0.35826,0.60662,0.77611,0.82128,0.24863,0.8729,0.34252,0.62547,0.49658,0.28752,0.72708,0.47132,0.5126,0.4872,0.70199,0.54962,0.37088,0.488,0.85406,0.42608,0.71715,0.50826,0.34557
0.36167,0.61334,0.76767,0.81714,0.24505,0.86716,0.3498,0.63064,0.50761,0.28668,0.72733,0.47643,0.48628,0.4734,0.70526,0.54711,0.37593,0.49475,0.83868,0.46134,0.71343,0.52101,0.34343
0.36559,0.62363,0.75924,0.82309,0.24717,0.86326,0.34653,0.62349,0.49037,0.28518,0.72776,0.48314,0.49,0.46706,0.70852,0.54464,0.38261,0.48743,0.83248,0.45543,0.70025,0.50635,0.34583
0.36883,0.62192,0.7531,0.82594,0.24707,0.86072,0.35381,0.61863,0.45251,0.28539,0.7262,0.49658,0.4976,0.46438,0.72515,0.54356,0.38639,0.49962,0.82373,0.46061,0.69932,0.49667,0.35015
0.37266,0.63137,0.74696,0.84547,0.24983,0.85793,0.35923,0.64158,0.44293,0.28337,0.72402,0.49303,0.49259,0.45376,0.69657,0.54295,0.39304,0.49934,0.83281,0.47924,0.7351,0.47329,0.35373
0.37701,0.63893,0.7459,0.84134,0.25401,0.85434,0.36095,0.6627,0.45691,0.28424,0.72337,0.49813,0.48759,0.44693,0.69264,0.54514,0.39734,0.51759,0.83578,0.47729,0.68743,0.48853,0.3554
0.38007,0.63365,0.74698,0.82867,0.2574,0.851,0.37065,0.65555,0.48148,0.28974,0.72043,0.49201,0.48453,0.44645,0.69796,0.54247,0.40276,0.52722,0.82754,0.47535,0.66423,0.49256,0.36236
0.38295,0.63931,0.74297,0.816,0.2638,0.8452,0.37423,0.6785,0.48486,0.28652,0.71947,0.4984,0.46887,0.44976,0.73925,0.53699,0.40781,0.53525,0.83917,0.49081,0.68277,0.52961,0.36345
0.3866,0.64308,0.73962,0.81186,0.27638,0.84401,0.38849,0.68549,0.52181,0.28977,0.71986,0.49645,0.48954,0.44439,0.75536,0.53569,0.41466,0.55031,0.82838,0.51261,0.68906,0.52554,0.35484
0.38983,0.6479,0.73053,0.82984,0.27629,0.84091,0.38836,0.68245,0.53343,0.28365,0.71983,0.50861,0.4889,0.43854,0.74476,0.53556,0.4204,0.54587,0.83798,0.5352,0.68534,0.54888,0.3546
0.39221,0.65546,0.73308,0.83734,0.28475,0.83566,0.38993,0.70357,0.53739,0.2869,0.71856,0.52077,0.48826,0.43012,0.76755,0.53331,0.42779,0.53408,0.83127,0.52296,0.68886,0.55042,0.35377
0.39724,0.65943,0.74497,0.83825,0.28608,0.83281,0.39978,0.69232,0.54901,0.28554,0.71975,0.53838,0.48761,0.42805,0.80626,0.52947,0.43341,0.5322,0.83169,0.52022,0.69015,0.58185,0.35545
0.40141,0.65689,0.7431,0.82209,0.28123,0.82756,0.40463,0.70113,0.53471,0.28536,0.71879,0.55759,0.47825,0.41413,0.81826,0.52584,0.43809,0.53448,0.84332,0.5072,0.69366,0.58838,0.35594
0.40499,0.66171,0.73827,0.83309,0.27495,0.82422,0.41077,0.69581,0.55163,0.28557,0.71908,0.57264,0.49021,0.4051,0.8277,0.52126,0.44424,0.53579,0.84578,0.50446,0.72444,0.59552,0.34983
0.40883,0.66548,0.73065,0.84447,0.27913,0.82248,0.41007,0.70098,0.58387,0.28579,0.71766,0.57518,0.50216,0.40572,0.84638,0.51949,0.44855,0.53998,0.85283,0.52625,0.71348,0.58335,0.34768
0.41232,0.66735,0.73238,0.84188,0.28126,0.81809,0.4105,0.70022,0.5949,0.28495,0.71642,0.60401,0.48892,0.40524,0.8332,0.51559,0.45196,0.53555,0.84459,0.51006,0.70531,0.59859,0.34554
0.41709,0.66944,0.72772,0.84124,0.28417,0.81794,0.4165,0.72134,0.61418,0.28463,0.71514,0.60335,0.49458,0.40268,0.8339,0.51498,0.4559,0.53942,0.85877,0.52869,0.70215,0.60823,0.33825
0.42332,0.66879,0.72797,0.85418,0.28978,0.81079,0.41821,0.71237,0.62049,0.28036,0.71508,0.60428,0.50217,0.4,0.83923,0.51459,0.46115,0.56727,0.87499,0.5679,0.70344,0.63469,0.33478
0.42869,0.67256,0.72544,0.86168,0.28477,0.80991,0.42364,0.71936,0.62151,0.28177,0.71412,0.6065,0.51849,0.39268,0.84198,0.51562,0.46657,0.5852,0.89121,0.55567,0.69972,0.64494,0.33983
0.43431,0.68011,0.71996,0.86259,0.28753,0.80951,0.42279,0.73228,0.62489,0.2775,0.71378,0.61289,0.51542,0.38207,0.85141,0.51591,0.47124,0.60314,0.92527,0.58775,0.71325,0.63028,0.34223
0.44002,0.67483,0.72038,0.86156,0.2868,0.81183,0.42693,0.75568,0.60765,0.27719,0.71192,0.60933,0.51914,0.38427,0.84544,0.51599,0.47481,0.61117,0.92569,0.61351,0.71454,0.63992,0.34714
0.44522,0.67503,0.71785,0.85238,0.27846,0.81199,0.43435,0.75492,0.61632,0.27806,0.71054,0.6061,0.52043,0.37048,0.85076,0.51236,0.47482,0.60801,0.94395,0.64638,0.70136,0.63336,0.34499
0.45125,0.67627,0.71171,0.86182,0.2771,0.8111,0.43479,0.76601,0.61969,0.27656,0.71142,0.59132,0.51737,0.36621,0.81087,0.50783,0.48003,0.60932,0.96476,0.64444,0.67093,0.62929,0.33902
0.45567,0.6773,0.71557,0.85225,0.28556,0.81126,0.4415,0.79488,0.62071,0.27572,0.71351,0.59226,0.51624,0.36744,0.80952,0.50304,0.48471,0.59658,0.96315,0.64882,0.66498,0.65574,0.34275
0.4613,0.6756,0.71943,0.85665,0.28483,0.80602,0.44136,0.81007,0.60642,0.26789,0.71425,0.58742,0.50688,0.36598,0.8282,0.5001,0.48811,0.61324,0.96765,0.66745,0.63956,0.63548,0.34325
0.46632,0.67495,0.72477,0.85601,0.29028,0.80722,0.45178,0.80703,0.59683,0.26586,0.71545,0.57553,0.49316,0.3688,0.82633,0.49833,0.49135,0.61008,0.97928,0.65838,0.64308,0.63951,0.3483
0.47159,0.67893,0.72437,0.8639,0.28971,0.80769,0.45036,0.82177,0.58195,0.25803,0.7157,0.59058,0.51141,0.36942,0.8296,0.49216,0.49386,0.59573,0.99091,0.66989,0.64158,0.64104,0.35071
0.47662,0.68291,0.72757,0.86132,0.28628,0.8108,0.44822,0.82511,0.57766,0.25323,0.71703,0.58029,0.50641,0.3748,0.80769,0.48901,0.49854,0.59545,1,0.65053,0.6234,0.64258,0.34401
0.48044,0.68015,0.71996,0.83856,0.2911,0.81071,0.44609,0.82435,0.58398,0.25173,0.71895,0.56711,0.48203,0.3615,0.78579,0.484,0.50178,0.60635,0.99583,0.66521,0.61523,0.6273,0.34377
0.48357,0.67487,0.72316,0.84451,0.29386,0.81469,0.45166,0.82952,0.5903,0.24799,0.7174,0.55811,0.462,0.35772,0.78443,0.47969,0.50576,0.61438,0.98504,0.63872,0.60149,0.64192,0.34485
0.48782,0.66959,0.7185,0.86443,0.29804,0.81565,0.4501,0.84243,0.58602,0.24834,0.71995,0.56866,0.46524,0.35089,0.79849,0.47394,0.5115,0.62401,0.96763,0.6993,0.59555,0.65405,0.34843
0.49259,0.67357,0.72531,0.85991,0.30571,0.8182,0.45238,0.82708,0.58468,0.2533,0.72051,0.56671,0.46217,0.34674,0.83772,0.471,0.51729,0.61797,0.96142,0.72822,0.57235,0.63067,0.35275
0.49565,0.67461,0.72426,0.8678,0.30767,0.81621,0.45467,0.81629,0.58334,0.25418,0.71986,0.56188,0.45475,0.34578,0.82044,0.46388,0.52053,0.61609,0.97968,0.71519,0.54916,0.64342,0.35266
0.50027,0.6729,0.72467,0.87724,0.30979,0.81662,0.46138,0.82328,0.56846,0.25452,0.71967,0.56281,0.41971,0.33296,0.8458,0.45697,0.52578,0.60047,0.99132,0.73383,0.5727,0.63935,0.35183
0.50428,0.66931,0.71853,0.86806,0.30621,0.81623,0.46866,0.81842,0.57477,0.25078,0.72114,0.55958,0.41664,0.32014,0.83982,0.44959,0.5314,0.60306,0.9739,0.7113,0.56453,0.6602,0.34895
0.50744,0.66024,0.71895,0.86199,0.29851,0.81774,0.47594,0.81538,0.53397,0.25337,0.72216,0.56051,0.38596,0.30622,0.84257,0.44458,0.53608,0.60822,0.96974,0.72677,0.56805,0.65862,0.34813
0.5105,0.65854,0.7179,0.87803,0.2992,0.81686,0.48022,0.8324,0.51909,0.24726,0.72366,0.54862,0.39162,0.28913,0.86587,0.43587,0.53822,0.60218,0.96353,0.75569,0.5621,0.64147,0.34334
0.51339,0.65578,0.7234,0.86536,0.29721,0.81757,0.49321,0.84121,0.54897,0.24813,0.72301,0.54539,0.38468,0.27802,0.84191,0.42944,0.54056,0.59487,0.94153,0.73554,0.56561,0.65422,0.33664
0.51645,0.66145,0.72726,0.85075,0.29854,0.81853,0.49364,0.82404,0.54468,0.24901,0.72403,0.54793,0.39421,0.27754,0.84261,0.42163,0.54146,0.58755,0.94909,0.70193,0.55911,0.65575,0.33566
0.51933,0.66627,0.72391,0.8501,0.29781,0.81439,0.50092,0.83923,0.5404,0.25503,0.7255,0.54309,0.39308,0.2712,0.82276,0.41753,0.54274,0.56617,0.94951,0.72768,0.54538,0.62739,0.33484
0.52266,0.66099,0.7076,0.84403,0.30199,0.81399,0.50264,0.84804,0.52846,0.25709,0.72544,0.54659,0.39002,0.26058,0.82552,0.41205,0.54417,0.56174,0.92343,0.71545,0.54166,0.62332,0.32682
0.5254,0.64813,0.69704,0.85192,0.29714,0.81551,0.50122,0.87509,0.53714,0.26377,0.72691,0.54625,0.38744,0.25522,0.78563,0.40514,0.5445,0.5557,0.90142,0.70954,0.52291,0.61925,0.32731
0.52762,0.64643,0.70319,0.85477,0.29657,0.81487,0.50608,0.87023,0.51518,0.26755,0.72807,0.55295,0.37372,0.25474,0.77041,0.39781,0.5452,0.5599,0.89777,0.75271,0.53422,0.62639,0.31797
0.53035,0.64389,0.70788,0.8677,0.29584,0.81669,0.50451,0.87767,0.5215,0.26723,0.72985,0.57666,0.35999,0.24778,0.75981,0.39,0.5459,0.56409,0.88953,0.77847,0.53551,0.64164,0.31318
0.53289,0.63861,0.6996,0.8787,0.29305,0.8166,0.49981,0.8605,0.52252,0.2751,0.72965,0.57182,0.35063,0.24193,0.76256,0.3852,0.54554,0.56381,0.92155,0.78681,0.54458,0.64567,0.30839
0.53595,0.64069,0.69707,0.87107,0.28741,0.81326,0.50723,0.86567,0.53119,0.27307,0.72977,0.57404,0.33061,0.23986,0.7499,0.37994,0.54464,0.55362,0.90821,0.78486,0.55533,0.66091,0.30492
0.53712,0.63647,0.69306,0.87353,0.28319,0.80912,0.50895,0.87904,0.53751,0.27619,0.73124,0.58748,0.32318,0.2351,0.73468,0.3735,0.54119,0.56036,0.91322,0.78291,0.52769,0.65185,0.30659
0.53883,0.64676,0.68758,0.88142,0.27549,0.81168,0.50882,0.86232,0.53087,0.2805,0.73153,0.59131,0.32448,0.22876,0.74616,0.36755,0.54173,0.54602,0.89784,0.80471,0.55123,0.659,0.30635
0.5407,0.65242,0.68505,0.88388,0.27555,0.81208,0.50611,0.86338,0.51363,0.28137,0.73394,0.59224,0.33837,0.2229,0.74892,0.35831,0.54099,0.54989,0.9003,0.81938,0.55753,0.67673,0.30611
0.54162,0.64525,0.68547,0.89527,0.27213,0.80954,0.50526,0.86217,0.49934,0.28225,0.73329,0.59478,0.32901,0.21607,0.75219,0.35325,0.54063,0.54961,0.88288,0.79923,0.58051,0.67827,0.30852
0.54051,0.64649,0.69228,0.88919,0.27504,0.8062,0.50812,0.84317,0.51861,0.28075,0.73264,0.58994,0.34096,0.2151,0.75956,0.3492,0.53702,0.56595,0.88789,0.80362,0.59126,0.6904,0.31416
0.54042,0.64668,0.68614,0.89669,0.26797,0.80906,0.51483,0.84241,0.51197,0.2869,0.73136,0.57677,0.3127,0.21572,0.75102,0.34483,0.53628,0.55864,0.87048,0.78743,0.57085,0.68882,0.3126
0.54041,0.63783,0.68492,0.90459,0.26455,0.81058,0.51141,0.86353,0.51299,0.28144,0.73088,0.5761,0.30964,0.21366,0.76507,0.33792,0.53284,0.55995,0.85306,0.8021,0.55767,0.65734,0.30986
0.53955,0.63633,0.68665,0.88842,0.26382,0.81154,0.50928,0.88055,0.52461,0.28865,0.72902,0.5671,0.30658,0.2089,0.75704,0.33054,0.5312,0.55392,0.85552,0.83102,0.55673,0.68629,0.31095
0.53766,0.64031,0.68494,0.87731,0.26515,0.8144,0.50843,0.87569,0.53859,0.28728,0.72698,0.56098,0.29285,0.21489,0.75106,0.32828,0.52686,0.53701,0.85798,0.87023,0.54801,0.70651,0.32114
0.53611,0.64156,0.68454,0.85959,0.26014,0.81813,0.50701,0.89498,0.52665,0.28407,0.72344,0.55935,0.30674,0.21991,0.75382,0.32254,0.52325,0.52011,0.85585,0.86432,0.54429,0.70244,0.31782
0.53482,0.63985,0.68692,0.84498,0.26496,0.82154,0.50559,0.88237,0.54357,0.27742,0.72126,0.54745,0.31628,0.21894,0.75657,0.31658,0.51763,0.51567,0.83793,0.90353,0.53333,0.70647,0.31817
0.5332,0.6493,0.68373,0.86141,0.27183,0.82115,0.49975,0.88981,0.54694,0.27487,0.72061,0.53268,0.33065,0.21639,0.74134,0.31015,0.51148,0.51251,0.8516,0.90475,0.53462,0.6806,0.31602
0.53055,0.64108,0.68481,0.85883,0.26904,0.82697,0.49776,0.89498,0.56622,0.27865,0.71888,0.5349,0.34261,0.21798,0.74615,0.30324,0.50427,0.49689,0.84998,0.89885,0.5309,0.66283,0.31255
0.52883,0.63748,0.68441,0.8768,0.27608,0.82682,0.49006,0.8696,0.55958,0.27715,0.71702,0.5416,0.37394,0.21701,0.76021,0.29771,0.49922,0.48958,0.84582,0.93094,0.54165,0.66125,0.30982
0.52728,0.63957,0.68761,0.8812,0.27123,0.82723,0.48921,0.85425,0.55824,0.27169,0.71466,0.54959,0.38347,0.21177,0.7455,0.29477,0.49238,0.49217,0.8442,0.88704,0.54294,0.6659,0.30958
0.52489,0.63976,0.68508,0.89414,0.26638,0.82659,0.48765,0.84529,0.5516,0.26966,0.71279,0.54347,0.37847,0.20811,0.74825,0.29045,0.48696,0.47367,0.84258,0.89143,0.53421,0.64813,0.31507
0.52231,0.64079,0.68829,0.8935,0.26707,0.82595,0.48937,0.8582,0.56028,0.26064,0.71016,0.53319,0.40738,0.20824,0.76693,0.28307,0.48155,0.48458,0.84046,0.91718,0.51602,0.67707,0.31424
0.51931,0.62163,0.69428,0.88936,0.26634,0.82746,0.47982,0.86519,0.54598,0.2598,0.70784,0.51296,0.39366,0.20508,0.77636,0.27801,0.47561,0.46767,0.82049,0.9184,0.51731,0.70041,0.31151
0.51742,0.63381,0.70027,0.9023,0.26561,0.83279,0.47398,0.84209,0.54464,0.26068,0.70354,0.53666,0.38672,0.20411,0.78169,0.27459,0.4704,0.45908,0.82092,0.94415,0.51359,0.69634,0.30936
0.51389,0.63295,0.69987,0.91872,0.26837,0.83454,0.47313,0.86321,0.58984,0.25865,0.69983,0.53343,0.39431,0.20314,0.77365,0.26911,0.46536,0.46711,0.80299,0.92796,0.51989,0.66487,0.32851
0.51019,0.62578,0.69439,0.9076,0.26685,0.83741,0.46857,0.8743,0.60381,0.25662,0.69765,0.56098,0.38737,0.19838,0.76562,0.26713,0.46101,0.46107,0.79424,0.97113,0.51172,0.63899,0.33606
0.5089,0.61776,0.69546,0.9186,0.26485,0.84027,0.46843,0.85896,0.58716,0.25921,0.69551,0.55743,0.4032,0.19265,0.76837,0.26445,0.45412,0.45791,0.80128,0.9581,0.51022,0.64614,0.32745
0.50539,0.61606,0.69867,0.91407,0.26681,0.84203,0.46316,0.86002,0.57051,0.26246,0.6935,0.55548,0.3982,0.18631,0.75777,0.2585,0.44834,0.45348,0.80629,0.96961,0.53877,0.62587,0.3278
0.50298,0.61331,0.7027,0.908,0.26339,0.84269,0.4673,0.85698,0.57447,0.25991,0.69379,0.5423,0.36752,0.18852,0.75847,0.25439,0.44383,0.4532,0.79295,0.97083,0.50556,0.58629,0.32639
0.5003,0.61623,0.69951,0.90891,0.25854,0.84739,0.46146,0.83434,0.56253,0.25788,0.69039,0.54163,0.35428,0.17948,0.74581,0.24865,0.43986,0.43054,0.80918,0.97917,0.52911,0.57973,0.32424
0.49934,0.62295,0.70353,0.90283,0.2586,0.85106,0.4599,0.82947,0.5553,0.25295,0.68853,0.55123,0.34298,0.16887,0.76655,0.24476,0.43317,0.41907,0.81673,0.96297,0.53986,0.60307,0.32209
0.49737,0.62503,0.711,0.90025,0.25787,0.85202,0.45534,0.81868,0.56692,0.25277,0.68482,0.55056,0.3467,0.1668,0.76262,0.23832,0.4276,0.39226,0.79473,0.95707,0.54893,0.61022,0.31157
0.49445,0.61954,0.71355,0.90116,0.25302,0.85242,0.4495,0.82567,0.56558,0.25655,0.68309,0.55278,0.3291,0.16045,0.74072,0.23194,0.42128,0.38495,0.79311,0.948,0.54299,0.58995,0.31986
0.49238,0.62331,0.71036,0.91254,0.24674,0.85584,0.44366,0.83676,0.58957,0.25399,0.68338,0.54377,0.32216,0.1568,0.72087,0.22715,0.41747,0.37348,0.76652,0.98088,0.52758,0.5946,0.31389
0.49006,0.6153,0.71718,0.92198,0.24395,0.86061,0.43654,0.83555,0.58823,0.2554,0.68349,0.52066,0.33411,0.15901,0.71489,0.22093,0.41259,0.37447,0.74707,0.99634,0.49215,0.57434,0.31439
0.48791,0.61465,0.7276,0.91436,0.24053,0.86237,0.42827,0.8202,0.60516,0.24981,0.68208,0.51037,0.34413,0.1628,0.72227,0.21566,0.40772,0.37259,0.73373,0.99044,0.47118,0.54846,0.31415
0.48542,0.61484,0.72425,0.89975,0.24471,0.86579,0.425,0.82126,0.59557,0.25359,0.68125,0.50682,0.3367,0.16403,0.74095,0.21299,0.40193,0.36112,0.70459,0.99562,0.43575,0.56682,0.31318
0.48335,0.61587,0.73467,0.89717,0.2462,0.86921,0.4203,0.80044,0.57362,0.25921,0.6797,0.5023,0.338,0.16245,0.75295,0.20661,0.39509,0.35924,0.70501,1,0.42479,0.53534,0.30853
0.48019,0.60954,0.73066,0.86898,0.24341,0.87072,0.42002,0.81153,0.57994,0.25956,0.67755,0.47662,0.33736,0.16038,0.74954,0.19996,0.39148,0.36344,0.73448,0.94265,0.42107,0.53439,0.30448
0.47754,0.61247,0.73452,0.8598,0.24268,0.87573,0.41603,0.80029,0.568,0.25872,0.67781,0.4705,0.31734,0.16638,0.73688,0.19284,0.38914,0.35325,0.73694,0.92646,0.41513,0.52782,0.30174
0.47489,0.61644,0.73838,0.8642,0.23641,0.88186,0.40634,0.80545,0.56371,0.2625,0.67806,0.47849,0.31621,0.16003,0.72166,0.18969,0.3832,0.35712,0.7129,0.90314,0.45314,0.55677,0.30283
0.47189,0.61201,0.74585,0.85502,0.23647,0.88798,0.40235,0.79238,0.56238,0.26271,0.67651,0.4666,0.31121,0.16383,0.71311,0.184,0.37795,0.35428,0.70007,0.87982,0.44998,0.5471,0.30318
0.46965,0.60946,0.75119,0.85748,0.24128,0.8941,0.39651,0.76746,0.58695,0.26715,0.67586,0.45342,0.31056,0.16127,0.72306,0.17174,0.37398,0.3345,0.67348,0.88737,0.4585,0.56483,0.29971
0.46649,0.5985,0.74866,0.87546,0.23913,0.89672,0.39823,0.77445,0.56206,0.27264,0.67656,0.45179,0.3012,0.15017,0.71913,0.16605,0.36746,0.33582,0.62447,0.89255,0.46201,0.56138,0.3002
0.46477,0.59869,0.75039,0.88141,0.24331,0.89854,0.39809,0.77323,0.54717,0.2689,0.67956,0.43573,0.28796,0.14492,0.71778,0.16031,0.35987,0.32722,0.64018,0.88348,0.47554,0.56292,0.29747
0.46194,0.60162,0.75654,0.89939,0.24258,0.90251,0.38982,0.75013,0.54289,0.27215,0.67815,0.4325,0.26358,0.14224,0.70306,0.15435,0.35372,0.31416,0.62939,0.85304,0.50854,0.55324,0.294
0.4592,0.59529,0.75106,0.90883,0.24106,0.90402,0.38769,0.75302,0.56982,0.27711,0.67826,0.41933,0.24598,0.14017,0.70171,0.1486,0.34901,0.30684,0.61401,0.86455,0.49536,0.52737,0.29508
0.45713,0.58538,0.76,0.91478,0.24318,0.90664,0.38057,0.76183,0.53668,0.28023,0.67914,0.41737,0.24292,0.14458,0.68905,0.14032,0.3445,0.29537,0.60526,0.86893,0.48942,0.5476,0.28912
0.4542,0.58831,0.76747,0.92927,0.24308,0.91111,0.381,0.76472,0.54535,0.28111,0.67926,0.41254,0.23113,0.14471,0.68975,0.13436,0.34015,0.27272,0.59447,0.84245,0.47346,0.51051,0.28565
0.45103,0.5784,0.78068,0.93367,0.23681,0.91557,0.382,0.77581,0.55638,0.28145,0.6809,0.41347,0.21983,0.13886,0.66785,0.12909,0.3365,0.26125,0.58775,0.81597,0.47697,0.49897,0.27909
0.44785,0.56933,0.78175,0.91208,0.23259,0.91653,0.38115,0.75499,0.54444,0.28523,0.68025,0.41152,0.2187,0.13948,0.69115,0.12568,0.33269,0.25106,0.59531,0.79582,0.47103,0.49801,0.2743
0.44417,0.5548,0.78053,0.90949,0.22838,0.917,0.36647,0.71959,0.55842,0.28268,0.68085,0.42112,0.20692,0.13741,0.68774,0.12089,0.32978,0.25365,0.60236,0.75825,0.48233,0.48024,0.2748
0.44177,0.55204,0.78079,0.91544,0.22416,0.9174,0.36063,0.7129,0.55649,0.27656,0.6817,0.40538,0.21209,0.14059,0.67251,0.11541,0.32728,0.23931,0.56455,0.76264,0.48863,0.47866,0.2681
0.43955,0.54676,0.77744,0.91635,0.22834,0.91922,0.36235,0.69618,0.56281,0.27625,0.68411,0.4092,0.18335,0.13852,0.68451,0.10876,0.32203,0.23072,0.55631,0.73299,0.51885,0.4883,0.26404
0.43604,0.5377,0.77277,0.93937,0.2284,0.9216,0.35722,0.69132,0.55087,0.28636,0.68179,0.41719,0.17592,0.13597,0.68059,0.10466,0.31859,0.21062,0.56387,0.74133,0.52014,0.47613,0.2619
0.43329,0.53515,0.77877,0.93834,0.22831,0.92335,0.35138,0.68053,0.5566,0.28961,0.68371,0.4239,0.17092,0.13769,0.65869,0.10151,0.31265,0.19787,0.55053,0.75284,0.50418,0.49386,0.26621
0.43022,0.5446,0.77689,0.95438,0.22488,0.92407,0.35238,0.67156,0.55762,0.28758,0.6849,0.41489,0.1635,0.1405,0.65938,0.096926,0.30904,0.18192,0.55299,0.72636,0.49767,0.47671,0.25819
0.42807,0.54017,0.77731,0.94326,0.21575,0.92693,0.3521,0.64026,0.53507,0.29545,0.68394,0.41711,0.16721,0.14051,0.70067,0.09261,0.30486,0.17749,0.56004,0.67534,0.48672,0.48074,0.25031
0.42567,0.5412,0.77756,0.93253,0.20124,0.92814,0.34441,0.62719,0.52078,0.29632,0.68468,0.41516,0.14041,0.14333,0.68801,0.088295,0.30285,0.1673,0.56301,0.64886,0.50248,0.46608,0.24552
0.42385,0.54139,0.77946,0.94042,0.1929,0.93076,0.34356,0.60227,0.51178,0.303,0.6857,0.41193,0.14171,0.14664,0.66611,0.084403,0.29867,0.16254,0.55629,0.67145,0.49653,0.44332,0.23823
0.42153,0.54158,0.78496,0.94831,0.18948,0.93442,0.34085,0.58327,0.5234,0.30032,0.68581,0.40453,0.1367,0.15153,0.66013,0.081252,0.29289,0.16929,0.55264,0.67267,0.49559,0.42555,0.23227
0.41939,0.53441,0.78816,0.93565,0.18875,0.93808,0.33815,0.58251,0.50616,0.29948,0.6853,0.40257,0.13364,0.15374,0.65415,0.078101,0.28674,0.17476,0.53981,0.67388,0.49187,0.45948,0.2263
0.41714,0.53102,0.79416,0.92608,0.18596,0.94175,0.33103,0.59542,0.52014,0.29811,0.68555,0.38972,0.12864,0.15436,0.64355,0.075162,0.2826,0.16329,0.52698,0.68856,0.50262,0.46974,0.22033
0.41447,0.52301,0.79802,0.91884,0.18745,0.94541,0.32076,0.55227,0.5241,0.30123,0.68706,0.39226,0.12557,0.15877,0.6576,0.069682,0.27735,0.15438,0.51211,0.65891,0.49389,0.49868,0.21246
0.4113,0.52236,0.80123,0.9213,0.18957,0.95043,0.31621,0.5351,0.4992,0.30157,0.68916,0.39736,0.1351,0.16256,0.66498,0.066055,0.27321,0.14131,0.51916,0.64905,0.4924,0.48652,0.2109
0.40882,0.52339,0.80017,0.91173,0.19106,0.95169,0.30295,0.512,0.4637,0.30364,0.69292,0.39958,0.1301,0.15952,0.67441,0.06428,0.26817,0.11418,0.51499,0.63286,0.51817,0.46625,0.20684
0.40693,0.52001,0.80846,0.92467,0.18605,0.95616,0.30096,0.49938,0.45706,0.30504,0.69578,0.40757,0.13333,0.15904,0.66176,0.062029,0.26473,0.10112,0.48586,0.63407,0.51222,0.44598,0.20264
0.40513,0.51094,0.81396,0.92558,0.17977,0.95902,0.2857,0.48449,0.44807,0.30301,0.69576,0.40434,0.11089,0.16234,0.683,0.059355,0.26059,0.089646,0.47506,0.65271,0.49626,0.43133,0.20563
0.40256,0.50924,0.8252,0.92455,0.18332,0.96109,0.28543,0.48373,0.44143,0.30916,0.6965,0.38411,0.082148,0.15282,0.66367,0.055728,0.25538,0.091921,0.46886,0.62227,0.49978,0.41667,0.20348
0.40117,0.50753,0.82693,0.91382,0.17562,0.96531,0.28343,0.45699,0.43715,0.31241,0.69707,0.37543,0.10476,0.15882,0.63509,0.051412,0.25107,0.098671,0.50088,0.63694,0.49884,0.39951,0.1962
